 13  27   3.595  25.012  0.405  2.374e-01  5.539e-02  8 
 13  27   3.595  25.012  0.420  2.793e-01  6.169e-02  8 
 13  27   3.595  25.012  0.435  2.797e-01  5.768e-02  8 
 13  27   3.595  25.012  0.450  4.325e-01  7.183e-02  8 
 13  27   3.595  25.012  0.465  6.215e-01  8.902e-02  8 
 13  27   3.595  25.012  0.480  7.775e-01  8.692e-02  8 
 13  27   3.595  25.012  0.495  9.873e-01  9.700e-02  8 
 13  27   3.595  25.012  0.510  1.340e+00  1.135e-01  8 
 13  27   3.595  25.012  0.525  1.413e+00  1.186e-01  8 
 13  27   3.595  25.012  0.540  2.260e+00  2.908e-01  8 
 13  27   3.595  25.012  0.555  2.477e+00  2.805e-01  8 
 13  27   3.595  25.012  0.570  2.873e+00  2.981e-01  8 
 13  27   3.595  25.012  0.585  3.849e+00  3.477e-01  8 
 13  27   3.595  25.012  0.600  5.324e+00  4.284e-01  8 
 13  27   3.595  25.012  0.615  5.025e+00  3.613e-01  8 
 13  27   3.595  25.012  0.630  6.925e+00  4.242e-01  8 
 13  27   3.595  25.012  0.645  8.314e+00  8.097e-01  8 
 13  27   3.595  25.012  0.660  1.081e+01  9.383e-01  8 
 13  27   3.595  25.012  0.675  1.459e+01  1.055e+00  8 
 13  27   3.595  25.012  0.690  1.657e+01  1.101e+00  8 
 13  27   3.595  25.012  0.705  2.018e+01  1.256e+00  8 
 13  27   3.595  25.012  0.720  2.525e+01  1.110e+00  8 
 13  27   3.595  25.012  0.735  2.955e+01  1.169e+00  8 
 13  27   3.595  25.012  0.750  3.558e+01  1.300e+00  8 
 13  27   3.595  25.012  0.765  4.249e+01  2.120e+00  8 
 13  27   3.595  25.012  0.780  5.661e+01  2.474e+00  8 
 13  27   3.595  25.012  0.795  6.556e+01  2.636e+00  8 
 13  27   3.595  25.012  0.810  7.403e+01  2.863e+00  8 
 13  27   3.595  25.012  0.825  7.579e+01  2.895e+00  8 
 13  27   3.595  25.012  0.840  8.706e+01  2.509e+00  8 
 13  27   3.595  25.012  0.855  9.624e+01  2.656e+00  8 
 13  27   3.595  25.012  0.870  1.126e+02  4.682e+00  8 
 13  27   3.595  25.012  0.885  1.271e+02  4.977e+00  8 
 13  27   3.595  25.012  0.900  1.356e+02  5.054e+00  8 
 13  27   3.595  25.012  0.915  1.522e+02  5.466e+00  8 
 13  27   3.595  25.012  0.930  1.521e+02  5.456e+00  8 
 13  27   3.595  25.012  0.945  1.676e+02  4.629e+00  8 
 13  27   3.595  25.012  0.960  1.715e+02  4.652e+00  8 
 13  27   3.595  25.012  0.975  1.988e+02  7.994e+00  8 
 13  27   3.595  25.012  0.990  1.866e+02  7.745e+00  8 
 13  27   3.595  25.012  1.005  2.019e+02  8.096e+00  8 
 13  27   3.595  25.012  1.020  2.070e+02  7.862e+00  8 
 13  27   3.595  25.012  1.035  2.227e+02  8.380e+00  8 
 13  27   3.595  25.012  1.050  2.288e+02  6.030e+00  8 
 13  27   3.595  25.012  1.065  2.310e+02  5.904e+00  8 
 13  27   3.595  25.012  1.080  2.469e+02  8.357e+00  8 
 13  27   3.595  25.012  1.095  2.608e+02  8.729e+00  8 
 13  27   3.595  25.012  1.110  2.570e+02  8.767e+00  8 
 13  27   3.595  25.012  1.125  2.694e+02  8.916e+00  8 
 13  27   3.595  25.012  1.140  2.810e+02  8.984e+00  8 
 13  27   3.595  25.012  1.155  2.853e+02  9.156e+00  8 
 13  27   3.595  30.010  0.975  5.675e+00  8.943e-01  8 
 13  27   3.595  30.010  0.990  6.856e+00  9.286e-01  8 
 13  27   3.595  30.010  1.005  7.035e+00  9.188e-01  8 
 13  27   3.595  30.010  1.020  1.009e+01  1.151e+00  8 
 13  27   3.595  30.010  1.035  9.579e+00  1.110e+00  8 
 13  27   3.595  30.010  1.050  1.178e+01  1.168e+00  8 
 13  27   3.595  30.010  1.065  1.514e+01  1.359e+00  8 
 13  27   3.595  30.010  1.080  1.727e+01  8.697e-01  8 
 13  27   3.595  30.010  1.095  1.891e+01  9.078e-01  8 
 13  27   3.595  30.010  1.110  2.357e+01  1.197e+00  8 
 13  27   3.595  30.010  1.125  2.689e+01  1.282e+00  8 
 13  27   3.595  30.010  1.140  2.831e+01  1.333e+00  8 
 13  27   3.595  30.010  1.155  2.845e+01  1.356e+00  8 
 13  27   3.595  30.010  1.170  3.252e+01  1.096e+00  8 
 13  27   3.595  30.010  1.185  3.676e+01  1.154e+00  8 
 13  27   3.595  30.010  1.200  3.424e+01  1.634e+00  8 
 13  27   3.595  30.010  1.215  4.164e+01  1.775e+00  8 
 13  27   3.595  30.010  1.230  4.088e+01  1.718e+00  8 
 13  27   3.595  30.010  1.245  5.099e+01  1.924e+00  8 
 13  27   3.595  30.010  1.260  5.437e+01  1.714e+00  8 
 13  27   3.595  30.010  1.275  5.333e+01  1.698e+00  8 
 13  27   3.595  30.010  1.290  5.487e+01  3.333e+00  8 
 13  27   3.595  30.010  1.305  5.504e+01  3.368e+00  8 
 13  27   3.595  30.010  1.320  5.916e+01  3.393e+00  8 
 13  27   3.595  30.010  1.335  6.780e+01  3.622e+00  8 
 13  27   3.595  30.010  1.350  7.289e+01  2.731e+00  8 
 13  27   3.595  30.010  1.365  6.960e+01  2.659e+00  8 
 13  27   3.595  30.010  1.380  7.873e+01  3.763e+00  8 
 13  27   3.595  30.010  1.395  8.024e+01  3.801e+00  8 
 13  27   3.595  30.010  1.410  8.727e+01  3.944e+00  8 
 13  27   3.595  30.010  1.425  8.747e+01  3.987e+00  8 
 13  27   3.595  30.010  1.440  9.787e+01  3.009e+00  8 
 13  27   3.595  30.010  1.455  1.035e+02  3.061e+00  8 
 13  27   3.595  30.010  1.470  1.017e+02  4.115e+00  8 
 13  27   3.595  30.010  1.485  1.070e+02  4.173e+00  8 
 13  27   3.595  30.010  1.500  1.122e+02  4.256e+00  8 
 13  27   3.595  30.010  1.515  1.192e+02  3.269e+00  8 
 13  27   3.595  30.010  1.530  1.222e+02  3.292e+00  8 
 13  27   3.595  30.010  1.545  1.182e+02  4.667e+00  8 
 13  27   3.595  30.010  1.560  1.321e+02  4.863e+00  8 
 13  27   3.595  30.010  1.575  1.322e+02  4.744e+00  8 
 13  27   3.595  30.010  1.590  1.445e+02  5.071e+00  8 
 13  27   3.595  30.010  1.605  1.452e+02  3.956e+00  8 
 13  27   3.595  30.010  1.620  1.559e+02  6.158e+00  8 
 13  27   3.595  30.010  1.635  1.661e+02  6.413e+00  8 
 13  27   3.595  30.010  1.650  1.674e+02  6.457e+00  8 
 13  27   3.595  30.010  1.665  1.769e+02  6.622e+00  8 
 13  27   3.595  30.010  1.680  1.816e+02  4.748e+00  8 
 13  27   3.595  30.010  1.695  1.830e+02  6.489e+00  8 
 13  27   3.595  30.010  1.710  1.918e+02  6.379e+00  8 
 13  27   3.595  30.010  1.725  2.019e+02  6.394e+00  8 
 13  27   3.595  30.010  1.740  2.017e+02  6.391e+00  8 
 13  27   3.595  30.010  1.755  2.168e+02  5.332e+00  8 
 13  27   3.595  30.010  1.770  2.176e+02  5.334e+00  8 
 13  27   3.595  30.010  1.785  2.142e+02  8.136e+00  8 
 13  27   3.595  30.010  1.800  2.354e+02  8.500e+00  8 
 13  27   3.595  30.010  1.815  2.389e+02  8.507e+00  8 
 13  27   3.595  30.010  1.830  2.501e+02  6.547e+00  8 
 13  27   3.595  30.010  1.845  2.492e+02  9.293e+00  8 
 13  27   3.595  30.010  1.860  2.667e+02  9.563e+00  8 
 13  27   3.595  30.010  1.875  2.605e+02  9.398e+00  8 
 13  27   3.595  30.010  1.890  2.794e+02  9.919e+00  8 
 13  27   3.595  30.010  1.905  2.728e+02  7.451e+00  8 
 13  27   3.595  30.010  1.920  2.883e+02  1.127e+01  8 
 13  27   3.595  30.010  1.935  2.850e+02  1.090e+01  8 
 13  27   3.595  30.010  1.950  2.928e+02  1.090e+01  8 
 13  27   3.595  30.010  1.965  3.117e+02  7.971e+00  8 
 13  27   3.595  30.010  1.980  2.973e+02  1.035e+01  8 
 13  27   3.595  30.010  1.995  3.269e+02  1.075e+01  8 
 13  27   3.595  30.010  2.010  3.196e+02  1.059e+01  8 
 13  27   3.595  30.010  2.025  3.398e+02  1.126e+01  8 
 13  27  3.6510    8.0    0.0240   5.220e+04  5.197e+03   2 
 13  27  3.6510    8.0    0.0540   1.601e+05  5.904e+03   2 
 13  27  3.6510    8.0    0.0840   2.494e+05  7.494e+03   2 
 13  27  3.6510    8.0    0.1140   3.608e+05  9.860e+03   2 
 13  27  3.6510    8.0    0.1440   4.385e+05  1.241e+04   2 
 13  27  3.6510    8.0    0.1740   4.524e+05  1.264e+04   2 
 13  27  3.6510    8.0    0.2040   3.758e+05  1.007e+04   2 
 13  27  3.6510    8.0    0.2340   3.028e+05  8.329e+03   2 
 13  27  3.6510    8.0    0.2640   2.552e+05  6.937e+03   2 
 13  27  3.6510    8.0    0.2940   2.448e+05  6.670e+03   2 
 13  27  3.6510    8.0    0.3240   2.053e+05  6.067e+03   2 
