 1 Barreau:1983ht             0
 2 O'Connell:1987ag           0
 3 Sealock:1989nx             0
 4 Baran:1988tw               0
 5 Bagdasaryan:1988hp         0
 6 Zeller:1973ge              0
 7 Arrington:1995hs           0
 8 Day:1993md                 0
# 9 Arrington:1998psnoCC       0
10 xemc                       1
11 Whitney:1974hr             0
12 YaLIJan05                  0
13 VaheJun07                  1
 0 end
  29  64  4.0740 49.9828  2.9841  0.3682E+02  0.7163E+00  13
  29  64  4.0740 49.9828  2.9925  0.3812E+02  0.7711E+00  13
  29  64  4.0740 49.9828  3.0008  0.3794E+02  0.7899E+00  13
  29  64  4.0740 49.9828  3.0092  0.4150E+02  0.8979E+00  13
  29  64  4.0740 49.9828  3.0175  0.4347E+02  0.1022E+01  13
  29  64  4.0740 49.9828  3.0259  0.4475E+02  0.1209E+01  13
  29  64  4.0740 42.9928  2.8500  0.8438E+02  0.1966E+01  13
  29  64  4.0740 42.9928  2.8598  0.9076E+02  0.2154E+01  13
  29  64  4.0740 42.9928  2.8697  0.9310E+02  0.1862E+01  13
  29  64  4.0740 42.9928  2.8795  0.9073E+02  0.1752E+01  13
  29  64  4.0740 42.9928  2.8893  0.9545E+02  0.1809E+01  13
  29  64  4.0740 42.9928  2.8992  0.9839E+02  0.1845E+01  13
  29  64  4.0740 42.9928  2.9090  0.9878E+02  0.1849E+01  13
  29  64  4.0740 42.9928  2.9189  0.1051E+03  0.1919E+01  13
  29  64  4.0740 42.9928  2.9287  0.1053E+03  0.1923E+01  13
  29  64  4.0740 42.9928  2.9385  0.1074E+03  0.1947E+01  13
  29  64  4.0740 42.9928  2.9484  0.1128E+03  0.2001E+01  13
  29  64  4.0740 42.9928  2.9582  0.1120E+03  0.1992E+01  13
  29  64  4.0740 42.9928  2.9681  0.1162E+03  0.2037E+01  13
  29  64  4.0740 42.9928  2.9779  0.1186E+03  0.2060E+01  13
  29  64  4.0740 42.9928  2.9877  0.1242E+03  0.2210E+01  13
  29  64  4.0740 42.9928  2.9976  0.1244E+03  0.2277E+01  13
  29  64  4.0740 42.9928  3.0074  0.1295E+03  0.2508E+01  13
  29  64  4.0740 42.9928  3.0173  0.1324E+03  0.2811E+01  13
  29  64  4.0740 49.9828  2.6581  0.6031E+01  0.4430E+00  13
  29  64  4.0740 49.9828  2.6665  0.6806E+01  0.4432E+00  13
  29  64  4.0740 49.9828  2.6748  0.8289E+01  0.4636E+00  13
  29  64  4.0740 49.9828  2.6832  0.7225E+01  0.3986E+00  13
  29  64  4.0740 49.9828  2.6915  0.7695E+01  0.4000E+00  13
  29  64  4.0740 49.9828  2.6999  0.8455E+01  0.4095E+00  13
  29  64  4.0740 49.9828  2.7083  0.9371E+01  0.4320E+00  13
  29  64  4.0740 49.9828  2.7166  0.1045E+02  0.4522E+00  13
  29  64  4.0740 49.9828  2.7250  0.1033E+02  0.4531E+00  13
  29  64  4.0740 49.9828  2.7333  0.1184E+02  0.4916E+00  13
  29  64  4.0740 49.9828  2.7417  0.1134E+02  0.4750E+00  13
  29  64  4.0740 49.9828  2.7501  0.1174E+02  0.4855E+00  13
  29  64  4.0740 49.9828  2.7584  0.1221E+02  0.4947E+00  13
  29  64  4.0740 49.9828  2.7668  0.1286E+02  0.5118E+00  13
  29  64  4.0740 49.9828  2.7751  0.1371E+02  0.5286E+00  13
  29  64  4.0740 49.9828  2.7835  0.1469E+02  0.5501E+00  13
  29  64  4.0740 49.9828  2.7918  0.1534E+02  0.5573E+00  13
  29  64  4.0740 49.9828  2.8002  0.1531E+02  0.5576E+00  13
  29  64  4.0740 49.9828  2.8086  0.1583E+02  0.5667E+00  13
  29  64  4.0740 49.9828  2.8169  0.1726E+02  0.5911E+00  13
  29  64  4.0740 49.9828  2.8253  0.1828E+02  0.6087E+00  13
  29  64  4.0740 49.9828  2.8336  0.1961E+02  0.6690E+00  13
  29  64  4.0740 49.9828  2.8420  0.1890E+02  0.7106E+00  13
  29  64  4.0740 49.9828  2.8504  0.2005E+02  0.7648E+00  13
  29  64  4.0740 49.9828  2.8587  0.2132E+02  0.8827E+00  13
  29  64  4.0740 49.9828  2.8671  0.2223E+02  0.9702E+00  13
  29  64  4.1340 74.9828  3.5182  0.1096E+02  0.4904E+00  13
  29  64  4.1340 74.9828  3.5232  0.1085E+02  0.4451E+00  13
  29  64  4.1340 74.9828  3.5282  0.1148E+02  0.4297E+00  13
  29  64  4.1340 74.9828  3.5332  0.1255E+02  0.4348E+00  13
  29  64  4.1340 74.9828  3.5432  0.1299E+02  0.4485E+00  13
  29  64  4.1340 74.9828  3.5482  0.1371E+02  0.4586E+00  13
  29  64  4.1340 74.9828  3.4232  0.4755E+01  0.2965E+00  13
  29  64  4.1340 74.9828  3.4282  0.5249E+01  0.2855E+00  13
  29  64  4.1340 74.9828  3.4332  0.5364E+01  0.2836E+00  13
  29  64  4.1340 74.9828  3.4382  0.6357E+01  0.2937E+00  13
  29  64  4.1340 74.9828  3.4432  0.6085E+01  0.2957E+00  13
  29  64  4.1340 74.9828  3.4482  0.6110E+01  0.2942E+00  13
  29  64  4.1340 74.9828  3.4532  0.6654E+01  0.3052E+00  13
  29  64  4.1340 74.9828  3.4582  0.6470E+01  0.3067E+00  13
  29  64  4.1340 74.9828  3.4632  0.6888E+01  0.3177E+00  13
  29  64  4.1340 74.9828  3.4682  0.7498E+01  0.3260E+00  13
  29  64  4.1340 74.9828  3.4732  0.7441E+01  0.3293E+00  13
  29  64  4.1340 74.9828  3.4782  0.7656E+01  0.3372E+00  13
  29  64  4.1340 74.9828  3.4832  0.8685E+01  0.3522E+00  13
  29  64  4.1340 74.9828  3.4882  0.8550E+01  0.3547E+00  13
  29  64  4.1340 74.9828  3.4932  0.9662E+01  0.3697E+00  13
  29  64  4.1340 74.9828  3.4982  0.9415E+01  0.3697E+00  13
  29  64  4.1340 74.9828  3.5032  0.9460E+01  0.3728E+00  13
  29  64  4.1340 74.9828  3.5082  0.9293E+01  0.3737E+00  13
  29  64  4.1340 74.9828  3.5132  0.1106E+02  0.4126E+00  13
  29  64  4.1340 74.9828  3.5182  0.1067E+02  0.4377E+00  13
  29  64  4.1340 74.9828  3.5232  0.1090E+02  0.5107E+00  13
  29  64  4.1340 74.9828  3.5282  0.1122E+02  0.6012E+00  13
  29  64  4.1340 74.9828  3.4232  0.4643E+01  0.3009E+00  13
  29  64  4.1340 74.9828  3.4282  0.5308E+01  0.2882E+00  13
  29  64  4.1340 74.9828  3.4332  0.5100E+01  0.2714E+00  13
  29  64  4.1340 74.9828  3.4382  0.5796E+01  0.2857E+00  13
  29  64  4.1340 74.9828  3.4432  0.6080E+01  0.2922E+00  13
  29  64  4.1340 74.9828  3.4482  0.6083E+01  0.2958E+00  13
  29  64  4.1340 74.9828  3.4532  0.6569E+01  0.3021E+00  13
  29  64  4.1340 74.9828  3.4582  0.7227E+01  0.3187E+00  13
  29  64  4.1340 74.9828  3.4632  0.6727E+01  0.3152E+00  13
  29  64  4.1340 74.9828  3.4682  0.7462E+01  0.3255E+00  13
  29  64  4.1340 74.9828  3.4732  0.7246E+01  0.3257E+00  13
  29  64  4.1340 74.9828  3.4782  0.7921E+01  0.3379E+00  13
  29  64  4.1340 74.9828  3.4832  0.8185E+01  0.3467E+00  13
  29  64  4.1340 74.9828  3.4882  0.8955E+01  0.3597E+00  13
  29  64  4.1340 74.9828  3.4932  0.8725E+01  0.3624E+00  13
  29  64  4.1340 74.9828  3.4982  0.9419E+01  0.3706E+00  13
  29  64  4.1340 74.9828  3.5032  0.9545E+01  0.3767E+00  13
  29  64  4.1340 74.9828  3.5082  0.1020E+02  0.3875E+00  13
  29  64  4.1340 74.9828  3.5132  0.1064E+02  0.4078E+00  13
  29  64  4.1340 74.9828  3.5182  0.1131E+02  0.4464E+00  13
  29  64  4.1340 74.9828  3.5232  0.1086E+02  0.5129E+00  13
  29  64  4.1340 74.9828  3.5282  0.1205E+02  0.6146E+00  13
  29  64  4.1340 57.9828  3.3133  0.3015E+02  0.7440E+00  13
  29  64  4.1340 57.9828  3.3203  0.3034E+02  0.6829E+00  13
  29  64  4.1340 57.9828  3.3272  0.3092E+02  0.6506E+00  13
  29  64  4.1340 57.9828  3.3342  0.3355E+02  0.6569E+00  13
  29  64  4.1340 57.9828  3.3411  0.3396E+02  0.6625E+00  13
  29  64  4.1340 57.9828  3.3480  0.3476E+02  0.6724E+00  13
  29  64  4.1340 57.9828  3.3550  0.3577E+02  0.6856E+00  13
  29  64  4.1340 57.9828  3.3619  0.3664E+02  0.6954E+00  13
  29  64  4.1340 57.9828  3.3689  0.3658E+02  0.6981E+00  13
  29  64  4.1340 57.9828  3.3758  0.3775E+02  0.7118E+00  13
  29  64  4.1340 57.9828  3.3828  0.4148E+02  0.7527E+00  13
  29  64  4.1340 57.9828  3.3897  0.4062E+02  0.7458E+00  13
  29  64  4.1340 57.9828  3.3966  0.4133E+02  0.7528E+00  13
  29  64  4.1340 57.9828  3.4036  0.4226E+02  0.7619E+00  13
  29  64  4.1340 57.9828  3.4105  0.4436E+02  0.7888E+00  13
  29  64  4.1340 57.9828  3.4175  0.4546E+02  0.8645E+00  13
  29  64  4.1340 57.9828  3.4244  0.4831E+02  0.9641E+00  13
  29  64  4.1340 57.9828  3.4314  0.4852E+02  0.1071E+01  13
  29  64  4.1340 57.9828  3.1883  0.1568E+02  0.4766E+00  13
  29  64  4.1340 57.9828  3.1953  0.1649E+02  0.4508E+00  13
  29  64  4.1340 57.9828  3.2022  0.1798E+02  0.4488E+00  13
  29  64  4.1340 57.9828  3.2092  0.1844E+02  0.4471E+00  13
  29  64  4.1340 57.9828  3.2161  0.1873E+02  0.4519E+00  13
  29  64  4.1340 57.9828  3.2231  0.1962E+02  0.4650E+00  13
  29  64  4.1340 57.9828  3.2300  0.2072E+02  0.4799E+00  13
  29  64  4.1340 57.9828  3.2369  0.2084E+02  0.4815E+00  13
  29  64  4.1340 57.9828  3.2439  0.2152E+02  0.4914E+00  13
  29  64  4.1340 57.9828  3.2508  0.2241E+02  0.5039E+00  13
  29  64  4.1340 57.9828  3.2578  0.2384E+02  0.5221E+00  13
  29  64  4.1340 57.9828  3.2647  0.2410E+02  0.5253E+00  13
  29  64  4.1340 57.9828  3.2717  0.2552E+02  0.5423E+00  13
  29  64  4.1340 57.9828  3.2786  0.2460E+02  0.5313E+00  13
  29  64  4.1340 57.9828  3.2855  0.2663E+02  0.5546E+00  13
  29  64  4.1340 57.9828  3.2925  0.2787E+02  0.5694E+00  13
  29  64  4.1340 57.9828  3.2994  0.2767E+02  0.5697E+00  13
  29  64  4.1340 57.9828  3.3064  0.3042E+02  0.6544E+00  13
  29  64  4.1340 57.9828  3.3133  0.3159E+02  0.7225E+00  13
  29  64  4.1340 57.9828  3.3203  0.3130E+02  0.8016E+00  13
  29  64  4.1340 47.9828  3.1866  0.7861E+02  0.1865E+01  13
  29  64  4.1340 47.9828  3.1952  0.8162E+02  0.1731E+01  13
  29  64  4.1340 47.9828  3.2039  0.8165E+02  0.1620E+01  13
  29  64  4.1340 47.9828  3.2126  0.8544E+02  0.1594E+01  13
  29  64  4.1340 47.9828  3.2213  0.8786E+02  0.1621E+01  13
  29  64  4.1340 47.9828  3.2299  0.8811E+02  0.1632E+01  13
  29  64  4.1340 47.9828  3.2386  0.8970E+02  0.1646E+01  13
  29  64  4.1340 47.9828  3.2473  0.9256E+02  0.1677E+01  13
  29  64  4.1340 47.9828  3.2560  0.9488E+02  0.1702E+01  13
  29  64  4.1340 47.9828  3.2647  0.9746E+02  0.1738E+01  13
  29  64  4.1340 47.9828  3.2733  0.1003E+03  0.1765E+01  13
  29  64  4.1340 47.9828  3.2820  0.1036E+03  0.1799E+01  13
  29  64  4.1340 47.9828  3.2907  0.1064E+03  0.1826E+01  13
  29  64  4.1340 47.9828  3.2994  0.1051E+03  0.1895E+01  13
  29  64  4.1340 47.9828  3.3080  0.1077E+03  0.2055E+01  13
  29  64  4.1340 47.9828  3.3167  0.1134E+03  0.2310E+01  13
  29  64  4.1340 47.9828  3.0564  0.5397E+02  0.1445E+01  13
  29  64  4.1340 47.9828  3.0651  0.5326E+02  0.1298E+01  13
  29  64  4.1340 47.9828  3.0738  0.5704E+02  0.1250E+01  13
  29  64  4.1340 47.9828  3.0825  0.5730E+02  0.1225E+01  13
  29  64  4.1340 47.9828  3.0911  0.5881E+02  0.1221E+01  13
  29  64  4.1340 47.9828  3.0998  0.6093E+02  0.1246E+01  13
  29  64  4.1340 47.9828  3.1085  0.6247E+02  0.1265E+01  13
  29  64  4.1340 47.9828  3.1172  0.6520E+02  0.1303E+01  13
  29  64  4.1340 47.9828  3.1258  0.6435E+02  0.1286E+01  13
  29  64  4.1340 47.9828  3.1345  0.7062E+02  0.1363E+01  13
  29  64  4.1340 47.9828  3.1432  0.7141E+02  0.1370E+01  13
  29  64  4.1340 47.9828  3.1519  0.7237E+02  0.1383E+01  13
  29  64  4.1340 47.9828  3.1605  0.7235E+02  0.1379E+01  13
  29  64  4.1340 47.9828  3.1692  0.7503E+02  0.1407E+01  13
  29  64  4.1340 47.9828  3.1779  0.7772E+02  0.1436E+01  13
  29  64  4.1340 47.9828  3.1866  0.8127E+02  0.1548E+01  13
  29  64  4.1340 47.9828  3.1952  0.8025E+02  0.1638E+01  13
  29  64  4.1340 47.9828  3.2039  0.8597E+02  0.1868E+01  13
  29  64  4.1340 47.9828  3.2126  0.8760E+02  0.2122E+01  13
  29  64  4.1340 57.9828  3.0564  0.8020E+01  0.5789E+00  13
  29  64  4.1340 57.9828  3.0634  0.7453E+01  0.5282E+00  13
  29  64  4.1340 57.9828  3.0703  0.8055E+01  0.5171E+00  13
  29  64  4.1340 57.9828  3.0773  0.8836E+01  0.5311E+00  13
  29  64  4.1340 57.9828  3.0842  0.8794E+01  0.5099E+00  13
  29  64  4.1340 57.9828  3.0911  0.9254E+01  0.5313E+00  13
  29  64  4.1340 57.9828  3.0981  0.9537E+01  0.5285E+00  13
  29  64  4.1340 57.9828  3.1050  0.1016E+02  0.5459E+00  13
  29  64  4.1340 57.9828  3.1120  0.1106E+02  0.5688E+00  13
  29  64  4.1340 57.9828  3.1189  0.9990E+01  0.5485E+00  13
  29  64  4.1340 57.9828  3.1259  0.1138E+02  0.5758E+00  13
  29  64  4.1340 57.9828  3.1328  0.1162E+02  0.5881E+00  13
  29  64  4.1340 57.9828  3.1397  0.1262E+02  0.6124E+00  13
  29  64  4.1340 57.9828  3.1467  0.1218E+02  0.6080E+00  13
  29  64  4.1340 57.9828  3.1536  0.1418E+02  0.6521E+00  13
  29  64  4.1340 57.9828  3.1606  0.1379E+02  0.6435E+00  13
  29  64  4.1340 57.9828  3.1675  0.1502E+02  0.6723E+00  13
  29  64  4.1340 57.9828  3.1745  0.1534E+02  0.6776E+00  13
  29  64  4.1340 57.9828  3.1814  0.1617E+02  0.6972E+00  13
  29  64  4.1340 57.9828  3.1883  0.1600E+02  0.7340E+00  13
  29  64  4.1340 57.9828  3.1953  0.1708E+02  0.7959E+00  13
  29  64  4.1340 57.9828  3.2022  0.1707E+02  0.8684E+00  13
  29  64  4.1340 57.9828  3.2092  0.1974E+02  0.1054E+01  13
  29  64  4.1340 57.9828  3.2161  0.2160E+02  0.1312E+01  13
  29  64  4.1340 57.9828  3.0564  0.6857E+01  0.5106E+00  13
  29  64  4.1340 57.9828  3.0634  0.8542E+01  0.5393E+00  13
  29  64  4.1340 57.9828  3.0703  0.7528E+01  0.4709E+00  13
  29  64  4.1340 57.9828  3.0773  0.9010E+01  0.4992E+00  13
  29  64  4.1340 57.9828  3.0842  0.9890E+01  0.5128E+00  13
  29  64  4.1340 57.9828  3.0911  0.8976E+01  0.4944E+00  13
  29  64  4.1340 57.9828  3.0981  0.9277E+01  0.5026E+00  13
  29  64  4.1340 57.9828  3.1050  0.1088E+02  0.5396E+00  13
  29  64  4.1340 57.9828  3.1120  0.1073E+02  0.5448E+00  13
  29  64  4.1340 57.9828  3.1189  0.1106E+02  0.5477E+00  13
  29  64  4.1340 57.9828  3.1259  0.1119E+02  0.5562E+00  13
  29  64  4.1340 57.9828  3.1328  0.1202E+02  0.5670E+00  13
  29  64  4.1340 57.9828  3.1397  0.1231E+02  0.5918E+00  13
  29  64  4.1340 57.9828  3.1467  0.1302E+02  0.6009E+00  13
  29  64  4.1340 57.9828  3.1536  0.1377E+02  0.6144E+00  13
  29  64  4.1340 57.9828  3.1606  0.1479E+02  0.6373E+00  13
  29  64  4.1340 57.9828  3.1675  0.1459E+02  0.6320E+00  13
  29  64  4.1340 57.9828  3.1745  0.1510E+02  0.6369E+00  13
  29  64  4.1340 57.9828  3.1814  0.1600E+02  0.6585E+00  13
  29  64  4.1340 57.9828  3.1883  0.1565E+02  0.6917E+00  13
  29  64  4.1340 57.9828  3.1953  0.1729E+02  0.7578E+00  13
  29  64  4.1340 57.9828  3.2022  0.1839E+02  0.8546E+00  13
  29  64  4.1340 57.9828  3.2092  0.1841E+02  0.9727E+00  13
  29  64  4.1340 57.9828  3.2161  0.1876E+02  0.1159E+01  13
  29  64  4.1340 57.9828  3.0564  0.7198E+01  0.3096E+00  13
  29  64  4.1340 57.9828  3.0634  0.7757E+01  0.3039E+00  13
  29  64  4.1340 57.9828  3.0703  0.7977E+01  0.2881E+00  13
  29  64  4.1340 57.9828  3.0773  0.8424E+01  0.2895E+00  13
  29  64  4.1340 57.9828  3.0842  0.9005E+01  0.2948E+00  13
  29  64  4.1340 57.9828  3.0911  0.9327E+01  0.2982E+00  13
  29  64  4.1340 57.9828  3.0981  0.9404E+01  0.3025E+00  13
  29  64  4.1340 57.9828  3.1050  0.9908E+01  0.3098E+00  13
  29  64  4.1340 57.9828  3.1120  0.1037E+02  0.3174E+00  13
  29  64  4.1340 57.9828  3.1189  0.1123E+02  0.3326E+00  13
  29  64  4.1340 57.9828  3.1259  0.1148E+02  0.3366E+00  13
  29  64  4.1340 57.9828  3.1328  0.1198E+02  0.3445E+00  13
  29  64  4.1340 57.9828  3.1397  0.1238E+02  0.3522E+00  13
  29  64  4.1340 57.9828  3.1467  0.1284E+02  0.3595E+00  13
  29  64  4.1340 57.9828  3.1536  0.1366E+02  0.3717E+00  13
  29  64  4.1340 57.9828  3.1606  0.1376E+02  0.3720E+00  13
  29  64  4.1340 57.9828  3.1675  0.1447E+02  0.3809E+00  13
  29  64  4.1340 57.9828  3.1745  0.1541E+02  0.3949E+00  13
  29  64  4.1340 57.9828  3.1814  0.1589E+02  0.4019E+00  13
  29  64  4.1340 57.9828  3.1883  0.1616E+02  0.4289E+00  13
  29  64  4.1340 57.9828  3.1953  0.1725E+02  0.4605E+00  13
  29  64  4.1340 57.9828  3.2022  0.1749E+02  0.5070E+00  13
  29  64  4.1340 57.9828  3.2092  0.1980E+02  0.6040E+00  13
  29  64  4.1340 57.9828  3.2161  0.1835E+02  0.6838E+00  13
  29  64  4.1340 47.9828  2.9003  0.2998E+02  0.8214E+00  13
  29  64  4.1340 47.9828  2.9089  0.3161E+02  0.7766E+00  13
  29  64  4.1340 47.9828  2.9176  0.3082E+02  0.7401E+00  13
  29  64  4.1340 47.9828  2.9263  0.3359E+02  0.7426E+00  13
  29  64  4.1340 47.9828  2.9350  0.3358E+02  0.7415E+00  13
  29  64  4.1340 47.9828  2.9436  0.3495E+02  0.7598E+00  13
  29  64  4.1340 47.9828  2.9523  0.3701E+02  0.7840E+00  13
  29  64  4.1340 47.9828  2.9610  0.3762E+02  0.7927E+00  13
  29  64  4.1340 47.9828  2.9697  0.3881E+02  0.8080E+00  13
  29  64  4.1340 47.9828  2.9783  0.4113E+02  0.8354E+00  13
  29  64  4.1340 47.9828  2.9870  0.4104E+02  0.8323E+00  13
  29  64  4.1340 47.9828  2.9957  0.4349E+02  0.8647E+00  13
  29  64  4.1340 47.9828  3.0044  0.4552E+02  0.8871E+00  13
  29  64  4.1340 47.9828  3.0130  0.4551E+02  0.8856E+00  13
  29  64  4.1340 47.9828  3.0217  0.4691E+02  0.8969E+00  13
  29  64  4.1340 47.9828  3.0304  0.4921E+02  0.9243E+00  13
  29  64  4.1340 47.9828  3.0391  0.5182E+02  0.9539E+00  13
  29  64  4.1340 47.9828  3.0477  0.5191E+02  0.1030E+01  13
  29  64  4.1340 47.9828  3.0564  0.5378E+02  0.1088E+01  13
  29  64  4.1340 47.9828  3.0651  0.5595E+02  0.1217E+01  13
  29  64  4.1340 47.9828  3.0738  0.5770E+02  0.1394E+01  13
  29  64  4.1340 47.9828  2.7094  0.1155E+02  0.4055E+00  13
  29  64  4.1340 47.9828  2.7181  0.1211E+02  0.3926E+00  13
  29  64  4.1340 47.9828  2.7267  0.1170E+02  0.3685E+00  13
  29  64  4.1340 47.9828  2.7354  0.1329E+02  0.3649E+00  13
  29  64  4.1340 47.9828  2.7441  0.1362E+02  0.3614E+00  13
  29  64  4.1340 47.9828  2.7528  0.1447E+02  0.3667E+00  13
  29  64  4.1340 47.9828  2.7614  0.1551E+02  0.3806E+00  13
  29  64  4.1340 47.9828  2.7701  0.1668E+02  0.3979E+00  13
  29  64  4.1340 47.9828  2.7788  0.1612E+02  0.3906E+00  13
  29  64  4.1340 47.9828  2.7875  0.1797E+02  0.4158E+00  13
  29  64  4.1340 47.9828  2.7961  0.1718E+02  0.4030E+00  13
  29  64  4.1340 47.9828  2.8048  0.1934E+02  0.4332E+00  13
  29  64  4.1340 47.9828  2.8135  0.2088E+02  0.4531E+00  13
  29  64  4.1340 47.9828  2.8222  0.2097E+02  0.4541E+00  13
  29  64  4.1340 47.9828  2.8308  0.2277E+02  0.4779E+00  13
  29  64  4.1340 47.9828  2.8395  0.2279E+02  0.4752E+00  13
  29  64  4.1340 47.9828  2.8482  0.2323E+02  0.4810E+00  13
  29  64  4.1340 47.9828  2.8569  0.2526E+02  0.5051E+00  13
  29  64  4.1340 47.9828  2.8655  0.2562E+02  0.5069E+00  13
  29  64  4.1340 47.9828  2.8742  0.2618E+02  0.5131E+00  13
  29  64  4.1340 47.9828  2.8829  0.2821E+02  0.5645E+00  13
  29  64  4.1340 47.9828  2.8916  0.2915E+02  0.5895E+00  13
  29  64  4.1340 47.9828  2.9003  0.3095E+02  0.6581E+00  13
  29  64  4.1340 47.9828  2.9089  0.3291E+02  0.7145E+00  13
  29  64  4.1340 47.9828  2.9176  0.3219E+02  0.7924E+00  13
  29  64  4.1340 39.0128  2.7126  0.1080E+03  0.2634E+01  13
  29  64  4.1340 39.0128  2.7234  0.1133E+03  0.2460E+01  13
  29  64  4.1340 39.0128  2.7341  0.1214E+03  0.2457E+01  13
  29  64  4.1340 39.0128  2.7449  0.1202E+03  0.2311E+01  13
  29  64  4.1340 39.0128  2.7556  0.1194E+03  0.2246E+01  13
  29  64  4.1340 39.0128  2.7664  0.1268E+03  0.2339E+01  13
  29  64  4.1340 39.0128  2.7771  0.1271E+03  0.2347E+01  13
  29  64  4.1340 39.0128  2.7879  0.1323E+03  0.2408E+01  13
  29  64  4.1340 39.0128  2.7986  0.1358E+03  0.2443E+01  13
  29  64  4.1340 39.0128  2.8094  0.1380E+03  0.2464E+01  13
  29  64  4.1340 39.0128  2.8201  0.1429E+03  0.2518E+01  13
  29  64  4.1340 39.0128  2.8309  0.1478E+03  0.2569E+01  13
  29  64  4.1340 39.0128  2.8416  0.1500E+03  0.2594E+01  13
  29  64  4.1340 39.0128  2.8524  0.1529E+03  0.2626E+01  13
  29  64  4.1340 39.0128  2.8631  0.1584E+03  0.2672E+01  13
  29  64  4.1340 39.0128  2.8739  0.1600E+03  0.2688E+01  13
  29  64  4.1340 39.0128  2.8846  0.1625E+03  0.2909E+01  13
  29  64  4.1340 39.0128  2.8954  0.1714E+03  0.3108E+01  13
  29  64  4.1340 39.0128  2.9061  0.1760E+03  0.3428E+01  13
  29  64  4.1340 39.0128  2.9169  0.1752E+03  0.3843E+01  13
  29  64  4.1340 31.9828  2.7136  0.4252E+03  0.7499E+01  13
  29  64  4.1340 31.9828  2.7264  0.4130E+03  0.6773E+01  13
  29  64  4.1340 31.9828  2.7392  0.4404E+03  0.6668E+01  13
  29  64  4.1340 31.9828  2.7519  0.4467E+03  0.6881E+01  13
  29  64  4.1340 31.9828  2.7647  0.4654E+03  0.6685E+01  13
  29  64  4.1340 31.9828  2.7775  0.4671E+03  0.6715E+01  13
  29  64  4.1340 31.9828  2.7903  0.4684E+03  0.6721E+01  13
  29  64  4.1340 31.9828  2.8030  0.4723E+03  0.6753E+01  13
  29  64  4.1340 31.9828  2.8158  0.4791E+03  0.6826E+01  13
  29  64  4.1340 31.9828  2.8286  0.4848E+03  0.6882E+01  13
  29  64  4.1340 31.9828  2.8414  0.5037E+03  0.7055E+01  13
  29  64  4.1340 31.9828  2.8541  0.4993E+03  0.7004E+01  13
  29  64  4.1340 31.9828  2.8669  0.5100E+03  0.7094E+01  13
  29  64  4.1340 31.9828  2.8797  0.5035E+03  0.7299E+01  13
  29  64  4.1340 31.9828  2.8925  0.5210E+03  0.7877E+01  13
  29  64  4.1340 31.9828  2.9052  0.5190E+03  0.8420E+01  13
  29  64  4.1340 31.9828  2.9180  0.5347E+03  0.9534E+01  13
  29  64  5.1500 37.9828  3.4658  0.4566E+02  0.1349E+01  13
  29  64  5.1500 37.9828  3.4757  0.4855E+02  0.1316E+01  13
  29  64  5.1500 37.9828  3.4855  0.4718E+02  0.1235E+01  13
  29  64  5.1500 37.9828  3.4954  0.4865E+02  0.1170E+01  13
  29  64  5.1500 37.9828  3.5053  0.5072E+02  0.1166E+01  13
  29  64  5.1500 37.9828  3.5151  0.5397E+02  0.1187E+01  13
  29  64  5.1500 37.9828  3.5250  0.5438E+02  0.1183E+01  13
  29  64  5.1500 37.9828  3.5348  0.5792E+02  0.1239E+01  13
  29  64  5.1500 37.9828  3.5447  0.5788E+02  0.1235E+01  13
  29  64  5.1500 37.9828  3.5545  0.5723E+02  0.1223E+01  13
  29  64  5.1500 37.9828  3.5644  0.6044E+02  0.1266E+01  13
  29  64  5.1500 37.9828  3.5743  0.5997E+02  0.1256E+01  13
  29  64  5.1500 37.9828  3.5841  0.6295E+02  0.1296E+01  13
  29  64  5.1500 37.9828  3.5940  0.6255E+02  0.1289E+01  13
  29  64  5.1500 37.9828  3.6038  0.6458E+02  0.1317E+01  13
  29  64  5.1500 37.9828  3.6137  0.6900E+02  0.1370E+01  13
  29  64  5.1500 37.9828  3.6235  0.6782E+02  0.1351E+01  13
  29  64  5.1500 37.9828  3.6334  0.7436E+02  0.1432E+01  13
  29  64  5.1500 37.9828  3.6433  0.7374E+02  0.1420E+01  13
  29  64  5.1500 37.9828  3.6531  0.7326E+02  0.1478E+01  13
  29  64  5.1500 37.9828  3.6630  0.7571E+02  0.1556E+01  13
  29  64  5.1500 37.9828  3.6728  0.7728E+02  0.1691E+01  13
  29  64  5.1500 37.9828  3.6827  0.8043E+02  0.1811E+01  13
  29  64  5.1500 37.9828  3.6925  0.7977E+02  0.1905E+01  13
  29  64  5.1500 37.9828  3.7024  0.8787E+02  0.2151E+01  13
  29  64  5.1500 37.9828  3.4658  0.4291E+02  0.1932E+01  13
  29  64  5.1500 37.9828  3.4757  0.4379E+02  0.1838E+01  13
  29  64  5.1500 37.9828  3.4855  0.4902E+02  0.1855E+01  13
  29  64  5.1500 37.9828  3.4954  0.5077E+02  0.1750E+01  13
  29  64  5.1500 37.9828  3.5053  0.5294E+02  0.1742E+01  13
  29  64  5.1500 37.9828  3.5151  0.5294E+02  0.1791E+01  13
  29  64  5.1500 37.9828  3.5250  0.5476E+02  0.1727E+01  13
  29  64  5.1500 37.9828  3.5348  0.5631E+02  0.1756E+01  13
  29  64  5.1500 37.9828  3.5447  0.5622E+02  0.1751E+01  13
  29  64  5.1500 37.9828  3.5545  0.5658E+02  0.1759E+01  13
