EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
He3_kin13_1st                                                           
                                                                        
Hall A 2018: 25 cm He3 target                                           
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  2,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00075; twall=0.00519; tbeam=0.00285; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL
   3.107  0.660  5.66    0.74   -9.75    0.35    0.00   -9.39 2.941E-01

  10.589 30.767  9.24    0.72   -4.54    0.33    0.00   -4.20  0.879
   3.099  0.657  5.70    0.75   -9.64    0.35    0.00   -9.29 2.997E-01

  10.589 30.767  9.21    0.72   -4.45    0.33    0.00   -4.11  0.875
   3.091  0.655  5.74    0.75   -9.53    0.35    0.00   -9.18 3.054E-01

  10.589 30.767  9.19    0.72   -4.36    0.33    0.00   -4.02  0.872
   3.083  0.652  5.78    0.76   -9.42    0.35    0.00   -9.07 3.112E-01

  10.589 30.767  9.17    0.73   -4.27    0.33    0.00   -3.94  0.869
   3.075  0.650  5.81    0.77   -9.32    0.35    0.00   -8.96 3.170E-01

  10.589 30.767  9.14    0.74   -4.18    0.34    0.00   -3.85  0.866
   3.067  0.648  5.85    0.77   -9.21    0.36    0.00   -8.86 3.229E-01

  10.589 30.767  9.12    0.74   -4.10    0.34    0.00   -3.76  0.863
   3.059  0.645  5.89    0.78   -9.11    0.36    0.00   -8.75 3.289E-01

  10.589 30.767  9.09    0.75   -4.01    0.34    0.00   -3.68  0.860
   3.051  0.643  5.93    0.78   -9.00    0.36    0.00   -8.65 3.349E-01

  10.589 30.767  9.07    0.76   -3.93    0.34    0.00   -3.59  0.857
   3.043  0.641  5.97    0.79   -8.90    0.36    0.00   -8.54 3.410E-01

  10.589 30.767  9.05    0.76   -3.84    0.34    0.00   -3.50  0.854
   3.035  0.638  6.01    0.80   -8.79    0.36    0.00   -8.43 3.472E-01

  10.589 30.767  9.02    0.77   -3.75    0.34    0.00   -3.41  0.852
   3.027  0.636  6.05    0.80   -8.68    0.36    0.00   -8.32 3.535E-01

  10.589 30.767  9.00    0.78   -3.66    0.34    0.00   -3.32  0.849
   3.019  0.633  6.09    0.81   -8.57    0.36    0.00   -8.21 3.598E-01

  10.589 30.767  8.98    0.78   -3.57    0.34    0.00   -3.23  0.847
   3.011  0.631  6.13    0.82   -8.47    0.36    0.00   -8.10 3.662E-01

  10.589 30.767  8.95    0.79   -3.45    0.34    0.00   -3.10  0.845
   3.003  0.629  6.16    0.83   -8.32    0.37    0.00   -7.96 3.726E-01

  10.589 30.767  8.93    0.80   -3.40    0.35    0.00   -3.05  0.843
   2.995  0.626  6.20    0.83   -8.25    0.37    0.00   -7.89 3.791E-01

  10.589 30.767  8.90    0.80   -3.31    0.35    0.00   -2.96  0.841
   2.987  0.624  6.24    0.84   -8.15    0.37    0.00   -7.78 3.857E-01

  10.589 30.767  8.88    0.81   -3.22    0.35    0.00   -2.87  0.839
   2.979  0.622  6.28    0.85   -8.04    0.37    0.00   -7.67 3.924E-01

  10.589 30.767  8.86    0.82   -3.13    0.35    0.00   -2.78  0.837
   2.971  0.619  6.32    0.86   -7.92    0.37    0.00   -7.55 3.991E-01

  10.589 30.767  8.83    0.83   -3.05    0.35    0.00   -2.69  0.836
   2.963  0.617  6.36    0.86   -7.83    0.38    0.00   -7.45 4.059E-01

  10.589 30.767  8.81    0.83   -2.96    0.36    0.00   -2.60  0.834
   2.955  0.615  6.40    0.87   -7.72    0.38    0.00   -7.34 4.128E-01

  10.589 30.847  9.67    0.64   -6.03    0.35    0.00   -5.68  0.965
   3.227  0.700  5.03    0.67  -11.44    0.37    0.00  -11.08 2.090E-01

  10.589 30.847  9.64    0.64   -5.94    0.35    0.00   -5.59  0.958
   3.219  0.697  5.07    0.67  -11.34    0.37    0.00  -10.97 2.135E-01

  10.589 30.847  9.62    0.65   -5.85    0.35    0.00   -5.50  0.952
   3.211  0.695  5.11    0.68  -11.23    0.37    0.00  -10.86 2.181E-01

  10.589 30.847  9.60    0.65   -5.76    0.34    0.00   -5.42  0.946
   3.203  0.692  5.14    0.68  -11.13    0.36    0.00  -10.76 2.227E-01

  10.589 30.847  9.57    0.65   -5.68    0.34    0.00   -5.34  0.939
   3.195  0.690  5.18    0.69  -11.02    0.36    0.00  -10.66 2.274E-01

  10.589 30.847  9.55    0.66   -5.59    0.34    0.00   -5.25  0.934
   3.187  0.687  5.22    0.69  -10.91    0.36    0.00  -10.55 2.322E-01

  10.589 30.847  9.52    0.66   -5.50    0.34    0.00   -5.16  0.928
   3.179  0.685  5.26    0.69  -10.81    0.36    0.00  -10.45 2.371E-01

  10.589 30.847  9.50    0.67   -5.41    0.34    0.00   -5.07  0.923
   3.171  0.682  5.30    0.70  -10.70    0.36    0.00  -10.34 2.420E-01

  10.589 30.847  9.48    0.67   -5.33    0.34    0.00   -4.99  0.918
   3.163  0.680  5.34    0.70  -10.60    0.36    0.00  -10.24 2.470E-01

  10.589 30.847  9.45    0.68   -5.24    0.34    0.00   -4.91  0.914
   3.155  0.678  5.38    0.71  -10.49    0.36    0.00  -10.14 2.520E-01

  10.589 30.847  9.43    0.68   -5.16    0.34    0.00   -4.83  0.909
   3.147  0.675  5.42    0.71  -10.39    0.36    0.00  -10.04 2.571E-01

  10.589 30.847  9.40    0.69   -5.08    0.33    0.00   -4.74  0.903
   3.139  0.673  5.46    0.72  -10.29    0.35    0.00   -9.93 2.623E-01

  10.589 30.847  9.38    0.69   -4.98    0.33    0.00   -4.65  0.899
   3.131  0.670  5.50    0.72  -10.18    0.35    0.00   -9.82 2.675E-01

  10.589 30.847  9.36    0.70   -4.89    0.33    0.00   -4.55  0.894
   3.123  0.668  5.53    0.73  -10.06    0.35    0.00   -9.71 2.728E-01

  10.589 30.847  9.33    0.70   -4.81    0.33    0.00   -4.47  0.890
   3.115  0.665  5.57    0.73   -9.96    0.35    0.00   -9.61 2.782E-01

  10.589 30.847  9.31    0.71   -4.72    0.33    0.00   -4.39  0.886
   3.107  0.663  5.61    0.74   -9.86    0.35    0.00   -9.50 2.837E-01

  10.589 30.847  9.28    0.71   -4.63    0.33    0.00   -4.30  0.883
   3.099  0.661  5.65    0.74   -9.75    0.35    0.00   -9.40 2.892E-01

  10.589 30.847  9.26    0.72   -4.55    0.33    0.00   -4.21  0.879
   3.091  0.658  5.69    0.75   -9.65    0.35    0.00   -9.29 2.947E-01

  10.589 30.847  9.24    0.72   -4.46    0.33    0.00   -4.12  0.875
   3.083  0.656  5.73    0.76   -9.54    0.35    0.00   -9.18 3.004E-01

  10.589 30.847  9.21    0.73   -4.37    0.34    0.00   -4.04  0.872
   3.075  0.653  5.77    0.76   -9.44    0.36    0.00   -9.08 3.061E-01

  10.589 30.847  9.19    0.73   -4.28    0.34    0.00   -3.94  0.869
   3.067  0.651  5.81    0.77   -9.32    0.36    0.00   -8.97 3.119E-01

  10.589 30.847  9.16    0.74   -4.19    0.34    0.00   -3.85  0.866
   3.059  0.649  5.85    0.77   -9.22    0.36    0.00   -8.86 3.177E-01

  10.589 30.847  9.14    0.75   -4.11    0.34    0.00   -3.77  0.863
   3.051  0.646  5.89    0.78   -9.11    0.36    0.00   -8.76 3.236E-01

  10.589 30.847  9.12    0.75   -4.02    0.34    0.00   -3.68  0.860
   3.043  0.644  5.92    0.79   -9.01    0.36    0.00   -8.65 3.296E-01

  10.589 30.847  9.09    0.76   -3.94    0.34    0.00   -3.60  0.857
   3.035  0.641  5.96    0.79   -8.91    0.36    0.00   -8.55 3.356E-01

  10.589 30.847  9.07    0.77   -3.84    0.34    0.00   -3.50  0.855
   3.027  0.639  6.00    0.80   -8.79    0.36    0.00   -8.43 3.418E-01

  10.589 30.847  9.04    0.77   -3.76    0.34    0.00   -3.42  0.852
   3.019  0.637  6.04    0.81   -8.69    0.36    0.00   -8.33 3.479E-01

  10.589 30.847  9.02    0.78   -3.67    0.34    0.00   -3.32  0.849
   3.011  0.634  6.08    0.81   -8.58    0.36    0.00   -8.22 3.542E-01

  10.589 30.847  9.00    0.79   -3.58    0.34    0.00   -3.24  0.847
   3.003  0.632  6.12    0.82   -8.47    0.36    0.00   -8.11 3.605E-01

  10.589 30.847  8.97    0.79   -3.46    0.35    0.00   -3.11  0.845
   2.995  0.630  6.16    0.83   -8.33    0.37    0.00   -7.96 3.669E-01

  10.589 30.847  8.95    0.80   -3.40    0.35    0.00   -3.06  0.843
   2.987  0.627  6.20    0.84   -8.26    0.37    0.00   -7.89 3.734E-01

  10.589 30.847  8.92    0.81   -3.32    0.35    0.00   -2.97  0.841
   2.979  0.625  6.24    0.84   -8.15    0.37    0.00   -7.78 3.799E-01

  10.589 30.847  8.90    0.81   -3.23    0.35    0.00   -2.88  0.839
   2.971  0.623  6.28    0.85   -8.04    0.37    0.00   -7.67 3.865E-01

  10.589 30.847  8.88    0.82   -3.14    0.35    0.00   -2.78  0.837
   2.963  0.620  6.31    0.86   -7.94    0.37    0.00   -7.56 3.931E-01

  10.589 30.847  8.85    0.83   -3.05    0.36    0.00   -2.70  0.836
   2.955  0.618  6.35    0.87   -7.83    0.38    0.00   -7.45 3.999E-01

  10.589 30.927  9.72    0.64   -6.13    0.35    0.00   -5.77  0.973
   3.227  0.703  4.98    0.67  -11.56    0.37    0.00  -11.19 2.007E-01

  10.589 30.927  9.69    0.64   -6.03    0.35    0.00   -5.68  0.966
   3.219  0.701  5.02    0.67  -11.45    0.37    0.00  -11.08 2.051E-01

  10.589 30.927  9.67    0.64   -5.95    0.35    0.00   -5.60  0.959
   3.211  0.698  5.06    0.68  -11.35    0.37    0.00  -10.98 2.096E-01

  10.589 30.927  9.64    0.65   -5.86    0.35    0.00   -5.51  0.953
   3.203  0.696  5.10    0.68  -11.24    0.37    0.00  -10.87 2.141E-01

  10.589 30.927  9.62    0.65   -5.77    0.35    0.00   -5.43  0.946
   3.195  0.693  5.14    0.68  -11.14    0.36    0.00  -10.77 2.187E-01

  10.589 30.927  9.60    0.66   -5.69    0.34    0.00   -5.35  0.940
   3.187  0.691  5.17    0.69  -11.03    0.36    0.00  -10.67 2.234E-01

  10.589 30.927  9.57    0.66   -5.60    0.34    0.00   -5.26  0.934
   3.179  0.688  5.21    0.69  -10.93    0.36    0.00  -10.57 2.281E-01

  10.589 30.927  9.55    0.66   -5.51    0.34    0.00   -5.17  0.929
   3.171  0.686  5.25    0.70  -10.82    0.36    0.00  -10.46 2.329E-01

  10.589 30.927  9.52    0.67   -5.43    0.34    0.00   -5.09  0.923
   3.163  0.683  5.29    0.70  -10.72    0.36    0.00  -10.36 2.377E-01

  10.589 30.927  9.50    0.67   -5.34    0.34    0.00   -5.00  0.918
   3.155  0.681  5.33    0.71  -10.61    0.36    0.00  -10.25 2.427E-01

  10.589 30.927  9.48    0.68   -5.25    0.34    0.00   -4.91  0.914
   3.147  0.679  5.37    0.71  -10.50    0.36    0.00  -10.14 2.476E-01

  10.589 30.927  9.45    0.68   -5.16    0.34    0.00   -4.82  0.909
   3.139  0.676  5.41    0.71  -10.39    0.36    0.00  -10.04 2.527E-01

  10.589 30.927  9.43    0.69   -5.08    0.34    0.00   -4.75  0.903
   3.131  0.674  5.45    0.72  -10.30    0.36    0.00   -9.94 2.578E-01

  10.589 30.927  9.40    0.69   -4.99    0.34    0.00   -4.66  0.899
   3.123  0.671  5.49    0.72  -10.19    0.36    0.00   -9.83 2.630E-01

  10.589 30.927  9.38    0.70   -4.90    0.34    0.00   -4.56  0.895
   3.115  0.669  5.53    0.73  -10.07    0.36    0.00   -9.72 2.682E-01

  10.589 30.927  9.36    0.70   -4.81    0.34    0.00   -4.48  0.890
   3.107  0.666  5.57    0.74   -9.97    0.36    0.00   -9.61 2.735E-01

  10.589 30.927  9.33    0.71   -4.73    0.34    0.00   -4.39  0.887
   3.099  0.664  5.60    0.74   -9.86    0.36    0.00   -9.51 2.789E-01

  10.589 30.927  9.31    0.71   -4.64    0.34    0.00   -4.31  0.883
   3.091  0.661  5.64    0.75   -9.76    0.36    0.00   -9.41 2.844E-01

  10.589 30.927  9.28    0.72   -4.55    0.34    0.00   -4.22  0.879
   3.083  0.659  5.68    0.75   -9.65    0.36    0.00   -9.30 2.899E-01

  10.589 30.927  9.26    0.72   -4.47    0.34    0.00   -4.13  0.875
   3.075  0.657  5.72    0.76   -9.55    0.36    0.00   -9.19 2.955E-01

  10.589 30.927  9.24    0.73   -4.38    0.34    0.00   -4.04  0.872
   3.067  0.654  5.76    0.76   -9.44    0.36    0.00   -9.09 3.011E-01

  10.589 30.927  9.21    0.74   -4.29    0.34    0.00   -3.95  0.869
   3.059  0.652  5.80    0.77   -9.33    0.36    0.00   -8.97 3.068E-01

  10.589 30.927  9.19    0.74   -4.20    0.34    0.00   -3.86  0.866
   3.051  0.649  5.84    0.78   -9.22    0.36    0.00   -8.87 3.126E-01

  10.589 30.927  9.16    0.75   -4.11    0.34    0.00   -3.77  0.863
   3.043  0.647  5.88    0.78   -9.12    0.36    0.00   -8.76 3.185E-01

  10.589 30.927  9.14    0.75   -4.03    0.34    0.00   -3.69  0.860
   3.035  0.645  5.92    0.79   -9.01    0.36    0.00   -8.65 3.244E-01

  10.589 30.927  9.11    0.76   -3.94    0.34    0.00   -3.60  0.857
   3.027  0.642  5.96    0.80   -8.91    0.36    0.00   -8.55 3.304E-01

  10.589 30.927  9.09    0.77   -3.85    0.34    0.00   -3.51  0.855
   3.019  0.640  6.00    0.80   -8.80    0.36    0.00   -8.44 3.364E-01

  10.589 30.927  9.07    0.77   -3.75    0.34    0.00   -3.41  0.852
   3.011  0.638  6.03    0.81   -8.68    0.36    0.00   -8.32 3.425E-01

  10.589 30.927  9.04    0.78   -3.68    0.34    0.00   -3.33  0.849
   3.003  0.635  6.07    0.82   -8.59    0.36    0.00   -8.22 3.487E-01

  10.589 30.927  9.02    0.79   -3.59    0.35    0.00   -3.24  0.847
   2.995  0.633  6.11    0.82   -8.48    0.37    0.00   -8.11 3.550E-01

  10.589 30.927  8.99    0.79   -3.46    0.35    0.00   -3.12  0.845
   2.987  0.630  6.15    0.83   -8.33    0.37    0.00   -7.97 3.613E-01

  10.589 30.927  8.97    0.80   -3.41    0.35    0.00   -3.06  0.843
   2.979  0.628  6.19    0.84   -8.26    0.37    0.00   -7.89 3.677E-01

  10.589 30.927  8.95    0.81   -3.32    0.35    0.00   -2.97  0.841
   2.971  0.626  6.23    0.85   -8.15    0.37    0.00   -7.78 3.742E-01

  10.589 30.927  8.92    0.82   -3.23    0.35    0.00   -2.88  0.839
   2.963  0.623  6.27    0.85   -8.05    0.37    0.00   -7.67 3.807E-01

  10.589 30.927  8.90    0.82   -3.14    0.35    0.00   -2.79  0.837
   2.955  0.621  6.31    0.86   -7.94    0.38    0.00   -7.56 3.873E-01

  10.589 31.007  9.77    0.64   -6.23    0.36    0.00   -5.87  0.982
   3.227  0.707  4.93    0.67  -11.68    0.38    0.00  -11.30 1.927E-01

  10.589 31.007  9.74    0.64   -6.14    0.36    0.00   -5.78  0.974
   3.219  0.704  4.97    0.67  -11.57    0.38    0.00  -11.20 1.970E-01

  10.589 31.007  9.72    0.64   -6.04    0.35    0.00   -5.69  0.967
   3.211  0.702  5.01    0.67  -11.46    0.37    0.00  -11.08 2.013E-01

  10.589 31.007  9.69    0.65   -5.97    0.35    0.00   -5.61  0.960
   3.203  0.699  5.05    0.68  -11.36    0.37    0.00  -10.99 2.058E-01

  10.589 31.007  9.67    0.65   -5.87    0.35    0.00   -5.52  0.954
   3.195  0.697  5.09    0.68  -11.25    0.37    0.00  -10.88 2.102E-01

  10.589 31.007  9.64    0.65   -5.78    0.35    0.00   -5.44  0.947
   3.187  0.694  5.13    0.69  -11.14    0.37    0.00  -10.78 2.148E-01

  10.589 31.007  9.62    0.66   -5.70    0.35    0.00   -5.36  0.941
   3.179  0.692  5.17    0.69  -11.04    0.36    0.00  -10.68 2.194E-01

  10.589 31.007  9.60    0.66   -5.62    0.34    0.00   -5.27  0.935
   3.171  0.689  5.20    0.69  -10.94    0.36    0.00  -10.58 2.240E-01

  10.589 31.007  9.57    0.67   -5.52    0.34    0.00   -5.18  0.929
   3.163  0.687  5.24    0.70  -10.83    0.36    0.00  -10.47 2.288E-01

  10.589 31.007  9.55    0.67   -5.44    0.34    0.00   -5.10  0.924
   3.155  0.684  5.28    0.70  -10.73    0.36    0.00  -10.37 2.336E-01

  10.589 31.007  9.52    0.68   -5.35    0.34    0.00   -5.01  0.919
   3.147  0.682  5.32    0.71  -10.62    0.36    0.00  -10.26 2.384E-01

  10.589 31.007  9.50    0.68   -5.26    0.34    0.00   -4.92  0.914
   3.139  0.679  5.36    0.71  -10.51    0.36    0.00  -10.15 2.434E-01

  10.589 31.007  9.48    0.68   -5.17    0.34    0.00   -4.83  0.910
   3.131  0.677  5.40    0.72  -10.40    0.36    0.00  -10.04 2.484E-01

  10.589 31.007  9.45    0.69   -5.09    0.34    0.00   -4.75  0.904
   3.123  0.675  5.44    0.72  -10.30    0.36    0.00   -9.95 2.534E-01

  10.589 31.007  9.43    0.69   -5.01    0.34    0.00   -4.67  0.899
   3.115  0.672  5.48    0.73  -10.20    0.36    0.00   -9.84 2.585E-01

  10.589 31.007  9.40    0.70   -4.91    0.34    0.00   -4.57  0.895
   3.107  0.670  5.52    0.73  -10.08    0.36    0.00   -9.72 2.637E-01

  10.589 31.007  9.38    0.70   -4.82    0.34    0.00   -4.49  0.891
   3.099  0.667  5.56    0.74   -9.98    0.36    0.00   -9.62 2.690E-01

  10.589 31.007  9.35    0.71   -4.73    0.34    0.00   -4.40  0.887
   3.091  0.665  5.60    0.74   -9.87    0.36    0.00   -9.51 2.743E-01

  10.589 31.007  9.33    0.72   -4.65    0.34    0.00   -4.31  0.883
   3.083  0.662  5.64    0.75   -9.77    0.36    0.00   -9.41 2.797E-01

  10.589 31.007  9.31    0.72   -4.56    0.34    0.00   -4.23  0.879
   3.075  0.660  5.67    0.75   -9.66    0.36    0.00   -9.30 2.851E-01

  10.589 31.007  9.28    0.73   -4.47    0.34    0.00   -4.14  0.876
   3.067  0.658  5.71    0.76   -9.55    0.36    0.00   -9.20 2.907E-01

  10.589 31.007  9.26    0.73   -4.39    0.34    0.00   -4.05  0.872
   3.059  0.655  5.75    0.77   -9.45    0.36    0.00   -9.09 2.963E-01

  10.589 31.007  9.23    0.74   -4.29    0.34    0.00   -3.96  0.869
   3.051  0.653  5.79    0.77   -9.34    0.36    0.00   -8.98 3.019E-01

  10.589 31.007  9.21    0.74   -4.21    0.34    0.00   -3.87  0.866
   3.043  0.650  5.83    0.78   -9.23    0.36    0.00   -8.87 3.076E-01

  10.589 31.007  9.18    0.75   -4.12    0.34    0.00   -3.78  0.863
   3.035  0.648  5.87    0.78   -9.12    0.36    0.00   -8.76 3.134E-01

  10.589 31.007  9.16    0.76   -4.03    0.34    0.00   -3.69  0.860
   3.027  0.646  5.91    0.79   -9.02    0.36    0.00   -8.66 3.193E-01

  10.589 31.007  9.14    0.76   -3.95    0.34    0.00   -3.61  0.857
   3.019  0.643  5.95    0.80   -8.91    0.36    0.00   -8.55 3.252E-01

  10.589 31.007  9.11    0.77   -3.86    0.34    0.00   -3.51  0.855
   3.011  0.641  5.99    0.80   -8.80    0.36    0.00   -8.44 3.312E-01

  10.589 31.007  9.09    0.78   -3.76    0.34    0.00   -3.41  0.852
   3.003  0.638  6.03    0.81   -8.68    0.36    0.00   -8.32 3.372E-01

  10.589 31.007  9.06    0.78   -3.68    0.35    0.00   -3.34  0.849
   2.995  0.636  6.07    0.82   -8.59    0.37    0.00   -8.22 3.434E-01

  10.589 31.007  9.04    0.79   -3.59    0.35    0.00   -3.24  0.847
   2.987  0.634  6.11    0.83   -8.48    0.37    0.00   -8.11 3.496E-01

  10.589 31.007  9.02    0.80   -3.47    0.35    0.00   -3.12  0.845
   2.979  0.631  6.15    0.83   -8.34    0.37    0.00   -7.97 3.558E-01

  10.589 31.007  8.99    0.80   -3.41    0.35    0.00   -3.06  0.843
   2.971  0.629  6.18    0.84   -8.27    0.37    0.00   -7.89 3.622E-01

  10.589 31.007  8.97    0.81   -3.32    0.35    0.00   -2.97  0.841
   2.963  0.627  6.22    0.85   -8.16    0.37    0.00   -7.78 3.686E-01

  10.589 31.007  8.94    0.82   -3.24    0.35    0.00   -2.88  0.839
   2.955  0.624  6.26    0.86   -8.05    0.38    0.00   -7.67 3.750E-01

  10.589 31.087  9.82    0.63   -6.33    0.36    0.00   -5.97  0.991
   3.227  0.710  4.88    0.67  -11.80    0.38    0.00  -11.42 1.850E-01

  10.589 31.087  9.79    0.64   -6.24    0.36    0.00   -5.88  0.983
   3.219  0.708  4.92    0.67  -11.69    0.38    0.00  -11.31 1.891E-01

  10.589 31.087  9.77    0.64   -6.15    0.36    0.00   -5.79  0.976
   3.211  0.705  4.96    0.67  -11.58    0.38    0.00  -11.20 1.934E-01

  10.589 31.087  9.74    0.64   -6.05    0.35    0.00   -5.70  0.968
   3.203  0.703  5.00    0.68  -11.47    0.37    0.00  -11.09 1.977E-01

  10.589 31.087  9.72    0.65   -5.98    0.35    0.00   -5.62  0.961
   3.195  0.700  5.04    0.68  -11.37    0.37    0.00  -11.00 2.020E-01

  10.589 31.087  9.69    0.65   -5.88    0.35    0.00   -5.53  0.955
   3.187  0.698  5.08    0.68  -11.26    0.37    0.00  -10.89 2.065E-01

  10.589 31.087  9.67    0.66   -5.80    0.35    0.00   -5.45  0.948
   3.179  0.695  5.12    0.69  -11.15    0.37    0.00  -10.79 2.109E-01

  10.589 31.087  9.64    0.66   -5.71    0.35    0.00   -5.36  0.942
   3.171  0.693  5.16    0.69  -11.05    0.37    0.00  -10.68 2.155E-01

  10.589 31.087  9.62    0.66   -5.63    0.35    0.00   -5.28  0.936
   3.163  0.690  5.20    0.70  -10.95    0.36    0.00  -10.58 2.201E-01

  10.589 31.087  9.60    0.67   -5.54    0.34    0.00   -5.19  0.930
   3.155  0.688  5.23    0.70  -10.84    0.36    0.00  -10.48 2.248E-01

  10.589 31.087  9.57    0.67   -5.45    0.34    0.00   -5.11  0.925
   3.147  0.685  5.27    0.70  -10.73    0.36    0.00  -10.37 2.295E-01

  10.589 31.087  9.55    0.68   -5.35    0.34    0.00   -5.01  0.919
   3.139  0.683  5.31    0.71  -10.61    0.36    0.00  -10.25 2.343E-01

  10.589 31.087  9.52    0.68   -5.27    0.34    0.00   -4.93  0.914
   3.131  0.680  5.35    0.71  -10.52    0.36    0.00  -10.16 2.392E-01

  10.589 31.087  9.50    0.69   -5.18    0.34    0.00   -4.84  0.910
   3.123  0.678  5.39    0.72  -10.41    0.36    0.00  -10.05 2.441E-01

  10.589 31.087  9.47    0.69   -5.11    0.34    0.00   -4.77  0.904
   3.115  0.676  5.43    0.72  -10.31    0.36    0.00   -9.96 2.491E-01

  10.589 31.087  9.45    0.70   -5.02    0.34    0.00   -4.68  0.900
   3.107  0.673  5.47    0.73  -10.20    0.36    0.00   -9.85 2.542E-01

  10.589 31.087  9.43    0.70   -4.92    0.34    0.00   -4.58  0.895
   3.099  0.671  5.51    0.73  -10.09    0.36    0.00   -9.74 2.593E-01

  10.589 31.087  9.40    0.70   -4.83    0.34    0.00   -4.49  0.891
   3.091  0.668  5.55    0.74   -9.98    0.36    0.00   -9.62 2.645E-01

  10.589 31.087  9.38    0.71   -4.74    0.34    0.00   -4.40  0.887
   3.083  0.666  5.59    0.74   -9.88    0.36    0.00   -9.52 2.698E-01

  10.589 31.087  9.35    0.72   -4.66    0.34    0.00   -4.32  0.883
   3.075  0.663  5.63    0.75   -9.77    0.36    0.00   -9.42 2.751E-01

  10.589 31.087  9.33    0.72   -4.57    0.34    0.00   -4.23  0.880
   3.067  0.661  5.67    0.76   -9.67    0.36    0.00   -9.31 2.805E-01

  10.589 31.087  9.30    0.73   -4.48    0.34    0.00   -4.14  0.876
   3.059  0.658  5.71    0.76   -9.56    0.36    0.00   -9.20 2.860E-01

  10.589 31.087  9.28    0.73   -4.39    0.34    0.00   -4.05  0.873
   3.051  0.656  5.75    0.77   -9.45    0.36    0.00   -9.09 2.915E-01

  10.589 31.087  9.26    0.74   -4.30    0.34    0.00   -3.96  0.869
   3.043  0.654  5.79    0.77   -9.34    0.36    0.00   -8.98 2.971E-01

  10.589 31.087  9.23    0.75   -4.21    0.34    0.00   -3.87  0.866
   3.035  0.651  5.82    0.78   -9.23    0.36    0.00   -8.87 3.028E-01

  10.589 31.087  9.21    0.75   -4.12    0.34    0.00   -3.78  0.863
   3.027  0.649  5.86    0.79   -9.13    0.36    0.00   -8.77 3.085E-01

  10.589 31.087  9.18    0.76   -4.04    0.34    0.00   -3.70  0.860
   3.019  0.646  5.90    0.79   -9.02    0.36    0.00   -8.66 3.143E-01

  10.589 31.087  9.16    0.77   -3.96    0.34    0.00   -3.61  0.857
   3.011  0.644  5.94    0.80   -8.92    0.36    0.00   -8.56 3.201E-01

  10.589 31.087  9.13    0.77   -3.86    0.34    0.00   -3.52  0.855
   3.003  0.642  5.98    0.81   -8.81    0.36    0.00   -8.44 3.261E-01

  10.589 31.087  9.11    0.78   -3.76    0.35    0.00   -3.42  0.852
   2.995  0.639  6.02    0.81   -8.69    0.37    0.00   -8.32 3.321E-01

  10.589 31.087  9.09    0.79   -3.69    0.35    0.00   -3.34  0.849
   2.987  0.637  6.06    0.82   -8.59    0.37    0.00   -8.22 3.381E-01

  10.589 31.087  9.06    0.79   -3.60    0.35    0.00   -3.25  0.847
   2.979  0.634  6.10    0.83   -8.48    0.37    0.00   -8.11 3.443E-01

  10.589 31.087  9.04    0.80   -3.48    0.35    0.00   -3.13  0.845
   2.971  0.632  6.14    0.84   -8.34    0.37    0.00   -7.97 3.505E-01

  10.589 31.087  9.01    0.81   -3.42    0.35    0.00   -3.07  0.843
   2.963  0.630  6.18    0.84   -8.27    0.37    0.00   -7.90 3.567E-01

  10.589 31.087  8.99    0.81   -3.33    0.35    0.00   -2.98  0.841
   2.955  0.627  6.22    0.85   -8.16    0.37    0.00   -7.78 3.631E-01

  10.589 31.167  9.86    0.63   -6.43    0.37    0.00   -6.06  1.000
   3.227  0.714  4.83    0.67  -11.91    0.39    0.00  -11.53 1.775E-01

  10.589 31.167  9.84    0.64   -6.34    0.36    0.00   -5.98  0.992
   3.219  0.711  4.87    0.67  -11.81    0.38    0.00  -11.43 1.816E-01

  10.589 31.167  9.82    0.64   -6.25    0.36    0.00   -5.89  0.984
   3.211  0.709  4.91    0.67  -11.70    0.38    0.00  -11.32 1.857E-01

  10.589 31.167  9.79    0.64   -6.16    0.36    0.00   -5.80  0.977
   3.203  0.706  4.95    0.67  -11.59    0.38    0.00  -11.21 1.899E-01

  10.589 31.167  9.77    0.65   -6.07    0.36    0.00   -5.71  0.969
   3.195  0.704  4.99    0.68  -11.48    0.38    0.00  -11.10 1.941E-01

  10.589 31.167  9.74    0.65   -5.99    0.35    0.00   -5.63  0.962
   3.187  0.701  5.03    0.68  -11.38    0.37    0.00  -11.01 1.984E-01

