EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
H3_kin13_1st                                                            
                                                                        
Hall A 2018: 25 cm Tritium target                                       
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00045; twall=0.00481; tbeam=0.00291; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL

  10.589 30.927  9.33    0.70   -4.86    0.31    0.00   -4.56  0.822
   3.099  0.664  5.60    0.73   -9.84    0.33    0.00   -9.51 2.160E-01

  10.589 30.927  9.31    0.71   -4.79    0.31    0.00   -4.48  0.819
   3.091  0.661  5.64    0.74   -9.74    0.33    0.00   -9.41 2.204E-01

  10.589 30.927  9.28    0.71   -4.70    0.31    0.00   -4.39  0.816
   3.083  0.659  5.68    0.74   -9.64    0.33    0.00   -9.31 2.248E-01

  10.589 30.927  9.26    0.72   -4.62    0.31    0.00   -4.31  0.813
   3.075  0.657  5.72    0.75   -9.54    0.33    0.00   -9.21 2.292E-01

  10.589 30.927  9.24    0.72   -4.54    0.31    0.00   -4.22  0.811
   3.067  0.654  5.76    0.76   -9.44    0.33    0.00   -9.11 2.338E-01

  10.589 30.927  9.21    0.73   -4.45    0.31    0.00   -4.13  0.808
   3.059  0.652  5.80    0.76   -9.33    0.33    0.00   -9.00 2.384E-01

  10.589 30.927  9.19    0.73   -4.36    0.31    0.00   -4.05  0.806
   3.051  0.649  5.84    0.77   -9.23    0.33    0.00   -8.90 2.430E-01

  10.589 30.927  9.16    0.74   -4.28    0.31    0.00   -3.97  0.804
   3.043  0.647  5.88    0.77   -9.13    0.33    0.00   -8.80 2.477E-01

  10.589 30.927  9.14    0.74   -4.20    0.31    0.00   -3.88  0.802
   3.035  0.645  5.92    0.78   -9.03    0.33    0.00   -8.70 2.525E-01

  10.589 30.927  9.11    0.75   -4.12    0.31    0.00   -3.80  0.799
   3.027  0.642  5.96    0.78   -8.93    0.33    0.00   -8.60 2.573E-01

  10.589 30.927  9.09    0.76   -4.03    0.31    0.00   -3.71  0.798
   3.019  0.640  6.00    0.79   -8.83    0.33    0.00   -8.49 2.622E-01

  10.589 30.927  9.07    0.76   -3.93    0.32    0.00   -3.61  0.796
   3.011  0.638  6.03    0.80   -8.71    0.33    0.00   -8.38 2.671E-01

  10.589 30.927  9.04    0.77   -3.86    0.32    0.00   -3.54  0.794
   3.003  0.635  6.07    0.80   -8.62    0.34    0.00   -8.29 2.721E-01

  10.589 30.927  9.02    0.77   -3.77    0.32    0.00   -3.46  0.792
   2.995  0.633  6.11    0.81   -8.52    0.34    0.00   -8.18 2.772E-01

  10.589 30.927  8.99    0.78   -3.65    0.32    0.00   -3.33  0.791
   2.987  0.630  6.15    0.81   -8.38    0.34    0.00   -8.04 2.823E-01

  10.589 30.927  8.97    0.79   -3.61    0.32    0.00   -3.28  0.789
   2.979  0.628  6.19    0.82   -8.31    0.34    0.00   -7.97 2.875E-01

  10.589 30.927  8.95    0.79   -3.52    0.32    0.00   -3.20  0.788
   2.971  0.626  6.23    0.83   -8.21    0.34    0.00   -7.87 2.928E-01

  10.589 30.927  8.92    0.80   -3.44    0.32    0.00   -3.11  0.787
   2.963  0.623  6.27    0.83   -8.11    0.34    0.00   -7.77 2.981E-01

  10.589 30.927  8.90    0.81   -3.35    0.33    0.00   -3.02  0.786
   2.955  0.621  6.31    0.84   -8.01    0.35    0.00   -7.66 3.035E-01

  10.589 31.007  9.77    0.64   -6.30    0.33    0.00   -5.97  0.901
   3.227  0.707  4.93    0.67  -11.56    0.35    0.00  -11.21 1.478E-01

  10.589 31.007  9.74    0.64   -6.21    0.33    0.00   -5.88  0.895
   3.219  0.704  4.97    0.67  -11.46    0.35    0.00  -11.11 1.512E-01

  10.589 31.007  9.72    0.65   -6.12    0.33    0.00   -5.79  0.889
   3.211  0.702  5.01    0.68  -11.35    0.34    0.00  -11.00 1.546E-01

  10.589 31.007  9.69    0.65   -6.05    0.32    0.00   -5.72  0.883
   3.203  0.699  5.05    0.68  -11.26    0.34    0.00  -10.92 1.581E-01

  10.589 31.007  9.67    0.65   -5.96    0.32    0.00   -5.64  0.877
   3.195  0.697  5.09    0.68  -11.15    0.34    0.00  -10.81 1.616E-01

  10.589 31.007  9.64    0.66   -5.88    0.32    0.00   -5.55  0.872
   3.187  0.694  5.13    0.69  -11.05    0.34    0.00  -10.71 1.652E-01

  10.589 31.007  9.62    0.66   -5.80    0.32    0.00   -5.48  0.867
   3.179  0.692  5.17    0.69  -10.95    0.34    0.00  -10.62 1.688E-01

  10.589 31.007  9.60    0.66   -5.71    0.32    0.00   -5.40  0.862
   3.171  0.689  5.20    0.69  -10.86    0.34    0.00  -10.52 1.725E-01

  10.589 31.007  9.57    0.67   -5.63    0.32    0.00   -5.31  0.857
   3.163  0.687  5.24    0.70  -10.75    0.33    0.00  -10.42 1.762E-01

  10.589 31.007  9.55    0.67   -5.55    0.32    0.00   -5.23  0.852
   3.155  0.684  5.28    0.70  -10.65    0.33    0.00  -10.32 1.800E-01

  10.589 31.007  9.52    0.67   -5.46    0.31    0.00   -5.15  0.848
   3.147  0.682  5.32    0.71  -10.55    0.33    0.00  -10.22 1.838E-01

  10.589 31.007  9.50    0.68   -5.38    0.31    0.00   -5.06  0.845
   3.139  0.679  5.36    0.71  -10.45    0.33    0.00  -10.12 1.878E-01

  10.589 31.007  9.48    0.68   -5.29    0.31    0.00   -4.98  0.841
   3.131  0.677  5.40    0.71  -10.35    0.33    0.00  -10.02 1.917E-01

  10.589 31.007  9.45    0.69   -5.22    0.31    0.00   -4.90  0.836
   3.123  0.675  5.44    0.72  -10.25    0.33    0.00   -9.92 1.957E-01

  10.589 31.007  9.43    0.69   -5.13    0.31    0.00   -4.82  0.832
   3.115  0.672  5.48    0.72  -10.15    0.33    0.00   -9.82 1.998E-01

  10.589 31.007  9.40    0.70   -5.04    0.31    0.00   -4.73  0.829
   3.107  0.670  5.52    0.73  -10.04    0.33    0.00   -9.71 2.039E-01

  10.589 31.007  9.38    0.70   -4.96    0.31    0.00   -4.65  0.825
   3.099  0.667  5.56    0.73   -9.94    0.33    0.00   -9.61 2.081E-01

  10.589 31.007  9.35    0.71   -4.87    0.31    0.00   -4.56  0.822
   3.091  0.665  5.60    0.74   -9.84    0.33    0.00   -9.51 2.124E-01

  10.589 31.007  9.33    0.71   -4.79    0.31    0.00   -4.48  0.819
   3.083  0.662  5.64    0.74   -9.74    0.33    0.00   -9.41 2.167E-01

  10.589 31.007  9.31    0.71   -4.71    0.31    0.00   -4.40  0.816
   3.075  0.660  5.67    0.75   -9.64    0.33    0.00   -9.31 2.210E-01

  10.589 31.007  9.28    0.72   -4.62    0.31    0.00   -4.31  0.814
   3.067  0.658  5.71    0.75   -9.54    0.33    0.00   -9.21 2.255E-01

  10.589 31.007  9.26    0.73   -4.54    0.31    0.00   -4.23  0.811
   3.059  0.655  5.75    0.76   -9.44    0.33    0.00   -9.11 2.299E-01

  10.589 31.007  9.23    0.73   -4.45    0.31    0.00   -4.14  0.808
   3.051  0.653  5.79    0.76   -9.33    0.33    0.00   -9.00 2.345E-01

  10.589 31.007  9.21    0.74   -4.37    0.31    0.00   -4.05  0.806
   3.043  0.650  5.83    0.77   -9.23    0.33    0.00   -8.90 2.391E-01

  10.589 31.007  9.18    0.74   -4.28    0.31    0.00   -3.97  0.804
   3.035  0.648  5.87    0.77   -9.13    0.33    0.00   -8.80 2.437E-01

  10.589 31.007  9.16    0.75   -4.20    0.31    0.00   -3.89  0.801
   3.027  0.646  5.91    0.78   -9.03    0.33    0.00   -8.70 2.484E-01

  10.589 31.007  9.14    0.75   -4.12    0.32    0.00   -3.81  0.799
   3.019  0.643  5.95    0.79   -8.93    0.33    0.00   -8.60 2.532E-01

  10.589 31.007  9.11    0.76   -4.03    0.32    0.00   -3.72  0.797
   3.011  0.641  5.99    0.79   -8.83    0.33    0.00   -8.49 2.580E-01

  10.589 31.007  9.09    0.76   -3.94    0.32    0.00   -3.62  0.796
   3.003  0.638  6.03    0.80   -8.72    0.34    0.00   -8.38 2.629E-01

  10.589 31.007  9.06    0.77   -3.86    0.32    0.00   -3.55  0.794
   2.995  0.636  6.07    0.80   -8.63    0.34    0.00   -8.29 2.679E-01

  10.589 31.007  9.04    0.78   -3.78    0.32    0.00   -3.46  0.792
   2.987  0.634  6.11    0.81   -8.52    0.34    0.00   -8.18 2.729E-01

  10.589 31.007  9.02    0.78   -3.66    0.32    0.00   -3.34  0.790
   2.979  0.631  6.15    0.82   -8.39    0.34    0.00   -8.05 2.780E-01

  10.589 31.007  8.99    0.79   -3.61    0.32    0.00   -3.29  0.789
   2.971  0.629  6.18    0.82   -8.32    0.34    0.00   -7.98 2.831E-01

  10.589 31.007  8.97    0.79   -3.52    0.32    0.00   -3.20  0.788
   2.963  0.627  6.22    0.83   -8.21    0.34    0.00   -7.87 2.883E-01

  10.589 31.007  8.94    0.80   -3.44    0.33    0.00   -3.11  0.787
   2.955  0.624  6.26    0.84   -8.11    0.35    0.00   -7.77 2.936E-01

  10.589 31.087  9.82    0.64   -6.39    0.34    0.00   -6.06  0.909
   3.227  0.710  4.88    0.67  -11.67    0.35    0.00  -11.32 1.418E-01

  10.589 31.087  9.79    0.64   -6.31    0.33    0.00   -5.98  0.902
   3.219  0.708  4.92    0.67  -11.57    0.35    0.00  -11.22 1.451E-01

  10.589 31.087  9.77    0.64   -6.22    0.33    0.00   -5.89  0.896
   3.211  0.705  4.96    0.68  -11.47    0.35    0.00  -11.12 1.484E-01

  10.589 31.087  9.74    0.65   -6.13    0.33    0.00   -5.80  0.890
   3.203  0.703  5.00    0.68  -11.36    0.35    0.00  -11.01 1.517E-01

  10.589 31.087  9.72    0.65   -6.06    0.33    0.00   -5.73  0.884
   3.195  0.700  5.04    0.68  -11.27    0.34    0.00  -10.92 1.552E-01

  10.589 31.087  9.69    0.65   -5.97    0.32    0.00   -5.64  0.878
   3.187  0.698  5.08    0.69  -11.16    0.34    0.00  -10.82 1.586E-01

  10.589 31.087  9.67    0.66   -5.88    0.32    0.00   -5.56  0.873
   3.179  0.695  5.12    0.69  -11.06    0.34    0.00  -10.72 1.622E-01

  10.589 31.087  9.64    0.66   -5.80    0.32    0.00   -5.48  0.867
   3.171  0.693  5.16    0.69  -10.96    0.34    0.00  -10.62 1.658E-01

  10.589 31.087  9.62    0.66   -5.72    0.32    0.00   -5.40  0.862
   3.163  0.690  5.20    0.70  -10.86    0.34    0.00  -10.53 1.694E-01

  10.589 31.087  9.60    0.67   -5.64    0.32    0.00   -5.32  0.857
   3.155  0.688  5.23    0.70  -10.76    0.34    0.00  -10.42 1.731E-01

  10.589 31.087  9.57    0.67   -5.56    0.32    0.00   -5.24  0.853
   3.147  0.685  5.27    0.70  -10.66    0.33    0.00  -10.33 1.768E-01

  10.589 31.087  9.55    0.68   -5.47    0.32    0.00   -5.15  0.848
   3.139  0.683  5.31    0.71  -10.56    0.33    0.00  -10.22 1.806E-01

  10.589 31.087  9.52    0.68   -5.38    0.31    0.00   -5.07  0.844
   3.131  0.680  5.35    0.71  -10.45    0.33    0.00  -10.12 1.845E-01

  10.589 31.087  9.50    0.68   -5.30    0.31    0.00   -4.99  0.841
   3.123  0.678  5.39    0.72  -10.36    0.33    0.00  -10.02 1.884E-01

  10.589 31.087  9.47    0.69   -5.23    0.31    0.00   -4.91  0.836
   3.115  0.676  5.43    0.72  -10.26    0.33    0.00   -9.93 1.924E-01

  10.589 31.087  9.45    0.69   -5.14    0.31    0.00   -4.83  0.833
   3.107  0.673  5.47    0.73  -10.16    0.33    0.00   -9.83 1.964E-01

  10.589 31.087  9.43    0.70   -5.05    0.31    0.00   -4.74  0.829
   3.099  0.671  5.51    0.73  -10.05    0.33    0.00   -9.72 2.005E-01

  10.589 31.087  9.40    0.70   -4.96    0.31    0.00   -4.65  0.826
   3.091  0.668  5.55    0.73   -9.95    0.33    0.00   -9.62 2.046E-01

  10.589 31.087  9.38    0.71   -4.88    0.31    0.00   -4.57  0.823
   3.083  0.666  5.59    0.74   -9.85    0.33    0.00   -9.52 2.088E-01

  10.589 31.087  9.35    0.71   -4.80    0.31    0.00   -4.49  0.819
   3.075  0.663  5.63    0.74   -9.75    0.33    0.00   -9.42 2.131E-01

  10.589 31.087  9.33    0.72   -4.72    0.31    0.00   -4.40  0.816
   3.067  0.661  5.67    0.75   -9.65    0.33    0.00   -9.32 2.174E-01

  10.589 31.087  9.30    0.72   -4.63    0.31    0.00   -4.32  0.814
   3.059  0.658  5.71    0.75   -9.55    0.33    0.00   -9.21 2.218E-01

  10.589 31.087  9.28    0.73   -4.54    0.31    0.00   -4.23  0.811
   3.051  0.656  5.75    0.76   -9.44    0.33    0.00   -9.11 2.262E-01

  10.589 31.087  9.26    0.73   -4.46    0.31    0.00   -4.14  0.808
   3.043  0.654  5.79    0.77   -9.34    0.33    0.00   -9.01 2.307E-01

  10.589 31.087  9.23    0.74   -4.37    0.31    0.00   -4.06  0.806
   3.035  0.651  5.82    0.77   -9.24    0.33    0.00   -8.90 2.352E-01

  10.589 31.087  9.21    0.74   -4.29    0.31    0.00   -3.97  0.804
   3.027  0.649  5.86    0.78   -9.13    0.33    0.00   -8.80 2.398E-01

  10.589 31.087  9.18    0.75   -4.21    0.32    0.00   -3.89  0.801
   3.019  0.646  5.90    0.78   -9.04    0.33    0.00   -8.70 2.445E-01

  10.589 31.087  9.16    0.75   -4.13    0.32    0.00   -3.81  0.799
   3.011  0.644  5.94    0.79   -8.94    0.33    0.00   -8.60 2.492E-01

  10.589 31.087  9.13    0.76   -4.04    0.32    0.00   -3.72  0.797
   3.003  0.642  5.98    0.79   -8.83    0.34    0.00   -8.50 2.540E-01

  10.589 31.087  9.11    0.77   -3.94    0.32    0.00   -3.62  0.795
   2.995  0.639  6.02    0.80   -8.72    0.34    0.00   -8.38 2.588E-01

  10.589 31.087  9.09    0.77   -3.87    0.32    0.00   -3.55  0.794
   2.987  0.637  6.06    0.81   -8.63    0.34    0.00   -8.29 2.638E-01

  10.589 31.087  9.06    0.78   -3.78    0.32    0.00   -3.46  0.792
   2.979  0.634  6.10    0.81   -8.52    0.34    0.00   -8.18 2.687E-01

  10.589 31.087  9.04    0.78   -3.66    0.32    0.00   -3.34  0.790
   2.971  0.632  6.14    0.82   -8.39    0.34    0.00   -8.05 2.737E-01

  10.589 31.087  9.01    0.79   -3.61    0.32    0.00   -3.29  0.789
   2.963  0.630  6.18    0.83   -8.32    0.34    0.00   -7.98 2.788E-01

  10.589 31.087  8.99    0.80   -3.53    0.33    0.00   -3.20  0.788
   2.955  0.627  6.22    0.83   -8.21    0.34    0.00   -7.87 2.840E-01

  10.589 31.167  9.86    0.64   -6.49    0.34    0.00   -6.15  0.917
   3.227  0.714  4.83    0.67  -11.78    0.36    0.00  -11.42 1.360E-01

  10.589 31.167  9.84    0.64   -6.41    0.34    0.00   -6.07  0.910
   3.219  0.711  4.87    0.67  -11.68    0.36    0.00  -11.33 1.391E-01

  10.589 31.167  9.82    0.64   -6.32    0.33    0.00   -5.99  0.903
   3.211  0.709  4.91    0.67  -11.58    0.35    0.00  -11.23 1.424E-01

  10.589 31.167  9.79    0.65   -6.23    0.33    0.00   -5.90  0.897
   3.203  0.706  4.95    0.68  -11.47    0.35    0.00  -11.12 1.456E-01

  10.589 31.167  9.77    0.65   -6.14    0.33    0.00   -5.81  0.890
   3.195  0.704  4.99    0.68  -11.37    0.35    0.00  -11.02 1.490E-01

  10.589 31.167  9.74    0.65   -6.07    0.33    0.00   -5.74  0.884
   3.187  0.701  5.03    0.68  -11.27    0.35    0.00  -10.93 1.523E-01

  10.589 31.167  9.72    0.66   -5.98    0.33    0.00   -5.65  0.879
   3.179  0.699  5.07    0.69  -11.17    0.34    0.00  -10.83 1.558E-01

  10.589 31.167  9.69    0.66   -5.89    0.32    0.00   -5.57  0.873
   3.171  0.696  5.11    0.69  -11.07    0.34    0.00  -10.72 1.593E-01

  10.589 31.167  9.67    0.66   -5.81    0.32    0.00   -5.49  0.868
   3.163  0.694  5.15    0.69  -10.97    0.34    0.00  -10.63 1.628E-01

  10.589 31.167  9.64    0.67   -5.73    0.32    0.00   -5.41  0.863
   3.155  0.691  5.19    0.70  -10.87    0.34    0.00  -10.53 1.664E-01

  10.589 31.167  9.62    0.67   -5.65    0.32    0.00   -5.33  0.858
   3.147  0.689  5.23    0.70  -10.77    0.34    0.00  -10.43 1.700E-01

  10.589 31.167  9.60    0.67   -5.56    0.32    0.00   -5.25  0.853
   3.139  0.686  5.27    0.71  -10.67    0.34    0.00  -10.33 1.737E-01

  10.589 31.167  9.57    0.68   -5.47    0.32    0.00   -5.15  0.849
   3.131  0.684  5.30    0.71  -10.55    0.33    0.00  -10.22 1.775E-01

  10.589 31.167  9.55    0.68   -5.40    0.32    0.00   -5.08  0.845
   3.123  0.681  5.34    0.71  -10.47    0.33    0.00  -10.13 1.813E-01

  10.589 31.167  9.52    0.69   -5.31    0.32    0.00   -5.00  0.842
   3.115  0.679  5.38    0.72  -10.36    0.33    0.00  -10.03 1.852E-01

  10.589 31.167  9.50    0.69   -5.23    0.31    0.00   -4.92  0.836
   3.107  0.676  5.42    0.72  -10.27    0.33    0.00   -9.94 1.891E-01

  10.589 31.167  9.47    0.70   -5.15    0.31    0.00   -4.83  0.833
   3.099  0.674  5.46    0.73  -10.16    0.33    0.00   -9.83 1.931E-01

  10.589 31.167  9.45    0.70   -5.06    0.31    0.00   -4.74  0.829
   3.091  0.672  5.50    0.73  -10.06    0.33    0.00   -9.73 1.971E-01

  10.589 31.167  9.42    0.70   -4.97    0.31    0.00   -4.65  0.826
   3.083  0.669  5.54    0.74   -9.95    0.33    0.00   -9.62 2.012E-01

  10.589 31.167  9.40    0.71   -4.88    0.31    0.00   -4.57  0.823
   3.075  0.667  5.58    0.74   -9.85    0.33    0.00   -9.52 2.054E-01

  10.589 31.167  9.38    0.71   -4.81    0.31    0.00   -4.49  0.820
   3.067  0.664  5.62    0.75   -9.76    0.33    0.00   -9.42 2.096E-01

  10.589 31.167  9.35    0.72   -4.72    0.31    0.00   -4.41  0.816
   3.059  0.662  5.66    0.75   -9.65    0.33    0.00   -9.32 2.138E-01

  10.589 31.167  9.33    0.72   -4.63    0.31    0.00   -4.32  0.814
   3.051  0.659  5.70    0.76   -9.55    0.33    0.00   -9.22 2.182E-01

  10.589 31.167  9.30    0.73   -4.55    0.31    0.00   -4.24  0.811
   3.043  0.657  5.74    0.76   -9.45    0.33    0.00   -9.11 2.225E-01

  10.589 31.167  9.28    0.73   -4.46    0.31    0.00   -4.15  0.808
   3.035  0.654  5.78    0.77   -9.34    0.33    0.00   -9.01 2.270E-01

  10.589 31.167  9.25    0.74   -4.38    0.32    0.00   -4.06  0.806
   3.027  0.652  5.82    0.77   -9.24    0.33    0.00   -8.91 2.315E-01

  10.589 31.167  9.23    0.75   -4.29    0.32    0.00   -3.98  0.804
   3.019  0.650  5.86    0.78   -9.14    0.33    0.00   -8.80 2.360E-01

  10.589 31.167  9.20    0.75   -4.21    0.32    0.00   -3.89  0.801
   3.011  0.647  5.90    0.78   -9.04    0.33    0.00   -8.70 2.406E-01

  10.589 31.167  9.18    0.76   -4.13    0.32    0.00   -3.81  0.799
   3.003  0.645  5.94    0.79   -8.94    0.34    0.00   -8.60 2.453E-01

  10.589 31.167  9.16    0.76   -4.04    0.32    0.00   -3.72  0.797
   2.995  0.642  5.98    0.80   -8.83    0.34    0.00   -8.50 2.501E-01

  10.589 31.167  9.13    0.77   -3.95    0.32    0.00   -3.63  0.795
   2.987  0.640  6.02    0.80   -8.72    0.34    0.00   -8.38 2.548E-01

  10.589 31.167  9.11    0.77   -3.87    0.32    0.00   -3.55  0.793
   2.979  0.638  6.05    0.81   -8.63    0.34    0.00   -8.29 2.597E-01

  10.589 31.167  9.08    0.78   -3.79    0.32    0.00   -3.47  0.792
   2.971  0.635  6.09    0.82   -8.53    0.34    0.00   -8.19 2.646E-01

  10.589 31.167  9.06    0.79   -3.67    0.32    0.00   -3.35  0.790
   2.963  0.633  6.13    0.82   -8.39    0.34    0.00   -8.05 2.696E-01

  10.589 31.167  9.03    0.79   -3.62    0.32    0.00   -3.29  0.789
   2.955  0.631  6.17    0.83   -8.32    0.34    0.00   -7.98 2.746E-01

  10.589 31.247  9.91    0.64   -6.59    0.35    0.00   -6.24  0.925
   3.227  0.718  4.78    0.67  -11.90    0.36    0.00  -11.53 1.303E-01

  10.589 31.247  9.89    0.64   -6.50    0.34    0.00   -6.16  0.918
   3.219  0.715  4.82    0.67  -11.79    0.36    0.00  -11.43 1.334E-01

  10.589 31.247  9.86    0.64   -6.42    0.34    0.00   -6.08  0.911
   3.211  0.713  4.86    0.67  -11.69    0.36    0.00  -11.33 1.366E-01

  10.589 31.247  9.84    0.65   -6.33    0.34    0.00   -5.99  0.904
   3.203  0.710  4.90    0.68  -11.59    0.35    0.00  -11.23 1.397E-01

  10.589 31.247  9.82    0.65   -6.25    0.33    0.00   -5.91  0.897
   3.195  0.707  4.94    0.68  -11.49    0.35    0.00  -11.13 1.430E-01

  10.589 31.247  9.79    0.65   -6.15    0.33    0.00   -5.82  0.891
   3.187  0.705  4.98    0.68  -11.37    0.35    0.00  -11.02 1.463E-01

  10.589 31.247  9.77    0.65   -6.08    0.33    0.00   -5.75  0.885
   3.179  0.702  5.02    0.69  -11.28    0.35    0.00  -10.93 1.496E-01

  10.589 31.247  9.74    0.66   -5.99    0.33    0.00   -5.66  0.879
   3.171  0.700  5.06    0.69  -11.18    0.35    0.00  -10.83 1.530E-01

  10.589 31.247  9.72    0.66   -5.90    0.33    0.00   -5.58  0.874
   3.163  0.697  5.10    0.69  -11.07    0.34    0.00  -10.73 1.564E-01

  10.589 31.247  9.69    0.66   -5.82    0.32    0.00   -5.50  0.868
   3.155  0.695  5.14    0.70  -10.97    0.34    0.00  -10.63 1.599E-01

  10.589 31.247  9.67    0.67   -5.74    0.32    0.00   -5.42  0.863
   3.147  0.692  5.18    0.70  -10.88    0.34    0.00  -10.54 1.635E-01

  10.589 31.247  9.64    0.67   -5.65    0.32    0.00   -5.33  0.858
   3.139  0.690  5.22    0.70  -10.77    0.34    0.00  -10.43 1.671E-01

  10.589 31.247  9.62    0.68   -5.57    0.32    0.00   -5.25  0.854
   3.131  0.687  5.26    0.71  -10.68    0.34    0.00  -10.34 1.707E-01

  10.589 31.247  9.59    0.68   -5.47    0.32    0.00   -5.16  0.849
   3.123  0.685  5.30    0.71  -10.56    0.34    0.00  -10.22 1.744E-01

  10.589 31.247  9.57    0.68   -5.40    0.32    0.00   -5.08  0.845
   3.115  0.682  5.34    0.72  -10.47    0.34    0.00  -10.13 1.782E-01

  10.589 31.247  9.55    0.69   -5.32    0.32    0.00   -5.00  0.842
   3.107  0.680  5.38    0.72  -10.37    0.34    0.00  -10.03 1.820E-01

  10.589 31.247  9.52    0.69   -5.24    0.32    0.00   -4.92  0.837
   3.099  0.677  5.42    0.72  -10.27    0.33    0.00   -9.94 1.859E-01

  10.589 31.247  9.50    0.69   -5.16    0.32    0.00   -4.84  0.833
   3.091  0.675  5.45    0.73  -10.17    0.33    0.00   -9.84 1.898E-01

  10.589 31.247  9.47    0.70   -5.06    0.32    0.00   -4.75  0.829
   3.083  0.672  5.49    0.73  -10.06    0.33    0.00   -9.73 1.938E-01

  10.589 31.247  9.45    0.71   -4.97    0.31    0.00   -4.66  0.826
   3.075  0.670  5.53    0.74   -9.96    0.33    0.00   -9.62 1.979E-01

  10.589 31.247  9.42    0.71   -4.89    0.31    0.00   -4.58  0.823
   3.067  0.668  5.57    0.74   -9.85    0.33    0.00   -9.52 2.020E-01

  10.589 31.247  9.40    0.72   -4.81    0.31    0.00   -4.50  0.820
   3.059  0.665  5.61    0.75   -9.76    0.33    0.00   -9.43 2.061E-01

  10.589 31.247  9.37    0.72   -4.73    0.31    0.00   -4.41  0.816
   3.051  0.663  5.65    0.75   -9.65    0.33    0.00   -9.32 2.104E-01

  10.589 31.247  9.35    0.73   -4.64    0.31    0.00   -4.33  0.814
   3.043  0.660  5.69    0.76   -9.55    0.33    0.00   -9.22 2.146E-01

  10.589 31.247  9.32    0.73   -4.55    0.32    0.00   -4.24  0.811
   3.035  0.658  5.73    0.76   -9.45    0.33    0.00   -9.12 2.190E-01

  10.589 31.247  9.30    0.74   -4.47    0.32    0.00   -4.15  0.808
   3.027  0.655  5.77    0.77   -9.35    0.33    0.00   -9.01 2.234E-01

  10.589 31.247  9.27    0.74   -4.38    0.32    0.00   -4.07  0.806
   3.019  0.653  5.81    0.78   -9.24    0.33    0.00   -8.91 2.278E-01

  10.589 31.247  9.25    0.75   -4.30    0.32    0.00   -3.98  0.804
   3.011  0.650  5.85    0.78   -9.14    0.34    0.00   -8.80 2.323E-01

  10.589 31.247  9.23    0.75   -4.21    0.32    0.00   -3.90  0.801
   3.003  0.648  5.89    0.79   -9.04    0.34    0.00   -8.70 2.369E-01

  10.589 31.247  9.20    0.76   -4.13    0.32    0.00   -3.82  0.799
   2.995  0.646  5.93    0.79   -8.94    0.34    0.00   -8.60 2.415E-01

  10.589 31.247  9.18    0.77   -4.05    0.32    0.00   -3.73  0.797
   2.987  0.643  5.97    0.80   -8.84    0.34    0.00   -8.50 2.462E-01

  10.589 31.247  9.15    0.77   -3.95    0.32    0.00   -3.63  0.795
   2.979  0.641  6.01    0.81   -8.72    0.34    0.00   -8.38 2.509E-01

  10.589 31.247  9.13    0.78   -3.87    0.32    0.00   -3.55  0.793
   2.971  0.638  6.05    0.81   -8.63    0.34    0.00   -8.29 2.557E-01

  10.589 31.247  9.10    0.78   -3.79    0.32    0.00   -3.47  0.792
   2.963  0.636  6.09    0.82   -8.53    0.34    0.00   -8.19 2.606E-01

  10.589 31.247  9.08    0.79   -3.70    0.32    0.00   -3.38  0.790
   2.955  0.634  6.13    0.83   -8.42    0.34    0.00   -8.08 2.655E-01

  10.589 31.327  9.96    0.64   -6.68    0.35    0.00   -6.33  0.934
   3.227  0.721  4.73    0.67  -12.01    0.37    0.00  -11.64 1.249E-01

  10.589 31.327  9.94    0.64   -6.60    0.35    0.00   -6.25  0.926
   3.219  0.719  4.77    0.67  -11.91    0.37    0.00  -11.54 1.279E-01

  10.589 31.327  9.91    0.64   -6.51    0.34    0.00   -6.17  0.919
   3.211  0.716  4.81    0.67  -11.80    0.36    0.00  -11.44 1.309E-01

  10.589 31.327  9.89    0.64   -6.43    0.34    0.00   -6.09  0.911
   3.203  0.714  4.85    0.68  -11.70    0.36    0.00  -11.34 1.340E-01

  10.589 31.327  9.86    0.65   -6.34    0.34    0.00   -6.00  0.905
   3.195  0.711  4.89    0.68  -11.59    0.36    0.00  -11.23 1.372E-01

  10.589 31.327  9.84    0.65   -6.26    0.34    0.00   -5.92  0.898
   3.187  0.708  4.93    0.68  -11.50    0.35    0.00  -11.14 1.404E-01

  10.589 31.327  9.82    0.65   -6.17    0.33    0.00   -5.84  0.892
