EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
He3_kin9_1st                                                            
                                                                        
Hall A 2018: 25 cm He3 target                                           
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  2,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00075; twall=0.00519; tbeam=0.00285; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL
   3.067  0.494  8.02    1.10   -3.57    0.47    0.00   -3.10 1.427E+00

  10.589 26.804  6.96    1.05    0.63    0.45    0.00    1.08  0.821
   3.059  0.493  8.05    1.11   -3.48    0.48    0.00   -3.00 1.441E+00

  10.589 26.804  6.94    1.06    0.71    0.46    0.00    1.17  0.821
   3.051  0.491  8.08    1.12   -3.38    0.48    0.00   -2.89 1.455E+00

  10.589 26.804  6.92    1.07    0.77    0.46    0.00    1.23  0.821
   3.043  0.489  8.12    1.13   -3.30    0.49    0.00   -2.81 1.469E+00

  10.589 26.804  6.91    1.08    0.88    0.47    0.00    1.35  0.821
   3.035  0.487  8.15    1.14   -3.17    0.50    0.00   -2.68 1.483E+00

  10.589 26.804  6.89    1.09    0.96    0.47    0.00    1.43  0.821
   3.027  0.485  8.18    1.15   -3.07    0.50    0.00   -2.57 1.498E+00

  10.589 26.804  6.87    1.11    1.04    0.48    0.00    1.52  0.821
   3.019  0.484  8.22    1.17   -2.97    0.51    0.00   -2.46 1.512E+00

  10.589 26.804  6.85    1.12    1.15    0.48    0.00    1.63  0.821
   3.011  0.482  8.25    1.18   -2.85    0.51    0.00   -2.33 1.527E+00

  10.589 26.804  6.83    1.13    1.23    0.49    0.00    1.72  0.822
   3.003  0.480  8.28    1.19   -2.75    0.52    0.00   -2.23 1.541E+00

  10.589 26.804  6.82    1.14    1.30    0.50    0.00    1.79  0.822
   2.995  0.478  8.32    1.20   -2.66    0.53    0.00   -2.13 1.556E+00

  10.589 26.804  6.80    1.15    1.38    0.50    0.00    1.88  0.823
   2.987  0.476  8.35    1.21   -2.56    0.53    0.00   -2.02 1.570E+00

  10.589 26.804  6.78    1.16    1.47    0.51    0.00    1.98  0.822
   2.979  0.475  8.38    1.23   -2.45    0.54    0.00   -1.91 1.585E+00

  10.589 26.804  6.76    1.17    1.55    0.52    0.00    2.06  0.822
   2.971  0.473  8.42    1.24   -2.36    0.55    0.00   -1.81 1.600E+00

  10.589 26.804  6.74    1.19    1.63    0.52    0.00    2.15  0.822
   2.963  0.471  8.45    1.25   -2.25    0.55    0.00   -1.70 1.615E+00

  10.589 26.804  6.72    1.20    1.72    0.53    0.00    2.25  0.822
   2.955  0.469  8.48    1.27   -2.14    0.56    0.00   -1.58 1.630E+00

  10.589 26.884  7.39    0.86   -1.16    0.36    0.00   -0.80  0.824
   3.227  0.535  7.31    0.90   -5.68    0.38    0.00   -5.30 1.125E+00

  10.589 26.884  7.37    0.86   -1.08    0.36    0.00   -0.72  0.824
   3.219  0.533  7.34    0.91   -5.58    0.38    0.00   -5.20 1.138E+00

  10.589 26.884  7.35    0.87   -1.00    0.36    0.00   -0.64  0.823
   3.211  0.531  7.38    0.91   -5.48    0.39    0.00   -5.09 1.150E+00

  10.589 26.884  7.33    0.88   -0.92    0.37    0.00   -0.55  0.823
   3.203  0.529  7.41    0.92   -5.38    0.39    0.00   -4.99 1.163E+00

  10.589 26.884  7.31    0.89   -0.85    0.37    0.00   -0.47  0.823
   3.195  0.527  7.44    0.93   -5.29    0.39    0.00   -4.89 1.176E+00

  10.589 26.884  7.29    0.90   -0.77    0.38    0.00   -0.39  0.823
   3.187  0.525  7.48    0.94   -5.19    0.40    0.00   -4.79 1.189E+00

  10.589 26.884  7.28    0.91   -0.68    0.38    0.00   -0.30  0.822
   3.179  0.523  7.51    0.95   -5.08    0.40    0.00   -4.68 1.202E+00

  10.589 26.884  7.26    0.91   -0.60    0.38    0.00   -0.22  0.822
   3.171  0.521  7.54    0.96   -4.99    0.41    0.00   -4.58 1.215E+00

  10.589 26.884  7.24    0.92   -0.53    0.39    0.00   -0.14  0.822
   3.163  0.520  7.58    0.97   -4.89    0.41    0.00   -4.48 1.228E+00

  10.589 26.884  7.22    0.93   -0.44    0.39    0.00   -0.05  0.822
   3.155  0.518  7.61    0.98   -4.79    0.42    0.00   -4.38 1.241E+00

  10.589 26.884  7.20    0.94   -0.36    0.40    0.00    0.03  0.822
   3.147  0.516  7.64    0.99   -4.70    0.42    0.00   -4.28 1.254E+00

  10.589 26.884  7.18    0.95   -0.28    0.40    0.00    0.12  0.821
   3.139  0.514  7.68    1.00   -4.60    0.42    0.00   -4.17 1.267E+00

  10.589 26.884  7.17    0.96   -0.20    0.40    0.00    0.20  0.821
   3.131  0.512  7.71    1.01   -4.50    0.43    0.00   -4.07 1.281E+00

  10.589 26.884  7.15    0.97   -0.11    0.41    0.00    0.29  0.821
   3.123  0.510  7.74    1.02   -4.39    0.43    0.00   -3.96 1.294E+00

  10.589 26.884  7.13    0.98   -0.04    0.41    0.00    0.38  0.821
   3.115  0.508  7.78    1.03   -4.29    0.44    0.00   -3.86 1.308E+00

  10.589 26.884  7.11    0.98    0.05    0.42    0.00    0.46  0.821
   3.107  0.507  7.81    1.04   -4.19    0.44    0.00   -3.75 1.321E+00

  10.589 26.884  7.09    0.99    0.13    0.42    0.00    0.55  0.821
   3.099  0.505  7.84    1.05   -4.09    0.45    0.00   -3.64 1.335E+00

  10.589 26.884  7.07    1.00    0.21    0.43    0.00    0.64  0.821
   3.091  0.503  7.88    1.06   -3.99    0.45    0.00   -3.54 1.348E+00

  10.589 26.884  7.06    1.01    0.30    0.43    0.00    0.73  0.821
   3.083  0.501  7.91    1.07   -3.89    0.46    0.00   -3.43 1.362E+00

  10.589 26.884  7.04    1.02    0.38    0.44    0.00    0.82  0.821
   3.075  0.499  7.94    1.08   -3.78    0.46    0.00   -3.32 1.376E+00

  10.589 26.884  7.02    1.03    0.45    0.44    0.00    0.90  0.821
   3.067  0.497  7.98    1.09   -3.69    0.47    0.00   -3.22 1.390E+00

  10.589 26.884  7.00    1.04    0.54    0.45    0.00    0.99  0.821
   3.059  0.495  8.01    1.10   -3.59    0.47    0.00   -3.12 1.404E+00

  10.589 26.884  6.98    1.05    0.62    0.45    0.00    1.07  0.821
   3.051  0.494  8.04    1.11   -3.49    0.48    0.00   -3.01 1.417E+00

  10.589 26.884  6.97    1.06    0.70    0.46    0.00    1.15  0.821
   3.043  0.492  8.08    1.12   -3.39    0.48    0.00   -2.91 1.432E+00

  10.589 26.884  6.95    1.07    0.75    0.46    0.00    1.21  0.821
   3.035  0.490  8.11    1.13   -3.32    0.49    0.00   -2.83 1.446E+00

  10.589 26.884  6.93    1.09    0.86    0.47    0.00    1.33  0.821
   3.027  0.488  8.14    1.14   -3.19    0.50    0.00   -2.69 1.460E+00

  10.589 26.884  6.91    1.10    0.95    0.47    0.00    1.42  0.821
   3.019  0.486  8.18    1.16   -3.09    0.50    0.00   -2.58 1.474E+00

  10.589 26.884  6.89    1.11    1.03    0.48    0.00    1.51  0.821
   3.011  0.485  8.21    1.17   -2.98    0.51    0.00   -2.47 1.488E+00

  10.589 26.884  6.87    1.12    1.12    0.48    0.00    1.60  0.821
   3.003  0.483  8.24    1.18   -2.88    0.51    0.00   -2.36 1.503E+00

  10.589 26.884  6.86    1.13    1.22    0.49    0.00    1.71  0.821
   2.995  0.481  8.28    1.19   -2.76    0.52    0.00   -2.24 1.517E+00

  10.589 26.884  6.84    1.14    1.28    0.50    0.00    1.78  0.821
   2.987  0.479  8.31    1.20   -2.67    0.53    0.00   -2.15 1.531E+00

  10.589 26.884  6.82    1.15    1.37    0.50    0.00    1.87  0.823
   2.979  0.477  8.34    1.22   -2.57    0.54    0.00   -2.03 1.546E+00

  10.589 26.884  6.80    1.17    1.46    0.51    0.00    1.97  0.822
   2.971  0.476  8.38    1.23   -2.47    0.54    0.00   -1.92 1.561E+00

  10.589 26.884  6.78    1.18    1.54    0.52    0.00    2.05  0.822
   2.963  0.474  8.41    1.24   -2.37    0.55    0.00   -1.82 1.575E+00

  10.589 26.884  6.76    1.19    1.62    0.52    0.00    2.14  0.822
   2.955  0.472  8.44    1.26   -2.26    0.55    0.00   -1.71 1.590E+00

  10.589 26.964  7.43    0.85   -1.27    0.36    0.00   -0.91  0.824
   3.227  0.538  7.27    0.89   -5.80    0.38    0.00   -5.42 1.093E+00

  10.589 26.964  7.41    0.86   -1.18    0.36    0.00   -0.83  0.824
   3.219  0.536  7.30    0.90   -5.70    0.38    0.00   -5.32 1.105E+00

  10.589 26.964  7.39    0.87   -1.10    0.36    0.00   -0.74  0.824
   3.211  0.534  7.33    0.91   -5.60    0.38    0.00   -5.21 1.118E+00

  10.589 26.964  7.37    0.87   -1.02    0.37    0.00   -0.65  0.823
   3.203  0.532  7.37    0.92   -5.50    0.39    0.00   -5.11 1.130E+00

  10.589 26.964  7.36    0.88   -0.94    0.37    0.00   -0.57  0.823
   3.195  0.530  7.40    0.92   -5.40    0.39    0.00   -5.01 1.143E+00

  10.589 26.964  7.34    0.89   -0.86    0.37    0.00   -0.49  0.823
   3.187  0.528  7.43    0.93   -5.30    0.40    0.00   -4.91 1.155E+00

  10.589 26.964  7.32    0.90   -0.78    0.38    0.00   -0.41  0.823
   3.179  0.526  7.47    0.94   -5.21    0.40    0.00   -4.81 1.168E+00

  10.589 26.964  7.30    0.91   -0.70    0.38    0.00   -0.32  0.822
   3.171  0.524  7.50    0.95   -5.10    0.40    0.00   -4.70 1.181E+00

  10.589 26.964  7.28    0.91   -0.62    0.38    0.00   -0.23  0.822
   3.163  0.523  7.53    0.96   -5.01    0.41    0.00   -4.60 1.194E+00

  10.589 26.964  7.26    0.92   -0.54    0.39    0.00   -0.15  0.822
   3.155  0.521  7.57    0.97   -4.91    0.41    0.00   -4.50 1.207E+00

  10.589 26.964  7.25    0.93   -0.46    0.39    0.00   -0.07  0.822
   3.147  0.519  7.60    0.98   -4.81    0.42    0.00   -4.40 1.220E+00

  10.589 26.964  7.23    0.94   -0.38    0.40    0.00    0.01  0.821
   3.139  0.517  7.63    0.99   -4.71    0.42    0.00   -4.29 1.233E+00

  10.589 26.964  7.21    0.95   -0.30    0.40    0.00    0.10  0.821
   3.131  0.515  7.67    1.00   -4.62    0.42    0.00   -4.19 1.246E+00

  10.589 26.964  7.19    0.96   -0.22    0.40    0.00    0.19  0.821
   3.123  0.513  7.70    1.01   -4.51    0.43    0.00   -4.09 1.259E+00

  10.589 26.964  7.17    0.97   -0.13    0.41    0.00    0.28  0.821
   3.115  0.511  7.73    1.02   -4.41    0.43    0.00   -3.98 1.272E+00

  10.589 26.964  7.15    0.98   -0.05    0.41    0.00    0.36  0.821
   3.107  0.509  7.77    1.03   -4.31    0.44    0.00   -3.87 1.286E+00

  10.589 26.964  7.13    0.99    0.03    0.42    0.00    0.44  0.821
   3.099  0.508  7.80    1.04   -4.21    0.44    0.00   -3.77 1.299E+00

  10.589 26.964  7.12    1.00    0.11    0.42    0.00    0.54  0.821
   3.091  0.506  7.83    1.05   -4.11    0.45    0.00   -3.66 1.313E+00

  10.589 26.964  7.10    1.01    0.20    0.43    0.00    0.62  0.821
   3.083  0.504  7.87    1.06   -4.01    0.45    0.00   -3.55 1.326E+00

  10.589 26.964  7.08    1.02    0.28    0.43    0.00    0.71  0.821
   3.075  0.502  7.90    1.07   -3.91    0.46    0.00   -3.45 1.340E+00

  10.589 26.964  7.06    1.03    0.37    0.44    0.00    0.80  0.821
   3.067  0.500  7.93    1.08   -3.80    0.46    0.00   -3.34 1.353E+00

  10.589 26.964  7.04    1.04    0.46    0.44    0.00    0.90  0.821
   3.059  0.498  7.97    1.09   -3.69    0.47    0.00   -3.22 1.367E+00

  10.589 26.964  7.02    1.05    0.52    0.45    0.00    0.97  0.821
   3.051  0.497  8.00    1.10   -3.61    0.47    0.00   -3.13 1.381E+00

  10.589 26.964  7.01    1.06    0.60    0.45    0.00    1.06  0.821
   3.043  0.495  8.04    1.11   -3.51    0.48    0.00   -3.03 1.395E+00

  10.589 26.964  6.99    1.07    0.68    0.46    0.00    1.14  0.821
   3.035  0.493  8.07    1.12   -3.41    0.49    0.00   -2.92 1.409E+00

  10.589 26.964  6.97    1.08    0.76    0.46    0.00    1.23  0.821
   3.027  0.491  8.10    1.13   -3.31    0.49    0.00   -2.82 1.423E+00

  10.589 26.964  6.95    1.09    0.85    0.47    0.00    1.32  0.821
   3.019  0.489  8.14    1.15   -3.20    0.50    0.00   -2.70 1.437E+00

  10.589 26.964  6.93    1.10    0.93    0.47    0.00    1.41  0.821
   3.011  0.487  8.17    1.16   -3.10    0.50    0.00   -2.60 1.451E+00

  10.589 26.964  6.91    1.11    1.02    0.48    0.00    1.50  0.821
   3.003  0.486  8.20    1.17   -3.00    0.51    0.00   -2.49 1.465E+00

  10.589 26.964  6.90    1.12    1.10    0.49    0.00    1.59  0.821
   2.995  0.484  8.24    1.18   -2.89    0.52    0.00   -2.38 1.479E+00

  10.589 26.964  6.88    1.13    1.20    0.49    0.00    1.70  0.821
   2.987  0.482  8.27    1.19   -2.77    0.52    0.00   -2.25 1.493E+00

  10.589 26.964  6.86    1.14    1.27    0.50    0.00    1.77  0.821
   2.979  0.480  8.30    1.21   -2.69    0.53    0.00   -2.16 1.508E+00

  10.589 26.964  6.84    1.16    1.36    0.50    0.00    1.86  0.823
   2.971  0.478  8.34    1.22   -2.58    0.54    0.00   -2.05 1.522E+00

  10.589 26.964  6.82    1.17    1.44    0.51    0.00    1.95  0.821
   2.963  0.477  8.37    1.23   -2.48    0.54    0.00   -1.94 1.537E+00

  10.589 26.964  6.80    1.18    1.52    0.52    0.00    2.04  0.822
   2.955  0.475  8.40    1.25   -2.38    0.55    0.00   -1.83 1.551E+00

  10.589 27.044  7.47    0.84   -1.36    0.35    0.00   -1.01  0.824
   3.227  0.541  7.22    0.88   -5.92    0.37    0.00   -5.54 1.061E+00

  10.589 27.044  7.45    0.85   -1.28    0.36    0.00   -0.93  0.824
   3.219  0.539  7.26    0.89   -5.82    0.38    0.00   -5.44 1.073E+00

  10.589 27.044  7.44    0.86   -1.20    0.36    0.00   -0.84  0.824
   3.211  0.537  7.29    0.90   -5.72    0.38    0.00   -5.34 1.086E+00

  10.589 27.044  7.42    0.87   -1.12    0.36    0.00   -0.76  0.823
   3.203  0.535  7.32    0.91   -5.62    0.38    0.00   -5.23 1.098E+00

  10.589 27.044  7.40    0.88   -1.04    0.37    0.00   -0.67  0.823
   3.195  0.533  7.36    0.92   -5.52    0.39    0.00   -5.13 1.110E+00

  10.589 27.044  7.38    0.88   -0.96    0.37    0.00   -0.59  0.823
   3.187  0.531  7.39    0.93   -5.42    0.39    0.00   -5.03 1.123E+00

  10.589 27.044  7.36    0.89   -0.88    0.37    0.00   -0.51  0.823
   3.179  0.529  7.42    0.93   -5.32    0.40    0.00   -4.93 1.136E+00

  10.589 27.044  7.34    0.90   -0.80    0.38    0.00   -0.42  0.822
   3.171  0.528  7.46    0.94   -5.23    0.40    0.00   -4.83 1.148E+00

  10.589 27.044  7.32    0.91   -0.71    0.38    0.00   -0.33  0.822
   3.163  0.526  7.49    0.95   -5.12    0.40    0.00   -4.72 1.161E+00

  10.589 27.044  7.31    0.92   -0.63    0.38    0.00   -0.25  0.822
   3.155  0.524  7.52    0.96   -5.02    0.41    0.00   -4.61 1.174E+00

  10.589 27.044  7.29    0.92   -0.56    0.39    0.00   -0.17  0.822
   3.147  0.522  7.56    0.97   -4.93    0.41    0.00   -4.52 1.186E+00

  10.589 27.044  7.27    0.93   -0.48    0.39    0.00   -0.09  0.821
   3.139  0.520  7.59    0.98   -4.83    0.42    0.00   -4.41 1.199E+00

  10.589 27.044  7.25    0.94   -0.40    0.40    0.00   -0.00  0.821
   3.131  0.518  7.63    0.99   -4.73    0.42    0.00   -4.31 1.212E+00

  10.589 27.044  7.23    0.95   -0.32    0.40    0.00    0.08  0.821
   3.123  0.516  7.66    1.00   -4.63    0.42    0.00   -4.21 1.225E+00

  10.589 27.044  7.21    0.96   -0.24    0.40    0.00    0.17  0.821
   3.115  0.514  7.69    1.01   -4.53    0.43    0.00   -4.10 1.238E+00

  10.589 27.044  7.19    0.97   -0.15    0.41    0.00    0.26  0.821
   3.107  0.512  7.73    1.02   -4.43    0.43    0.00   -3.99 1.251E+00

  10.589 27.044  7.18    0.98   -0.07    0.41    0.00    0.34  0.821
   3.099  0.511  7.76    1.03   -4.33    0.44    0.00   -3.89 1.265E+00

  10.589 27.044  7.16    0.99    0.01    0.42    0.00    0.43  0.821
   3.091  0.509  7.79    1.04   -4.23    0.44    0.00   -3.79 1.278E+00

  10.589 27.044  7.14    1.00    0.10    0.42    0.00    0.52  0.821
   3.083  0.507  7.83    1.05   -4.12    0.45    0.00   -3.67 1.291E+00

  10.589 27.044  7.12    1.01    0.18    0.43    0.00    0.61  0.821
   3.075  0.505  7.86    1.06   -4.02    0.45    0.00   -3.57 1.305E+00

  10.589 27.044  7.10    1.02    0.26    0.43    0.00    0.70  0.820
   3.067  0.503  7.89    1.07   -3.92    0.46    0.00   -3.46 1.318E+00

  10.589 27.044  7.08    1.03    0.35    0.44    0.00    0.79  0.820
   3.059  0.501  7.93    1.08   -3.82    0.46    0.00   -3.35 1.332E+00

  10.589 27.044  7.07    1.04    0.44    0.44    0.00    0.88  0.821
   3.051  0.499  7.96    1.09   -3.71    0.47    0.00   -3.24 1.345E+00

  10.589 27.044  7.05    1.05    0.51    0.45    0.00    0.96  0.820
   3.043  0.498  7.99    1.10   -3.62    0.47    0.00   -3.15 1.359E+00

  10.589 27.044  7.03    1.06    0.59    0.45    0.00    1.04  0.820
   3.035  0.496  8.03    1.11   -3.52    0.48    0.00   -3.04 1.373E+00

  10.589 27.044  7.01    1.07    0.67    0.46    0.00    1.13  0.820
   3.027  0.494  8.06    1.13   -3.42    0.49    0.00   -2.94 1.386E+00

  10.589 27.044  6.99    1.08    0.75    0.46    0.00    1.22  0.820
   3.019  0.492  8.09    1.14   -3.32    0.49    0.00   -2.83 1.400E+00

  10.589 27.044  6.97    1.09    0.84    0.47    0.00    1.31  0.821
   3.011  0.490  8.13    1.15   -3.22    0.50    0.00   -2.72 1.414E+00

  10.589 27.044  6.95    1.10    0.92    0.47    0.00    1.40  0.821
   3.003  0.488  8.16    1.16   -3.12    0.50    0.00   -2.61 1.428E+00

  10.589 27.044  6.94    1.11    1.00    0.48    0.00    1.49  0.821
   2.995  0.487  8.20    1.17   -3.01    0.51    0.00   -2.50 1.442E+00

  10.589 27.044  6.92    1.12    1.09    0.49    0.00    1.57  0.821
   2.987  0.485  8.23    1.18   -2.91    0.52    0.00   -2.39 1.456E+00

  10.589 27.044  6.90    1.13    1.19    0.49    0.00    1.68  0.821
   2.979  0.483  8.26    1.20   -2.79    0.52    0.00   -2.26 1.470E+00

  10.589 27.044  6.88    1.15    1.26    0.50    0.00    1.76  0.821
   2.971  0.481  8.30    1.21   -2.70    0.53    0.00   -2.17 1.485E+00

  10.589 27.044  6.86    1.16    1.35    0.51    0.00    1.85  0.822
   2.963  0.479  8.33    1.22   -2.59    0.54    0.00   -2.06 1.499E+00

  10.589 27.044  6.84    1.17    1.43    0.51    0.00    1.94  0.821
   2.955  0.478  8.36    1.23   -2.49    0.54    0.00   -1.95 1.513E+00

  10.589 27.124  7.52    0.84   -1.46    0.35    0.00   -1.11  0.825
   3.227  0.544  7.18    0.88   -6.04    0.37    0.00   -5.66 1.030E+00

  10.589 27.124  7.50    0.85   -1.38    0.35    0.00   -1.03  0.824
   3.219  0.542  7.21    0.89   -5.94    0.37    0.00   -5.56 1.043E+00

  10.589 27.124  7.48    0.85   -1.30    0.36    0.00   -0.95  0.824
   3.211  0.540  7.25    0.89   -5.84    0.38    0.00   -5.46 1.055E+00

  10.589 27.124  7.46    0.86   -1.22    0.36    0.00   -0.86  0.824
   3.203  0.538  7.28    0.90   -5.74    0.38    0.00   -5.35 1.067E+00

  10.589 27.124  7.44    0.87   -1.14    0.36    0.00   -0.77  0.823
   3.195  0.536  7.31    0.91   -5.63    0.38    0.00   -5.25 1.079E+00

  10.589 27.124  7.42    0.88   -1.05    0.37    0.00   -0.69  0.823
   3.187  0.534  7.35    0.92   -5.53    0.39    0.00   -5.15 1.091E+00

  10.589 27.124  7.40    0.88   -0.98    0.37    0.00   -0.61  0.823
   3.179  0.532  7.38    0.93   -5.44    0.39    0.00   -5.04 1.104E+00

  10.589 27.124  7.39    0.89   -0.90    0.37    0.00   -0.52  0.823
   3.171  0.531  7.41    0.94   -5.34    0.40    0.00   -4.94 1.116E+00

  10.589 27.124  7.37    0.90   -0.82    0.38    0.00   -0.44  0.822
   3.163  0.529  7.45    0.95   -5.24    0.40    0.00   -4.84 1.128E+00

  10.589 27.124  7.35    0.91   -0.74    0.38    0.00   -0.36  0.822
   3.155  0.527  7.48    0.95   -5.14    0.40    0.00   -4.74 1.141E+00

  10.589 27.124  7.33    0.92   -0.65    0.38    0.00   -0.27  0.822
   3.147  0.525  7.52    0.96   -5.04    0.41    0.00   -4.63 1.154E+00

  10.589 27.124  7.31    0.93   -0.58    0.39    0.00   -0.19  0.821
   3.139  0.523  7.55    0.97   -4.95    0.41    0.00   -4.53 1.166E+00

  10.589 27.124  7.29    0.93   -0.50    0.39    0.00   -0.10  0.821
   3.131  0.521  7.58    0.98   -4.85    0.42    0.00   -4.43 1.179E+00

  10.589 27.124  7.27    0.94   -0.41    0.40    0.00   -0.02  0.821
   3.123  0.519  7.62    0.99   -4.75    0.42    0.00   -4.33 1.192E+00

  10.589 27.124  7.26    0.95   -0.33    0.40    0.00    0.07  0.821
   3.115  0.517  7.65    1.00   -4.65    0.43    0.00   -4.22 1.205E+00

  10.589 27.124  7.24    0.96   -0.25    0.40    0.00    0.15  0.821
   3.107  0.515  7.68    1.01   -4.55    0.43    0.00   -4.12 1.218E+00

  10.589 27.124  7.22    0.97   -0.17    0.41    0.00    0.24  0.821
   3.099  0.514  7.72    1.02   -4.44    0.43    0.00   -4.01 1.231E+00

  10.589 27.124  7.20    0.98   -0.09    0.41    0.00    0.33  0.821
   3.091  0.512  7.75    1.03   -4.35    0.44    0.00   -3.91 1.244E+00

  10.589 27.124  7.18    0.99   -0.00    0.42    0.00    0.41  0.820
   3.083  0.510  7.79    1.04   -4.25    0.44    0.00   -3.80 1.257E+00

  10.589 27.124  7.16    1.00    0.08    0.42    0.00    0.51  0.820
   3.075  0.508  7.82    1.05   -4.14    0.45    0.00   -3.69 1.270E+00

  10.589 27.124  7.14    1.01    0.17    0.43    0.00    0.60  0.820
   3.067  0.506  7.85    1.06   -4.04    0.45    0.00   -3.58 1.283E+00

  10.589 27.124  7.12    1.02    0.25    0.43    0.00    0.68  0.820
   3.059  0.504  7.89    1.07   -3.94    0.46    0.00   -3.48 1.297E+00

  10.589 27.124  7.11    1.03    0.34    0.44    0.00    0.77  0.820
   3.051  0.502  7.92    1.08   -3.83    0.46    0.00   -3.37 1.310E+00

  10.589 27.124  7.09    1.04    0.42    0.44    0.00    0.87  0.820
   3.043  0.501  7.95    1.09   -3.72    0.47    0.00   -3.25 1.324E+00

  10.589 27.124  7.07    1.05    0.49    0.45    0.00    0.94  0.820
   3.035  0.499  7.99    1.10   -3.64    0.48    0.00   -3.16 1.337E+00

  10.589 27.124  7.05    1.06    0.58    0.45    0.00    1.03  0.820
   3.027  0.497  8.02    1.12   -3.53    0.48    0.00   -3.05 1.351E+00

  10.589 27.124  7.03    1.07    0.66    0.46    0.00    1.12  0.820
   3.019  0.495  8.05    1.13   -3.43    0.49    0.00   -2.95 1.364E+00

  10.589 27.124  7.01    1.08    0.74    0.46    0.00    1.20  0.820
   3.011  0.493  8.09    1.14   -3.33    0.49    0.00   -2.84 1.378E+00

  10.589 27.124  6.99    1.09    0.83    0.47    0.00    1.30  0.820
   3.003  0.491  8.12    1.15   -3.23    0.50    0.00   -2.73 1.392E+00

  10.589 27.124  6.98    1.10    0.91    0.48    0.00    1.38  0.820
   2.995  0.490  8.16    1.16   -3.13    0.50    0.00   -2.62 1.406E+00

  10.589 27.124  6.96    1.11    0.99    0.48    0.00    1.47  0.820
   2.987  0.488  8.19    1.18   -3.03    0.51    0.00   -2.52 1.420E+00

  10.589 27.124  6.94    1.13    1.07    0.49    0.00    1.56  0.820
   2.979  0.486  8.22    1.19   -2.92    0.52    0.00   -2.41 1.434E+00

  10.589 27.124  6.92    1.14    1.18    0.49    0.00    1.67  0.821
   2.971  0.484  8.26    1.20   -2.80    0.52    0.00   -2.27 1.448E+00

  10.589 27.124  6.90    1.15    1.25    0.50    0.00    1.75  0.821
   2.963  0.482  8.29    1.21   -2.71    0.53    0.00   -2.18 1.462E+00

  10.589 27.124  6.88    1.16    1.33    0.51    0.00    1.84  0.822
   2.955  0.480  8.32    1.22   -2.61    0.54    0.00   -2.07 1.476E+00

  10.589 27.204  7.56    0.83   -1.56    0.35    0.00   -1.22  0.825
   3.227  0.547  7.14    0.87   -6.15    0.37    0.00   -5.78 1.000E+00

  10.589 27.204  7.54    0.84   -1.48    0.35    0.00   -1.13  0.825
   3.219  0.545  7.17    0.88   -6.06    0.37    0.00   -5.68 1.012E+00

  10.589 27.204  7.52    0.85   -1.40    0.35    0.00   -1.05  0.824
   3.211  0.543  7.20    0.89   -5.96    0.37    0.00   -5.58 1.024E+00

  10.589 27.204  7.50    0.85   -1.32    0.36    0.00   -0.96  0.824
   3.203  0.541  7.24    0.89   -5.86    0.38    0.00   -5.48 1.036E+00

  10.589 27.204  7.48    0.86   -1.24    0.36    0.00   -0.88  0.824
   3.195  0.539  7.27    0.90   -5.76    0.38    0.00   -5.38 1.048E+00

  10.589 27.204  7.47    0.87   -1.15    0.36    0.00   -0.79  0.823
   3.187  0.537  7.30    0.91   -5.65    0.39    0.00   -5.27 1.060E+00

  10.589 27.204  7.45    0.88   -1.08    0.37    0.00   -0.71  0.823
   3.179  0.536  7.34    0.92   -5.56    0.39    0.00   -5.17 1.072E+00

  10.589 27.204  7.43    0.89   -0.99    0.37    0.00   -0.62  0.822
   3.171  0.534  7.37    0.93   -5.45    0.39    0.00   -5.06 1.085E+00

  10.589 27.204  7.41    0.89   -0.91    0.37    0.00   -0.54  0.822
   3.163  0.532  7.41    0.94   -5.36    0.40    0.00   -4.96 1.097E+00

  10.589 27.204  7.39    0.90   -0.83    0.38    0.00   -0.46  0.822
   3.155  0.530  7.44    0.95   -5.26    0.40    0.00   -4.86 1.109E+00

  10.589 27.204  7.37    0.91   -0.75    0.38    0.00   -0.37  0.822
   3.147  0.528  7.47    0.96   -5.16    0.40    0.00   -4.76 1.122E+00

  10.589 27.204  7.35    0.92   -0.67    0.38    0.00   -0.28  0.821
   3.139  0.526  7.51    0.96   -5.05    0.41    0.00   -4.65 1.134E+00

  10.589 27.204  7.33    0.93   -0.59    0.39    0.00   -0.20  0.821
   3.131  0.524  7.54    0.97   -4.96    0.41    0.00   -4.55 1.147E+00

  10.589 27.204  7.32    0.94   -0.51    0.39    0.00   -0.12  0.821
