EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
He3_kin7_1st                                                            
                                                                        
Hall A 2018: 25 cm He3 target                                           
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  2,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00075; twall=0.00519; tbeam=0.00285; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL

  10.589 25.826  6.74    1.00    0.55    0.43    0.00    0.98  0.824
   3.187  0.485  8.03    1.05   -3.62    0.46    0.00   -3.16 1.708E+00

  10.589 25.826  6.72    1.01    0.62    0.43    0.00    1.06  0.824
   3.179  0.484  8.06    1.06   -3.52    0.46    0.00   -3.06 1.723E+00

  10.589 25.826  6.71    1.02    0.70    0.44    0.00    1.14  0.824
   3.171  0.482  8.09    1.07   -3.43    0.47    0.00   -2.96 1.739E+00

  10.589 25.826  6.69    1.03    0.78    0.44    0.00    1.23  0.824
   3.163  0.480  8.13    1.08   -3.33    0.47    0.00   -2.86 1.755E+00

  10.589 25.826  6.67    1.04    0.86    0.45    0.00    1.31  0.824
   3.155  0.478  8.16    1.09   -3.23    0.48    0.00   -2.76 1.771E+00

  10.589 25.826  6.66    1.05    0.94    0.45    0.00    1.39  0.824
   3.147  0.477  8.19    1.10   -3.14    0.48    0.00   -2.65 1.787E+00

  10.589 25.826  6.64    1.06    1.02    0.46    0.00    1.48  0.824
   3.139  0.475  8.22    1.11   -3.04    0.49    0.00   -2.55 1.802E+00

  10.589 25.826  6.62    1.07    1.12    0.46    0.00    1.58  0.824
   3.131  0.473  8.25    1.12   -2.92    0.49    0.00   -2.43 1.818E+00

  10.589 25.826  6.61    1.08    1.20    0.47    0.00    1.67  0.824
   3.123  0.471  8.28    1.14   -2.82    0.50    0.00   -2.32 1.834E+00

  10.589 25.826  6.59    1.09    1.26    0.48    0.00    1.73  0.824
   3.115  0.470  8.32    1.15   -2.74    0.50    0.00   -2.23 1.851E+00

  10.589 25.826  6.57    1.10    1.34    0.48    0.00    1.82  0.826
   3.107  0.468  8.35    1.16   -2.64    0.51    0.00   -2.13 1.867E+00

  10.589 25.826  6.56    1.11    1.42    0.49    0.00    1.91  0.825
   3.099  0.466  8.38    1.17   -2.54    0.52    0.00   -2.02 1.883E+00

  10.589 25.826  6.54    1.12    1.50    0.49    0.00    1.99  0.825
   3.091  0.465  8.41    1.18   -2.44    0.52    0.00   -1.92 1.899E+00

  10.589 25.826  6.52    1.13    1.58    0.50    0.00    2.08  0.825
   3.083  0.463  8.44    1.19   -2.34    0.53    0.00   -1.81 1.916E+00

  10.589 25.826  6.50    1.14    1.67    0.50    0.00    2.17  0.825
   3.075  0.461  8.48    1.21   -2.24    0.54    0.00   -1.70 1.932E+00

  10.589 25.826  6.49    1.15    1.75    0.51    0.00    2.26  0.826
   3.067  0.460  8.51    1.22   -2.14    0.54    0.00   -1.59 1.948E+00

  10.589 25.826  6.47    1.17    1.84    0.52    0.00    2.35  0.826
   3.059  0.458  8.54    1.23   -2.03    0.55    0.00   -1.48 1.965E+00

  10.589 25.826  6.45    1.18    1.92    0.52    0.00    2.44  0.826
   3.051  0.456  8.57    1.24   -1.93    0.56    0.00   -1.38 1.981E+00

  10.589 25.826  6.44    1.19    2.00    0.53    0.00    2.53  0.826
   3.043  0.455  8.60    1.26   -1.83    0.56    0.00   -1.27 1.998E+00

  10.589 25.826  6.42    1.20    2.09    0.54    0.00    2.62  0.826
   3.035  0.453  8.64    1.27   -1.73    0.57    0.00   -1.16 2.015E+00

  10.589 25.826  6.40    1.21    2.17    0.54    0.00    2.71  0.826
   3.027  0.451  8.67    1.28   -1.63    0.58    0.00   -1.05 2.031E+00

  10.589 25.826  6.39    1.22    2.25    0.55    0.00    2.80  0.826
   3.019  0.450  8.70    1.30   -1.53    0.58    0.00   -0.94 2.048E+00

  10.589 25.826  6.37    1.24    2.33    0.56    0.00    2.89  0.827
   3.011  0.448  8.73    1.31   -1.43    0.59    0.00   -0.83 2.065E+00

  10.589 25.826  6.35    1.25    2.41    0.57    0.00    2.98  0.827
   3.003  0.446  8.76    1.32   -1.33    0.60    0.00   -0.72 2.082E+00

  10.589 25.826  6.34    1.26    2.49    0.57    0.00    3.07  0.827
   2.995  0.445  8.80    1.34   -1.23    0.61    0.00   -0.62 2.099E+00

  10.589 25.826  6.32    1.27    2.59    0.58    0.00    3.17  0.827
   2.987  0.443  8.83    1.35   -1.12    0.62    0.00   -0.50 2.116E+00

  10.589 25.826  6.30    1.29    2.67    0.59    0.00    3.26  0.827
   2.979  0.441  8.86    1.36   -1.01    0.62    0.00   -0.38 2.133E+00

  10.589 25.826  6.28    1.30    2.74    0.60    0.00    3.34  0.828
   2.971  0.440  8.89    1.38   -0.92    0.63    0.00   -0.29 2.150E+00

  10.589 25.826  6.27    1.31    2.83    0.60    0.00    3.44  0.828
   2.963  0.438  8.92    1.39   -0.81    0.64    0.00   -0.17 2.167E+00

  10.589 25.826  6.25    1.33    2.92    0.61    0.00    3.53  0.828
   2.955  0.436  8.96    1.41   -0.71    0.65    0.00   -0.06 2.184E+00

  10.589 25.906  6.87    0.94    0.05    0.40    0.00    0.46  0.824
   3.227  0.497  7.83    0.99   -4.22    0.43    0.00   -3.80 1.587E+00

  10.589 25.906  6.85    0.95    0.13    0.41    0.00    0.54  0.824
   3.219  0.495  7.86    1.00   -4.12    0.43    0.00   -3.69 1.602E+00

  10.589 25.906  6.83    0.96    0.21    0.41    0.00    0.62  0.824
   3.211  0.494  7.89    1.01   -4.03    0.44    0.00   -3.59 1.617E+00

  10.589 25.906  6.82    0.97    0.30    0.42    0.00    0.71  0.824
   3.203  0.492  7.92    1.02   -3.92    0.44    0.00   -3.48 1.632E+00

  10.589 25.906  6.80    0.98    0.38    0.42    0.00    0.80  0.824
   3.195  0.490  7.96    1.03   -3.82    0.45    0.00   -3.38 1.648E+00

  10.589 25.906  6.78    0.99    0.45    0.42    0.00    0.87  0.824
   3.187  0.488  7.99    1.04   -3.74    0.45    0.00   -3.29 1.663E+00

  10.589 25.906  6.77    1.00    0.53    0.43    0.00    0.96  0.824
   3.179  0.487  8.02    1.05   -3.64    0.46    0.00   -3.18 1.678E+00

  10.589 25.906  6.75    1.01    0.60    0.43    0.00    1.04  0.824
   3.171  0.485  8.05    1.06   -3.54    0.46    0.00   -3.08 1.694E+00

  10.589 25.906  6.73    1.02    0.68    0.44    0.00    1.12  0.824
   3.163  0.483  8.08    1.07   -3.45    0.47    0.00   -2.98 1.709E+00

  10.589 25.906  6.71    1.03    0.73    0.44    0.00    1.18  0.824
   3.155  0.481  8.12    1.08   -3.38    0.47    0.00   -2.90 1.725E+00

  10.589 25.906  6.70    1.04    0.84    0.45    0.00    1.29  0.824
   3.147  0.480  8.15    1.09   -3.25    0.48    0.00   -2.78 1.741E+00

  10.589 25.906  6.68    1.05    0.92    0.45    0.00    1.37  0.824
   3.139  0.478  8.18    1.10   -3.16    0.48    0.00   -2.67 1.756E+00

  10.589 25.906  6.66    1.06    1.00    0.46    0.00    1.46  0.824
   3.131  0.476  8.21    1.12   -3.06    0.49    0.00   -2.57 1.772E+00

  10.589 25.906  6.65    1.07    1.08    0.46    0.00    1.55  0.824
   3.123  0.474  8.24    1.13   -2.96    0.49    0.00   -2.46 1.788E+00

  10.589 25.906  6.63    1.08    1.18    0.47    0.00    1.65  0.824
   3.115  0.473  8.28    1.14   -2.84    0.50    0.00   -2.34 1.804E+00

  10.589 25.906  6.61    1.09    1.24    0.48    0.00    1.72  0.824
   3.107  0.471  8.31    1.15   -2.76    0.50    0.00   -2.25 1.820E+00

  10.589 25.906  6.59    1.10    1.32    0.48    0.00    1.81  0.826
   3.099  0.469  8.34    1.16   -2.66    0.51    0.00   -2.15 1.836E+00

  10.589 25.906  6.58    1.11    1.41    0.49    0.00    1.90  0.826
   3.091  0.468  8.37    1.17   -2.56    0.52    0.00   -2.04 1.852E+00

  10.589 25.906  6.56    1.12    1.48    0.49    0.00    1.98  0.825
   3.083  0.466  8.40    1.18   -2.46    0.52    0.00   -1.94 1.868E+00

  10.589 25.906  6.54    1.13    1.57    0.50    0.00    2.07  0.825
   3.075  0.464  8.44    1.20   -2.36    0.53    0.00   -1.83 1.884E+00

  10.589 25.906  6.53    1.14    1.65    0.51    0.00    2.16  0.825
   3.067  0.462  8.47    1.21   -2.26    0.54    0.00   -1.72 1.900E+00

  10.589 25.906  6.51    1.16    1.73    0.51    0.00    2.25  0.825
   3.059  0.461  8.50    1.22   -2.16    0.54    0.00   -1.61 1.917E+00

  10.589 25.906  6.49    1.17    1.82    0.52    0.00    2.34  0.825
   3.051  0.459  8.53    1.23   -2.05    0.55    0.00   -1.50 1.933E+00

  10.589 25.906  6.48    1.18    1.90    0.52    0.00    2.42  0.826
   3.043  0.457  8.57    1.25   -1.95    0.56    0.00   -1.40 1.949E+00

  10.589 25.906  6.46    1.19    1.98    0.53    0.00    2.52  0.826
   3.035  0.456  8.60    1.26   -1.85    0.56    0.00   -1.29 1.966E+00

  10.589 25.906  6.44    1.20    2.06    0.54    0.00    2.60  0.826
   3.027  0.454  8.63    1.27   -1.75    0.57    0.00   -1.18 1.982E+00

  10.589 25.906  6.42    1.21    2.15    0.54    0.00    2.70  0.826
   3.019  0.452  8.66    1.28   -1.65    0.58    0.00   -1.07 1.999E+00

  10.589 25.906  6.41    1.23    2.23    0.55    0.00    2.79  0.826
   3.011  0.451  8.69    1.30   -1.54    0.59    0.00   -0.96 2.016E+00

  10.589 25.906  6.39    1.24    2.32    0.56    0.00    2.88  0.826
   3.003  0.449  8.73    1.31   -1.44    0.59    0.00   -0.85 2.032E+00

  10.589 25.906  6.37    1.25    2.40    0.57    0.00    2.97  0.826
   2.995  0.447  8.76    1.32   -1.34    0.60    0.00   -0.74 2.049E+00

  10.589 25.906  6.36    1.26    2.48    0.57    0.00    3.05  0.827
   2.987  0.446  8.79    1.34   -1.24    0.61    0.00   -0.63 2.066E+00

  10.589 25.906  6.34    1.28    2.56    0.58    0.00    3.14  0.827
   2.979  0.444  8.82    1.35   -1.14    0.62    0.00   -0.52 2.083E+00

  10.589 25.906  6.32    1.29    2.66    0.59    0.00    3.25  0.827
   2.971  0.442  8.85    1.37   -1.03    0.62    0.00   -0.40 2.100E+00

  10.589 25.906  6.31    1.30    2.73    0.60    0.00    3.33  0.827
   2.963  0.441  8.89    1.38   -0.93    0.63    0.00   -0.30 2.117E+00

  10.589 25.906  6.29    1.31    2.82    0.60    0.00    3.43  0.827
   2.955  0.439  8.92    1.39   -0.82    0.64    0.00   -0.18 2.134E+00

  10.589 25.986  6.91    0.94   -0.05    0.40    0.00    0.35  0.824
   3.227  0.500  7.79    0.98   -4.34    0.42    0.00   -3.92 1.544E+00

  10.589 25.986  6.89    0.95    0.03    0.40    0.00    0.43  0.824
   3.219  0.498  7.82    0.99   -4.24    0.43    0.00   -3.82 1.559E+00

  10.589 25.986  6.87    0.95    0.11    0.41    0.00    0.52  0.824
   3.211  0.497  7.85    1.00   -4.15    0.43    0.00   -3.72 1.574E+00

  10.589 25.986  6.86    0.96    0.19    0.41    0.00    0.60  0.824
   3.203  0.495  7.88    1.01   -4.05    0.44    0.00   -3.61 1.589E+00

  10.589 25.986  6.84    0.97    0.28    0.42    0.00    0.69  0.824
   3.195  0.493  7.92    1.02   -3.95    0.44    0.00   -3.51 1.604E+00

  10.589 25.986  6.82    0.98    0.36    0.42    0.00    0.78  0.824
   3.187  0.491  7.95    1.03   -3.84    0.45    0.00   -3.40 1.619E+00

  10.589 25.986  6.81    0.99    0.43    0.42    0.00    0.85  0.824
   3.179  0.489  7.98    1.04   -3.76    0.45    0.00   -3.31 1.634E+00

  10.589 25.986  6.79    1.00    0.51    0.43    0.00    0.94  0.824
   3.171  0.488  8.01    1.05   -3.66    0.46    0.00   -3.20 1.650E+00

  10.589 25.986  6.77    1.01    0.58    0.43    0.00    1.02  0.823
   3.163  0.486  8.04    1.06   -3.56    0.46    0.00   -3.10 1.665E+00

  10.589 25.986  6.75    1.02    0.66    0.44    0.00    1.10  0.824
   3.155  0.484  8.08    1.07   -3.47    0.47    0.00   -3.00 1.680E+00

  10.589 25.986  6.74    1.03    0.71    0.44    0.00    1.16  0.824
   3.147  0.482  8.11    1.08   -3.40    0.47    0.00   -2.93 1.696E+00

  10.589 25.986  6.72    1.04    0.82    0.45    0.00    1.27  0.824
   3.139  0.481  8.14    1.09   -3.27    0.48    0.00   -2.79 1.711E+00

  10.589 25.986  6.70    1.05    0.90    0.45    0.00    1.36  0.824
   3.131  0.479  8.17    1.11   -3.17    0.48    0.00   -2.69 1.727E+00

  10.589 25.986  6.69    1.06    0.98    0.46    0.00    1.44  0.824
   3.123  0.477  8.20    1.12   -3.08    0.49    0.00   -2.59 1.743E+00

  10.589 25.986  6.67    1.07    1.06    0.46    0.00    1.53  0.824
   3.115  0.476  8.24    1.13   -2.97    0.49    0.00   -2.48 1.758E+00

  10.589 25.986  6.65    1.08    1.16    0.47    0.00    1.63  0.824
   3.107  0.474  8.27    1.14   -2.86    0.50    0.00   -2.36 1.774E+00

  10.589 25.986  6.64    1.09    1.23    0.48    0.00    1.70  0.824
   3.099  0.472  8.30    1.15   -2.78    0.50    0.00   -2.27 1.790E+00

  10.589 25.986  6.62    1.10    1.31    0.48    0.00    1.79  0.824
   3.091  0.470  8.33    1.16   -2.68    0.51    0.00   -2.16 1.806E+00

  10.589 25.986  6.60    1.11    1.39    0.49    0.00    1.88  0.826
   3.083  0.469  8.37    1.17   -2.57    0.52    0.00   -2.06 1.822E+00

  10.589 25.986  6.58    1.12    1.47    0.49    0.00    1.96  0.824
   3.075  0.467  8.40    1.18   -2.48    0.52    0.00   -1.96 1.838E+00

  10.589 25.986  6.57    1.13    1.55    0.50    0.00    2.05  0.824
   3.067  0.465  8.43    1.20   -2.38    0.53    0.00   -1.85 1.854E+00

  10.589 25.986  6.55    1.15    1.63    0.51    0.00    2.14  0.824
   3.059  0.463  8.46    1.21   -2.28    0.54    0.00   -1.74 1.870E+00

  10.589 25.986  6.53    1.16    1.72    0.51    0.00    2.23  0.825
   3.051  0.462  8.49    1.22   -2.17    0.54    0.00   -1.63 1.886E+00

  10.589 25.986  6.52    1.17    1.80    0.52    0.00    2.32  0.825
   3.043  0.460  8.53    1.23   -2.07    0.55    0.00   -1.52 1.902E+00

  10.589 25.986  6.50    1.18    1.88    0.52    0.00    2.41  0.825
   3.035  0.458  8.56    1.25   -1.97    0.56    0.00   -1.41 1.918E+00

  10.589 25.986  6.48    1.19    1.97    0.53    0.00    2.50  0.825
   3.027  0.457  8.59    1.26   -1.87    0.56    0.00   -1.30 1.935E+00

  10.589 25.986  6.46    1.20    2.05    0.54    0.00    2.59  0.826
   3.019  0.455  8.62    1.27   -1.77    0.57    0.00   -1.20 1.951E+00

  10.589 25.986  6.45    1.22    2.14    0.55    0.00    2.68  0.826
   3.011  0.453  8.65    1.29   -1.66    0.58    0.00   -1.08 1.967E+00

  10.589 25.986  6.43    1.23    2.22    0.55    0.00    2.77  0.826
   3.003  0.452  8.69    1.30   -1.56    0.59    0.00   -0.97 1.984E+00

  10.589 25.986  6.41    1.24    2.30    0.56    0.00    2.86  0.826
   2.995  0.450  8.72    1.31   -1.46    0.59    0.00   -0.86 2.000E+00

  10.589 25.986  6.40    1.25    2.38    0.57    0.00    2.95  0.826
   2.987  0.448  8.75    1.33   -1.36    0.60    0.00   -0.76 2.017E+00

  10.589 25.986  6.38    1.27    2.46    0.57    0.00    3.04  0.826
   2.979  0.447  8.78    1.34   -1.26    0.61    0.00   -0.65 2.034E+00

  10.589 25.986  6.36    1.28    2.55    0.58    0.00    3.13  0.827
   2.971  0.445  8.81    1.35   -1.16    0.62    0.00   -0.54 2.050E+00

  10.589 25.986  6.34    1.29    2.64    0.59    0.00    3.23  0.827
   2.963  0.443  8.85    1.37   -1.04    0.63    0.00   -0.42 2.067E+00

  10.589 25.986  6.33    1.30    2.72    0.60    0.00    3.32  0.827
   2.955  0.442  8.88    1.38   -0.95    0.63    0.00   -0.31 2.084E+00

  10.589 26.066  6.95    0.93   -0.14    0.39    0.00    0.25  0.824
   3.227  0.503  7.74    0.98   -4.47    0.42    0.00   -4.05 1.502E+00

  10.589 26.066  6.93    0.94   -0.07    0.40    0.00    0.33  0.824
   3.219  0.501  7.78    0.99   -4.37    0.42    0.00   -3.95 1.517E+00

  10.589 26.066  6.92    0.95    0.01    0.40    0.00    0.41  0.824
   3.211  0.500  7.81    1.00   -4.27    0.43    0.00   -3.84 1.532E+00

  10.589 26.066  6.90    0.96    0.09    0.41    0.00    0.50  0.823
   3.203  0.498  7.84    1.00   -4.17    0.43    0.00   -3.74 1.547E+00

  10.589 26.066  6.88    0.96    0.17    0.41    0.00    0.58  0.823
   3.195  0.496  7.87    1.01   -4.07    0.44    0.00   -3.64 1.561E+00

  10.589 26.066  6.86    0.97    0.25    0.42    0.00    0.66  0.823
   3.187  0.494  7.91    1.02   -3.98    0.44    0.00   -3.53 1.576E+00

  10.589 26.066  6.85    0.98    0.34    0.42    0.00    0.76  0.823
   3.179  0.492  7.94    1.03   -3.87    0.45    0.00   -3.42 1.591E+00

  10.589 26.066  6.83    0.99    0.43    0.42    0.00    0.85  0.823
   3.171  0.491  7.97    1.04   -3.76    0.45    0.00   -3.31 1.606E+00

  10.589 26.066  6.81    1.00    0.49    0.43    0.00    0.92  0.823
   3.163  0.489  8.00    1.05   -3.68    0.46    0.00   -3.22 1.622E+00

  10.589 26.066  6.80    1.01    0.57    0.43    0.00    1.00  0.823
   3.155  0.487  8.03    1.06   -3.58    0.46    0.00   -3.12 1.637E+00

  10.589 26.066  6.78    1.02    0.64    0.44    0.00    1.08  0.823
   3.147  0.485  8.07    1.07   -3.49    0.47    0.00   -3.02 1.652E+00

  10.589 26.066  6.76    1.03    0.72    0.44    0.00    1.17  0.823
   3.139  0.484  8.10    1.09   -3.39    0.47    0.00   -2.92 1.667E+00

  10.589 26.066  6.74    1.04    0.81    0.45    0.00    1.25  0.823
   3.131  0.482  8.13    1.10   -3.29    0.48    0.00   -2.81 1.683E+00

  10.589 26.066  6.73    1.05    0.88    0.45    0.00    1.34  0.823
   3.123  0.480  8.16    1.11   -3.19    0.48    0.00   -2.71 1.698E+00

  10.589 26.066  6.71    1.06    0.96    0.46    0.00    1.42  0.823
   3.115  0.478  8.20    1.12   -3.09    0.49    0.00   -2.61 1.714E+00

  10.589 26.066  6.69    1.07    1.04    0.46    0.00    1.51  0.823
   3.107  0.477  8.23    1.13   -3.00    0.49    0.00   -2.50 1.729E+00

  10.589 26.066  6.68    1.08    1.14    0.47    0.00    1.61  0.824
   3.099  0.475  8.26    1.14   -2.88    0.50    0.00   -2.38 1.745E+00

  10.589 26.066  6.66    1.09    1.22    0.48    0.00    1.70  0.824
   3.091  0.473  8.29    1.15   -2.78    0.51    0.00   -2.27 1.760E+00

  10.589 26.066  6.64    1.10    1.29    0.48    0.00    1.77  0.824
   3.083  0.471  8.33    1.16   -2.69    0.51    0.00   -2.18 1.776E+00

  10.589 26.066  6.62    1.11    1.37    0.49    0.00    1.86  0.825
   3.075  0.470  8.36    1.17   -2.59    0.52    0.00   -2.08 1.792E+00

  10.589 26.066  6.61    1.12    1.45    0.49    0.00    1.94  0.824
   3.067  0.468  8.39    1.19   -2.49    0.52    0.00   -1.97 1.808E+00

  10.589 26.066  6.59    1.14    1.53    0.50    0.00    2.03  0.824
   3.059  0.466  8.42    1.20   -2.40    0.53    0.00   -1.87 1.824E+00

  10.589 26.066  6.57    1.15    1.62    0.51    0.00    2.12  0.824
   3.051  0.465  8.45    1.21   -2.29    0.54    0.00   -1.76 1.839E+00

  10.589 26.066  6.55    1.16    1.70    0.51    0.00    2.21  0.824
   3.043  0.463  8.49    1.22   -2.19    0.54    0.00   -1.65 1.856E+00

  10.589 26.066  6.54    1.17    1.78    0.52    0.00    2.30  0.825
   3.035  0.461  8.52    1.24   -2.09    0.55    0.00   -1.54 1.872E+00

  10.589 26.066  6.52    1.18    1.87    0.53    0.00    2.39  0.825
   3.027  0.459  8.55    1.25   -1.99    0.56    0.00   -1.43 1.888E+00

  10.589 26.066  6.50    1.19    1.95    0.53    0.00    2.48  0.825
   3.019  0.458  8.58    1.26   -1.89    0.56    0.00   -1.32 1.904E+00

  10.589 26.066  6.49    1.21    2.03    0.54    0.00    2.57  0.825
   3.011  0.456  8.62    1.28   -1.79    0.57    0.00   -1.21 1.920E+00

  10.589 26.066  6.47    1.22    2.12    0.55    0.00    2.67  0.825
   3.003  0.454  8.65    1.29   -1.68    0.58    0.00   -1.10 1.936E+00

  10.589 26.066  6.45    1.23    2.20    0.55    0.00    2.76  0.825
   2.995  0.453  8.68    1.30   -1.58    0.58    0.00   -0.99 1.953E+00

  10.589 26.066  6.43    1.24    2.29    0.56    0.00    2.85  0.826
   2.987  0.451  8.71    1.32   -1.47    0.59    0.00   -0.88 1.969E+00

  10.589 26.066  6.42    1.26    2.37    0.57    0.00    2.94  0.826
   2.979  0.449  8.74    1.33   -1.37    0.60    0.00   -0.77 1.986E+00

  10.589 26.066  6.40    1.27    2.45    0.57    0.00    3.03  0.826
   2.971  0.448  8.78    1.34   -1.27    0.61    0.00   -0.66 2.002E+00

  10.589 26.066  6.38    1.28    2.53    0.58    0.00    3.12  0.826
   2.963  0.446  8.81    1.36   -1.17    0.62    0.00   -0.55 2.019E+00

  10.589 26.066  6.37    1.29    2.63    0.59    0.00    3.22  0.826
   2.955  0.444  8.84    1.37   -1.06    0.63    0.00   -0.43 2.035E+00

  10.589 26.146  6.99    0.92   -0.25    0.39    0.00    0.14  0.824
   3.227  0.506  7.70    0.97   -4.59    0.41    0.00   -4.17 1.461E+00

  10.589 26.146  6.98    0.93   -0.17    0.39    0.00    0.23  0.824
   3.219  0.504  7.73    0.98   -4.48    0.42    0.00   -4.07 1.476E+00

  10.589 26.146  6.96    0.94   -0.09    0.40    0.00    0.31  0.823
   3.211  0.503  7.77    0.99   -4.39    0.42    0.00   -3.96 1.490E+00

  10.589 26.146  6.94    0.95   -0.01    0.40    0.00    0.39  0.823
   3.203  0.501  7.80    1.00   -4.29    0.43    0.00   -3.86 1.505E+00

  10.589 26.146  6.92    0.96    0.07    0.41    0.00    0.48  0.823
   3.195  0.499  7.83    1.01   -4.19    0.43    0.00   -3.76 1.520E+00

  10.589 26.146  6.91    0.97    0.15    0.41    0.00    0.56  0.823
   3.187  0.497  7.86    1.02   -4.09    0.44    0.00   -3.66 1.534E+00

  10.589 26.146  6.89    0.97    0.23    0.42    0.00    0.64  0.823
   3.179  0.495  7.90    1.02   -4.00    0.44    0.00   -3.56 1.549E+00

  10.589 26.146  6.87    0.98    0.32    0.42    0.00    0.74  0.823
   3.171  0.494  7.93    1.03   -3.89    0.45    0.00   -3.45 1.564E+00

  10.589 26.146  6.85    0.99    0.40    0.42    0.00    0.83  0.823
   3.163  0.492  7.96    1.04   -3.79    0.45    0.00   -3.33 1.579E+00

  10.589 26.146  6.84    1.00    0.47    0.43    0.00    0.90  0.823
   3.155  0.490  7.99    1.06   -3.70    0.46    0.00   -3.24 1.594E+00

  10.589 26.146  6.82    1.01    0.55    0.43    0.00    0.98  0.823
   3.147  0.488  8.03    1.07   -3.60    0.46    0.00   -3.14 1.609E+00

  10.589 26.146  6.80    1.02    0.63    0.44    0.00    1.06  0.823
   3.139  0.487  8.06    1.08   -3.51    0.47    0.00   -3.04 1.624E+00

  10.589 26.146  6.78    1.03    0.70    0.44    0.00    1.15  0.823
   3.131  0.485  8.09    1.09   -3.41    0.47    0.00   -2.94 1.639E+00

  10.589 26.146  6.77    1.04    0.79    0.45    0.00    1.24  0.823
   3.123  0.483  8.12    1.10   -3.31    0.48    0.00   -2.83 1.654E+00

  10.589 26.146  6.75    1.05    0.86    0.45    0.00    1.32  0.823
   3.115  0.481  8.16    1.11   -3.21    0.48    0.00   -2.73 1.670E+00

  10.589 26.146  6.73    1.06    0.94    0.46    0.00    1.40  0.823
   3.107  0.480  8.19    1.12   -3.12    0.49    0.00   -2.63 1.685E+00

  10.589 26.146  6.72    1.07    1.03    0.47    0.00    1.49  0.823
   3.099  0.478  8.22    1.13   -3.01    0.49    0.00   -2.52 1.700E+00

  10.589 26.146  6.70    1.08    1.13    0.47    0.00    1.60  0.823
   3.091  0.476  8.25    1.14   -2.90    0.50    0.00   -2.40 1.716E+00

  10.589 26.146  6.68    1.09    1.21    0.48    0.00    1.68  0.823
   3.083  0.474  8.28    1.15   -2.80    0.51    0.00   -2.29 1.731E+00

  10.589 26.146  6.66    1.10    1.27    0.48    0.00    1.75  0.824
   3.075  0.473  8.32    1.16   -2.71    0.51    0.00   -2.20 1.747E+00

  10.589 26.146  6.65    1.11    1.35    0.49    0.00    1.84  0.825
   3.067  0.471  8.35    1.18   -2.61    0.52    0.00   -2.09 1.763E+00

  10.589 26.146  6.63    1.13    1.44    0.49    0.00    1.93  0.824
   3.059  0.469  8.38    1.19   -2.51    0.52    0.00   -1.99 1.778E+00

  10.589 26.146  6.61    1.14    1.52    0.50    0.00    2.02  0.824
   3.051  0.467  8.41    1.20   -2.42    0.53    0.00   -1.88 1.794E+00

  10.589 26.146  6.59    1.15    1.60    0.51    0.00    2.10  0.824
   3.043  0.466  8.45    1.21   -2.31    0.54    0.00   -1.78 1.810E+00

  10.589 26.146  6.58    1.16    1.68    0.51    0.00    2.20  0.824
   3.035  0.464  8.48    1.23   -2.21    0.54    0.00   -1.67 1.826E+00

  10.589 26.146  6.56    1.17    1.77    0.52    0.00    2.29  0.825
   3.027  0.462  8.51    1.24   -2.11    0.55    0.00   -1.56 1.842E+00

  10.589 26.146  6.54    1.18    1.85    0.53    0.00    2.37  0.825
   3.019  0.461  8.54    1.25   -2.01    0.56    0.00   -1.45 1.858E+00

  10.589 26.146  6.52    1.20    1.94    0.53    0.00    2.47  0.825
   3.011  0.459  8.58    1.26   -1.90    0.56    0.00   -1.33 1.874E+00

  10.589 26.146  6.51    1.21    2.02    0.54    0.00    2.56  0.825
   3.003  0.457  8.61    1.28   -1.80    0.57    0.00   -1.23 1.890E+00

  10.589 26.146  6.49    1.22    2.11    0.55    0.00    2.65  0.825
   2.995  0.455  8.64    1.29   -1.69    0.58    0.00   -1.11 1.906E+00

  10.589 26.146  6.47    1.23    2.19    0.55    0.00    2.74  0.823
   2.987  0.454  8.67    1.30   -1.59    0.58    0.00   -1.01 1.922E+00

  10.589 26.146  6.46    1.24    2.27    0.56    0.00    2.83  0.825
   2.979  0.452  8.71    1.32   -1.49    0.59    0.00   -0.89 1.938E+00

  10.589 26.146  6.44    1.26    2.36    0.57    0.00    2.92  0.826
   2.971  0.450  8.74    1.33   -1.39    0.60    0.00   -0.78 1.955E+00

  10.589 26.146  6.42    1.27    2.44    0.58    0.00    3.01  0.826
   2.963  0.449  8.77    1.34   -1.29    0.61    0.00   -0.67 1.971E+00

  10.589 26.146  6.40    1.28    2.52    0.58    0.00    3.10  0.826
