EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
H3_kin9_1st                                                             
                                                                        
Hall A 2018: 25 cm Tritium target                                       
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00045; twall=0.00481; tbeam=0.00291; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL

  10.589 27.844  7.25    1.00    0.13    0.42    0.00    0.55  0.793
   2.955  0.506  7.96    1.06   -3.89    0.44    0.00   -3.45 9.526E-01

  10.589 27.924  7.96    0.75   -2.70    0.30    0.00   -2.40  0.785
   3.227  0.576  6.74    0.78   -7.33    0.32    0.00   -7.02 6.042E-01

  10.589 27.924  7.94    0.75   -2.62    0.30    0.00   -2.32  0.788
   3.219  0.574  6.77    0.79   -7.24    0.32    0.00   -6.92 6.126E-01

  10.589 27.924  7.92    0.76   -2.54    0.30    0.00   -2.24  0.788
   3.211  0.572  6.81    0.79   -7.14    0.32    0.00   -6.82 6.211E-01

  10.589 27.924  7.90    0.76   -2.47    0.31    0.00   -2.16  0.787
   3.203  0.570  6.84    0.80   -7.05    0.32    0.00   -6.72 6.297E-01

  10.589 27.924  7.88    0.77   -2.39    0.31    0.00   -2.08  0.787
   3.195  0.568  6.88    0.81   -6.96    0.33    0.00   -6.63 6.383E-01

  10.589 27.924  7.86    0.78   -2.31    0.31    0.00   -2.00  0.786
   3.187  0.566  6.91    0.81   -6.86    0.33    0.00   -6.53 6.470E-01

  10.589 27.924  7.84    0.78   -2.23    0.31    0.00   -1.92  0.786
   3.179  0.564  6.95    0.82   -6.76    0.33    0.00   -6.43 6.557E-01

  10.589 27.924  7.82    0.79   -2.16    0.32    0.00   -1.85  0.786
   3.171  0.562  6.98    0.83   -6.68    0.33    0.00   -6.34 6.645E-01

  10.589 27.924  7.80    0.80   -2.08    0.32    0.00   -1.76  0.786
   3.163  0.560  7.02    0.83   -6.58    0.34    0.00   -6.24 6.734E-01

  10.589 27.924  7.78    0.80   -2.00    0.32    0.00   -1.68  0.786
   3.155  0.558  7.05    0.84   -6.48    0.34    0.00   -6.14 6.824E-01

  10.589 27.924  7.76    0.81   -1.92    0.32    0.00   -1.60  0.786
   3.147  0.556  7.09    0.85   -6.39    0.34    0.00   -6.04 6.914E-01

  10.589 27.924  7.74    0.82   -1.85    0.33    0.00   -1.52  0.785
   3.139  0.554  7.12    0.85   -6.29    0.35    0.00   -5.95 7.005E-01

  10.589 27.924  7.72    0.82   -1.77    0.33    0.00   -1.44  0.786
   3.131  0.552  7.16    0.86   -6.20    0.35    0.00   -5.85 7.096E-01

  10.589 27.924  7.70    0.83   -1.69    0.33    0.00   -1.36  0.786
   3.123  0.550  7.19    0.87   -6.10    0.35    0.00   -5.75 7.189E-01

  10.589 27.924  7.68    0.84   -1.61    0.34    0.00   -1.27  0.786
   3.115  0.548  7.22    0.88   -6.00    0.36    0.00   -5.65 7.281E-01

  10.589 27.924  7.66    0.84   -1.53    0.34    0.00   -1.19  0.786
   3.107  0.546  7.26    0.88   -5.91    0.36    0.00   -5.55 7.375E-01

  10.589 27.924  7.64    0.85   -1.45    0.34    0.00   -1.10  0.786
   3.099  0.544  7.29    0.89   -5.81    0.36    0.00   -5.44 7.469E-01

  10.589 27.924  7.62    0.86   -1.36    0.34    0.00   -1.02  0.786
   3.091  0.542  7.33    0.90   -5.71    0.37    0.00   -5.34 7.564E-01

  10.589 27.924  7.60    0.87   -1.28    0.35    0.00   -0.93  0.787
   3.083  0.540  7.36    0.91   -5.61    0.37    0.00   -5.24 7.659E-01

  10.589 27.924  7.58    0.87   -1.20    0.35    0.00   -0.85  0.787
   3.075  0.538  7.40    0.91   -5.51    0.37    0.00   -5.14 7.755E-01

  10.589 27.924  7.56    0.88   -1.12    0.36    0.00   -0.77  0.787
   3.067  0.536  7.43    0.92   -5.41    0.38    0.00   -5.04 7.852E-01

  10.589 27.924  7.54    0.89   -1.04    0.36    0.00   -0.69  0.787
   3.059  0.534  7.47    0.93   -5.32    0.38    0.00   -4.93 7.949E-01

  10.589 27.924  7.52    0.90   -0.96    0.36    0.00   -0.59  0.787
   3.051  0.532  7.50    0.94   -5.21    0.38    0.00   -4.82 8.047E-01

  10.589 27.924  7.50    0.90   -0.88    0.37    0.00   -0.52  0.788
   3.043  0.530  7.54    0.95   -5.12    0.39    0.00   -4.73 8.146E-01

  10.589 27.924  7.48    0.91   -0.80    0.37    0.00   -0.43  0.788
   3.035  0.528  7.57    0.96   -5.02    0.39    0.00   -4.63 8.245E-01

  10.589 27.924  7.46    0.92   -0.72    0.37    0.00   -0.34  0.788
   3.027  0.526  7.61    0.96   -4.92    0.40    0.00   -4.52 8.345E-01

  10.589 27.924  7.44    0.93   -0.64    0.38    0.00   -0.26  0.789
   3.019  0.524  7.64    0.97   -4.82    0.40    0.00   -4.42 8.446E-01

  10.589 27.924  7.42    0.94   -0.56    0.38    0.00   -0.17  0.789
   3.011  0.522  7.68    0.98   -4.72    0.41    0.00   -4.32 8.547E-01

  10.589 27.924  7.40    0.95   -0.47    0.39    0.00   -0.08  0.790
   3.003  0.520  7.71    0.99   -4.62    0.41    0.00   -4.21 8.649E-01

  10.589 27.924  7.39    0.95   -0.39    0.39    0.00    0.00  0.790
   2.995  0.518  7.75    1.00   -4.52    0.41    0.00   -4.11 8.751E-01

  10.589 27.924  7.37    0.96   -0.31    0.40    0.00    0.09  0.790
   2.987  0.516  7.78    1.01   -4.42    0.42    0.00   -4.00 8.854E-01

  10.589 27.924  7.35    0.97   -0.22    0.40    0.00    0.18  0.791
   2.979  0.514  7.82    1.02   -4.32    0.42    0.00   -3.89 8.958E-01

  10.589 27.924  7.33    0.98   -0.14    0.40    0.00    0.27  0.791
   2.971  0.512  7.85    1.03   -4.21    0.43    0.00   -3.79 9.062E-01

  10.589 27.924  7.31    0.99   -0.06    0.41    0.00    0.35  0.792
   2.963  0.511  7.88    1.04   -4.12    0.43    0.00   -3.68 9.167E-01

  10.589 27.924  7.29    1.00    0.03    0.41    0.00    0.45  0.792
   2.955  0.509  7.92    1.05   -4.01    0.44    0.00   -3.57 9.273E-01

  10.589 28.004  8.00    0.74   -2.79    0.30    0.00   -2.50  0.789
   3.227  0.579  6.69    0.78   -7.44    0.32    0.00   -7.13 5.849E-01

  10.589 28.004  7.98    0.75   -2.71    0.30    0.00   -2.41  0.785
   3.219  0.577  6.73    0.78   -7.35    0.32    0.00   -7.03 5.932E-01

  10.589 28.004  7.96    0.75   -2.64    0.30    0.00   -2.33  0.788
   3.211  0.575  6.76    0.79   -7.25    0.32    0.00   -6.93 6.015E-01

  10.589 28.004  7.94    0.76   -2.56    0.30    0.00   -2.25  0.787
   3.203  0.573  6.80    0.79   -7.16    0.32    0.00   -6.83 6.099E-01

  10.589 28.004  7.92    0.77   -2.48    0.31    0.00   -2.17  0.787
   3.195  0.571  6.83    0.80   -7.06    0.32    0.00   -6.74 6.184E-01

  10.589 28.004  7.90    0.77   -2.40    0.31    0.00   -2.09  0.787
   3.187  0.569  6.87    0.81   -6.97    0.33    0.00   -6.64 6.269E-01

  10.589 28.004  7.88    0.78   -2.33    0.31    0.00   -2.02  0.786
   3.179  0.567  6.90    0.81   -6.88    0.33    0.00   -6.55 6.355E-01

  10.589 28.004  7.86    0.78   -2.24    0.31    0.00   -1.93  0.786
   3.171  0.565  6.94    0.82   -6.77    0.33    0.00   -6.44 6.442E-01

  10.589 28.004  7.84    0.79   -2.17    0.32    0.00   -1.85  0.786
   3.163  0.563  6.97    0.83   -6.68    0.33    0.00   -6.35 6.529E-01

  10.589 28.004  7.82    0.80   -2.09    0.32    0.00   -1.78  0.785
   3.155  0.561  7.01    0.83   -6.59    0.34    0.00   -6.25 6.617E-01

  10.589 28.004  7.80    0.80   -2.01    0.32    0.00   -1.69  0.785
   3.147  0.559  7.04    0.84   -6.49    0.34    0.00   -6.15 6.705E-01

  10.589 28.004  7.78    0.81   -1.94    0.32    0.00   -1.61  0.785
   3.139  0.557  7.08    0.85   -6.40    0.34    0.00   -6.05 6.795E-01

  10.589 28.004  7.76    0.82   -1.86    0.33    0.00   -1.53  0.785
   3.131  0.555  7.11    0.86   -6.31    0.35    0.00   -5.96 6.885E-01

  10.589 28.004  7.74    0.82   -1.78    0.33    0.00   -1.45  0.785
   3.123  0.553  7.15    0.86   -6.21    0.35    0.00   -5.86 6.975E-01

  10.589 28.004  7.72    0.83   -1.70    0.33    0.00   -1.37  0.785
   3.115  0.551  7.18    0.87   -6.11    0.35    0.00   -5.76 7.066E-01

  10.589 28.004  7.70    0.84   -1.62    0.34    0.00   -1.29  0.785
   3.107  0.549  7.22    0.88   -6.02    0.36    0.00   -5.66 7.158E-01

  10.589 28.004  7.68    0.85   -1.54    0.34    0.00   -1.20  0.786
   3.099  0.547  7.25    0.89   -5.92    0.36    0.00   -5.56 7.251E-01

  10.589 28.004  7.66    0.85   -1.46    0.34    0.00   -1.12  0.786
   3.091  0.545  7.29    0.89   -5.82    0.36    0.00   -5.46 7.344E-01

  10.589 28.004  7.64    0.86   -1.38    0.35    0.00   -1.03  0.786
   3.083  0.543  7.32    0.90   -5.72    0.37    0.00   -5.35 7.438E-01

  10.589 28.004  7.62    0.87   -1.29    0.35    0.00   -0.94  0.786
   3.075  0.541  7.36    0.91   -5.62    0.37    0.00   -5.25 7.532E-01

  10.589 28.004  7.61    0.88   -1.21    0.35    0.00   -0.86  0.786
   3.067  0.539  7.39    0.92   -5.52    0.37    0.00   -5.15 7.627E-01

  10.589 28.004  7.59    0.88   -1.14    0.36    0.00   -0.78  0.787
   3.059  0.537  7.43    0.93   -5.42    0.38    0.00   -5.05 7.723E-01

  10.589 28.004  7.57    0.89   -1.06    0.36    0.00   -0.70  0.787
   3.051  0.535  7.46    0.93   -5.33    0.38    0.00   -4.95 7.819E-01

  10.589 28.004  7.55    0.90   -0.97    0.36    0.00   -0.60  0.787
   3.043  0.533  7.50    0.94   -5.22    0.38    0.00   -4.84 7.916E-01

  10.589 28.004  7.53    0.91   -0.89    0.37    0.00   -0.52  0.787
   3.035  0.531  7.53    0.95   -5.13    0.39    0.00   -4.74 8.014E-01

  10.589 28.004  7.51    0.91   -0.81    0.37    0.00   -0.44  0.788
   3.027  0.529  7.56    0.96   -5.03    0.39    0.00   -4.64 8.112E-01

  10.589 28.004  7.49    0.92   -0.73    0.37    0.00   -0.35  0.788
   3.019  0.527  7.60    0.97   -4.93    0.40    0.00   -4.53 8.211E-01

  10.589 28.004  7.47    0.93   -0.65    0.38    0.00   -0.27  0.788
   3.011  0.525  7.63    0.98   -4.83    0.40    0.00   -4.43 8.311E-01

  10.589 28.004  7.45    0.94   -0.57    0.38    0.00   -0.18  0.789
   3.003  0.523  7.67    0.99   -4.73    0.41    0.00   -4.32 8.411E-01

  10.589 28.004  7.43    0.95   -0.48    0.39    0.00   -0.09  0.789
   2.995  0.521  7.70    1.00   -4.63    0.41    0.00   -4.22 8.512E-01

  10.589 28.004  7.41    0.96   -0.39    0.39    0.00   -0.00  0.790
   2.987  0.519  7.74    1.00   -4.52    0.42    0.00   -4.11 8.613E-01

  10.589 28.004  7.39    0.96   -0.32    0.40    0.00    0.08  0.790
   2.979  0.517  7.77    1.01   -4.43    0.42    0.00   -4.01 8.716E-01

  10.589 28.004  7.37    0.97   -0.23    0.40    0.00    0.17  0.791
   2.971  0.515  7.81    1.02   -4.32    0.42    0.00   -3.90 8.818E-01

  10.589 28.004  7.35    0.98   -0.15    0.41    0.00    0.26  0.791
   2.963  0.513  7.84    1.03   -4.22    0.43    0.00   -3.79 8.922E-01

  10.589 28.004  7.33    0.99   -0.06    0.41    0.00    0.35  0.791
   2.955  0.511  7.88    1.04   -4.12    0.43    0.00   -3.69 9.026E-01

  10.589 28.084  8.05    0.74   -2.88    0.30    0.00   -2.58  0.789
   3.227  0.582  6.65    0.77   -7.55    0.31    0.00   -7.23 5.662E-01

  10.589 28.084  8.03    0.74   -2.81    0.30    0.00   -2.51  0.789
   3.219  0.580  6.68    0.78   -7.46    0.32    0.00   -7.14 5.743E-01

  10.589 28.084  8.01    0.75   -2.73    0.30    0.00   -2.43  0.785
   3.211  0.578  6.72    0.78   -7.37    0.32    0.00   -7.05 5.825E-01

  10.589 28.084  7.99    0.76   -2.65    0.30    0.00   -2.35  0.784
   3.203  0.576  6.75    0.79   -7.27    0.32    0.00   -6.95 5.907E-01

  10.589 28.084  7.97    0.76   -2.57    0.30    0.00   -2.27  0.787
   3.195  0.574  6.79    0.80   -7.17    0.32    0.00   -6.85 5.990E-01

  10.589 28.084  7.95    0.77   -2.49    0.31    0.00   -2.18  0.787
   3.187  0.572  6.82    0.80   -7.07    0.33    0.00   -6.75 6.074E-01

  10.589 28.084  7.93    0.77   -2.42    0.31    0.00   -2.11  0.786
   3.179  0.570  6.86    0.81   -6.98    0.33    0.00   -6.65 6.158E-01

  10.589 28.084  7.91    0.78   -2.34    0.31    0.00   -2.03  0.786
   3.171  0.568  6.89    0.82   -6.89    0.33    0.00   -6.56 6.243E-01

  10.589 28.084  7.89    0.79   -2.26    0.31    0.00   -1.95  0.786
   3.163  0.566  6.93    0.82   -6.80    0.33    0.00   -6.46 6.329E-01

  10.589 28.084  7.87    0.79   -2.18    0.32    0.00   -1.87  0.785
   3.155  0.564  6.96    0.83   -6.70    0.34    0.00   -6.36 6.415E-01

  10.589 28.084  7.85    0.80   -2.11    0.32    0.00   -1.79  0.785
   3.147  0.562  7.00    0.84   -6.61    0.34    0.00   -6.27 6.502E-01

  10.589 28.084  7.83    0.81   -2.03    0.32    0.00   -1.71  0.785
   3.139  0.560  7.03    0.84   -6.51    0.34    0.00   -6.17 6.590E-01

  10.589 28.084  7.81    0.81   -1.95    0.32    0.00   -1.62  0.785
   3.131  0.558  7.07    0.85   -6.41    0.34    0.00   -6.07 6.678E-01

  10.589 28.084  7.79    0.82   -1.87    0.33    0.00   -1.55  0.785
   3.123  0.556  7.10    0.86   -6.32    0.35    0.00   -5.97 6.767E-01

  10.589 28.084  7.77    0.83   -1.79    0.33    0.00   -1.46  0.785
   3.115  0.554  7.14    0.87   -6.22    0.35    0.00   -5.87 6.856E-01

  10.589 28.084  7.75    0.83   -1.72    0.33    0.00   -1.38  0.785
   3.107  0.552  7.17    0.87   -6.13    0.35    0.00   -5.77 6.947E-01

  10.589 28.084  7.73    0.84   -1.63    0.34    0.00   -1.30  0.785
   3.099  0.550  7.21    0.88   -6.03    0.36    0.00   -5.67 7.037E-01

  10.589 28.084  7.71    0.85   -1.56    0.34    0.00   -1.22  0.786
   3.091  0.548  7.24    0.89   -5.93    0.36    0.00   -5.57 7.129E-01

  10.589 28.084  7.69    0.85   -1.47    0.34    0.00   -1.13  0.786
   3.083  0.546  7.28    0.90   -5.83    0.36    0.00   -5.47 7.221E-01

  10.589 28.084  7.67    0.86   -1.39    0.35    0.00   -1.04  0.786
   3.075  0.544  7.31    0.90   -5.73    0.37    0.00   -5.36 7.314E-01

  10.589 28.084  7.65    0.87   -1.30    0.35    0.00   -0.95  0.786
   3.067  0.542  7.35    0.91   -5.63    0.37    0.00   -5.26 7.408E-01

  10.589 28.084  7.63    0.88   -1.23    0.35    0.00   -0.87  0.786
   3.059  0.540  7.38    0.92   -5.53    0.37    0.00   -5.16 7.502E-01

  10.589 28.084  7.61    0.88   -1.15    0.36    0.00   -0.79  0.786
   3.051  0.538  7.42    0.93   -5.44    0.38    0.00   -5.06 7.596E-01

  10.589 28.084  7.59    0.89   -1.07    0.36    0.00   -0.71  0.786
   3.043  0.536  7.45    0.94   -5.34    0.38    0.00   -4.96 7.692E-01

  10.589 28.084  7.57    0.90   -0.98    0.36    0.00   -0.61  0.787
   3.035  0.534  7.49    0.94   -5.23    0.39    0.00   -4.85 7.788E-01

  10.589 28.084  7.55    0.91   -0.90    0.37    0.00   -0.53  0.787
   3.027  0.532  7.52    0.95   -5.13    0.39    0.00   -4.74 7.885E-01

  10.589 28.084  7.53    0.92   -0.82    0.37    0.00   -0.45  0.787
   3.019  0.530  7.56    0.96   -5.04    0.39    0.00   -4.64 7.982E-01

  10.589 28.084  7.51    0.93   -0.74    0.38    0.00   -0.36  0.788
   3.011  0.528  7.59    0.97   -4.94    0.40    0.00   -4.54 8.080E-01

  10.589 28.084  7.49    0.93   -0.66    0.38    0.00   -0.28  0.788
   3.003  0.526  7.63    0.98   -4.84    0.40    0.00   -4.44 8.179E-01

  10.589 28.084  7.47    0.94   -0.58    0.38    0.00   -0.19  0.788
   2.995  0.524  7.66    0.99   -4.74    0.41    0.00   -4.34 8.278E-01

  10.589 28.084  7.45    0.95   -0.49    0.39    0.00   -0.11  0.789
   2.987  0.522  7.70    1.00   -4.64    0.41    0.00   -4.23 8.378E-01

  10.589 28.084  7.43    0.96   -0.40    0.39    0.00   -0.01  0.789
   2.979  0.520  7.73    1.01   -4.53    0.42    0.00   -4.12 8.479E-01

  10.589 28.084  7.41    0.97   -0.32    0.40    0.00    0.07  0.790
   2.971  0.518  7.77    1.02   -4.44    0.42    0.00   -4.02 8.580E-01

  10.589 28.084  7.39    0.98   -0.24    0.40    0.00    0.16  0.790
   2.963  0.516  7.80    1.03   -4.33    0.43    0.00   -3.91 8.682E-01

  10.589 28.084  7.37    0.99   -0.15    0.41    0.00    0.25  0.791
   2.955  0.514  7.84    1.04   -4.23    0.43    0.00   -3.80 8.784E-01

  10.589 28.164  8.09    0.73   -2.97    0.30    0.00   -2.67  0.790
   3.227  0.586  6.60    0.77   -7.65    0.31    0.00   -7.34 5.480E-01

  10.589 28.164  8.07    0.74   -2.89    0.30    0.00   -2.60  0.789
   3.219  0.584  6.64    0.77   -7.56    0.32    0.00   -7.25 5.559E-01

  10.589 28.164  8.05    0.75   -2.82    0.30    0.00   -2.52  0.788
   3.211  0.582  6.67    0.78   -7.47    0.32    0.00   -7.16 5.639E-01

  10.589 28.164  8.03    0.75   -2.75    0.30    0.00   -2.45  0.788
   3.203  0.579  6.71    0.79   -7.38    0.32    0.00   -7.06 5.720E-01

  10.589 28.164  8.01    0.76   -2.67    0.30    0.00   -2.36  0.784
   3.195  0.577  6.74    0.79   -7.28    0.32    0.00   -6.96 5.801E-01

  10.589 28.164  7.99    0.76   -2.59    0.31    0.00   -2.28  0.787
   3.187  0.575  6.78    0.80   -7.19    0.32    0.00   -6.86 5.883E-01

  10.589 28.164  7.97    0.77   -2.51    0.31    0.00   -2.20  0.787
   3.179  0.573  6.81    0.80   -7.09    0.33    0.00   -6.76 5.966E-01

  10.589 28.164  7.95    0.78   -2.43    0.31    0.00   -2.12  0.786
   3.171  0.571  6.85    0.81   -6.99    0.33    0.00   -6.66 6.049E-01

  10.589 28.164  7.93    0.78   -2.36    0.31    0.00   -2.04  0.786
   3.163  0.569  6.88    0.82   -6.90    0.33    0.00   -6.57 6.133E-01

  10.589 28.164  7.91    0.79   -2.28    0.31    0.00   -1.96  0.785
   3.155  0.567  6.92    0.82   -6.81    0.33    0.00   -6.48 6.218E-01

  10.589 28.164  7.89    0.79   -2.20    0.32    0.00   -1.88  0.785
   3.147  0.565  6.95    0.83   -6.71    0.34    0.00   -6.37 6.304E-01

  10.589 28.164  7.87    0.80   -2.13    0.32    0.00   -1.81  0.785
   3.139  0.563  6.99    0.84   -6.62    0.34    0.00   -6.28 6.390E-01

  10.589 28.164  7.85    0.81   -2.04    0.32    0.00   -1.72  0.785
   3.131  0.561  7.02    0.85   -6.52    0.34    0.00   -6.18 6.476E-01

  10.589 28.164  7.83    0.81   -1.96    0.33    0.00   -1.64  0.785
   3.123  0.559  7.06    0.85   -6.43    0.34    0.00   -6.08 6.564E-01

  10.589 28.164  7.81    0.82   -1.89    0.33    0.00   -1.56  0.785
   3.115  0.557  7.09    0.86   -6.33    0.35    0.00   -5.98 6.652E-01

  10.589 28.164  7.79    0.83   -1.81    0.33    0.00   -1.48  0.785
   3.107  0.555  7.13    0.87   -6.24    0.35    0.00   -5.89 6.740E-01

  10.589 28.164  7.77    0.84   -1.73    0.33    0.00   -1.39  0.785
   3.099  0.553  7.17    0.87   -6.14    0.35    0.00   -5.78 6.829E-01

  10.589 28.164  7.75    0.84   -1.65    0.34    0.00   -1.31  0.785
   3.091  0.551  7.20    0.88   -6.04    0.36    0.00   -5.68 6.919E-01

  10.589 28.164  7.73    0.85   -1.57    0.34    0.00   -1.23  0.785
   3.083  0.549  7.24    0.89   -5.94    0.36    0.00   -5.58 7.010E-01

  10.589 28.164  7.71    0.86   -1.48    0.34    0.00   -1.14  0.785
   3.075  0.547  7.27    0.90   -5.84    0.36    0.00   -5.48 7.101E-01

  10.589 28.164  7.69    0.86   -1.40    0.35    0.00   -1.05  0.785
   3.067  0.545  7.31    0.91   -5.74    0.37    0.00   -5.37 7.193E-01

  10.589 28.164  7.67    0.87   -1.32    0.35    0.00   -0.97  0.786
   3.059  0.543  7.34    0.91   -5.64    0.37    0.00   -5.27 7.286E-01

  10.589 28.164  7.65    0.88   -1.24    0.35    0.00   -0.88  0.786
   3.051  0.541  7.38    0.92   -5.54    0.38    0.00   -5.17 7.379E-01

  10.589 28.164  7.63    0.89   -1.16    0.36    0.00   -0.80  0.786
   3.043  0.539  7.41    0.93   -5.45    0.38    0.00   -5.07 7.473E-01

  10.589 28.164  7.61    0.89   -1.08    0.36    0.00   -0.72  0.786
   3.035  0.537  7.45    0.94   -5.35    0.38    0.00   -4.97 7.567E-01

  10.589 28.164  7.59    0.90   -0.99    0.36    0.00   -0.62  0.786
   3.027  0.535  7.48    0.95   -5.24    0.39    0.00   -4.86 7.662E-01

  10.589 28.164  7.57    0.91   -0.91    0.37    0.00   -0.54  0.787
   3.019  0.533  7.52    0.96   -5.14    0.39    0.00   -4.75 7.758E-01

  10.589 28.164  7.55    0.92   -0.83    0.37    0.00   -0.46  0.787
   3.011  0.531  7.55    0.96   -5.05    0.39    0.00   -4.66 7.855E-01

  10.589 28.164  7.53    0.93   -0.75    0.38    0.00   -0.37  0.787
   3.003  0.529  7.59    0.97   -4.95    0.40    0.00   -4.55 7.952E-01

  10.589 28.164  7.51    0.94   -0.67    0.38    0.00   -0.29  0.788
   2.995  0.527  7.62    0.98   -4.85    0.40    0.00   -4.45 8.049E-01

  10.589 28.164  7.49    0.94   -0.59    0.38    0.00   -0.20  0.788
   2.987  0.525  7.66    0.99   -4.75    0.41    0.00   -4.34 8.148E-01

  10.589 28.164  7.47    0.95   -0.50    0.39    0.00   -0.11  0.788
   2.979  0.523  7.69    1.00   -4.65    0.41    0.00   -4.24 8.247E-01

  10.589 28.164  7.45    0.96   -0.42    0.39    0.00   -0.02  0.789
   2.971  0.521  7.73    1.01   -4.54    0.42    0.00   -4.13 8.346E-01

  10.589 28.164  7.43    0.97   -0.33    0.40    0.00    0.07  0.789
   2.963  0.519  7.76    1.02   -4.44    0.42    0.00   -4.02 8.447E-01

  10.589 28.164  7.41    0.98   -0.25    0.40    0.00    0.15  0.790
   2.955  0.517  7.80    1.03   -4.35    0.43    0.00   -3.92 8.548E-01

  10.589 28.244  8.14    0.73   -3.08    0.29    0.00   -2.78  0.790
   3.227  0.589  6.56    0.76   -7.78    0.31    0.00   -7.46 5.302E-01

  10.589 28.244  8.12    0.74   -2.98    0.30    0.00   -2.69  0.790
   3.219  0.587  6.59    0.77   -7.67    0.31    0.00   -7.35 5.380E-01

  10.589 28.244  8.10    0.74   -2.91    0.30    0.00   -2.61  0.789
   3.211  0.585  6.63    0.78   -7.57    0.32    0.00   -7.26 5.458E-01

  10.589 28.244  8.08    0.75   -2.84    0.30    0.00   -2.54  0.788
   3.203  0.583  6.66    0.78   -7.49    0.32    0.00   -7.17 5.538E-01

  10.589 28.244  8.06    0.75   -2.76    0.30    0.00   -2.46  0.788
   3.195  0.581  6.70    0.79   -7.40    0.32    0.00   -7.08 5.617E-01

  10.589 28.244  8.04    0.76   -2.68    0.30    0.00   -2.38  0.784
   3.187  0.579  6.73    0.79   -7.30    0.32    0.00   -6.98 5.698E-01

  10.589 28.244  8.02    0.77   -2.60    0.31    0.00   -2.30  0.787
   3.179  0.576  6.77    0.80   -7.20    0.32    0.00   -6.88 5.779E-01

  10.589 28.244  8.00    0.77   -2.52    0.31    0.00   -2.21  0.786
   3.171  0.574  6.81    0.81   -7.10    0.33    0.00   -6.78 5.861E-01

  10.589 28.244  7.98    0.78   -2.45    0.31    0.00   -2.13  0.786
   3.163  0.572  6.84    0.81   -7.01    0.33    0.00   -6.68 5.943E-01

  10.589 28.244  7.96    0.78   -2.37    0.31    0.00   -2.06  0.786
   3.155  0.570  6.88    0.82   -6.92    0.33    0.00   -6.58 6.026E-01

  10.589 28.244  7.94    0.79   -2.29    0.32    0.00   -1.98  0.785
   3.147  0.568  6.91    0.83   -6.82    0.33    0.00   -6.49 6.110E-01

  10.589 28.244  7.91    0.80   -2.21    0.32    0.00   -1.89  0.785
   3.139  0.566  6.95    0.83   -6.72    0.34    0.00   -6.38 6.195E-01

  10.589 28.244  7.89    0.80   -2.14    0.32    0.00   -1.82  0.785
   3.131  0.564  6.98    0.84   -6.63    0.34    0.00   -6.29 6.280E-01

  10.589 28.244  7.87    0.81   -2.05    0.32    0.00   -1.73  0.785
   3.123  0.562  7.02    0.85   -6.53    0.34    0.00   -6.19 6.365E-01

  10.589 28.244  7.85    0.82   -1.97    0.33    0.00   -1.65  0.784
   3.115  0.560  7.05    0.85   -6.44    0.35    0.00   -6.09 6.452E-01

  10.589 28.244  7.83    0.82   -1.90    0.33    0.00   -1.57  0.784
   3.107  0.558  7.09    0.86   -6.34    0.35    0.00   -5.99 6.539E-01

  10.589 28.244  7.81    0.83   -1.82    0.33    0.00   -1.49  0.784
   3.099  0.556  7.12    0.87   -6.25    0.35    0.00   -5.90 6.627E-01

  10.589 28.244  7.79    0.84   -1.74    0.33    0.00   -1.40  0.784
   3.091  0.554  7.16    0.88   -6.15    0.35    0.00   -5.79 6.715E-01

  10.589 28.244  7.77    0.84   -1.66    0.34    0.00   -1.32  0.784
   3.083  0.552  7.19    0.88   -6.05    0.36    0.00   -5.70 6.804E-01

  10.589 28.244  7.75    0.85   -1.58    0.34    0.00   -1.24  0.785
   3.075  0.550  7.23    0.89   -5.95    0.36    0.00   -5.59 6.894E-01

  10.589 28.244  7.73    0.86   -1.50    0.34    0.00   -1.15  0.785
   3.067  0.548  7.26    0.90   -5.86    0.37    0.00   -5.49 6.984E-01

  10.589 28.244  7.71    0.87   -1.42    0.35    0.00   -1.07  0.785
   3.059  0.546  7.30    0.91   -5.76    0.37    0.00   -5.39 7.075E-01

  10.589 28.244  7.69    0.87   -1.33    0.35    0.00   -0.98  0.785
   3.051  0.544  7.33    0.92   -5.65    0.37    0.00   -5.28 7.167E-01

  10.589 28.244  7.67    0.88   -1.25    0.35    0.00   -0.89  0.785
   3.043  0.542  7.37    0.92   -5.55    0.38    0.00   -5.18 7.259E-01

  10.589 28.244  7.65    0.89   -1.17    0.36    0.00   -0.81  0.786
   3.035  0.540  7.40    0.93   -5.46    0.38    0.00   -5.08 7.352E-01

