EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
D2_kin13_2nd                                                            
                                                                        
Hall A 2018: 25 cm Deuterium target                                     
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  2);   avgA =   2.000; amuM=  2.013; avgM=  1.875
 targ=TRITIUM; ttarg(rl)=0.00114; twall=0.00445; tbeam=0.00298; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL
   3.043  0.641  5.97    0.77   -8.53    0.37    0.00   -8.16 2.073E-01

  10.589 30.772  9.05    0.74   -3.77    0.35    0.00   -3.42  0.910
   3.035  0.638  6.01    0.78   -8.42    0.38    0.00   -8.04 2.111E-01

  10.589 30.772  9.03    0.74   -3.70    0.35    0.00   -3.35  0.910
   3.027  0.636  6.05    0.78   -8.32    0.38    0.00   -7.94 2.150E-01

  10.589 30.772  9.00    0.75   -3.61    0.35    0.00   -3.25  0.911
   3.019  0.634  6.08    0.79   -8.21    0.38    0.00   -7.83 2.189E-01

  10.589 30.772  8.98    0.76   -3.52    0.36    0.00   -3.17  0.909
   3.011  0.631  6.12    0.80   -8.11    0.38    0.00   -7.72 2.228E-01

  10.589 30.772  8.95    0.76   -3.43    0.36    0.00   -3.07  0.909
   3.003  0.629  6.16    0.80   -8.00    0.39    0.00   -7.61 2.268E-01

  10.589 30.772  8.93    0.77   -3.34    0.36    0.00   -2.98  0.905
   2.995  0.627  6.20    0.81   -7.89    0.39    0.00   -7.50 2.308E-01

  10.589 30.772  8.91    0.78   -3.26    0.36    0.00   -2.90  0.909
   2.987  0.624  6.24    0.82   -7.79    0.39    0.00   -7.40 2.348E-01

  10.589 30.772  8.88    0.78   -3.18    0.37    0.00   -2.81  0.909
   2.979  0.622  6.28    0.82   -7.69    0.39    0.00   -7.29 2.389E-01

  10.589 30.772  8.86    0.79   -3.09    0.37    0.00   -2.72  0.909
   2.971  0.620  6.32    0.83   -7.58    0.40    0.00   -7.18 2.431E-01

  10.589 30.772  8.83    0.80   -3.00    0.37    0.00   -2.63  0.909
   2.963  0.617  6.36    0.84   -7.47    0.40    0.00   -7.07 2.473E-01

  10.589 30.772  8.81    0.80   -2.91    0.38    0.00   -2.54  0.910
   2.955  0.615  6.39    0.85   -7.36    0.40    0.00   -6.96 2.515E-01

  10.589 30.853  9.67    0.62   -5.95    0.33    0.00   -5.63  0.921
   3.227  0.700  5.02    0.66  -11.07    0.35    0.00  -10.71 1.261E-01

  10.589 30.853  9.65    0.63   -5.87    0.33    0.00   -5.54  0.920
   3.219  0.698  5.06    0.66  -10.96    0.35    0.00  -10.61 1.289E-01

  10.589 30.853  9.62    0.63   -5.78    0.33    0.00   -5.45  0.920
   3.211  0.695  5.10    0.67  -10.85    0.35    0.00  -10.50 1.317E-01

  10.589 30.853  9.60    0.63   -5.70    0.33    0.00   -5.38  0.919
   3.203  0.693  5.14    0.67  -10.76    0.35    0.00  -10.41 1.346E-01

  10.589 30.853  9.58    0.64   -5.61    0.33    0.00   -5.29  0.917
   3.195  0.690  5.18    0.67  -10.65    0.35    0.00  -10.30 1.375E-01

  10.589 30.853  9.55    0.64   -5.52    0.33    0.00   -5.20  0.917
   3.187  0.688  5.22    0.68  -10.54    0.35    0.00  -10.19 1.404E-01

  10.589 30.853  9.53    0.65   -5.44    0.33    0.00   -5.11  0.916
   3.179  0.685  5.26    0.68  -10.44    0.35    0.00  -10.09 1.434E-01

  10.589 30.853  9.50    0.65   -5.35    0.33    0.00   -5.02  0.916
   3.171  0.683  5.30    0.68  -10.33    0.35    0.00   -9.98 1.464E-01

  10.589 30.853  9.48    0.65   -5.26    0.33    0.00   -4.93  0.915
   3.163  0.680  5.34    0.69  -10.23    0.35    0.00   -9.87 1.494E-01

  10.589 30.853  9.46    0.66   -5.18    0.33    0.00   -4.85  0.914
   3.155  0.678  5.38    0.69  -10.12    0.35    0.00   -9.77 1.525E-01

  10.589 30.853  9.43    0.66   -5.09    0.33    0.00   -4.76  0.914
   3.147  0.675  5.41    0.70  -10.02    0.35    0.00   -9.66 1.557E-01

  10.589 30.853  9.41    0.67   -5.01    0.33    0.00   -4.68  0.913
   3.139  0.673  5.45    0.70   -9.91    0.36    0.00   -9.56 1.589E-01

  10.589 30.853  9.38    0.67   -4.92    0.33    0.00   -4.59  0.913
   3.131  0.670  5.49    0.71   -9.81    0.36    0.00   -9.45 1.621E-01

  10.589 30.853  9.36    0.68   -4.83    0.33    0.00   -4.49  0.913
   3.123  0.668  5.53    0.71   -9.70    0.36    0.00   -9.34 1.654E-01

  10.589 30.853  9.34    0.68   -4.75    0.33    0.00   -4.41  0.911
   3.115  0.666  5.57    0.72   -9.60    0.36    0.00   -9.24 1.687E-01

  10.589 30.853  9.31    0.68   -4.66    0.33    0.00   -4.33  0.912
   3.107  0.663  5.61    0.72   -9.49    0.36    0.00   -9.13 1.720E-01

  10.589 30.853  9.29    0.69   -4.57    0.33    0.00   -4.24  0.911
   3.099  0.661  5.65    0.73   -9.38    0.36    0.00   -9.02 1.754E-01

  10.589 30.853  9.26    0.69   -4.47    0.34    0.00   -4.13  0.911
   3.091  0.658  5.69    0.73   -9.26    0.36    0.00   -8.90 1.788E-01

  10.589 30.853  9.24    0.70   -4.40    0.34    0.00   -4.06  0.911
   3.083  0.656  5.73    0.74   -9.17    0.36    0.00   -8.81 1.823E-01

  10.589 30.853  9.22    0.71   -4.31    0.34    0.00   -3.97  0.911
   3.075  0.654  5.77    0.74   -9.07    0.37    0.00   -8.70 1.858E-01

  10.589 30.853  9.19    0.71   -4.23    0.34    0.00   -3.88  0.910
   3.067  0.651  5.80    0.75   -8.96    0.37    0.00   -8.59 1.894E-01

  10.589 30.853  9.17    0.72   -4.14    0.34    0.00   -3.80  0.911
   3.059  0.649  5.84    0.75   -8.86    0.37    0.00   -8.49 1.930E-01

  10.589 30.853  9.14    0.72   -4.05    0.34    0.00   -3.70  0.910
   3.051  0.646  5.88    0.76   -8.75    0.37    0.00   -8.38 1.966E-01

  10.589 30.853  9.12    0.73   -3.97    0.35    0.00   -3.62  0.910
   3.043  0.644  5.92    0.77   -8.64    0.37    0.00   -8.27 2.003E-01

  10.589 30.853  9.10    0.73   -3.88    0.35    0.00   -3.53  0.910
   3.035  0.642  5.96    0.77   -8.54    0.38    0.00   -8.16 2.040E-01

  10.589 30.853  9.07    0.74   -3.78    0.35    0.00   -3.43  0.910
   3.027  0.639  6.00    0.78   -8.42    0.38    0.00   -8.04 2.078E-01

  10.589 30.853  9.05    0.75   -3.70    0.35    0.00   -3.35  0.910
   3.019  0.637  6.04    0.79   -8.33    0.38    0.00   -7.95 2.116E-01

  10.589 30.853  9.02    0.75   -3.61    0.36    0.00   -3.26  0.911
   3.011  0.635  6.08    0.79   -8.22    0.38    0.00   -7.83 2.154E-01

  10.589 30.853  9.00    0.76   -3.53    0.36    0.00   -3.17  0.909
   3.003  0.632  6.12    0.80   -8.11    0.38    0.00   -7.73 2.193E-01

  10.589 30.853  8.98    0.76   -3.44    0.36    0.00   -3.08  0.909
   2.995  0.630  6.16    0.81   -8.00    0.39    0.00   -7.62 2.233E-01

  10.589 30.853  8.95    0.77   -3.35    0.36    0.00   -2.99  0.906
   2.987  0.628  6.19    0.81   -7.89    0.39    0.00   -7.51 2.272E-01

  10.589 30.853  8.93    0.78   -3.27    0.36    0.00   -2.90  0.909
   2.979  0.625  6.23    0.82   -7.79    0.39    0.00   -7.40 2.313E-01

  10.589 30.853  8.90    0.78   -3.18    0.37    0.00   -2.81  0.909
   2.971  0.623  6.27    0.83   -7.69    0.40    0.00   -7.29 2.353E-01

  10.589 30.853  8.88    0.79   -3.09    0.37    0.00   -2.72  0.909
   2.963  0.621  6.31    0.83   -7.58    0.40    0.00   -7.18 2.394E-01

  10.589 30.853  8.86    0.80   -3.01    0.37    0.00   -2.63  0.909
   2.955  0.618  6.35    0.84   -7.48    0.40    0.00   -7.07 2.436E-01

  10.589 30.933  9.72    0.62   -6.05    0.33    0.00   -5.73  0.922
   3.227  0.704  4.98    0.66  -11.19    0.35    0.00  -10.83 1.211E-01

  10.589 30.933  9.70    0.63   -5.96    0.33    0.00   -5.64  0.921
   3.219  0.701  5.01    0.66  -11.08    0.35    0.00  -10.72 1.238E-01

  10.589 30.933  9.67    0.63   -5.88    0.33    0.00   -5.55  0.919
   3.211  0.699  5.05    0.66  -10.97    0.35    0.00  -10.62 1.265E-01

  10.589 30.933  9.65    0.63   -5.79    0.33    0.00   -5.46  0.920
   3.203  0.696  5.09    0.67  -10.86    0.35    0.00  -10.51 1.293E-01

  10.589 30.933  9.62    0.64   -5.71    0.33    0.00   -5.39  0.920
   3.195  0.694  5.13    0.67  -10.77    0.35    0.00  -10.41 1.321E-01

  10.589 30.933  9.60    0.64   -5.63    0.33    0.00   -5.30  0.917
   3.187  0.691  5.17    0.67  -10.67    0.35    0.00  -10.31 1.350E-01

  10.589 30.933  9.58    0.64   -5.54    0.33    0.00   -5.21  0.917
   3.179  0.689  5.21    0.68  -10.55    0.35    0.00  -10.20 1.379E-01

  10.589 30.933  9.55    0.65   -5.45    0.33    0.00   -5.12  0.916
   3.171  0.686  5.25    0.68  -10.45    0.35    0.00  -10.09 1.408E-01

  10.589 30.933  9.53    0.65   -5.36    0.33    0.00   -5.03  0.915
   3.163  0.684  5.29    0.69  -10.34    0.35    0.00   -9.99 1.438E-01

  10.589 30.933  9.50    0.65   -5.27    0.33    0.00   -4.94  0.916
   3.155  0.681  5.33    0.69  -10.23    0.35    0.00   -9.88 1.468E-01

  10.589 30.933  9.48    0.66   -5.19    0.33    0.00   -4.86  0.914
   3.147  0.679  5.37    0.70  -10.13    0.36    0.00   -9.77 1.499E-01

  10.589 30.933  9.45    0.66   -5.10    0.33    0.00   -4.77  0.914
   3.139  0.676  5.41    0.70  -10.02    0.36    0.00   -9.67 1.530E-01

  10.589 30.933  9.43    0.67   -5.02    0.33    0.00   -4.69  0.913
   3.131  0.674  5.44    0.70   -9.92    0.36    0.00   -9.57 1.561E-01

  10.589 30.933  9.41    0.67   -4.93    0.33    0.00   -4.60  0.913
   3.123  0.671  5.48    0.71   -9.82    0.36    0.00   -9.46 1.593E-01

  10.589 30.933  9.38    0.68   -4.84    0.33    0.00   -4.50  0.913
   3.115  0.669  5.52    0.71   -9.70    0.36    0.00   -9.34 1.625E-01

  10.589 30.933  9.36    0.68   -4.75    0.33    0.00   -4.42  0.912
   3.107  0.667  5.56    0.72   -9.60    0.36    0.00   -9.24 1.658E-01

  10.589 30.933  9.33    0.69   -4.67    0.33    0.00   -4.33  0.912
   3.099  0.664  5.60    0.72   -9.50    0.36    0.00   -9.14 1.691E-01

  10.589 30.933  9.31    0.69   -4.58    0.34    0.00   -4.25  0.911
   3.091  0.662  5.64    0.73   -9.39    0.36    0.00   -9.03 1.725E-01

  10.589 30.933  9.29    0.70   -4.48    0.34    0.00   -4.14  0.912
   3.083  0.659  5.68    0.73   -9.27    0.36    0.00   -8.90 1.759E-01

  10.589 30.933  9.26    0.70   -4.38    0.34    0.00   -4.04  0.912
   3.075  0.657  5.72    0.74   -9.16    0.37    0.00   -8.79 1.793E-01

  10.589 30.933  9.24    0.71   -4.32    0.34    0.00   -3.98  0.911
   3.067  0.654  5.76    0.75   -9.07    0.37    0.00   -8.70 1.828E-01

  10.589 30.933  9.21    0.71   -4.23    0.34    0.00   -3.89  0.910
   3.059  0.652  5.80    0.75   -8.97    0.37    0.00   -8.60 1.863E-01

  10.589 30.933  9.19    0.72   -4.15    0.34    0.00   -3.80  0.910
   3.051  0.650  5.84    0.76   -8.86    0.37    0.00   -8.49 1.899E-01

  10.589 30.933  9.17    0.72   -4.05    0.35    0.00   -3.71  0.910
   3.043  0.647  5.88    0.76   -8.75    0.37    0.00   -8.38 1.935E-01

  10.589 30.933  9.14    0.73   -3.97    0.35    0.00   -3.62  0.911
   3.035  0.645  5.91    0.77   -8.65    0.38    0.00   -8.27 1.971E-01

  10.589 30.933  9.12    0.74   -3.88    0.35    0.00   -3.53  0.910
   3.027  0.643  5.95    0.77   -8.54    0.38    0.00   -8.17 2.008E-01

  10.589 30.933  9.09    0.74   -3.79    0.35    0.00   -3.43  0.909
   3.019  0.640  5.99    0.78   -8.43    0.38    0.00   -8.05 2.045E-01

  10.589 30.933  9.07    0.75   -3.70    0.35    0.00   -3.35  0.910
   3.011  0.638  6.03    0.79   -8.32    0.38    0.00   -7.94 2.083E-01

  10.589 30.933  9.05    0.75   -3.62    0.36    0.00   -3.26  0.911
   3.003  0.635  6.07    0.79   -8.22    0.38    0.00   -7.84 2.121E-01

  10.589 30.933  9.02    0.76   -3.53    0.36    0.00   -3.17  0.910
   2.995  0.633  6.11    0.80   -8.12    0.39    0.00   -7.73 2.159E-01

  10.589 30.933  9.00    0.77   -3.45    0.36    0.00   -3.08  0.909
   2.987  0.631  6.15    0.81   -8.01    0.39    0.00   -7.62 2.198E-01

  10.589 30.933  8.97    0.77   -3.35    0.36    0.00   -2.99  0.906
   2.979  0.628  6.19    0.81   -7.90    0.39    0.00   -7.51 2.238E-01

  10.589 30.933  8.95    0.78   -3.27    0.37    0.00   -2.90  0.909
   2.971  0.626  6.23    0.82   -7.80    0.39    0.00   -7.40 2.278E-01

  10.589 30.933  8.92    0.79   -3.18    0.37    0.00   -2.81  0.909
   2.963  0.624  6.27    0.83   -7.69    0.40    0.00   -7.29 2.318E-01

  10.589 30.933  8.90    0.79   -3.09    0.37    0.00   -2.72  0.909
   2.955  0.621  6.31    0.84   -7.58    0.40    0.00   -7.18 2.359E-01

  10.589 31.013  9.77    0.62   -6.15    0.33    0.00   -5.82  0.924
   3.227  0.707  4.93    0.66  -11.30    0.36    0.00  -10.94 1.162E-01

  10.589 31.013  9.74    0.62   -6.07    0.33    0.00   -5.74  0.922
   3.219  0.705  4.97    0.66  -11.20    0.36    0.00  -10.84 1.188E-01

  10.589 31.013  9.72    0.63   -5.98    0.33    0.00   -5.65  0.921
   3.211  0.702  5.00    0.66  -11.09    0.36    0.00  -10.73 1.215E-01

  10.589 31.013  9.70    0.63   -5.89    0.33    0.00   -5.56  0.919
   3.203  0.700  5.04    0.67  -10.98    0.35    0.00  -10.63 1.242E-01

  10.589 31.013  9.67    0.63   -5.80    0.33    0.00   -5.48  0.920
   3.195  0.697  5.08    0.67  -10.88    0.36    0.00  -10.52 1.269E-01

  10.589 31.013  9.65    0.64   -5.72    0.33    0.00   -5.39  0.920
   3.187  0.695  5.12    0.67  -10.78    0.36    0.00  -10.42 1.297E-01

  10.589 31.013  9.62    0.64   -5.64    0.33    0.00   -5.31  0.918
   3.179  0.692  5.16    0.68  -10.68    0.35    0.00  -10.32 1.325E-01

  10.589 31.013  9.60    0.64   -5.55    0.33    0.00   -5.22  0.917
   3.171  0.690  5.20    0.68  -10.57    0.35    0.00  -10.21 1.354E-01

  10.589 31.013  9.58    0.65   -5.45    0.33    0.00   -5.12  0.916
   3.163  0.687  5.24    0.68  -10.45    0.36    0.00  -10.10 1.383E-01

  10.589 31.013  9.55    0.65   -5.37    0.33    0.00   -5.04  0.916
   3.155  0.685  5.28    0.69  -10.35    0.36    0.00   -9.99 1.413E-01

  10.589 31.013  9.53    0.66   -5.28    0.33    0.00   -4.95  0.916
   3.147  0.682  5.32    0.69  -10.25    0.36    0.00   -9.89 1.443E-01

  10.589 31.013  9.50    0.66   -5.20    0.33    0.00   -4.86  0.914
   3.139  0.680  5.36    0.70  -10.14    0.36    0.00   -9.78 1.473E-01

  10.589 31.013  9.48    0.67   -5.11    0.33    0.00   -4.78  0.914
   3.131  0.677  5.40    0.70  -10.03    0.36    0.00   -9.68 1.504E-01

  10.589 31.013  9.45    0.67   -5.03    0.33    0.00   -4.70  0.914
   3.123  0.675  5.44    0.71   -9.93    0.36    0.00   -9.57 1.535E-01

  10.589 31.013  9.43    0.67   -4.94    0.33    0.00   -4.60  0.913
   3.115  0.672  5.48    0.71   -9.82    0.36    0.00   -9.46 1.566E-01

  10.589 31.013  9.41    0.68   -4.84    0.33    0.00   -4.51  0.913
   3.107  0.670  5.51    0.72   -9.71    0.36    0.00   -9.35 1.598E-01

  10.589 31.013  9.38    0.68   -4.76    0.33    0.00   -4.43  0.911
   3.099  0.667  5.55    0.72   -9.61    0.36    0.00   -9.25 1.630E-01

  10.589 31.013  9.36    0.69   -4.68    0.34    0.00   -4.34  0.912
   3.091  0.665  5.59    0.73   -9.51    0.36    0.00   -9.14 1.663E-01

  10.589 31.013  9.33    0.69   -4.59    0.34    0.00   -4.25  0.912
   3.083  0.663  5.63    0.73   -9.40    0.36    0.00   -9.04 1.696E-01

  10.589 31.013  9.31    0.70   -4.48    0.34    0.00   -4.14  0.912
   3.075  0.660  5.67    0.74   -9.28    0.37    0.00   -8.91 1.730E-01

  10.589 31.013  9.28    0.70   -4.39    0.34    0.00   -4.05  0.913
   3.067  0.658  5.71    0.74   -9.16    0.37    0.00   -8.80 1.764E-01

  10.589 31.013  9.26    0.71   -4.32    0.34    0.00   -3.98  0.911
   3.059  0.655  5.75    0.75   -9.08    0.37    0.00   -8.71 1.798E-01

  10.589 31.013  9.24    0.71   -4.24    0.34    0.00   -3.90  0.910
   3.051  0.653  5.79    0.75   -8.97    0.37    0.00   -8.60 1.833E-01

  10.589 31.013  9.21    0.72   -4.15    0.35    0.00   -3.81  0.910
   3.043  0.651  5.83    0.76   -8.87    0.37    0.00   -8.50 1.868E-01

  10.589 31.013  9.19    0.73   -4.06    0.35    0.00   -3.71  0.910
   3.035  0.648  5.87    0.76   -8.76    0.37    0.00   -8.38 1.904E-01

  10.589 31.013  9.16    0.73   -3.98    0.35    0.00   -3.63  0.911
   3.027  0.646  5.91    0.77   -8.65    0.38    0.00   -8.28 1.940E-01

  10.589 31.013  9.14    0.74   -3.89    0.35    0.00   -3.54  0.909
   3.019  0.643  5.95    0.78   -8.55    0.38    0.00   -8.17 1.976E-01

  10.589 31.013  9.12    0.74   -3.79    0.35    0.00   -3.44  0.909
   3.011  0.641  5.99    0.78   -8.43    0.38    0.00   -8.05 2.013E-01

  10.589 31.013  9.09    0.75   -3.71    0.36    0.00   -3.35  0.910
   3.003  0.639  6.02    0.79   -8.33    0.38    0.00   -7.94 2.050E-01

  10.589 31.013  9.07    0.76   -3.63    0.36    0.00   -3.27  0.910
   2.995  0.636  6.06    0.80   -8.23    0.39    0.00   -7.84 2.088E-01

  10.589 31.013  9.04    0.76   -3.54    0.36    0.00   -3.18  0.910
   2.987  0.634  6.10    0.80   -8.12    0.39    0.00   -7.73 2.126E-01

  10.589 31.013  9.02    0.77   -3.45    0.36    0.00   -3.09  0.909
   2.979  0.632  6.14    0.81   -8.01    0.39    0.00   -7.62 2.165E-01

  10.589 31.013  8.99    0.78   -3.36    0.36    0.00   -3.00  0.906
   2.971  0.629  6.18    0.82   -7.90    0.39    0.00   -7.51 2.204E-01

  10.589 31.013  8.97    0.78   -3.27    0.37    0.00   -2.91  0.908
   2.963  0.627  6.22    0.82   -7.80    0.39    0.00   -7.40 2.243E-01

  10.589 31.013  8.95    0.79   -3.19    0.37    0.00   -2.82  0.909
   2.955  0.624  6.26    0.83   -7.69    0.40    0.00   -7.29 2.283E-01

  10.589 31.093  9.82    0.62   -6.26    0.33    0.00   -5.92  0.926
   3.227  0.711  4.88    0.66  -11.43    0.36    0.00  -11.07 1.115E-01

  10.589 31.093  9.79    0.62   -6.17    0.33    0.00   -5.84  0.924
   3.219  0.708  4.92    0.66  -11.32    0.36    0.00  -10.96 1.140E-01

  10.589 31.093  9.77    0.63   -6.08    0.33    0.00   -5.75  0.923
   3.211  0.706  4.96    0.66  -11.21    0.36    0.00  -10.85 1.166E-01

  10.589 31.093  9.75    0.63   -5.99    0.33    0.00   -5.66  0.921
   3.203  0.703  5.00    0.66  -11.10    0.36    0.00  -10.74 1.192E-01

  10.589 31.093  9.72    0.63   -5.90    0.33    0.00   -5.57  0.919
   3.195  0.701  5.03    0.67  -10.99    0.36    0.00  -10.64 1.219E-01

  10.589 31.093  9.70    0.64   -5.81    0.33    0.00   -5.48  0.922
   3.187  0.698  5.07    0.67  -10.89    0.36    0.00  -10.53 1.246E-01

  10.589 31.093  9.67    0.64   -5.72    0.33    0.00   -5.39  0.920
   3.179  0.696  5.11    0.68  -10.78    0.36    0.00  -10.42 1.274E-01

  10.589 31.093  9.65    0.64   -5.65    0.33    0.00   -5.32  0.918
   3.171  0.693  5.15    0.68  -10.68    0.36    0.00  -10.33 1.302E-01

  10.589 31.093  9.62    0.65   -5.56    0.33    0.00   -5.23  0.917
   3.163  0.691  5.19    0.68  -10.58    0.36    0.00  -10.22 1.330E-01

  10.589 31.093  9.60    0.65   -5.46    0.33    0.00   -5.13  0.917
   3.155  0.688  5.23    0.69  -10.46    0.36    0.00  -10.10 1.359E-01

  10.589 31.093  9.57    0.65   -5.38    0.33    0.00   -5.05  0.916
   3.147  0.686  5.27    0.69  -10.36    0.36    0.00  -10.00 1.388E-01

  10.589 31.093  9.55    0.66   -5.29    0.33    0.00   -4.96  0.916
   3.139  0.683  5.31    0.69  -10.25    0.36    0.00   -9.90 1.417E-01

  10.589 31.093  9.53    0.66   -5.20    0.33    0.00   -4.87  0.915
   3.131  0.681  5.35    0.70  -10.15    0.36    0.00   -9.79 1.447E-01

  10.589 31.093  9.50    0.67   -5.12    0.33    0.00   -4.79  0.914
   3.123  0.678  5.39    0.70  -10.04    0.36    0.00   -9.68 1.478E-01

  10.589 31.093  9.48    0.67   -5.03    0.33    0.00   -4.70  0.914
   3.115  0.676  5.43    0.71   -9.94    0.36    0.00   -9.58 1.508E-01

  10.589 31.093  9.45    0.68   -4.95    0.33    0.00   -4.61  0.913
   3.107  0.673  5.47    0.71   -9.83    0.36    0.00   -9.47 1.540E-01

  10.589 31.093  9.43    0.68   -4.85    0.34    0.00   -4.51  0.914
   3.099  0.671  5.51    0.72   -9.72    0.36    0.00   -9.35 1.571E-01

  10.589 31.093  9.40    0.68   -4.77    0.34    0.00   -4.43  0.912
   3.091  0.668  5.55    0.72   -9.62    0.36    0.00   -9.25 1.603E-01

  10.589 31.093  9.38    0.69   -4.69    0.34    0.00   -4.35  0.912
   3.083  0.666  5.59    0.73   -9.51    0.36    0.00   -9.15 1.635E-01

  10.589 31.093  9.36    0.70   -4.60    0.34    0.00   -4.26  0.912
   3.075  0.664  5.63    0.73   -9.41    0.37    0.00   -9.04 1.668E-01

  10.589 31.093  9.33    0.70   -4.49    0.34    0.00   -4.15  0.912
   3.067  0.661  5.66    0.74   -9.30    0.37    0.00   -8.93 1.701E-01

  10.589 31.093  9.31    0.71   -4.40    0.34    0.00   -4.06  0.912
   3.059  0.659  5.70    0.74   -9.17    0.37    0.00   -8.80 1.735E-01

  10.589 31.093  9.28    0.71   -4.33    0.34    0.00   -3.99  0.911
   3.051  0.656  5.74    0.75   -9.09    0.37    0.00   -8.71 1.769E-01

  10.589 31.093  9.26    0.72   -4.25    0.34    0.00   -3.90  0.910
   3.043  0.654  5.78    0.76   -8.98    0.37    0.00   -8.61 1.803E-01

  10.589 31.093  9.23    0.72   -4.16    0.35    0.00   -3.81  0.910
   3.035  0.651  5.82    0.76   -8.87    0.37    0.00   -8.50 1.838E-01

  10.589 31.093  9.21    0.73   -4.07    0.35    0.00   -3.72  0.910
   3.027  0.649  5.86    0.77   -8.76    0.38    0.00   -8.38 1.874E-01

  10.589 31.093  9.19    0.73   -3.99    0.35    0.00   -3.63  0.911
   3.019  0.647  5.90    0.77   -8.66    0.38    0.00   -8.28 1.909E-01

  10.589 31.093  9.16    0.74   -3.90    0.35    0.00   -3.54  0.910
   3.011  0.644  5.94    0.78   -8.55    0.38    0.00   -8.17 1.945E-01

  10.589 31.093  9.14    0.75   -3.80    0.35    0.00   -3.44  0.910
   3.003  0.642  5.98    0.79   -8.44    0.38    0.00   -8.05 1.982E-01

  10.589 31.093  9.11    0.75   -3.71    0.36    0.00   -3.35  0.910
   2.995  0.639  6.02    0.79   -8.33    0.38    0.00   -7.95 2.019E-01

  10.589 31.093  9.09    0.76   -3.63    0.36    0.00   -3.27  0.911
   2.987  0.637  6.06    0.80   -8.23    0.39    0.00   -7.84 2.056E-01

  10.589 31.093  9.06    0.77   -3.54    0.36    0.00   -3.18  0.911
   2.979  0.635  6.10    0.81   -8.12    0.39    0.00   -7.73 2.094E-01

  10.589 31.093  9.04    0.77   -3.45    0.36    0.00   -3.09  0.909
   2.971  0.632  6.14    0.81   -8.02    0.39    0.00   -7.62 2.132E-01

  10.589 31.093  9.02    0.78   -3.36    0.37    0.00   -3.00  0.906
   2.963  0.630  6.18    0.82   -7.91    0.39    0.00   -7.51 2.171E-01

  10.589 31.093  8.99    0.79   -3.28    0.37    0.00   -2.91  0.907
   2.955  0.628  6.22    0.83   -7.80    0.40    0.00   -7.40 2.210E-01

  10.589 31.173  9.87    0.62   -6.35    0.33    0.00   -6.02  0.927
   3.227  0.714  4.83    0.66  -11.54    0.36    0.00  -11.18 1.069E-01

  10.589 31.173  9.84    0.62   -6.27    0.33    0.00   -5.93  0.926
   3.219  0.712  4.87    0.66  -11.44    0.36    0.00  -11.08 1.094E-01

  10.589 31.173  9.82    0.62   -6.18    0.33    0.00   -5.84  0.926
   3.211  0.709  4.91    0.66  -11.33    0.36    0.00  -10.97 1.119E-01

  10.589 31.173  9.79    0.63   -6.09    0.33    0.00   -5.76  0.923
   3.203  0.707  4.95    0.66  -11.22    0.36    0.00  -10.86 1.145E-01

  10.589 31.173  9.77    0.63   -6.00    0.33    0.00   -5.67  0.921
   3.195  0.704  4.99    0.67  -11.12    0.36    0.00  -10.76 1.171E-01

  10.589 31.173  9.75    0.63   -5.91    0.33    0.00   -5.58  0.919
   3.187  0.702  5.03    0.67  -11.00    0.36    0.00  -10.65 1.197E-01

  10.589 31.173  9.72    0.64   -5.82    0.33    0.00   -5.49  0.921
   3.179  0.699  5.06    0.67  -10.90    0.36    0.00  -10.54 1.224E-01

  10.589 31.173  9.70    0.64   -5.74    0.33    0.00   -5.40  0.920
   3.171  0.697  5.10    0.68  -10.79    0.36    0.00  -10.43 1.251E-01

  10.589 31.173  9.67    0.64   -5.66    0.33    0.00   -5.33  0.919
   3.163  0.694  5.14    0.68  -10.69    0.36    0.00  -10.33 1.279E-01

  10.589 31.173  9.65    0.65   -5.57    0.33    0.00   -5.24  0.917
   3.155  0.692  5.18    0.68  -10.59    0.36    0.00  -10.23 1.307E-01

  10.589 31.173  9.62    0.65   -5.47    0.33    0.00   -5.14  0.917
   3.147  0.689  5.22    0.69  -10.47    0.36    0.00  -10.11 1.335E-01

  10.589 31.173  9.60    0.66   -5.39    0.33    0.00   -5.05  0.916
   3.139  0.687  5.26    0.69  -10.37    0.36    0.00  -10.01 1.364E-01

  10.589 31.173  9.57    0.66   -5.30    0.33    0.00   -4.97  0.916
   3.131  0.684  5.30    0.70  -10.26    0.36    0.00   -9.90 1.393E-01

  10.589 31.173  9.55    0.66   -5.21    0.33    0.00   -4.88  0.915
   3.123  0.682  5.34    0.70  -10.16    0.36    0.00   -9.80 1.423E-01

