EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
D2_kin7_1st                                                             
                                                                        
Hall A 2018: 25 cm Deuterium target                                     
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  2);   avgA =   2.000; amuM=  2.013; avgM=  1.875
 targ=TRITIUM; ttarg(rl)=0.00114; twall=0.00445; tbeam=0.00298; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL

  10.589 24.706  5.79    1.35    3.98    0.75    0.00    4.73  0.947
   2.987  0.406  9.36    1.45    0.90    0.80    0.00    1.71 1.805E+00

  10.589 24.706  5.77    1.37    4.06    0.76    0.01    4.82  0.946
   2.979  0.404  9.39    1.47    1.00    0.81    0.01    1.82 1.818E+00

  10.589 24.706  5.76    1.38    4.15    0.77    0.01    4.93  0.947
   2.971  0.403  9.42    1.49    1.11    0.83    0.01    1.94 1.830E+00

  10.589 24.706  5.74    1.40    4.24    0.78    0.01    5.02  0.948
   2.963  0.401  9.45    1.50    1.21    0.84    0.01    2.05 1.842E+00

  10.589 24.706  5.73    1.41    4.31    0.79    0.01    5.11  0.948
   2.955  0.400  9.48    1.52    1.31    0.85    0.01    2.16 1.855E+00

  10.589 24.786  6.30    1.01    1.46    0.51    0.00    1.97  0.934
   3.227  0.456  8.40    1.07   -2.19    0.54    0.00   -1.64 1.414E+00

  10.589 24.786  6.28    1.02    1.54    0.51    0.00    2.05  0.933
   3.219  0.454  8.43    1.08   -2.10    0.55    0.00   -1.55 1.425E+00

  10.589 24.786  6.26    1.03    1.60    0.52    0.00    2.12  0.935
   3.211  0.452  8.46    1.09   -2.01    0.56    0.00   -1.45 1.436E+00

  10.589 24.786  6.25    1.04    1.69    0.52    0.00    2.22  0.934
   3.203  0.451  8.49    1.10   -1.91    0.56    0.00   -1.34 1.448E+00

  10.589 24.786  6.23    1.04    1.77    0.53    0.00    2.30  0.935
   3.195  0.449  8.52    1.11   -1.81    0.57    0.00   -1.24 1.459E+00

  10.589 24.786  6.22    1.05    1.85    0.54    0.00    2.39  0.935
   3.187  0.448  8.55    1.12   -1.72    0.58    0.00   -1.14 1.470E+00

  10.589 24.786  6.20    1.06    1.93    0.54    0.00    2.47  0.935
   3.179  0.446  8.58    1.13   -1.62    0.58    0.00   -1.03 1.482E+00

  10.589 24.786  6.19    1.07    2.01    0.55    0.00    2.56  0.936
   3.171  0.444  8.61    1.15   -1.52    0.59    0.00   -0.93 1.493E+00

  10.589 24.786  6.17    1.08    2.08    0.56    0.00    2.64  0.937
   3.163  0.443  8.65    1.16   -1.43    0.60    0.00   -0.83 1.505E+00

  10.589 24.786  6.16    1.09    2.16    0.56    0.00    2.73  0.937
   3.155  0.441  8.68    1.17   -1.33    0.61    0.00   -0.72 1.516E+00

  10.589 24.786  6.14    1.11    2.25    0.57    0.00    2.83  0.938
   3.147  0.440  8.71    1.18   -1.22    0.61    0.00   -0.60 1.528E+00

  10.589 24.786  6.12    1.12    2.32    0.58    0.00    2.90  0.938
   3.139  0.438  8.74    1.19   -1.13    0.62    0.00   -0.51 1.539E+00

  10.589 24.786  6.11    1.13    2.40    0.58    0.00    2.98  0.938
   3.131  0.436  8.77    1.20   -1.04    0.63    0.00   -0.41 1.551E+00

  10.589 24.786  6.09    1.14    2.48    0.59    0.00    3.08  0.938
   3.123  0.435  8.80    1.21   -0.93    0.64    0.00   -0.29 1.562E+00

  10.589 24.786  6.08    1.15    2.56    0.60    0.00    3.17  0.939
   3.115  0.433  8.83    1.23   -0.84    0.64    0.00   -0.19 1.574E+00

  10.589 24.786  6.06    1.16    2.64    0.61    0.00    3.25  0.940
   3.107  0.432  8.86    1.24   -0.74    0.65    0.00   -0.08 1.586E+00

  10.589 24.786  6.05    1.17    2.73    0.61    0.00    3.34  0.938
   3.099  0.430  8.89    1.25   -0.64    0.66    0.00    0.02 1.597E+00

  10.589 24.786  6.03    1.18    2.81    0.62    0.00    3.44  0.941
   3.091  0.429  8.92    1.26   -0.53    0.67    0.00    0.14 1.609E+00

  10.589 24.786  6.01    1.19    2.89    0.63    0.00    3.52  0.939
   3.083  0.427  8.95    1.28   -0.44    0.68    0.00    0.24 1.621E+00

  10.589 24.786  6.00    1.21    2.97    0.64    0.00    3.61  0.941
   3.075  0.425  8.98    1.29   -0.34    0.69    0.00    0.35 1.633E+00

  10.589 24.786  5.98    1.22    3.05    0.65    0.00    3.70  0.942
   3.067  0.424  9.01    1.30   -0.24    0.70    0.00    0.46 1.645E+00

  10.589 24.786  5.97    1.23    3.14    0.65    0.00    3.79  0.942
   3.059  0.422  9.04    1.32   -0.13    0.70    0.00    0.57 1.656E+00

  10.589 24.786  5.95    1.24    3.22    0.66    0.00    3.88  0.942
   3.051  0.421  9.07    1.33   -0.04    0.71    0.00    0.68 1.668E+00

  10.589 24.786  5.94    1.25    3.30    0.67    0.00    3.98  0.943
   3.043  0.419  9.10    1.34    0.07    0.72    0.00    0.79 1.680E+00

  10.589 24.786  5.92    1.27    3.38    0.68    0.00    4.07  0.944
   3.035  0.418  9.13    1.36    0.17    0.73    0.00    0.90 1.692E+00

  10.589 24.786  5.91    1.28    3.47    0.69    0.00    4.16  0.944
   3.027  0.416  9.17    1.37    0.27    0.74    0.00    1.02 1.704E+00

  10.589 24.786  5.89    1.29    3.54    0.70    0.00    4.25  0.945
   3.019  0.415  9.20    1.38    0.37    0.75    0.00    1.12 1.716E+00

  10.589 24.786  5.87    1.30    3.63    0.71    0.00    4.34  0.945
   3.011  0.413  9.23    1.40    0.47    0.76    0.00    1.24 1.728E+00

  10.589 24.786  5.86    1.32    3.71    0.72    0.00    4.43  0.945
   3.003  0.412  9.26    1.41    0.57    0.77    0.00    1.35 1.740E+00

  10.589 24.786  5.84    1.33    3.80    0.73    0.00    4.53  0.945
   2.995  0.410  9.29    1.43    0.68    0.78    0.00    1.46 1.752E+00

  10.589 24.786  5.83    1.34    3.88    0.74    0.00    4.62  0.946
   2.987  0.408  9.32    1.44    0.78    0.79    0.00    1.57 1.765E+00

  10.589 24.786  5.81    1.36    3.96    0.75    0.00    4.71  0.946
   2.979  0.407  9.35    1.46    0.88    0.80    0.00    1.68 1.777E+00

  10.589 24.786  5.80    1.37    4.05    0.76    0.00    4.81  0.947
   2.971  0.405  9.38    1.47    0.98    0.82    0.00    1.80 1.789E+00

  10.589 24.786  5.78    1.38    4.14    0.77    0.01    4.91  0.947
   2.963  0.404  9.41    1.49    1.09    0.83    0.01    1.92 1.801E+00

  10.589 24.786  5.76    1.40    4.22    0.78    0.01    5.00  0.948
   2.955  0.402  9.44    1.50    1.19    0.84    0.01    2.03 1.813E+00

  10.589 24.866  6.34    1.00    1.36    0.50    0.00    1.86  0.932
   3.227  0.459  8.36    1.06   -2.32    0.54    0.00   -1.78 1.378E+00

  10.589 24.866  6.32    1.01    1.44    0.51    0.00    1.95  0.933
   3.219  0.457  8.39    1.07   -2.22    0.54    0.00   -1.67 1.389E+00

  10.589 24.866  6.30    1.02    1.51    0.51    0.00    2.03  0.933
   3.211  0.455  8.42    1.08   -2.12    0.55    0.00   -1.57 1.400E+00

  10.589 24.866  6.29    1.03    1.58    0.52    0.00    2.10  0.934
   3.203  0.454  8.45    1.09   -2.03    0.56    0.00   -1.47 1.411E+00

  10.589 24.866  6.27    1.04    1.66    0.52    0.00    2.19  0.934
   3.195  0.452  8.48    1.10   -1.94    0.56    0.00   -1.37 1.422E+00

  10.589 24.866  6.26    1.05    1.75    0.53    0.00    2.28  0.934
   3.187  0.450  8.51    1.11   -1.84    0.57    0.00   -1.27 1.434E+00

  10.589 24.866  6.24    1.06    1.83    0.54    0.00    2.36  0.935
   3.179  0.449  8.54    1.12   -1.74    0.58    0.00   -1.16 1.445E+00

  10.589 24.866  6.23    1.07    1.90    0.54    0.00    2.45  0.935
   3.171  0.447  8.58    1.14   -1.64    0.58    0.00   -1.06 1.456E+00

  10.589 24.866  6.21    1.08    1.98    0.55    0.00    2.54  0.936
   3.163  0.446  8.61    1.15   -1.55    0.59    0.00   -0.95 1.468E+00

  10.589 24.866  6.19    1.09    2.06    0.56    0.00    2.62  0.936
   3.155  0.444  8.64    1.16   -1.45    0.60    0.00   -0.85 1.479E+00

  10.589 24.866  6.18    1.10    2.14    0.56    0.00    2.71  0.936
   3.147  0.442  8.67    1.17   -1.35    0.60    0.00   -0.74 1.490E+00

  10.589 24.866  6.16    1.11    2.23    0.57    0.00    2.80  0.937
   3.139  0.441  8.70    1.18   -1.24    0.61    0.00   -0.63 1.502E+00

  10.589 24.866  6.15    1.12    2.30    0.58    0.00    2.88  0.938
   3.131  0.439  8.73    1.19   -1.15    0.62    0.00   -0.53 1.513E+00

  10.589 24.866  6.13    1.13    2.38    0.58    0.00    2.96  0.939
   3.123  0.438  8.76    1.20   -1.06    0.63    0.00   -0.43 1.525E+00

  10.589 24.866  6.12    1.14    2.45    0.59    0.00    3.05  0.938
   3.115  0.436  8.79    1.22   -0.97    0.64    0.00   -0.33 1.536E+00

  10.589 24.866  6.10    1.15    2.54    0.60    0.00    3.15  0.939
   3.107  0.434  8.82    1.23   -0.86    0.64    0.00   -0.21 1.548E+00

  10.589 24.866  6.08    1.16    2.62    0.61    0.00    3.23  0.940
   3.099  0.433  8.85    1.24   -0.76    0.65    0.00   -0.10 1.559E+00

  10.589 24.866  6.07    1.17    2.71    0.61    0.00    3.32  0.937
   3.091  0.431  8.88    1.25   -0.66    0.66    0.00    0.00 1.571E+00

  10.589 24.866  6.05    1.18    2.78    0.62    0.00    3.41  0.942
   3.083  0.430  8.91    1.27   -0.57    0.67    0.00    0.11 1.583E+00

  10.589 24.866  6.04    1.20    2.87    0.63    0.00    3.50  0.940
   3.075  0.428  8.94    1.28   -0.46    0.68    0.00    0.22 1.594E+00

  10.589 24.866  6.02    1.21    2.95    0.64    0.00    3.59  0.941
   3.067  0.427  8.97    1.29   -0.36    0.69    0.00    0.33 1.606E+00

  10.589 24.866  6.01    1.22    3.03    0.65    0.00    3.68  0.942
   3.059  0.425  9.01    1.30   -0.26    0.69    0.00    0.44 1.618E+00

  10.589 24.866  5.99    1.23    3.12    0.66    0.00    3.78  0.943
   3.051  0.423  9.04    1.32   -0.16    0.70    0.00    0.55 1.629E+00

  10.589 24.866  5.97    1.24    3.20    0.66    0.00    3.87  0.942
   3.043  0.422  9.07    1.33   -0.06    0.71    0.00    0.66 1.641E+00

  10.589 24.866  5.96    1.25    3.28    0.67    0.00    3.96  0.943
   3.035  0.420  9.10    1.34    0.05    0.72    0.00    0.77 1.653E+00

  10.589 24.866  5.94    1.27    3.36    0.68    0.00    4.05  0.944
   3.027  0.419  9.13    1.36    0.15    0.73    0.00    0.88 1.665E+00

  10.589 24.866  5.93    1.28    3.45    0.69    0.00    4.14  0.943
   3.019  0.417  9.16    1.37    0.25    0.74    0.00    0.99 1.677E+00

  10.589 24.866  5.91    1.29    3.53    0.70    0.00    4.23  0.944
   3.011  0.416  9.19    1.39    0.35    0.75    0.00    1.10 1.689E+00

  10.589 24.866  5.90    1.31    3.61    0.71    0.00    4.33  0.944
   3.003  0.414  9.22    1.40    0.45    0.76    0.00    1.22 1.701E+00

  10.589 24.866  5.88    1.32    3.70    0.72    0.00    4.42  0.945
   2.995  0.413  9.25    1.41    0.55    0.77    0.00    1.33 1.713E+00

  10.589 24.866  5.86    1.33    3.78    0.73    0.00    4.52  0.947
   2.987  0.411  9.28    1.43    0.66    0.78    0.00    1.45 1.725E+00

  10.589 24.866  5.85    1.35    3.86    0.74    0.00    4.61  0.945
   2.979  0.410  9.31    1.44    0.76    0.79    0.00    1.55 1.737E+00

  10.589 24.866  5.83    1.36    3.95    0.75    0.00    4.70  0.947
   2.971  0.408  9.34    1.46    0.86    0.80    0.00    1.67 1.749E+00

  10.589 24.866  5.82    1.37    4.03    0.76    0.00    4.79  0.948
   2.963  0.406  9.37    1.47    0.96    0.82    0.00    1.78 1.761E+00

  10.589 24.866  5.80    1.39    4.12    0.77    0.01    4.89  0.947
   2.955  0.405  9.40    1.49    1.06    0.83    0.01    1.90 1.773E+00

  10.589 24.946  6.38    0.99    1.26    0.49    0.00    1.75  0.932
   3.227  0.462  8.32    1.05   -2.44    0.53    0.00   -1.91 1.343E+00

  10.589 24.946  6.36    1.00    1.34    0.50    0.00    1.84  0.933
   3.219  0.460  8.35    1.06   -2.34    0.54    0.00   -1.80 1.354E+00

  10.589 24.946  6.34    1.01    1.42    0.50    0.00    1.92  0.932
   3.211  0.458  8.38    1.07   -2.24    0.54    0.00   -1.70 1.365E+00

  10.589 24.946  6.33    1.02    1.49    0.51    0.00    2.01  0.933
   3.203  0.457  8.41    1.08   -2.15    0.55    0.00   -1.59 1.376E+00

  10.589 24.946  6.31    1.03    1.57    0.52    0.00    2.09  0.934
   3.195  0.455  8.44    1.09   -2.05    0.56    0.00   -1.49 1.387E+00

  10.589 24.946  6.30    1.04    1.64    0.52    0.00    2.16  0.934
   3.187  0.453  8.47    1.10   -1.97    0.56    0.00   -1.40 1.398E+00

  10.589 24.946  6.28    1.05    1.72    0.53    0.00    2.26  0.935
   3.179  0.452  8.50    1.11   -1.86    0.57    0.00   -1.29 1.409E+00

  10.589 24.946  6.27    1.06    1.80    0.54    0.00    2.34  0.935
   3.171  0.450  8.54    1.13   -1.76    0.58    0.00   -1.19 1.420E+00

  10.589 24.946  6.25    1.07    1.88    0.54    0.00    2.43  0.935
   3.163  0.448  8.57    1.14   -1.67    0.58    0.00   -1.08 1.431E+00

  10.589 24.946  6.23    1.08    1.96    0.55    0.00    2.51  0.935
   3.155  0.447  8.60    1.15   -1.57    0.59    0.00   -0.98 1.442E+00

  10.589 24.946  6.22    1.09    2.03    0.56    0.00    2.59  0.936
   3.147  0.445  8.63    1.16   -1.48    0.60    0.00   -0.88 1.454E+00

  10.589 24.946  6.20    1.10    2.12    0.56    0.00    2.68  0.936
   3.139  0.444  8.66    1.17   -1.38    0.60    0.00   -0.77 1.465E+00

  10.589 24.946  6.19    1.11    2.21    0.57    0.00    2.78  0.937
   3.131  0.442  8.69    1.18   -1.27    0.61    0.00   -0.66 1.476E+00

  10.589 24.946  6.17    1.12    2.29    0.58    0.00    2.87  0.938
   3.123  0.440  8.72    1.19   -1.17    0.62    0.00   -0.55 1.488E+00

  10.589 24.946  6.15    1.13    2.36    0.58    0.00    2.95  0.939
   3.115  0.439  8.75    1.21   -1.08    0.63    0.00   -0.45 1.499E+00

  10.589 24.946  6.14    1.14    2.43    0.59    0.00    3.03  0.938
   3.107  0.437  8.78    1.22   -0.99    0.64    0.00   -0.35 1.511E+00

  10.589 24.946  6.12    1.15    2.52    0.60    0.00    3.13  0.939
   3.099  0.436  8.81    1.23   -0.88    0.64    0.00   -0.23 1.522E+00

  10.589 24.946  6.11    1.16    2.60    0.61    0.00    3.21  0.939
   3.091  0.434  8.84    1.24   -0.78    0.65    0.00   -0.13 1.533E+00

  10.589 24.946  6.09    1.17    2.69    0.61    0.00    3.30  0.940
   3.083  0.432  8.87    1.25   -0.68    0.66    0.00   -0.02 1.545E+00

  10.589 24.946  6.08    1.19    2.77    0.62    0.00    3.39  0.938
   3.075  0.431  8.91    1.27   -0.58    0.67    0.00    0.09 1.557E+00

  10.589 24.946  6.06    1.20    2.85    0.63    0.00    3.49  0.940
   3.067  0.429  8.94    1.28   -0.48    0.68    0.00    0.20 1.568E+00

  10.589 24.946  6.04    1.21    2.93    0.64    0.00    3.57  0.940
   3.059  0.428  8.97    1.29   -0.38    0.69    0.00    0.31 1.580E+00

  10.589 24.946  6.03    1.22    3.01    0.65    0.00    3.66  0.941
   3.051  0.426  9.00    1.31   -0.28    0.69    0.00    0.42 1.591E+00

  10.589 24.946  6.01    1.23    3.09    0.66    0.00    3.75  0.942
   3.043  0.425  9.03    1.32   -0.18    0.70    0.00    0.53 1.603E+00

  10.589 24.946  6.00    1.24    3.18    0.66    0.00    3.85  0.942
   3.035  0.423  9.06    1.33   -0.08    0.71    0.00    0.64 1.615E+00

  10.589 24.946  5.98    1.26    3.26    0.67    0.00    3.94  0.942
   3.027  0.421  9.09    1.35    0.02    0.72    0.00    0.75 1.626E+00

  10.589 24.946  5.96    1.27    3.35    0.68    0.00    4.03  0.943
   3.019  0.420  9.12    1.36    0.12    0.73    0.00    0.86 1.638E+00

  10.589 24.946  5.95    1.28    3.43    0.69    0.00    4.12  0.943
   3.011  0.418  9.15    1.37    0.23    0.74    0.00    0.97 1.650E+00

  10.589 24.946  5.93    1.29    3.51    0.70    0.00    4.21  0.944
   3.003  0.417  9.18    1.39    0.33    0.75    0.00    1.08 1.662E+00

  10.589 24.946  5.92    1.31    3.59    0.71    0.00    4.31  0.944
   2.995  0.415  9.21    1.40    0.43    0.76    0.00    1.19 1.674E+00

  10.589 24.946  5.90    1.32    3.68    0.72    0.00    4.40  0.944
   2.987  0.414  9.24    1.42    0.53    0.77    0.00    1.31 1.686E+00

  10.589 24.946  5.89    1.33    3.76    0.73    0.00    4.49  0.945
   2.979  0.412  9.28    1.43    0.63    0.78    0.00    1.42 1.697E+00

  10.589 24.946  5.87    1.35    3.85    0.74    0.00    4.59  0.944
   2.971  0.411  9.31    1.45    0.74    0.79    0.00    1.54 1.709E+00

  10.589 24.946  5.85    1.36    3.93    0.75    0.00    4.68  0.946
   2.963  0.409  9.34    1.46    0.84    0.80    0.00    1.65 1.721E+00

  10.589 24.946  5.84    1.37    4.01    0.76    0.00    4.78  0.947
   2.955  0.408  9.37    1.48    0.94    0.82    0.00    1.76 1.733E+00

  10.589 25.026  6.42    0.98    1.16    0.49    0.00    1.64  0.931
   3.227  0.464  8.28    1.04   -2.56    0.52    0.00   -2.03 1.308E+00

  10.589 25.026  6.40    0.99    1.23    0.49    0.00    1.73  0.932
   3.219  0.463  8.31    1.05   -2.46    0.53    0.00   -1.93 1.319E+00

  10.589 25.026  6.38    1.00    1.31    0.50    0.00    1.82  0.933
   3.211  0.461  8.34    1.06   -2.36    0.54    0.00   -1.83 1.330E+00

  10.589 25.026  6.37    1.01    1.39    0.50    0.00    1.90  0.932
   3.203  0.459  8.37    1.07   -2.27    0.54    0.00   -1.73 1.341E+00

  10.589 25.026  6.35    1.02    1.47    0.51    0.00    1.99  0.933
   3.195  0.458  8.40    1.08   -2.17    0.55    0.00   -1.62 1.352E+00

  10.589 25.026  6.34    1.03    1.55    0.52    0.00    2.07  0.934
   3.187  0.456  8.43    1.09   -2.08    0.56    0.00   -1.52 1.363E+00

  10.589 25.026  6.32    1.04    1.62    0.52    0.00    2.14  0.934
   3.179  0.455  8.47    1.10   -1.99    0.56    0.00   -1.43 1.374E+00

  10.589 25.026  6.30    1.05    1.70    0.53    0.00    2.23  0.934
   3.171  0.453  8.50    1.12   -1.89    0.57    0.00   -1.32 1.385E+00

  10.589 25.026  6.29    1.06    1.78    0.54    0.00    2.32  0.934
   3.163  0.451  8.53    1.13   -1.79    0.58    0.00   -1.21 1.396E+00

  10.589 25.026  6.27    1.07    1.86    0.54    0.00    2.41  0.935
   3.155  0.450  8.56    1.14   -1.69    0.58    0.00   -1.11 1.407E+00

  10.589 25.026  6.26    1.08    1.94    0.55    0.00    2.49  0.935
   3.147  0.448  8.59    1.15   -1.59    0.59    0.00   -1.00 1.418E+00

  10.589 25.026  6.24    1.09    2.02    0.56    0.00    2.58  0.936
   3.139  0.446  8.62    1.16   -1.49    0.60    0.00   -0.89 1.429E+00

  10.589 25.026  6.23    1.10    2.10    0.56    0.00    2.66  0.936
   3.131  0.445  8.65    1.17   -1.40    0.60    0.00   -0.79 1.440E+00

  10.589 25.026  6.21    1.11    2.18    0.57    0.00    2.76  0.937
   3.123  0.443  8.68    1.18   -1.30    0.61    0.00   -0.68 1.452E+00

  10.589 25.026  6.19    1.12    2.27    0.58    0.00    2.85  0.938
   3.115  0.442  8.71    1.19   -1.19    0.62    0.00   -0.57 1.463E+00

  10.589 25.026  6.18    1.13    2.34    0.58    0.00    2.93  0.938
   3.107  0.440  8.74    1.21   -1.10    0.63    0.00   -0.47 1.474E+00

  10.589 25.026  6.16    1.14    2.42    0.59    0.00    3.01  0.938
   3.099  0.438  8.77    1.22   -1.01    0.64    0.00   -0.37 1.485E+00

  10.589 25.026  6.15    1.15    2.51    0.60    0.00    3.11  0.938
   3.091  0.437  8.81    1.23   -0.90    0.64    0.00   -0.25 1.497E+00

  10.589 25.026  6.13    1.16    2.59    0.61    0.00    3.20  0.939
   3.083  0.435  8.84    1.24   -0.80    0.65    0.00   -0.15 1.508E+00

  10.589 25.026  6.11    1.18    2.67    0.61    0.00    3.28  0.939
   3.075  0.434  8.87    1.26   -0.70    0.66    0.00   -0.04 1.520E+00

  10.589 25.026  6.10    1.19    2.75    0.62    0.00    3.37  0.938
   3.067  0.432  8.90    1.27   -0.60    0.67    0.00    0.07 1.531E+00

  10.589 25.026  6.08    1.20    2.83    0.63    0.00    3.47  0.941
   3.059  0.430  8.93    1.28   -0.50    0.68    0.00    0.18 1.543E+00

  10.589 25.026  6.07    1.21    2.91    0.64    0.00    3.55  0.939
   3.051  0.429  8.96    1.29   -0.40    0.69    0.00    0.29 1.554E+00

  10.589 25.026  6.05    1.22    2.99    0.65    0.00    3.64  0.941
   3.043  0.427  8.99    1.31   -0.30    0.69    0.00    0.40 1.566E+00

  10.589 25.026  6.03    1.23    3.08    0.65    0.00    3.73  0.941
   3.035  0.426  9.02    1.32   -0.20    0.70    0.00    0.51 1.577E+00

  10.589 25.026  6.02    1.25    3.16    0.66    0.00    3.83  0.941
   3.027  0.424  9.05    1.33   -0.10    0.71    0.00    0.62 1.589E+00

  10.589 25.026  6.00    1.26    3.24    0.67    0.00    3.92  0.942
   3.019  0.423  9.08    1.35    0.00    0.72    0.00    0.73 1.600E+00

  10.589 25.026  5.99    1.27    3.33    0.68    0.00    4.01  0.943
   3.011  0.421  9.11    1.36    0.11    0.73    0.00    0.84 1.612E+00

  10.589 25.026  5.97    1.28    3.41    0.69    0.00    4.11  0.943
   3.003  0.419  9.15    1.37    0.21    0.74    0.00    0.95 1.624E+00

  10.589 25.026  5.95    1.30    3.50    0.70    0.00    4.20  0.943
   2.995  0.418  9.18    1.39    0.31    0.75    0.00    1.07 1.635E+00

  10.589 25.026  5.94    1.31    3.58    0.71    0.00    4.29  0.945
   2.987  0.416  9.21    1.40    0.41    0.76    0.00    1.18 1.647E+00

  10.589 25.026  5.92    1.32    3.66    0.72    0.00    4.38  0.944
   2.979  0.415  9.24    1.42    0.51    0.77    0.00    1.29 1.659E+00

  10.589 25.026  5.91    1.34    3.75    0.73    0.00    4.48  0.945
   2.971  0.413  9.27    1.43    0.62    0.78    0.00    1.40 1.671E+00

  10.589 25.026  5.89    1.35    3.83    0.74    0.00    4.57  0.944
   2.963  0.412  9.30    1.45    0.72    0.79    0.00    1.52 1.683E+00

  10.589 25.026  5.88    1.36    3.92    0.75    0.00    4.67  0.945
   2.955  0.410  9.33    1.46    0.82    0.80    0.00    1.63 1.695E+00

  10.589 25.106  6.46    0.97    1.06    0.48    0.00    1.54  0.931
   3.227  0.467  8.24    1.03   -2.68    0.52    0.00   -2.16 1.275E+00

  10.589 25.106  6.44    0.98    1.13    0.49    0.00    1.62  0.931
   3.219  0.466  8.27    1.04   -2.58    0.52    0.00   -2.06 1.285E+00

  10.589 25.106  6.42    0.99    1.21    0.49    0.00    1.71  0.932
   3.211  0.464  8.30    1.05   -2.49    0.53    0.00   -1.96 1.296E+00

  10.589 25.106  6.41    1.00    1.29    0.50    0.00    1.79  0.932
   3.203  0.462  8.33    1.06   -2.39    0.54    0.00   -1.85 1.307E+00

  10.589 25.106  6.39    1.01    1.37    0.50    0.00    1.88  0.932
   3.195  0.461  8.36    1.07   -2.29    0.54    0.00   -1.75 1.318E+00

  10.589 25.106  6.38    1.02    1.45    0.51    0.00    1.96  0.933
   3.187  0.459  8.39    1.08   -2.20    0.55    0.00   -1.64 1.328E+00

  10.589 25.106  6.36    1.03    1.53    0.52    0.00    2.05  0.933
   3.179  0.457  8.43    1.10   -2.10    0.56    0.00   -1.54 1.339E+00

  10.589 25.106  6.34    1.04    1.60    0.52    0.00    2.13  0.933
   3.171  0.456  8.46    1.11   -2.01    0.56    0.00   -1.44 1.350E+00

  10.589 25.106  6.33    1.05    1.68    0.53    0.00    2.21  0.934
   3.163  0.454  8.49    1.12   -1.92    0.57    0.00   -1.34 1.361E+00

  10.589 25.106  6.31    1.06    1.76    0.54    0.00    2.30  0.934
   3.155  0.452  8.52    1.13   -1.81    0.58    0.00   -1.23 1.372E+00

  10.589 25.106  6.30    1.07    1.84    0.54    0.00    2.39  0.934
   3.147  0.451  8.55    1.14   -1.71    0.58    0.00   -1.13 1.383E+00

  10.589 25.106  6.28    1.08    1.92    0.55    0.00    2.47  0.935
   3.139  0.449  8.58    1.15   -1.62    0.59    0.00   -1.02 1.394E+00

  10.589 25.106  6.26    1.09    2.00    0.56    0.00    2.56  0.936
   3.131  0.448  8.61    1.16   -1.52    0.60    0.00   -0.92 1.405E+00

  10.589 25.106  6.25    1.10    2.08    0.56    0.00    2.64  0.937
   3.123  0.446  8.64    1.17   -1.42    0.61    0.00   -0.82 1.416E+00

  10.589 25.106  6.23    1.11    2.16    0.57    0.00    2.73  0.936
   3.115  0.444  8.67    1.18   -1.32    0.61    0.00   -0.71 1.427E+00

  10.589 25.106  6.22    1.12    2.25    0.58    0.00    2.83  0.937
   3.107  0.443  8.70    1.20   -1.21    0.62    0.00   -0.59 1.438E+00

  10.589 25.106  6.20    1.13    2.32    0.58    0.00    2.91  0.937
   3.099  0.441  8.74    1.21   -1.12    0.63    0.00   -0.49 1.450E+00

  10.589 25.106  6.18    1.14    2.40    0.59    0.00    2.99  0.938
   3.091  0.440  8.77    1.22   -1.03    0.64    0.00   -0.39 1.461E+00

  10.589 25.106  6.17    1.15    2.49    0.60    0.00    3.09  0.938
   3.083  0.438  8.80    1.23   -0.92    0.64    0.00   -0.28 1.472E+00

  10.589 25.106  6.15    1.17    2.57    0.61    0.00    3.18  0.939
   3.075  0.436  8.83    1.24   -0.82    0.65    0.00   -0.17 1.483E+00

  10.589 25.106  6.14    1.18    2.65    0.61    0.00    3.27  0.940
   3.067  0.435  8.86    1.26   -0.72    0.66    0.00   -0.06 1.495E+00

  10.589 25.106  6.12    1.19    2.73    0.62    0.00    3.35  0.937
   3.059  0.433  8.89    1.27   -0.62    0.67    0.00    0.04 1.506E+00

  10.589 25.106  6.10    1.20    2.82    0.63    0.00    3.45  0.941
   3.051  0.432  8.92    1.28   -0.52    0.68    0.00    0.16 1.517E+00

  10.589 25.106  6.09    1.21    2.90    0.64    0.00    3.54  0.939
   3.043  0.430  8.95    1.30   -0.42    0.69    0.00    0.27 1.529E+00

  10.589 25.106  6.07    1.22    2.98    0.65    0.00    3.63  0.940
   3.035  0.428  8.98    1.31   -0.32    0.69    0.00    0.38 1.540E+00

  10.589 25.106  6.06    1.24    3.06    0.66    0.00    3.72  0.942
   3.027  0.427  9.01    1.32   -0.22    0.71    0.00    0.49 1.552E+00

  10.589 25.106  6.04    1.25    3.15    0.66    0.00    3.81  0.943
