EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
H3_kin11_2nd                                                            
                                                                        
Hall A 2018: 25 cm Tritium target                                       
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00045; twall=0.00481; tbeam=0.00291; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL
   3.003  0.552  7.26    0.93   -5.78    0.38    0.00   -5.41 6.381E-01

  10.589 28.776  7.83    0.89   -1.37    0.36    0.00   -1.01  0.783
   2.995  0.550  7.30    0.94   -5.68    0.38    0.00   -5.30 6.467E-01

  10.589 28.776  7.81    0.90   -1.28    0.36    0.00   -0.92  0.783
   2.987  0.548  7.33    0.94   -5.57    0.38    0.00   -5.19 6.554E-01

  10.589 28.776  7.79    0.91   -1.20    0.37    0.00   -0.83  0.784
   2.979  0.546  7.37    0.95   -5.48    0.39    0.00   -5.09 6.641E-01

  10.589 28.776  7.77    0.92   -1.12    0.37    0.00   -0.75  0.784
   2.971  0.544  7.41    0.96   -5.38    0.39    0.00   -4.99 6.729E-01

  10.589 28.776  7.75    0.93   -1.04    0.37    0.00   -0.66  0.784
   2.963  0.541  7.44    0.97   -5.28    0.40    0.00   -4.88 6.818E-01

  10.589 28.776  7.73    0.93   -0.95    0.38    0.00   -0.57  0.784
   2.955  0.539  7.48    0.98   -5.17    0.40    0.00   -4.77 6.907E-01

  10.589 28.856  8.49    0.70   -3.79    0.29    0.00   -3.50  0.798
   3.227  0.614  6.21    0.73   -8.61    0.31    0.00   -8.31 4.094E-01

  10.589 28.856  8.46    0.71   -3.70    0.29    0.00   -3.41  0.796
   3.219  0.612  6.25    0.74   -8.52    0.31    0.00   -8.21 4.160E-01

  10.589 28.856  8.44    0.71   -3.63    0.29    0.00   -3.34  0.795
   3.211  0.610  6.28    0.74   -8.42    0.31    0.00   -8.11 4.227E-01

  10.589 28.856  8.42    0.72   -3.55    0.29    0.00   -3.26  0.794
   3.203  0.608  6.32    0.75   -8.33    0.31    0.00   -8.02 4.294E-01

  10.589 28.856  8.40    0.72   -3.47    0.29    0.00   -3.17  0.793
   3.195  0.605  6.35    0.76   -8.23    0.31    0.00   -7.92 4.363E-01

  10.589 28.856  8.38    0.73   -3.39    0.30    0.00   -3.09  0.792
   3.187  0.603  6.39    0.76   -8.13    0.31    0.00   -7.82 4.431E-01

  10.589 28.856  8.36    0.73   -3.31    0.30    0.00   -3.02  0.791
   3.179  0.601  6.43    0.77   -8.04    0.31    0.00   -7.73 4.501E-01

  10.589 28.856  8.34    0.74   -3.23    0.30    0.00   -2.93  0.790
   3.171  0.599  6.46    0.77   -7.94    0.32    0.00   -7.62 4.571E-01

  10.589 28.856  8.32    0.75   -3.15    0.30    0.00   -2.85  0.789
   3.163  0.597  6.50    0.78   -7.85    0.32    0.00   -7.53 4.642E-01

  10.589 28.856  8.30    0.75   -3.07    0.30    0.00   -2.77  0.788
   3.155  0.595  6.53    0.79   -7.75    0.32    0.00   -7.43 4.713E-01

  10.589 28.856  8.28    0.76   -2.99    0.30    0.00   -2.69  0.787
   3.147  0.593  6.57    0.79   -7.65    0.32    0.00   -7.33 4.786E-01

  10.589 28.856  8.25    0.76   -2.90    0.31    0.00   -2.60  0.787
   3.139  0.590  6.61    0.80   -7.54    0.32    0.00   -7.22 4.858E-01

  10.589 28.856  8.23    0.77   -2.82    0.31    0.00   -2.51  0.786
   3.131  0.588  6.64    0.80   -7.45    0.33    0.00   -7.12 4.932E-01

  10.589 28.856  8.21    0.78   -2.75    0.31    0.00   -2.44  0.786
   3.123  0.586  6.68    0.81   -7.36    0.33    0.00   -7.03 5.006E-01

  10.589 28.856  8.19    0.78   -2.68    0.31    0.00   -2.36  0.782
   3.115  0.584  6.71    0.82   -7.27    0.33    0.00   -6.94 5.081E-01

  10.589 28.856  8.17    0.79   -2.59    0.31    0.00   -2.28  0.785
   3.107  0.582  6.75    0.82   -7.16    0.33    0.00   -6.83 5.156E-01

  10.589 28.856  8.15    0.79   -2.51    0.32    0.00   -2.19  0.784
   3.099  0.580  6.79    0.83   -7.06    0.34    0.00   -6.73 5.232E-01

  10.589 28.856  8.13    0.80   -2.43    0.32    0.00   -2.11  0.784
   3.091  0.578  6.82    0.84   -6.97    0.34    0.00   -6.63 5.309E-01

  10.589 28.856  8.11    0.81   -2.35    0.32    0.00   -2.03  0.783
   3.083  0.576  6.86    0.85   -6.87    0.34    0.00   -6.53 5.386E-01

  10.589 28.856  8.09    0.81   -2.27    0.32    0.00   -1.95  0.783
   3.075  0.573  6.90    0.85   -6.78    0.34    0.00   -6.43 5.464E-01

  10.589 28.856  8.06    0.82   -2.19    0.33    0.00   -1.86  0.783
   3.067  0.571  6.93    0.86   -6.67    0.35    0.00   -6.33 5.543E-01

  10.589 28.856  8.04    0.83   -2.12    0.33    0.00   -1.79  0.783
   3.059  0.569  6.97    0.87   -6.59    0.35    0.00   -6.24 5.622E-01

  10.589 28.856  8.02    0.83   -2.03    0.33    0.00   -1.70  0.782
   3.051  0.567  7.00    0.87   -6.48    0.35    0.00   -6.13 5.702E-01

  10.589 28.856  8.00    0.84   -1.95    0.34    0.00   -1.61  0.782
   3.043  0.565  7.04    0.88   -6.38    0.36    0.00   -6.03 5.783E-01

  10.589 28.856  7.98    0.85   -1.87    0.34    0.00   -1.53  0.782
   3.035  0.563  7.08    0.89   -6.28    0.36    0.00   -5.93 5.864E-01

  10.589 28.856  7.96    0.86   -1.79    0.34    0.00   -1.45  0.782
   3.027  0.561  7.11    0.90   -6.19    0.36    0.00   -5.83 5.946E-01

  10.589 28.856  7.94    0.86   -1.71    0.35    0.00   -1.36  0.783
   3.019  0.559  7.15    0.91   -6.09    0.37    0.00   -5.72 6.029E-01

  10.589 28.856  7.92    0.87   -1.63    0.35    0.00   -1.28  0.783
   3.011  0.557  7.18    0.91   -5.99    0.37    0.00   -5.62 6.112E-01

  10.589 28.856  7.90    0.88   -1.55    0.35    0.00   -1.19  0.783
   3.003  0.555  7.22    0.92   -5.89    0.37    0.00   -5.52 6.196E-01

  10.589 28.856  7.88    0.89   -1.46    0.36    0.00   -1.11  0.783
   2.995  0.553  7.26    0.93   -5.79    0.38    0.00   -5.42 6.280E-01

  10.589 28.856  7.85    0.90   -1.38    0.36    0.00   -1.02  0.783
   2.987  0.551  7.29    0.94   -5.69    0.38    0.00   -5.31 6.366E-01

  10.589 28.856  7.83    0.90   -1.29    0.36    0.00   -0.92  0.783
   2.979  0.549  7.33    0.95   -5.58    0.38    0.00   -5.20 6.452E-01

  10.589 28.856  7.81    0.91   -1.21    0.37    0.00   -0.84  0.783
   2.971  0.546  7.36    0.96   -5.48    0.39    0.00   -5.09 6.538E-01

  10.589 28.856  7.79    0.92   -1.13    0.37    0.00   -0.75  0.784
   2.963  0.544  7.40    0.96   -5.38    0.39    0.00   -4.99 6.625E-01

  10.589 28.856  7.77    0.93   -1.04    0.37    0.00   -0.67  0.784
   2.955  0.542  7.44    0.97   -5.28    0.40    0.00   -4.89 6.713E-01

  10.589 28.936  8.53    0.70   -3.88    0.29    0.00   -3.59  0.799
   3.227  0.618  6.16    0.73   -8.72    0.31    0.00   -8.42 3.954E-01

  10.589 28.936  8.51    0.70   -3.76    0.29    0.00   -3.47  0.798
   3.219  0.615  6.20    0.74   -8.59    0.31    0.00   -8.28 4.019E-01

  10.589 28.936  8.49    0.71   -3.72    0.29    0.00   -3.43  0.796
   3.211  0.613  6.24    0.74   -8.53    0.31    0.00   -8.22 4.084E-01

  10.589 28.936  8.47    0.71   -3.64    0.29    0.00   -3.35  0.795
   3.203  0.611  6.27    0.75   -8.44    0.31    0.00   -8.13 4.150E-01

  10.589 28.936  8.45    0.72   -3.56    0.29    0.00   -3.27  0.794
   3.195  0.609  6.31    0.75   -8.34    0.31    0.00   -8.03 4.217E-01

  10.589 28.936  8.43    0.73   -3.48    0.29    0.00   -3.19  0.793
   3.187  0.607  6.34    0.76   -8.24    0.31    0.00   -7.93 4.284E-01

  10.589 28.936  8.40    0.73   -3.40    0.30    0.00   -3.11  0.792
   3.179  0.604  6.38    0.76   -8.15    0.31    0.00   -7.83 4.353E-01

  10.589 28.936  8.38    0.74   -3.33    0.30    0.00   -3.03  0.791
   3.171  0.602  6.42    0.77   -8.05    0.32    0.00   -7.74 4.421E-01

  10.589 28.936  8.36    0.74   -3.24    0.30    0.00   -2.94  0.790
   3.163  0.600  6.45    0.78   -7.95    0.32    0.00   -7.63 4.491E-01

  10.589 28.936  8.34    0.75   -3.17    0.30    0.00   -2.87  0.789
   3.155  0.598  6.49    0.78   -7.86    0.32    0.00   -7.54 4.561E-01

  10.589 28.936  8.32    0.75   -3.09    0.30    0.00   -2.78  0.788
   3.147  0.596  6.53    0.79   -7.76    0.32    0.00   -7.44 4.631E-01

  10.589 28.936  8.30    0.76   -3.01    0.31    0.00   -2.70  0.787
   3.139  0.594  6.56    0.79   -7.66    0.32    0.00   -7.34 4.703E-01

  10.589 28.936  8.28    0.77   -2.91    0.31    0.00   -2.60  0.787
   3.131  0.591  6.60    0.80   -7.55    0.33    0.00   -7.23 4.775E-01

  10.589 28.936  8.26    0.77   -2.83    0.31    0.00   -2.53  0.786
   3.123  0.589  6.63    0.81   -7.46    0.33    0.00   -7.13 4.847E-01

  10.589 28.936  8.24    0.78   -2.76    0.31    0.00   -2.45  0.785
   3.115  0.587  6.67    0.81   -7.37    0.33    0.00   -7.04 4.921E-01

  10.589 28.936  8.21    0.78   -2.69    0.31    0.00   -2.37  0.782
   3.107  0.585  6.71    0.82   -7.28    0.33    0.00   -6.95 4.995E-01

  10.589 28.936  8.19    0.79   -2.60    0.32    0.00   -2.28  0.784
   3.099  0.583  6.74    0.83   -7.17    0.33    0.00   -6.84 5.069E-01

  10.589 28.936  8.17    0.80   -2.52    0.32    0.00   -2.20  0.784
   3.091  0.581  6.78    0.83   -7.08    0.34    0.00   -6.74 5.144E-01

  10.589 28.936  8.15    0.80   -2.44    0.32    0.00   -2.12  0.784
   3.083  0.579  6.81    0.84   -6.97    0.34    0.00   -6.63 5.220E-01

  10.589 28.936  8.13    0.81   -2.36    0.32    0.00   -2.04  0.783
   3.075  0.577  6.85    0.85   -6.88    0.34    0.00   -6.54 5.297E-01

  10.589 28.936  8.11    0.82   -2.28    0.33    0.00   -1.96  0.783
   3.067  0.574  6.89    0.85   -6.79    0.34    0.00   -6.44 5.374E-01

  10.589 28.936  8.09    0.82   -2.20    0.33    0.00   -1.88  0.782
   3.059  0.572  6.92    0.86   -6.69    0.35    0.00   -6.34 5.452E-01

  10.589 28.936  8.07    0.83   -2.12    0.33    0.00   -1.79  0.782
   3.051  0.570  6.96    0.87   -6.59    0.35    0.00   -6.24 5.530E-01

  10.589 28.936  8.05    0.84   -2.05    0.33    0.00   -1.71  0.782
   3.043  0.568  7.00    0.88   -6.50    0.35    0.00   -6.14 5.610E-01

  10.589 28.936  8.02    0.85   -1.96    0.34    0.00   -1.62  0.782
   3.035  0.566  7.03    0.88   -6.39    0.36    0.00   -6.03 5.689E-01

  10.589 28.936  8.00    0.85   -1.88    0.34    0.00   -1.54  0.782
   3.027  0.564  7.07    0.89   -6.29    0.36    0.00   -5.93 5.770E-01

  10.589 28.936  7.98    0.86   -1.80    0.34    0.00   -1.46  0.782
   3.019  0.562  7.10    0.90   -6.20    0.36    0.00   -5.83 5.851E-01

  10.589 28.936  7.96    0.87   -1.72    0.35    0.00   -1.37  0.782
   3.011  0.560  7.14    0.91   -6.10    0.37    0.00   -5.73 5.933E-01

  10.589 28.936  7.94    0.87   -1.64    0.35    0.00   -1.29  0.782
   3.003  0.558  7.18    0.92   -6.00    0.37    0.00   -5.63 6.015E-01

  10.589 28.936  7.92    0.88   -1.55    0.35    0.00   -1.20  0.783
   2.995  0.556  7.21    0.92   -5.90    0.37    0.00   -5.52 6.098E-01

  10.589 28.936  7.90    0.89   -1.47    0.36    0.00   -1.12  0.783
   2.987  0.554  7.25    0.93   -5.80    0.38    0.00   -5.42 6.182E-01

  10.589 28.936  7.88    0.90   -1.39    0.36    0.00   -1.03  0.783
   2.979  0.552  7.29    0.94   -5.70    0.38    0.00   -5.31 6.266E-01

  10.589 28.936  7.85    0.91   -1.30    0.36    0.00   -0.94  0.783
   2.971  0.549  7.32    0.95   -5.59    0.39    0.00   -5.21 6.351E-01

  10.589 28.936  7.83    0.91   -1.21    0.37    0.00   -0.85  0.783
   2.963  0.547  7.36    0.96   -5.49    0.39    0.00   -5.10 6.437E-01

  10.589 28.936  7.81    0.92   -1.13    0.37    0.00   -0.76  0.783
   2.955  0.545  7.39    0.97   -5.39    0.39    0.00   -5.00 6.523E-01

  10.589 29.016  8.58    0.70   -3.97    0.29    0.00   -3.68  0.801
   3.227  0.621  6.12    0.73   -8.83    0.31    0.00   -8.53 3.818E-01

  10.589 29.016  8.56    0.70   -3.89    0.29    0.00   -3.60  0.799
   3.219  0.619  6.15    0.73   -8.74    0.31    0.00   -8.43 3.881E-01

  10.589 29.016  8.54    0.71   -3.78    0.29    0.00   -3.49  0.798
   3.211  0.616  6.19    0.74   -8.60    0.31    0.00   -8.30 3.945E-01

  10.589 29.016  8.51    0.71   -3.73    0.29    0.00   -3.44  0.796
   3.203  0.614  6.23    0.74   -8.54    0.31    0.00   -8.23 4.010E-01

  10.589 29.016  8.49    0.72   -3.65    0.29    0.00   -3.36  0.795
   3.195  0.612  6.26    0.75   -8.45    0.31    0.00   -8.14 4.075E-01

  10.589 29.016  8.47    0.72   -3.58    0.29    0.00   -3.28  0.794
   3.187  0.610  6.30    0.75   -8.35    0.31    0.00   -8.04 4.141E-01

  10.589 29.016  8.45    0.73   -3.49    0.30    0.00   -3.20  0.793
   3.179  0.608  6.34    0.76   -8.25    0.31    0.00   -7.94 4.208E-01

  10.589 29.016  8.43    0.73   -3.42    0.30    0.00   -3.12  0.792
   3.171  0.606  6.37    0.77   -8.16    0.32    0.00   -7.84 4.275E-01

  10.589 29.016  8.41    0.74   -3.34    0.30    0.00   -3.04  0.791
   3.163  0.603  6.41    0.77   -8.06    0.32    0.00   -7.75 4.343E-01

  10.589 29.016  8.39    0.74   -3.25    0.30    0.00   -2.95  0.790
   3.155  0.601  6.44    0.78   -7.96    0.32    0.00   -7.64 4.412E-01

  10.589 29.016  8.37    0.75   -3.18    0.30    0.00   -2.88  0.789
   3.147  0.599  6.48    0.78   -7.87    0.32    0.00   -7.55 4.481E-01

  10.589 29.016  8.34    0.76   -3.10    0.30    0.00   -2.79  0.788
   3.139  0.597  6.52    0.79   -7.77    0.32    0.00   -7.45 4.551E-01

  10.589 29.016  8.32    0.76   -3.02    0.31    0.00   -2.71  0.787
   3.131  0.595  6.55    0.80   -7.68    0.32    0.00   -7.35 4.622E-01

  10.589 29.016  8.30    0.77   -2.92    0.31    0.00   -2.61  0.787
   3.123  0.593  6.59    0.80   -7.56    0.33    0.00   -7.24 4.693E-01

  10.589 29.016  8.28    0.77   -2.84    0.31    0.00   -2.53  0.786
   3.115  0.590  6.63    0.81   -7.47    0.33    0.00   -7.14 4.765E-01

  10.589 29.016  8.26    0.78   -2.78    0.31    0.00   -2.47  0.785
   3.107  0.588  6.66    0.82   -7.38    0.33    0.00   -7.05 4.837E-01

  10.589 29.016  8.24    0.79   -2.70    0.31    0.00   -2.38  0.782
   3.099  0.586  6.70    0.82   -7.29    0.33    0.00   -6.95 4.910E-01

  10.589 29.016  8.22    0.79   -2.61    0.32    0.00   -2.29  0.784
   3.091  0.584  6.73    0.83   -7.18    0.34    0.00   -6.85 4.984E-01

  10.589 29.016  8.20    0.80   -2.53    0.32    0.00   -2.21  0.784
   3.083  0.582  6.77    0.84   -7.08    0.34    0.00   -6.75 5.058E-01

  10.589 29.016  8.17    0.81   -2.45    0.32    0.00   -2.13  0.783
   3.075  0.580  6.81    0.84   -6.98    0.34    0.00   -6.64 5.134E-01

  10.589 29.016  8.15    0.81   -2.37    0.32    0.00   -2.04  0.783
   3.067  0.578  6.84    0.85   -6.89    0.34    0.00   -6.54 5.209E-01

  10.589 29.016  8.13    0.82   -2.29    0.33    0.00   -1.97  0.782
   3.059  0.575  6.88    0.86   -6.80    0.35    0.00   -6.45 5.286E-01

  10.589 29.016  8.11    0.83   -2.21    0.33    0.00   -1.88  0.782
   3.051  0.573  6.92    0.86   -6.70    0.35    0.00   -6.35 5.363E-01

  10.589 29.016  8.09    0.83   -2.13    0.33    0.00   -1.80  0.782
   3.043  0.571  6.95    0.87   -6.60    0.35    0.00   -6.24 5.441E-01

  10.589 29.016  8.07    0.84   -2.05    0.33    0.00   -1.72  0.782
   3.035  0.569  6.99    0.88   -6.50    0.35    0.00   -6.15 5.519E-01

  10.589 29.016  8.05    0.85   -1.97    0.34    0.00   -1.63  0.782
   3.027  0.567  7.02    0.89   -6.40    0.36    0.00   -6.04 5.598E-01

  10.589 29.016  8.02    0.85   -1.88    0.34    0.00   -1.54  0.782
   3.019  0.565  7.06    0.89   -6.30    0.36    0.00   -5.94 5.678E-01

  10.589 29.016  8.00    0.86   -1.81    0.34    0.00   -1.46  0.782
   3.011  0.563  7.10    0.90   -6.20    0.36    0.00   -5.84 5.758E-01

  10.589 29.016  7.98    0.87   -1.72    0.35    0.00   -1.38  0.782
   3.003  0.561  7.13    0.91   -6.10    0.37    0.00   -5.74 5.839E-01

  10.589 29.016  7.96    0.88   -1.64    0.35    0.00   -1.29  0.782
   2.995  0.559  7.17    0.92   -6.01    0.37    0.00   -5.64 5.921E-01

  10.589 29.016  7.94    0.89   -1.56    0.35    0.00   -1.21  0.782
   2.987  0.557  7.21    0.93   -5.90    0.37    0.00   -5.53 6.003E-01

  10.589 29.016  7.92    0.89   -1.48    0.36    0.00   -1.12  0.782
   2.979  0.555  7.24    0.94   -5.81    0.38    0.00   -5.43 6.086E-01

  10.589 29.016  7.90    0.90   -1.39    0.36    0.00   -1.03  0.782
   2.971  0.552  7.28    0.94   -5.70    0.38    0.00   -5.32 6.169E-01

  10.589 29.016  7.88    0.91   -1.31    0.36    0.00   -0.94  0.783
   2.963  0.550  7.31    0.95   -5.60    0.39    0.00   -5.21 6.254E-01

  10.589 29.016  7.85    0.92   -1.22    0.37    0.00   -0.85  0.783
   2.955  0.548  7.35    0.96   -5.49    0.39    0.00   -5.10 6.338E-01

  10.589 29.096  8.62    0.69   -4.05    0.29    0.00   -3.76  0.803
   3.227  0.624  6.07    0.72   -8.93    0.31    0.00   -8.62 3.686E-01

  10.589 29.096  8.60    0.70   -3.98    0.29    0.00   -3.69  0.801
   3.219  0.622  6.11    0.73   -8.85    0.31    0.00   -8.54 3.748E-01

  10.589 29.096  8.58    0.70   -3.91    0.29    0.00   -3.61  0.799
   3.211  0.620  6.14    0.73   -8.75    0.31    0.00   -8.44 3.811E-01

  10.589 29.096  8.56    0.71   -3.79    0.29    0.00   -3.50  0.798
   3.203  0.618  6.18    0.74   -8.62    0.31    0.00   -8.31 3.874E-01

  10.589 29.096  8.54    0.71   -3.75    0.29    0.00   -3.45  0.796
   3.195  0.615  6.22    0.74   -8.56    0.31    0.00   -8.25 3.938E-01

  10.589 29.096  8.52    0.72   -3.67    0.29    0.00   -3.37  0.795
   3.187  0.613  6.25    0.75   -8.46    0.31    0.00   -8.15 4.002E-01

  10.589 29.096  8.50    0.72   -3.59    0.30    0.00   -3.29  0.794
   3.179  0.611  6.29    0.76   -8.36    0.31    0.00   -8.05 4.068E-01

  10.589 29.096  8.47    0.73   -3.51    0.30    0.00   -3.21  0.793
   3.171  0.609  6.33    0.76   -8.27    0.31    0.00   -7.95 4.133E-01

  10.589 29.096  8.45    0.73   -3.43    0.30    0.00   -3.13  0.792
   3.163  0.607  6.36    0.77   -8.17    0.32    0.00   -7.85 4.200E-01

  10.589 29.096  8.43    0.74   -3.35    0.30    0.00   -3.05  0.791
   3.155  0.604  6.40    0.77   -8.07    0.32    0.00   -7.76 4.267E-01

  10.589 29.096  8.41    0.75   -3.27    0.30    0.00   -2.97  0.790
   3.147  0.602  6.44    0.78   -7.98    0.32    0.00   -7.66 4.335E-01

  10.589 29.096  8.39    0.75   -3.19    0.30    0.00   -2.89  0.789
   3.139  0.600  6.47    0.79   -7.88    0.32    0.00   -7.56 4.403E-01

  10.589 29.096  8.37    0.76   -3.11    0.30    0.00   -2.80  0.788
   3.131  0.598  6.51    0.79   -7.78    0.32    0.00   -7.46 4.473E-01

  10.589 29.096  8.35    0.76   -3.03    0.31    0.00   -2.72  0.787
   3.123  0.596  6.54    0.80   -7.69    0.32    0.00   -7.36 4.542E-01

  10.589 29.096  8.32    0.77   -2.94    0.31    0.00   -2.63  0.786
   3.115  0.594  6.58    0.80   -7.57    0.33    0.00   -7.25 4.613E-01

  10.589 29.096  8.30    0.78   -2.86    0.31    0.00   -2.54  0.786
   3.107  0.591  6.62    0.81   -7.48    0.33    0.00   -7.15 4.684E-01

  10.589 29.096  8.28    0.78   -2.79    0.31    0.00   -2.47  0.785
   3.099  0.589  6.65    0.82   -7.39    0.33    0.00   -7.06 4.755E-01

  10.589 29.096  8.26    0.79   -2.71    0.31    0.00   -2.39  0.782
   3.091  0.587  6.69    0.82   -7.29    0.33    0.00   -6.96 4.828E-01

  10.589 29.096  8.24    0.79   -2.62    0.32    0.00   -2.30  0.784
   3.083  0.585  6.73    0.83   -7.19    0.34    0.00   -6.86 4.901E-01

  10.589 29.096  8.22    0.80   -2.54    0.32    0.00   -2.22  0.784
   3.075  0.583  6.76    0.84   -7.09    0.34    0.00   -6.75 4.974E-01

  10.589 29.096  8.20    0.81   -2.46    0.32    0.00   -2.14  0.783
   3.067  0.581  6.80    0.84   -6.99    0.34    0.00   -6.65 5.049E-01

  10.589 29.096  8.18    0.81   -2.38    0.32    0.00   -2.05  0.783
   3.059  0.579  6.84    0.85   -6.89    0.34    0.00   -6.55 5.124E-01

  10.589 29.096  8.15    0.82   -2.30    0.33    0.00   -1.97  0.782
   3.051  0.576  6.87    0.86   -6.80    0.35    0.00   -6.46 5.199E-01

  10.589 29.096  8.13    0.83   -2.22    0.33    0.00   -1.89  0.782
   3.043  0.574  6.91    0.87   -6.71    0.35    0.00   -6.36 5.276E-01

  10.589 29.096  8.11    0.84   -2.14    0.33    0.00   -1.80  0.782
   3.035  0.572  6.94    0.87   -6.60    0.35    0.00   -6.25 5.353E-01

  10.589 29.096  8.09    0.84   -2.06    0.34    0.00   -1.73  0.782
   3.027  0.570  6.98    0.88   -6.51    0.36    0.00   -6.16 5.430E-01

  10.589 29.096  8.07    0.85   -1.98    0.34    0.00   -1.64  0.781
   3.019  0.568  7.02    0.89   -6.41    0.36    0.00   -6.05 5.508E-01

  10.589 29.096  8.05    0.86   -1.89    0.34    0.00   -1.55  0.781
   3.011  0.566  7.05    0.90   -6.30    0.36    0.00   -5.94 5.587E-01

  10.589 29.096  8.03    0.86   -1.82    0.34    0.00   -1.47  0.781
   3.003  0.564  7.09    0.91   -6.21    0.37    0.00   -5.85 5.667E-01

  10.589 29.096  8.00    0.87   -1.73    0.35    0.00   -1.38  0.782
   2.995  0.562  7.13    0.91   -6.11    0.37    0.00   -5.74 5.747E-01

  10.589 29.096  7.98    0.88   -1.65    0.35    0.00   -1.30  0.782
   2.987  0.560  7.16    0.92   -6.01    0.37    0.00   -5.64 5.828E-01

  10.589 29.096  7.96    0.89   -1.57    0.35    0.00   -1.21  0.782
   2.979  0.557  7.20    0.93   -5.91    0.38    0.00   -5.53 5.909E-01

  10.589 29.096  7.94    0.90   -1.49    0.36    0.00   -1.13  0.782
   2.971  0.555  7.24    0.94   -5.81    0.38    0.00   -5.43 5.991E-01

  10.589 29.096  7.92    0.90   -1.40    0.36    0.00   -1.04  0.782
   2.963  0.553  7.27    0.95   -5.71    0.38    0.00   -5.32 6.074E-01

  10.589 29.096  7.90    0.91   -1.31    0.37    0.00   -0.95  0.782
   2.955  0.551  7.31    0.96   -5.60    0.39    0.00   -5.22 6.158E-01

  10.589 29.176  8.67    0.69   -4.16    0.29    0.00   -3.87  0.805
   3.227  0.628  6.02    0.72   -9.05    0.31    0.00   -8.75 3.558E-01

  10.589 29.176  8.65    0.69   -4.06    0.29    0.00   -3.77  0.803
   3.219  0.625  6.06    0.73   -8.94    0.31    0.00   -8.63 3.618E-01

  10.589 29.176  8.63    0.70   -4.00    0.29    0.00   -3.71  0.801
   3.211  0.623  6.10    0.73   -8.86    0.31    0.00   -8.55 3.680E-01

  10.589 29.176  8.61    0.70   -3.92    0.29    0.00   -3.63  0.799
   3.203  0.621  6.13    0.74   -8.76    0.31    0.00   -8.45 3.741E-01

  10.589 29.176  8.58    0.71   -3.81    0.29    0.00   -3.52  0.798
   3.195  0.619  6.17    0.74   -8.64    0.31    0.00   -8.33 3.804E-01

  10.589 29.176  8.56    0.71   -3.76    0.29    0.00   -3.47  0.796
   3.187  0.616  6.21    0.75   -8.57    0.31    0.00   -8.26 3.867E-01

  10.589 29.176  8.54    0.72   -3.68    0.29    0.00   -3.38  0.795
   3.179  0.614  6.24    0.75   -8.47    0.31    0.00   -8.16 3.931E-01

  10.589 29.176  8.52    0.73   -3.60    0.30    0.00   -3.30  0.794
   3.171  0.612  6.28    0.76   -8.38    0.31    0.00   -8.06 3.995E-01

  10.589 29.176  8.50    0.73   -3.52    0.30    0.00   -3.22  0.793
   3.163  0.610  6.32    0.76   -8.28    0.32    0.00   -7.96 4.061E-01

  10.589 29.176  8.48    0.74   -3.44    0.30    0.00   -3.14  0.792
   3.155  0.608  6.35    0.77   -8.18    0.32    0.00   -7.86 4.126E-01

  10.589 29.176  8.46    0.74   -3.36    0.30    0.00   -3.06  0.791
   3.147  0.605  6.39    0.78   -8.08    0.32    0.00   -7.77 4.193E-01

  10.589 29.176  8.43    0.75   -3.28    0.30    0.00   -2.98  0.790
   3.139  0.603  6.43    0.78   -7.99    0.32    0.00   -7.67 4.260E-01

  10.589 29.176  8.41    0.75   -3.20    0.30    0.00   -2.89  0.789
   3.131  0.601  6.46    0.79   -7.88    0.32    0.00   -7.56 4.327E-01

  10.589 29.176  8.39    0.76   -3.12    0.31    0.00   -2.81  0.788
   3.123  0.599  6.50    0.79   -7.79    0.32    0.00   -7.47 4.396E-01

  10.589 29.176  8.37    0.77   -3.04    0.31    0.00   -2.73  0.787
   3.115  0.597  6.54    0.80   -7.69    0.33    0.00   -7.37 4.465E-01

  10.589 29.176  8.35    0.77   -2.95    0.31    0.00   -2.64  0.786
   3.107  0.595  6.57    0.81   -7.59    0.33    0.00   -7.26 4.534E-01

  10.589 29.176  8.33    0.78   -2.87    0.31    0.00   -2.56  0.785
   3.099  0.592  6.61    0.81   -7.49    0.33    0.00   -7.16 4.605E-01

  10.589 29.176  8.31    0.78   -2.80    0.31    0.00   -2.48  0.785
   3.091  0.590  6.65    0.82   -7.40    0.33    0.00   -7.07 4.676E-01

  10.589 29.176  8.28    0.79   -2.72    0.31    0.00   -2.40  0.781
   3.083  0.588  6.68    0.83   -7.30    0.33    0.00   -6.97 4.747E-01

