EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
H3_kin7_2nd                                                             
                                                                        
Hall A 2018: 25 cm Tritium target                                       
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00045; twall=0.00481; tbeam=0.00291; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL

  10.589 24.711  6.20    1.01    1.46    0.45    0.00    1.91  0.816
   3.195  0.447  8.56    1.06   -2.37    0.48    0.00   -1.89 2.003E+00

  10.589 24.711  6.18    1.02    1.54    0.46    0.00    1.99  0.817
   3.187  0.445  8.59    1.07   -2.28    0.48    0.00   -1.79 2.019E+00

  10.589 24.711  6.17    1.02    1.61    0.46    0.00    2.07  0.818
   3.179  0.443  8.62    1.08   -2.18    0.49    0.00   -1.69 2.035E+00

  10.589 24.711  6.15    1.03    1.69    0.47    0.00    2.16  0.818
   3.171  0.442  8.65    1.09   -2.08    0.49    0.00   -1.59 2.052E+00

  10.589 24.711  6.13    1.04    1.77    0.47    0.00    2.24  0.816
   3.163  0.440  8.68    1.10   -1.99    0.50    0.00   -1.49 2.068E+00

  10.589 24.711  6.12    1.05    1.85    0.48    0.00    2.33  0.819
   3.155  0.439  8.71    1.11   -1.90    0.51    0.00   -1.39 2.084E+00

  10.589 24.711  6.10    1.06    1.93    0.48    0.00    2.41  0.820
   3.147  0.437  8.74    1.12   -1.80    0.51    0.00   -1.29 2.101E+00

  10.589 24.711  6.09    1.07    2.00    0.49    0.00    2.49  0.820
   3.139  0.435  8.77    1.13   -1.71    0.52    0.00   -1.19 2.117E+00

  10.589 24.711  6.07    1.08    2.07    0.50    0.00    2.57  0.821
   3.131  0.434  8.80    1.14   -1.62    0.53    0.00   -1.09 2.134E+00

  10.589 24.711  6.06    1.09    2.16    0.50    0.00    2.67  0.822
   3.123  0.432  8.83    1.16   -1.51    0.53    0.00   -0.98 2.151E+00

  10.589 24.711  6.04    1.10    2.23    0.51    0.00    2.74  0.822
   3.115  0.431  8.86    1.17   -1.43    0.54    0.00   -0.89 2.167E+00

  10.589 24.711  6.03    1.11    2.31    0.51    0.00    2.83  0.823
   3.107  0.429  8.90    1.18   -1.33    0.54    0.00   -0.78 2.184E+00

  10.589 24.711  6.01    1.12    2.39    0.52    0.00    2.91  0.824
   3.099  0.428  8.93    1.19   -1.23    0.55    0.00   -0.68 2.201E+00

  10.589 24.711  5.99    1.13    2.47    0.53    0.00    3.00  0.824
   3.091  0.426  8.96    1.20   -1.14    0.56    0.00   -0.58 2.218E+00

  10.589 24.711  5.98    1.14    2.55    0.53    0.00    3.09  0.825
   3.083  0.424  8.99    1.21   -1.04    0.57    0.00   -0.47 2.235E+00

  10.589 24.711  5.96    1.15    2.63    0.54    0.00    3.17  0.826
   3.075  0.423  9.02    1.22   -0.94    0.57    0.00   -0.37 2.251E+00

  10.589 24.711  5.95    1.16    2.70    0.55    0.00    3.25  0.826
   3.067  0.421  9.05    1.23   -0.86    0.58    0.00   -0.27 2.268E+00

  10.589 24.711  5.93    1.17    2.78    0.55    0.00    3.34  0.827
   3.059  0.420  9.08    1.24   -0.76    0.59    0.00   -0.17 2.285E+00

  10.589 24.711  5.92    1.18    2.86    0.56    0.00    3.42  0.827
   3.051  0.418  9.11    1.26   -0.66    0.60    0.00   -0.06 2.303E+00

  10.589 24.711  5.90    1.19    2.94    0.57    0.00    3.52  0.828
   3.043  0.417  9.14    1.27   -0.56    0.60    0.00    0.05 2.320E+00

  10.589 24.711  5.89    1.21    3.03    0.58    0.00    3.60  0.829
   3.035  0.415  9.17    1.28   -0.46    0.61    0.00    0.16 2.337E+00

  10.589 24.711  5.87    1.22    3.12    0.58    0.00    3.70  0.829
   3.027  0.414  9.20    1.29   -0.35    0.62    0.00    0.27 2.354E+00

  10.589 24.711  5.85    1.23    3.21    0.59    0.00    3.80  0.830
   3.019  0.412  9.23    1.31   -0.24    0.63    0.00    0.39 2.371E+00

  10.589 24.711  5.84    1.24    3.28    0.60    0.00    3.89  0.831
   3.011  0.411  9.26    1.32   -0.15    0.64    0.00    0.49 2.389E+00

  10.589 24.711  5.82    1.25    3.35    0.61    0.00    3.96  0.831
   3.003  0.409  9.29    1.33   -0.06    0.64    0.00    0.59 2.406E+00

  10.589 24.711  5.81    1.26    3.43    0.62    0.00    4.05  0.832
   2.995  0.408  9.32    1.34    0.04    0.65    0.00    0.69 2.424E+00

  10.589 24.711  5.79    1.27    3.52    0.62    0.00    4.14  0.833
   2.987  0.406  9.35    1.36    0.14    0.66    0.00    0.80 2.441E+00

  10.589 24.711  5.78    1.29    3.60    0.63    0.00    4.24  0.833
   2.979  0.405  9.38    1.37    0.24    0.67    0.00    0.91 2.459E+00

  10.589 24.711  5.76    1.30    3.68    0.64    0.00    4.32  0.834
   2.971  0.403  9.41    1.38    0.34    0.68    0.00    1.02 2.476E+00

  10.589 24.711  5.75    1.31    3.76    0.65    0.00    4.41  0.834
   2.963  0.402  9.44    1.40    0.44    0.69    0.00    1.13 2.494E+00

  10.589 24.711  5.73    1.32    3.86    0.66    0.00    4.52  0.835
   2.955  0.400  9.48    1.41    0.55    0.70    0.00    1.25 2.512E+00

  10.589 24.791  6.30    0.97    1.05    0.42    0.00    1.48  0.813
   3.227  0.456  8.40    1.02   -2.87    0.45    0.00   -2.42 1.888E+00

  10.589 24.791  6.28    0.97    1.13    0.43    0.00    1.56  0.813
   3.219  0.454  8.43    1.03   -2.77    0.46    0.00   -2.32 1.904E+00

  10.589 24.791  6.27    0.98    1.21    0.43    0.00    1.64  0.814
   3.211  0.453  8.46    1.04   -2.68    0.46    0.00   -2.22 1.920E+00

  10.589 24.791  6.25    0.99    1.28    0.44    0.00    1.72  0.814
   3.203  0.451  8.49    1.05   -2.58    0.47    0.00   -2.12 1.936E+00

  10.589 24.791  6.24    1.00    1.36    0.45    0.00    1.81  0.815
   3.195  0.449  8.52    1.06   -2.49    0.47    0.00   -2.01 1.951E+00

  10.589 24.791  6.22    1.01    1.44    0.45    0.00    1.89  0.816
   3.187  0.448  8.55    1.06   -2.39    0.48    0.00   -1.92 1.967E+00

  10.589 24.791  6.20    1.02    1.52    0.46    0.00    1.97  0.816
   3.179  0.446  8.58    1.07   -2.30    0.48    0.00   -1.81 1.984E+00

  10.589 24.791  6.19    1.03    1.59    0.46    0.00    2.05  0.817
   3.171  0.445  8.61    1.08   -2.21    0.49    0.00   -1.72 2.000E+00

  10.589 24.791  6.17    1.03    1.67    0.47    0.00    2.14  0.817
   3.163  0.443  8.64    1.09   -2.11    0.49    0.00   -1.61 2.016E+00

  10.589 24.791  6.16    1.04    1.75    0.47    0.00    2.22  0.818
   3.155  0.441  8.67    1.10   -2.01    0.50    0.00   -1.51 2.032E+00

  10.589 24.791  6.14    1.05    1.83    0.48    0.00    2.31  0.819
   3.147  0.440  8.70    1.11   -1.92    0.51    0.00   -1.41 2.048E+00

  10.589 24.791  6.13    1.06    1.90    0.48    0.00    2.39  0.819
   3.139  0.438  8.73    1.13   -1.83    0.51    0.00   -1.31 2.065E+00

  10.589 24.791  6.11    1.07    1.98    0.49    0.00    2.47  0.820
   3.131  0.437  8.77    1.14   -1.73    0.52    0.00   -1.21 2.081E+00

  10.589 24.791  6.10    1.08    2.05    0.50    0.00    2.55  0.821
   3.123  0.435  8.80    1.15   -1.64    0.52    0.00   -1.11 2.097E+00

  10.589 24.791  6.08    1.09    2.14    0.50    0.00    2.65  0.821
   3.115  0.433  8.83    1.16   -1.54    0.53    0.00   -1.00 2.114E+00

  10.589 24.791  6.06    1.10    2.22    0.51    0.00    2.73  0.822
   3.107  0.432  8.86    1.17   -1.44    0.54    0.00   -0.90 2.130E+00

  10.589 24.791  6.05    1.11    2.29    0.51    0.00    2.81  0.822
   3.099  0.430  8.89    1.18   -1.35    0.54    0.00   -0.81 2.147E+00

  10.589 24.791  6.03    1.12    2.37    0.52    0.00    2.90  0.823
   3.091  0.429  8.92    1.19   -1.25    0.55    0.00   -0.70 2.164E+00

  10.589 24.791  6.02    1.13    2.45    0.53    0.00    2.98  0.824
   3.083  0.427  8.95    1.20   -1.16    0.56    0.00   -0.60 2.180E+00

  10.589 24.791  6.00    1.14    2.53    0.53    0.00    3.07  0.824
   3.075  0.426  8.98    1.21   -1.06    0.57    0.00   -0.49 2.197E+00

  10.589 24.791  5.99    1.15    2.61    0.54    0.00    3.15  0.825
   3.067  0.424  9.01    1.22   -0.96    0.57    0.00   -0.39 2.214E+00

  10.589 24.791  5.97    1.16    2.68    0.55    0.00    3.23  0.826
   3.059  0.423  9.04    1.23   -0.88    0.58    0.00   -0.29 2.231E+00

  10.589 24.791  5.95    1.17    2.76    0.55    0.00    3.32  0.826
   3.051  0.421  9.07    1.25   -0.78    0.59    0.00   -0.19 2.248E+00

  10.589 24.791  5.94    1.19    2.84    0.56    0.00    3.41  0.827
   3.043  0.419  9.10    1.26   -0.68    0.60    0.00   -0.08 2.265E+00

  10.589 24.791  5.92    1.20    2.93    0.57    0.00    3.50  0.828
   3.035  0.418  9.13    1.27   -0.58    0.60    0.00    0.03 2.282E+00

  10.589 24.791  5.91    1.21    3.01    0.58    0.00    3.59  0.828
   3.027  0.416  9.16    1.28   -0.48    0.61    0.00    0.13 2.299E+00

  10.589 24.791  5.89    1.22    3.09    0.58    0.00    3.68  0.829
   3.019  0.415  9.19    1.30   -0.37    0.62    0.00    0.25 2.316E+00

  10.589 24.791  5.88    1.23    3.18    0.59    0.00    3.77  0.829
   3.011  0.413  9.22    1.31   -0.27    0.63    0.00    0.36 2.333E+00

  10.589 24.791  5.86    1.24    3.27    0.60    0.00    3.87  0.830
   3.003  0.412  9.26    1.32   -0.17    0.64    0.00    0.47 2.350E+00

  10.589 24.791  5.85    1.25    3.35    0.61    0.00    3.96  0.831
   2.995  0.410  9.29    1.33   -0.07    0.64    0.00    0.58 2.367E+00

  10.589 24.791  5.83    1.27    3.42    0.62    0.00    4.04  0.831
   2.987  0.409  9.32    1.35    0.02    0.65    0.00    0.68 2.385E+00

  10.589 24.791  5.81    1.28    3.50    0.62    0.00    4.13  0.832
   2.979  0.407  9.35    1.36    0.12    0.66    0.00    0.79 2.402E+00

  10.589 24.791  5.80    1.29    3.58    0.63    0.00    4.22  0.833
   2.971  0.406  9.38    1.37    0.22    0.67    0.00    0.90 2.419E+00

  10.589 24.791  5.78    1.30    3.66    0.64    0.00    4.31  0.833
   2.963  0.404  9.41    1.39    0.32    0.68    0.00    1.00 2.437E+00

  10.589 24.791  5.77    1.31    3.74    0.65    0.00    4.40  0.834
   2.955  0.403  9.44    1.40    0.42    0.69    0.00    1.11 2.454E+00

  10.589 24.871  6.34    0.96    0.96    0.42    0.00    1.38  0.813
   3.227  0.459  8.36    1.01   -2.98    0.45    0.00   -2.53 1.839E+00

  10.589 24.871  6.32    0.97    1.03    0.42    0.00    1.46  0.812
   3.219  0.457  8.39    1.02   -2.89    0.45    0.00   -2.44 1.854E+00

  10.589 24.871  6.31    0.97    1.11    0.43    0.00    1.54  0.813
   3.211  0.456  8.42    1.03   -2.80    0.45    0.00   -2.34 1.870E+00

  10.589 24.871  6.29    0.98    1.18    0.43    0.00    1.62  0.813
   3.203  0.454  8.45    1.04   -2.70    0.46    0.00   -2.24 1.886E+00

  10.589 24.871  6.28    0.99    1.26    0.44    0.00    1.70  0.814
   3.195  0.452  8.48    1.05   -2.61    0.47    0.00   -2.14 1.901E+00

  10.589 24.871  6.26    1.00    1.34    0.44    0.00    1.79  0.815
   3.187  0.451  8.51    1.06   -2.51    0.47    0.00   -2.04 1.917E+00

  10.589 24.871  6.24    1.01    1.42    0.45    0.00    1.87  0.815
   3.179  0.449  8.54    1.07   -2.42    0.48    0.00   -1.94 1.933E+00

  10.589 24.871  6.23    1.02    1.49    0.46    0.00    1.95  0.816
   3.171  0.447  8.57    1.08   -2.32    0.48    0.00   -1.84 1.949E+00

  10.589 24.871  6.21    1.03    1.57    0.46    0.00    2.03  0.817
   3.163  0.446  8.60    1.09   -2.23    0.49    0.00   -1.74 1.965E+00

  10.589 24.871  6.20    1.04    1.65    0.47    0.00    2.12  0.817
   3.155  0.444  8.63    1.10   -2.13    0.49    0.00   -1.64 1.981E+00

  10.589 24.871  6.18    1.05    1.73    0.47    0.00    2.20  0.817
   3.147  0.443  8.66    1.11   -2.04    0.50    0.00   -1.54 1.997E+00

  10.589 24.871  6.17    1.06    1.81    0.48    0.00    2.29  0.818
   3.139  0.441  8.70    1.12   -1.94    0.51    0.00   -1.43 2.013E+00

  10.589 24.871  6.15    1.06    1.88    0.48    0.00    2.37  0.819
   3.131  0.439  8.73    1.13   -1.85    0.51    0.00   -1.33 2.029E+00

  10.589 24.871  6.13    1.07    1.96    0.49    0.00    2.45  0.819
   3.123  0.438  8.76    1.14   -1.75    0.52    0.00   -1.23 2.045E+00

  10.589 24.871  6.12    1.08    2.03    0.50    0.00    2.53  0.820
   3.115  0.436  8.79    1.15   -1.66    0.52    0.00   -1.14 2.062E+00

  10.589 24.871  6.10    1.09    2.12    0.50    0.00    2.63  0.821
   3.107  0.435  8.82    1.16   -1.56    0.53    0.00   -1.02 2.078E+00

  10.589 24.871  6.09    1.10    2.20    0.51    0.00    2.71  0.821
   3.099  0.433  8.85    1.17   -1.46    0.54    0.00   -0.92 2.094E+00

  10.589 24.871  6.07    1.11    2.27    0.51    0.00    2.79  0.822
   3.091  0.431  8.88    1.18   -1.37    0.54    0.00   -0.83 2.111E+00

  10.589 24.871  6.06    1.12    2.35    0.52    0.00    2.87  0.823
   3.083  0.430  8.91    1.19   -1.28    0.55    0.00   -0.72 2.127E+00

  10.589 24.871  6.04    1.13    2.43    0.53    0.00    2.96  0.823
   3.075  0.428  8.94    1.20   -1.18    0.56    0.00   -0.62 2.144E+00

  10.589 24.871  6.02    1.14    2.51    0.53    0.00    3.05  0.824
   3.067  0.427  8.97    1.21   -1.08    0.57    0.00   -0.51 2.161E+00

  10.589 24.871  6.01    1.15    2.59    0.54    0.00    3.13  0.824
   3.059  0.425  9.00    1.23   -0.98    0.57    0.00   -0.41 2.177E+00

  10.589 24.871  5.99    1.17    2.67    0.55    0.00    3.22  0.825
   3.051  0.424  9.03    1.24   -0.89    0.58    0.00   -0.30 2.194E+00

  10.589 24.871  5.98    1.18    2.74    0.55    0.00    3.30  0.826
   3.043  0.422  9.06    1.25   -0.80    0.59    0.00   -0.21 2.211E+00

  10.589 24.871  5.96    1.19    2.82    0.56    0.00    3.39  0.827
   3.035  0.421  9.09    1.26   -0.70    0.60    0.00   -0.10 2.227E+00

  10.589 24.871  5.95    1.20    2.91    0.57    0.00    3.48  0.827
   3.027  0.419  9.13    1.27   -0.60    0.60    0.00    0.01 2.244E+00

  10.589 24.871  5.93    1.21    2.99    0.58    0.00    3.57  0.828
   3.019  0.417  9.16    1.28   -0.50    0.61    0.00    0.12 2.261E+00

  10.589 24.871  5.91    1.22    3.07    0.58    0.00    3.66  0.828
   3.011  0.416  9.19    1.30   -0.39    0.62    0.00    0.23 2.278E+00

  10.589 24.871  5.90    1.23    3.16    0.59    0.00    3.75  0.829
   3.003  0.414  9.22    1.31   -0.29    0.63    0.00    0.34 2.295E+00

  10.589 24.871  5.88    1.24    3.25    0.60    0.00    3.85  0.830
   2.995  0.413  9.25    1.32   -0.18    0.64    0.00    0.46 2.312E+00

  10.589 24.871  5.87    1.26    3.33    0.61    0.00    3.94  0.830
   2.987  0.411  9.28    1.34   -0.08    0.64    0.00    0.56 2.329E+00

  10.589 24.871  5.85    1.27    3.40    0.62    0.00    4.02  0.831
   2.979  0.410  9.31    1.35    0.00    0.65    0.00    0.66 2.346E+00

  10.589 24.871  5.84    1.28    3.48    0.62    0.00    4.11  0.832
   2.971  0.408  9.34    1.36    0.10    0.66    0.00    0.77 2.364E+00

  10.589 24.871  5.82    1.29    3.57    0.63    0.00    4.20  0.832
   2.963  0.407  9.37    1.38    0.20    0.67    0.00    0.88 2.381E+00

  10.589 24.871  5.80    1.30    3.65    0.64    0.00    4.29  0.833
   2.955  0.405  9.40    1.39    0.30    0.68    0.00    0.99 2.398E+00

  10.589 24.951  6.38    0.95    0.86    0.41    0.00    1.27  0.810
   3.227  0.462  8.32    1.00   -3.10    0.44    0.00   -2.66 1.790E+00

  10.589 24.951  6.36    0.96    0.93    0.42    0.00    1.35  0.812
   3.219  0.460  8.35    1.01   -3.01    0.45    0.00   -2.56 1.806E+00

  10.589 24.951  6.35    0.97    1.01    0.42    0.00    1.43  0.811
   3.211  0.458  8.38    1.02   -2.92    0.45    0.00   -2.47 1.821E+00

  10.589 24.951  6.33    0.98    1.08    0.43    0.00    1.51  0.812
   3.203  0.457  8.41    1.03   -2.82    0.45    0.00   -2.37 1.837E+00

  10.589 24.951  6.32    0.98    1.16    0.43    0.00    1.60  0.813
   3.195  0.455  8.44    1.04   -2.73    0.46    0.00   -2.27 1.852E+00

  10.589 24.951  6.30    0.99    1.24    0.44    0.00    1.68  0.813
   3.187  0.454  8.47    1.05   -2.63    0.47    0.00   -2.16 1.868E+00

  10.589 24.951  6.28    1.00    1.32    0.44    0.00    1.76  0.814
   3.179  0.452  8.50    1.06   -2.54    0.47    0.00   -2.06 1.883E+00

  10.589 24.951  6.27    1.01    1.40    0.45    0.00    1.85  0.815
   3.171  0.450  8.53    1.07   -2.44    0.48    0.00   -1.96 1.899E+00

  10.589 24.951  6.25    1.02    1.47    0.46    0.00    1.93  0.815
   3.163  0.449  8.56    1.08   -2.35    0.48    0.00   -1.86 1.915E+00

  10.589 24.951  6.24    1.03    1.55    0.46    0.00    2.01  0.816
   3.155  0.447  8.59    1.09   -2.25    0.49    0.00   -1.76 1.931E+00

  10.589 24.951  6.22    1.04    1.63    0.47    0.00    2.09  0.817
   3.147  0.445  8.63    1.10   -2.16    0.49    0.00   -1.66 1.947E+00

  10.589 24.951  6.20    1.05    1.71    0.47    0.00    2.18  0.817
   3.139  0.444  8.66    1.11   -2.06    0.50    0.00   -1.56 1.963E+00

  10.589 24.951  6.19    1.06    1.79    0.48    0.00    2.27  0.818
   3.131  0.442  8.69    1.12   -1.96    0.50    0.00   -1.46 1.979E+00

  10.589 24.951  6.17    1.07    1.86    0.48    0.00    2.35  0.818
   3.123  0.441  8.72    1.13   -1.87    0.51    0.00   -1.36 1.995E+00

  10.589 24.951  6.16    1.08    1.94    0.49    0.00    2.43  0.819
   3.115  0.439  8.75    1.14   -1.77    0.52    0.00   -1.25 2.011E+00

  10.589 24.951  6.14    1.09    2.02    0.50    0.00    2.51  0.819
   3.107  0.437  8.78    1.15   -1.68    0.52    0.00   -1.16 2.027E+00

  10.589 24.951  6.13    1.10    2.09    0.50    0.00    2.59  0.820
   3.099  0.436  8.81    1.16   -1.59    0.53    0.00   -1.06 2.043E+00

  10.589 24.951  6.11    1.11    2.18    0.51    0.00    2.69  0.821
   3.091  0.434  8.84    1.17   -1.48    0.54    0.00   -0.94 2.059E+00

  10.589 24.951  6.09    1.12    2.25    0.51    0.00    2.77  0.821
   3.083  0.433  8.87    1.18   -1.39    0.54    0.00   -0.85 2.075E+00

  10.589 24.951  6.08    1.13    2.33    0.52    0.00    2.85  0.822
   3.075  0.431  8.90    1.19   -1.30    0.55    0.00   -0.75 2.092E+00

  10.589 24.951  6.06    1.14    2.41    0.53    0.00    2.94  0.823
   3.067  0.429  8.93    1.20   -1.20    0.56    0.00   -0.64 2.108E+00

  10.589 24.951  6.05    1.15    2.49    0.53    0.00    3.03  0.823
   3.059  0.428  8.96    1.22   -1.10    0.57    0.00   -0.53 2.125E+00

  10.589 24.951  6.03    1.16    2.57    0.54    0.00    3.12  0.824
   3.051  0.426  9.00    1.23   -1.00    0.57    0.00   -0.43 2.141E+00

  10.589 24.951  6.01    1.17    2.65    0.55    0.00    3.20  0.825
   3.043  0.425  9.03    1.24   -0.91    0.58    0.00   -0.32 2.158E+00

  10.589 24.951  6.00    1.18    2.72    0.55    0.00    3.28  0.825
   3.035  0.423  9.06    1.25   -0.82    0.59    0.00   -0.23 2.174E+00

  10.589 24.951  5.98    1.19    2.80    0.56    0.00    3.37  0.826
   3.027  0.422  9.09    1.26   -0.72    0.60    0.00   -0.12 2.191E+00

  10.589 24.951  5.97    1.20    2.89    0.57    0.00    3.46  0.827
   3.019  0.420  9.12    1.27   -0.62    0.60    0.00   -0.01 2.208E+00

  10.589 24.951  5.95    1.21    2.97    0.58    0.00    3.55  0.827
   3.011  0.419  9.15    1.29   -0.52    0.61    0.00    0.10 2.224E+00

  10.589 24.951  5.94    1.22    3.06    0.58    0.00    3.64  0.828
   3.003  0.417  9.18    1.30   -0.42    0.62    0.00    0.21 2.241E+00

  10.589 24.951  5.92    1.23    3.14    0.59    0.00    3.74  0.829
   2.995  0.415  9.21    1.31   -0.31    0.63    0.00    0.32 2.258E+00

  10.589 24.951  5.90    1.25    3.24    0.60    0.00    3.84  0.829
   2.987  0.414  9.24    1.32   -0.20    0.64    0.00    0.44 2.275E+00

  10.589 24.951  5.89    1.26    3.32    0.61    0.00    3.93  0.830
   2.979  0.412  9.27    1.34   -0.10    0.64    0.00    0.55 2.292E+00

  10.589 24.951  5.87    1.27    3.38    0.62    0.00    4.00  0.831
   2.971  0.411  9.30    1.35   -0.02    0.65    0.00    0.64 2.309E+00

  10.589 24.951  5.86    1.28    3.47    0.62    0.00    4.09  0.831
   2.963  0.409  9.33    1.36    0.09    0.66    0.00    0.75 2.326E+00

  10.589 24.951  5.84    1.29    3.55    0.63    0.00    4.19  0.832
   2.955  0.408  9.37    1.38    0.19    0.67    0.00    0.86 2.343E+00

  10.589 25.031  6.42    0.94    0.77    0.41    0.00    1.18  0.809
   3.227  0.465  8.28    1.00   -3.20    0.43    0.00   -2.77 1.743E+00

  10.589 25.031  6.40    0.95    0.83    0.41    0.00    1.25  0.810
   3.219  0.463  8.31    1.00   -3.13    0.44    0.00   -2.69 1.758E+00

  10.589 25.031  6.39    0.96    0.91    0.42    0.00    1.33  0.812
   3.211  0.461  8.34    1.01   -3.03    0.45    0.00   -2.58 1.774E+00

  10.589 25.031  6.37    0.97    0.99    0.42    0.00    1.41  0.812
   3.203  0.460  8.37    1.02   -2.94    0.45    0.00   -2.48 1.789E+00

  10.589 25.031  6.35    0.98    1.06    0.43    0.00    1.49  0.811
   3.195  0.458  8.40    1.03   -2.85    0.45    0.00   -2.39 1.804E+00

  10.589 25.031  6.34    0.99    1.14    0.43    0.00    1.57  0.812
   3.187  0.456  8.43    1.04   -2.75    0.46    0.00   -2.29 1.820E+00

  10.589 25.031  6.32    0.99    1.22    0.44    0.00    1.66  0.813
   3.179  0.455  8.46    1.05   -2.65    0.47    0.00   -2.19 1.835E+00

  10.589 25.031  6.31    1.00    1.30    0.44    0.00    1.74  0.813
   3.171  0.453  8.49    1.06   -2.56    0.47    0.00   -2.09 1.851E+00

  10.589 25.031  6.29    1.01    1.38    0.45    0.00    1.83  0.814
   3.163  0.451  8.52    1.07   -2.46    0.48    0.00   -1.98 1.866E+00

  10.589 25.031  6.28    1.02    1.45    0.46    0.00    1.91  0.815
   3.155  0.450  8.56    1.08   -2.37    0.48    0.00   -1.89 1.882E+00

  10.589 25.031  6.26    1.03    1.53    0.46    0.00    1.99  0.815
   3.147  0.448  8.59    1.09   -2.27    0.49    0.00   -1.78 1.897E+00

  10.589 25.031  6.24    1.04    1.61    0.47    0.00    2.07  0.816
   3.139  0.447  8.62    1.10   -2.18    0.49    0.00   -1.69 1.913E+00

  10.589 25.031  6.23    1.05    1.69    0.47    0.00    2.16  0.816
   3.131  0.445  8.65    1.11   -2.08    0.50    0.00   -1.58 1.929E+00

  10.589 25.031  6.21    1.06    1.77    0.48    0.00    2.24  0.815
   3.123  0.443  8.68    1.12   -1.99    0.51    0.00   -1.48 1.945E+00

  10.589 25.031  6.20    1.07    1.84    0.48    0.00    2.33  0.818
   3.115  0.442  8.71    1.13   -1.89    0.51    0.00   -1.38 1.961E+00

  10.589 25.031  6.18    1.08    1.92    0.49    0.00    2.41  0.818
   3.107  0.440  8.74    1.14   -1.80    0.52    0.00   -1.28 1.977E+00

  10.589 25.031  6.16    1.09    2.00    0.50    0.00    2.49  0.819
   3.099  0.439  8.77    1.15   -1.70    0.52    0.00   -1.18 1.993E+00

  10.589 25.031  6.15    1.10    2.07    0.50    0.00    2.58  0.820
   3.091  0.437  8.80    1.16   -1.61    0.53    0.00   -1.08 2.009E+00

  10.589 25.031  6.13    1.11    2.16    0.51    0.00    2.67  0.820
   3.083  0.435  8.83    1.17   -1.50    0.54    0.00   -0.96 2.025E+00

  10.589 25.031  6.12    1.12    2.24    0.51    0.00    2.76  0.821
   3.075  0.434  8.86    1.18   -1.41    0.54    0.00   -0.86 2.041E+00

  10.589 25.031  6.10    1.13    2.31    0.52    0.00    2.83  0.822
   3.067  0.432  8.90    1.19   -1.32    0.55    0.00   -0.77 2.057E+00

  10.589 25.031  6.08    1.14    2.40    0.53    0.00    2.93  0.822
   3.059  0.431  8.93    1.21   -1.22    0.56    0.00   -0.66 2.073E+00

  10.589 25.031  6.07    1.15    2.47    0.53    0.00    3.01  0.823
   3.051  0.429  8.96    1.22   -1.12    0.57    0.00   -0.55 2.090E+00

  10.589 25.031  6.05    1.16    2.56    0.54    0.00    3.10  0.824
   3.043  0.427  8.99    1.23   -1.02    0.57    0.00   -0.45 2.106E+00

  10.589 25.031  6.04    1.17    2.64    0.55    0.00    3.19  0.824
   3.035  0.426  9.02    1.24   -0.92    0.58    0.00   -0.34 2.122E+00

  10.589 25.031  6.02    1.18    2.71    0.56    0.00    3.26  0.825
   3.027  0.424  9.05    1.25   -0.84    0.59    0.00   -0.25 2.139E+00

  10.589 25.031  6.00    1.19    2.79    0.56    0.00    3.35  0.825
   3.019  0.423  9.08    1.26   -0.74    0.60    0.00   -0.14 2.155E+00

  10.589 25.031  5.99    1.20    2.87    0.57    0.00    3.44  0.826
   3.011  0.421  9.11    1.28   -0.64    0.60    0.00   -0.03 2.172E+00

  10.589 25.031  5.97    1.21    2.95    0.58    0.00    3.53  0.827
   3.003  0.420  9.14    1.29   -0.54    0.61    0.00    0.08 2.188E+00

  10.589 25.031  5.96    1.23    3.04    0.58    0.00    3.63  0.827
   2.995  0.418  9.17    1.30   -0.43    0.62    0.00    0.19 2.205E+00

  10.589 25.031  5.94    1.24    3.13    0.59    0.00    3.72  0.828
   2.987  0.416  9.20    1.31   -0.33    0.63    0.00    0.30 2.222E+00

  10.589 25.031  5.93    1.25    3.22    0.60    0.00    3.82  0.829
   2.979  0.415  9.24    1.33   -0.22    0.64    0.00    0.42 2.239E+00

  10.589 25.031  5.91    1.26    3.30    0.61    0.00    3.91  0.829
   2.971  0.413  9.27    1.34   -0.12    0.64    0.00    0.53 2.255E+00

  10.589 25.031  5.89    1.27    3.37    0.62    0.00    3.99  0.830
   2.963  0.412  9.30    1.35   -0.03    0.65    0.00    0.62 2.272E+00

  10.589 25.031  5.88    1.28    3.45    0.62    0.00    4.08  0.831
