EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
H3_kin7_1st                                                             
                                                                        
Hall A 2018: 25 cm Tritium target                                       
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00045; twall=0.00481; tbeam=0.00291; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL
   2.971  0.403  9.42    1.38    0.35    0.68    0.00    1.03 2.480E+00

  10.589 24.706  5.74    1.31    3.78    0.65    0.00    4.43  0.834
   2.963  0.401  9.45    1.40    0.46    0.69    0.00    1.15 2.498E+00

  10.589 24.706  5.73    1.32    3.86    0.66    0.00    4.53  0.835
   2.955  0.400  9.48    1.41    0.56    0.70    0.00    1.26 2.515E+00

  10.589 24.786  6.30    0.97    1.06    0.43    0.00    1.48  0.813
   3.227  0.456  8.40    1.02   -2.86    0.45    0.00   -2.41 1.891E+00

  10.589 24.786  6.28    0.97    1.13    0.43    0.00    1.57  0.813
   3.219  0.454  8.43    1.03   -2.76    0.46    0.00   -2.31 1.907E+00

  10.589 24.786  6.26    0.98    1.21    0.43    0.00    1.65  0.814
   3.211  0.452  8.46    1.04   -2.67    0.46    0.00   -2.21 1.923E+00

  10.589 24.786  6.25    0.99    1.29    0.44    0.00    1.73  0.815
   3.203  0.451  8.49    1.05   -2.58    0.47    0.00   -2.11 1.939E+00

  10.589 24.786  6.23    1.00    1.37    0.45    0.00    1.82  0.815
   3.195  0.449  8.52    1.06   -2.48    0.47    0.00   -2.01 1.955E+00

  10.589 24.786  6.22    1.01    1.44    0.45    0.00    1.90  0.816
   3.187  0.448  8.55    1.07   -2.39    0.48    0.00   -1.91 1.971E+00

  10.589 24.786  6.20    1.02    1.52    0.46    0.00    1.98  0.817
   3.179  0.446  8.58    1.08   -2.29    0.48    0.00   -1.81 1.987E+00

  10.589 24.786  6.19    1.03    1.60    0.46    0.00    2.06  0.817
   3.171  0.444  8.61    1.08   -2.20    0.49    0.00   -1.71 2.003E+00

  10.589 24.786  6.17    1.04    1.68    0.47    0.00    2.15  0.817
   3.163  0.443  8.65    1.09   -2.10    0.49    0.00   -1.60 2.019E+00

  10.589 24.786  6.16    1.04    1.76    0.47    0.00    2.23  0.818
   3.155  0.441  8.68    1.10   -2.01    0.50    0.00   -1.51 2.035E+00

  10.589 24.786  6.14    1.05    1.84    0.48    0.00    2.32  0.819
   3.147  0.440  8.71    1.12   -1.91    0.51    0.00   -1.40 2.052E+00

  10.589 24.786  6.12    1.06    1.91    0.48    0.00    2.39  0.819
   3.139  0.438  8.74    1.13   -1.82    0.51    0.00   -1.31 2.068E+00

  10.589 24.786  6.11    1.07    1.98    0.49    0.00    2.48  0.820
   3.131  0.436  8.77    1.14   -1.73    0.52    0.00   -1.21 2.084E+00

  10.589 24.786  6.09    1.08    2.06    0.50    0.00    2.56  0.821
   3.123  0.435  8.80    1.15   -1.63    0.53    0.00   -1.11 2.101E+00

  10.589 24.786  6.08    1.09    2.15    0.50    0.00    2.65  0.821
   3.115  0.433  8.83    1.16   -1.53    0.53    0.00   -0.99 2.117E+00

  10.589 24.786  6.06    1.10    2.22    0.51    0.00    2.73  0.822
   3.107  0.432  8.86    1.17   -1.43    0.54    0.00   -0.89 2.134E+00

  10.589 24.786  6.05    1.11    2.30    0.51    0.00    2.81  0.823
   3.099  0.430  8.89    1.18   -1.34    0.55    0.00   -0.80 2.150E+00

  10.589 24.786  6.03    1.12    2.38    0.52    0.00    2.90  0.823
   3.091  0.429  8.92    1.19   -1.24    0.55    0.00   -0.69 2.167E+00

  10.589 24.786  6.01    1.13    2.46    0.53    0.00    2.99  0.824
   3.083  0.427  8.95    1.20   -1.15    0.56    0.00   -0.59 2.184E+00

  10.589 24.786  6.00    1.14    2.54    0.53    0.00    3.07  0.824
   3.075  0.425  8.98    1.21   -1.05    0.57    0.00   -0.48 2.201E+00

  10.589 24.786  5.98    1.15    2.61    0.54    0.00    3.16  0.825
   3.067  0.424  9.01    1.22   -0.96    0.57    0.00   -0.38 2.217E+00

  10.589 24.786  5.97    1.16    2.69    0.55    0.00    3.24  0.826
   3.059  0.422  9.04    1.24   -0.87    0.58    0.00   -0.29 2.234E+00

  10.589 24.786  5.95    1.17    2.77    0.56    0.00    3.32  0.826
   3.051  0.421  9.07    1.25   -0.77    0.59    0.00   -0.18 2.251E+00

  10.589 24.786  5.94    1.19    2.85    0.56    0.00    3.41  0.827
   3.043  0.419  9.10    1.26   -0.67    0.60    0.00   -0.07 2.268E+00

  10.589 24.786  5.92    1.20    2.93    0.57    0.00    3.50  0.828
   3.035  0.418  9.13    1.27   -0.57    0.60    0.00    0.04 2.285E+00

  10.589 24.786  5.91    1.21    3.01    0.58    0.00    3.59  0.828
   3.027  0.416  9.17    1.28   -0.47    0.61    0.00    0.14 2.302E+00

  10.589 24.786  5.89    1.22    3.10    0.58    0.00    3.69  0.829
   3.019  0.415  9.20    1.30   -0.36    0.62    0.00    0.26 2.319E+00

  10.589 24.786  5.87    1.23    3.20    0.59    0.00    3.79  0.830
   3.011  0.413  9.23    1.31   -0.25    0.63    0.00    0.38 2.336E+00

  10.589 24.786  5.86    1.24    3.27    0.60    0.00    3.88  0.830
   3.003  0.412  9.26    1.32   -0.16    0.64    0.00    0.48 2.354E+00

  10.589 24.786  5.84    1.25    3.36    0.61    0.00    3.97  0.831
   2.995  0.410  9.29    1.33   -0.06    0.64    0.00    0.59 2.371E+00

  10.589 24.786  5.83    1.27    3.42    0.62    0.00    4.04  0.832
   2.987  0.408  9.32    1.35    0.03    0.65    0.00    0.68 2.388E+00

  10.589 24.786  5.81    1.28    3.51    0.62    0.00    4.13  0.832
   2.979  0.407  9.35    1.36    0.13    0.66    0.00    0.79 2.406E+00

  10.589 24.786  5.80    1.29    3.59    0.63    0.00    4.23  0.833
   2.971  0.405  9.38    1.37    0.23    0.67    0.00    0.90 2.423E+00

  10.589 24.786  5.78    1.30    3.67    0.64    0.00    4.31  0.833
   2.963  0.404  9.41    1.39    0.33    0.68    0.00    1.01 2.440E+00

  10.589 24.786  5.76    1.31    3.75    0.65    0.00    4.40  0.834
   2.955  0.402  9.44    1.40    0.43    0.69    0.00    1.12 2.458E+00

  10.589 24.866  6.34    0.96    0.96    0.42    0.00    1.39  0.813
   3.227  0.459  8.36    1.01   -2.97    0.45    0.00   -2.53 1.842E+00

  10.589 24.866  6.32    0.97    1.04    0.42    0.00    1.46  0.812
   3.219  0.457  8.39    1.02   -2.88    0.45    0.00   -2.43 1.857E+00

  10.589 24.866  6.30    0.98    1.11    0.43    0.00    1.54  0.813
   3.211  0.455  8.42    1.03   -2.79    0.46    0.00   -2.34 1.873E+00

  10.589 24.866  6.29    0.98    1.19    0.43    0.00    1.63  0.813
   3.203  0.454  8.45    1.04   -2.69    0.46    0.00   -2.23 1.889E+00

  10.589 24.866  6.27    0.99    1.27    0.44    0.00    1.71  0.814
   3.195  0.452  8.48    1.05   -2.60    0.47    0.00   -2.13 1.904E+00

  10.589 24.866  6.26    1.00    1.35    0.45    0.00    1.79  0.815
   3.187  0.450  8.51    1.06   -2.51    0.47    0.00   -2.03 1.920E+00

  10.589 24.866  6.24    1.01    1.42    0.45    0.00    1.87  0.815
   3.179  0.449  8.54    1.07   -2.41    0.48    0.00   -1.93 1.936E+00

  10.589 24.866  6.23    1.02    1.50    0.46    0.00    1.96  0.816
   3.171  0.447  8.58    1.08   -2.32    0.48    0.00   -1.83 1.952E+00

  10.589 24.866  6.21    1.03    1.58    0.46    0.00    2.04  0.817
   3.163  0.446  8.61    1.09   -2.22    0.49    0.00   -1.73 1.968E+00

  10.589 24.866  6.19    1.04    1.66    0.47    0.00    2.13  0.817
   3.155  0.444  8.64    1.10   -2.12    0.49    0.00   -1.63 1.984E+00

  10.589 24.866  6.18    1.05    1.74    0.47    0.00    2.21  0.818
   3.147  0.442  8.67    1.11   -2.03    0.50    0.00   -1.53 2.000E+00

  10.589 24.866  6.16    1.06    1.81    0.48    0.00    2.29  0.818
   3.139  0.441  8.70    1.12   -1.93    0.51    0.00   -1.43 2.016E+00

  10.589 24.866  6.15    1.07    1.89    0.48    0.00    2.37  0.819
   3.131  0.439  8.73    1.13   -1.84    0.51    0.00   -1.33 2.033E+00

  10.589 24.866  6.13    1.07    1.97    0.49    0.00    2.46  0.819
   3.123  0.438  8.76    1.14   -1.75    0.52    0.00   -1.23 2.049E+00

  10.589 24.866  6.12    1.08    2.04    0.50    0.00    2.54  0.820
   3.115  0.436  8.79    1.15   -1.65    0.53    0.00   -1.13 2.065E+00

  10.589 24.866  6.10    1.09    2.13    0.50    0.00    2.63  0.821
   3.107  0.434  8.82    1.16   -1.55    0.53    0.00   -1.02 2.081E+00

  10.589 24.866  6.08    1.10    2.21    0.51    0.00    2.72  0.821
   3.099  0.433  8.85    1.17   -1.45    0.54    0.00   -0.91 2.098E+00

  10.589 24.866  6.07    1.11    2.28    0.51    0.00    2.79  0.822
   3.091  0.431  8.88    1.18   -1.37    0.55    0.00   -0.82 2.114E+00

  10.589 24.866  6.05    1.12    2.36    0.52    0.00    2.88  0.823
   3.083  0.430  8.91    1.19   -1.27    0.55    0.00   -0.71 2.131E+00

  10.589 24.866  6.04    1.13    2.44    0.53    0.00    2.97  0.823
   3.075  0.428  8.94    1.20   -1.17    0.56    0.00   -0.61 2.147E+00

  10.589 24.866  6.02    1.15    2.52    0.53    0.00    3.05  0.824
   3.067  0.427  8.97    1.21   -1.07    0.57    0.00   -0.50 2.164E+00

  10.589 24.866  6.01    1.16    2.60    0.54    0.00    3.14  0.825
   3.059  0.425  9.01    1.23   -0.98    0.57    0.00   -0.40 2.181E+00

  10.589 24.866  5.99    1.17    2.67    0.55    0.00    3.22  0.825
   3.051  0.423  9.04    1.24   -0.88    0.58    0.00   -0.30 2.197E+00

  10.589 24.866  5.97    1.18    2.75    0.56    0.00    3.30  0.826
   3.043  0.422  9.07    1.25   -0.79    0.59    0.00   -0.20 2.214E+00

  10.589 24.866  5.96    1.19    2.83    0.56    0.00    3.40  0.827
   3.035  0.420  9.10    1.26   -0.69    0.60    0.00   -0.09 2.231E+00

  10.589 24.866  5.94    1.20    2.91    0.57    0.00    3.49  0.827
   3.027  0.419  9.13    1.27   -0.59    0.60    0.00    0.02 2.248E+00

  10.589 24.866  5.93    1.21    3.00    0.58    0.00    3.58  0.828
   3.019  0.417  9.16    1.29   -0.49    0.61    0.00    0.12 2.265E+00

  10.589 24.866  5.91    1.22    3.08    0.58    0.00    3.67  0.828
   3.011  0.416  9.19    1.30   -0.39    0.62    0.00    0.24 2.282E+00

  10.589 24.866  5.90    1.23    3.16    0.59    0.00    3.76  0.829
   3.003  0.414  9.22    1.31   -0.29    0.63    0.00    0.34 2.299E+00

  10.589 24.866  5.88    1.24    3.26    0.60    0.00    3.86  0.830
   2.995  0.413  9.25    1.32   -0.18    0.64    0.00    0.46 2.316E+00

  10.589 24.866  5.86    1.26    3.34    0.61    0.00    3.95  0.830
   2.987  0.411  9.28    1.34   -0.08    0.64    0.00    0.57 2.333E+00

  10.589 24.866  5.85    1.27    3.41    0.62    0.00    4.03  0.831
   2.979  0.410  9.31    1.35    0.01    0.65    0.00    0.67 2.350E+00

  10.589 24.866  5.83    1.28    3.49    0.62    0.00    4.12  0.832
   2.971  0.408  9.34    1.36    0.11    0.66    0.00    0.78 2.367E+00

  10.589 24.866  5.82    1.29    3.57    0.63    0.00    4.21  0.832
   2.963  0.406  9.37    1.38    0.21    0.67    0.00    0.89 2.384E+00

  10.589 24.866  5.80    1.30    3.65    0.64    0.00    4.30  0.833
   2.955  0.405  9.40    1.39    0.31    0.68    0.00    0.99 2.402E+00

  10.589 24.946  6.38    0.95    0.86    0.42    0.00    1.28  0.810
   3.227  0.462  8.32    1.00   -3.09    0.44    0.00   -2.65 1.793E+00

  10.589 24.946  6.36    0.96    0.94    0.42    0.00    1.36  0.812
   3.219  0.460  8.35    1.01   -3.00    0.45    0.00   -2.55 1.809E+00

  10.589 24.946  6.34    0.97    1.01    0.42    0.00    1.44  0.811
   3.211  0.458  8.38    1.02   -2.91    0.45    0.00   -2.46 1.824E+00

  10.589 24.946  6.33    0.98    1.09    0.43    0.00    1.52  0.812
   3.203  0.457  8.41    1.03   -2.82    0.46    0.00   -2.36 1.840E+00

  10.589 24.946  6.31    0.99    1.17    0.43    0.00    1.61  0.813
   3.195  0.455  8.44    1.04   -2.72    0.46    0.00   -2.25 1.855E+00

  10.589 24.946  6.30    0.99    1.25    0.44    0.00    1.69  0.813
   3.187  0.453  8.47    1.05   -2.62    0.47    0.00   -2.16 1.871E+00

  10.589 24.946  6.28    1.00    1.32    0.45    0.00    1.77  0.814
   3.179  0.452  8.50    1.06   -2.53    0.47    0.00   -2.06 1.887E+00

  10.589 24.946  6.27    1.01    1.41    0.45    0.00    1.86  0.815
   3.171  0.450  8.54    1.07   -2.43    0.48    0.00   -1.95 1.902E+00

  10.589 24.946  6.25    1.02    1.48    0.46    0.00    1.94  0.815
   3.163  0.448  8.57    1.08   -2.34    0.48    0.00   -1.85 1.918E+00

  10.589 24.946  6.23    1.03    1.56    0.46    0.00    2.02  0.816
   3.155  0.447  8.60    1.09   -2.24    0.49    0.00   -1.75 1.934E+00

  10.589 24.946  6.22    1.04    1.64    0.47    0.00    2.11  0.817
   3.147  0.445  8.63    1.10   -2.15    0.49    0.00   -1.65 1.950E+00

  10.589 24.946  6.20    1.05    1.72    0.47    0.00    2.19  0.817
   3.139  0.444  8.66    1.11   -2.05    0.50    0.00   -1.55 1.966E+00

  10.589 24.946  6.19    1.06    1.79    0.48    0.00    2.27  0.818
   3.131  0.442  8.69    1.12   -1.96    0.51    0.00   -1.45 1.982E+00

  10.589 24.946  6.17    1.07    1.87    0.48    0.00    2.36  0.818
   3.123  0.440  8.72    1.13   -1.86    0.51    0.00   -1.35 1.998E+00

  10.589 24.946  6.15    1.08    1.95    0.49    0.00    2.44  0.819
   3.115  0.439  8.75    1.14   -1.77    0.52    0.00   -1.25 2.014E+00

  10.589 24.946  6.14    1.09    2.02    0.50    0.00    2.52  0.820
   3.107  0.437  8.78    1.15   -1.68    0.53    0.00   -1.15 2.030E+00

  10.589 24.946  6.12    1.10    2.10    0.50    0.00    2.60  0.820
   3.099  0.436  8.81    1.16   -1.58    0.53    0.00   -1.05 2.046E+00

  10.589 24.946  6.11    1.11    2.19    0.51    0.00    2.70  0.821
   3.091  0.434  8.84    1.17   -1.47    0.54    0.00   -0.93 2.062E+00

  10.589 24.946  6.09    1.12    2.26    0.51    0.00    2.78  0.822
   3.083  0.432  8.87    1.18   -1.39    0.55    0.00   -0.84 2.079E+00

  10.589 24.946  6.08    1.13    2.34    0.52    0.00    2.86  0.822
   3.075  0.431  8.91    1.19   -1.29    0.55    0.00   -0.73 2.095E+00

  10.589 24.946  6.06    1.14    2.42    0.53    0.00    2.95  0.823
   3.067  0.429  8.94    1.20   -1.19    0.56    0.00   -0.63 2.112E+00

  10.589 24.946  6.04    1.15    2.50    0.53    0.00    3.04  0.823
   3.059  0.428  8.97    1.22   -1.09    0.57    0.00   -0.52 2.128E+00

  10.589 24.946  6.03    1.16    2.58    0.54    0.00    3.12  0.824
   3.051  0.426  9.00    1.23   -1.00    0.57    0.00   -0.42 2.144E+00

  10.589 24.946  6.01    1.17    2.66    0.55    0.00    3.21  0.825
   3.043  0.425  9.03    1.24   -0.90    0.58    0.00   -0.32 2.161E+00

  10.589 24.946  6.00    1.18    2.73    0.56    0.00    3.29  0.825
   3.035  0.423  9.06    1.25   -0.81    0.59    0.00   -0.22 2.178E+00

  10.589 24.946  5.98    1.19    2.81    0.56    0.00    3.38  0.826
   3.027  0.421  9.09    1.26   -0.71    0.60    0.00   -0.11 2.194E+00

  10.589 24.946  5.96    1.20    2.89    0.57    0.00    3.46  0.827
   3.019  0.420  9.12    1.28   -0.61    0.60    0.00   -0.01 2.211E+00

  10.589 24.946  5.95    1.21    2.98    0.58    0.00    3.56  0.827
   3.011  0.418  9.15    1.29   -0.51    0.61    0.00    0.10 2.228E+00

  10.589 24.946  5.93    1.22    3.06    0.58    0.00    3.65  0.828
   3.003  0.417  9.18    1.30   -0.41    0.62    0.00    0.22 2.245E+00

  10.589 24.946  5.92    1.24    3.15    0.59    0.00    3.74  0.829
   2.995  0.415  9.21    1.31   -0.30    0.63    0.00    0.33 2.261E+00

  10.589 24.946  5.90    1.25    3.24    0.60    0.00    3.84  0.829
   2.987  0.414  9.24    1.33   -0.19    0.64    0.00    0.45 2.278E+00

  10.589 24.946  5.89    1.26    3.32    0.61    0.00    3.93  0.830
   2.979  0.412  9.28    1.34   -0.09    0.64    0.00    0.55 2.295E+00

  10.589 24.946  5.87    1.27    3.39    0.62    0.00    4.01  0.831
   2.971  0.411  9.31    1.35   -0.01    0.65    0.00    0.65 2.312E+00

  10.589 24.946  5.85    1.28    3.47    0.62    0.00    4.10  0.831
   2.963  0.409  9.34    1.36    0.09    0.66    0.00    0.76 2.329E+00

  10.589 24.946  5.84    1.29    3.56    0.63    0.00    4.19  0.832
   2.955  0.408  9.37    1.38    0.19    0.67    0.00    0.87 2.347E+00

  10.589 25.026  6.42    0.94    0.78    0.41    0.00    1.19  0.809
   3.227  0.464  8.28    1.00   -3.20    0.43    0.00   -2.76 1.746E+00

  10.589 25.026  6.40    0.95    0.84    0.41    0.00    1.26  0.810
   3.219  0.463  8.31    1.00   -3.12    0.44    0.00   -2.67 1.761E+00

  10.589 25.026  6.38    0.96    0.92    0.42    0.00    1.34  0.812
   3.211  0.461  8.34    1.01   -3.02    0.45    0.00   -2.58 1.777E+00

  10.589 25.026  6.37    0.97    1.00    0.43    0.00    1.42  0.812
   3.203  0.459  8.37    1.02   -2.93    0.45    0.00   -2.48 1.792E+00

  10.589 25.026  6.35    0.98    1.07    0.43    0.00    1.50  0.812
   3.195  0.458  8.40    1.03   -2.84    0.45    0.00   -2.38 1.807E+00

  10.589 25.026  6.34    0.99    1.15    0.43    0.00    1.58  0.812
   3.187  0.456  8.43    1.04   -2.74    0.46    0.00   -2.28 1.823E+00

  10.589 25.026  6.32    0.99    1.22    0.44    0.00    1.66  0.813
   3.179  0.455  8.47    1.05   -2.65    0.47    0.00   -2.18 1.838E+00

  10.589 25.026  6.30    1.00    1.30    0.44    0.00    1.75  0.814
   3.171  0.453  8.50    1.06   -2.55    0.47    0.00   -2.08 1.854E+00

  10.589 25.026  6.29    1.01    1.38    0.45    0.00    1.83  0.814
   3.163  0.451  8.53    1.07   -2.45    0.48    0.00   -1.98 1.869E+00

  10.589 25.026  6.27    1.02    1.46    0.46    0.00    1.92  0.815
   3.155  0.450  8.56    1.08   -2.36    0.48    0.00   -1.88 1.885E+00

  10.589 25.026  6.26    1.03    1.54    0.46    0.00    2.00  0.816
   3.147  0.448  8.59    1.09   -2.26    0.49    0.00   -1.78 1.901E+00

  10.589 25.026  6.24    1.04    1.61    0.47    0.00    2.08  0.816
   3.139  0.446  8.62    1.10   -2.17    0.49    0.00   -1.68 1.916E+00

  10.589 25.026  6.23    1.05    1.70    0.47    0.00    2.17  0.816
   3.131  0.445  8.65    1.11   -2.07    0.50    0.00   -1.57 1.932E+00

  10.589 25.026  6.21    1.06    1.77    0.48    0.00    2.25  0.815
   3.123  0.443  8.68    1.12   -1.98    0.50    0.00   -1.47 1.948E+00

  10.589 25.026  6.19    1.07    1.85    0.48    0.00    2.34  0.818
   3.115  0.442  8.71    1.13   -1.88    0.51    0.00   -1.37 1.964E+00

  10.589 25.026  6.18    1.08    1.93    0.49    0.00    2.42  0.818
   3.107  0.440  8.74    1.14   -1.79    0.52    0.00   -1.27 1.980E+00

  10.589 25.026  6.16    1.09    2.00    0.50    0.00    2.50  0.819
   3.099  0.438  8.77    1.15   -1.70    0.53    0.00   -1.17 1.996E+00

  10.589 25.026  6.15    1.10    2.08    0.50    0.00    2.58  0.820
   3.091  0.437  8.81    1.16   -1.60    0.53    0.00   -1.07 2.012E+00

  10.589 25.026  6.13    1.11    2.17    0.51    0.00    2.68  0.820
   3.083  0.435  8.84    1.17   -1.50    0.54    0.00   -0.96 2.028E+00

  10.589 25.026  6.11    1.12    2.24    0.51    0.00    2.76  0.821
   3.075  0.434  8.87    1.18   -1.41    0.55    0.00   -0.86 2.044E+00

  10.589 25.026  6.10    1.13    2.32    0.52    0.00    2.84  0.822
   3.067  0.432  8.90    1.20   -1.31    0.55    0.00   -0.76 2.060E+00

  10.589 25.026  6.08    1.14    2.40    0.53    0.00    2.93  0.822
   3.059  0.430  8.93    1.21   -1.21    0.56    0.00   -0.65 2.076E+00

  10.589 25.026  6.07    1.15    2.48    0.53    0.00    3.02  0.823
   3.051  0.429  8.96    1.22   -1.11    0.57    0.00   -0.55 2.093E+00

  10.589 25.026  6.05    1.16    2.56    0.54    0.00    3.11  0.824
   3.043  0.427  8.99    1.23   -1.02    0.57    0.00   -0.44 2.109E+00

  10.589 25.026  6.03    1.17    2.64    0.55    0.00    3.19  0.824
   3.035  0.426  9.02    1.24   -0.92    0.58    0.00   -0.33 2.126E+00

  10.589 25.026  6.02    1.18    2.71    0.56    0.00    3.27  0.825
   3.027  0.424  9.05    1.25   -0.83    0.59    0.00   -0.24 2.142E+00

  10.589 25.026  6.00    1.19    2.79    0.56    0.00    3.36  0.826
   3.019  0.423  9.08    1.27   -0.73    0.60    0.00   -0.13 2.159E+00

  10.589 25.026  5.99    1.20    2.88    0.57    0.00    3.45  0.826
   3.011  0.421  9.11    1.28   -0.63    0.60    0.00   -0.02 2.175E+00

  10.589 25.026  5.97    1.21    2.96    0.58    0.00    3.54  0.827
   3.003  0.419  9.15    1.29   -0.53    0.61    0.00    0.09 2.192E+00

  10.589 25.026  5.95    1.23    3.04    0.59    0.00    3.63  0.828
   2.995  0.418  9.18    1.30   -0.43    0.62    0.00    0.20 2.208E+00

  10.589 25.026  5.94    1.24    3.14    0.59    0.00    3.73  0.828
   2.987  0.416  9.21    1.32   -0.32    0.63    0.00    0.31 2.225E+00

  10.589 25.026  5.92    1.25    3.23    0.60    0.00    3.83  0.829
   2.979  0.415  9.24    1.33   -0.21    0.64    0.00    0.43 2.242E+00

  10.589 25.026  5.91    1.26    3.31    0.61    0.00    3.92  0.829
   2.971  0.413  9.27    1.34   -0.11    0.65    0.00    0.54 2.259E+00

  10.589 25.026  5.89    1.27    3.37    0.62    0.00    3.99  0.830
   2.963  0.412  9.30    1.35   -0.03    0.65    0.00    0.63 2.276E+00

  10.589 25.026  5.88    1.28    3.46    0.63    0.00    4.09  0.831
   2.955  0.410  9.33    1.37    0.08    0.66    0.00    0.74 2.293E+00

  10.589 25.106  6.46    0.94    0.66    0.41    0.00    1.07  0.808
   3.227  0.467  8.24    0.99   -3.33    0.43    0.00   -2.90 1.700E+00

  10.589 25.106  6.44    0.95    0.76    0.41    0.00    1.17  0.809
   3.219  0.466  8.27    1.00   -3.22    0.43    0.00   -2.78 1.715E+00

  10.589 25.106  6.42    0.95    0.82    0.41    0.00    1.23  0.809
   3.211  0.464  8.30    1.01   -3.14    0.44    0.00   -2.70 1.730E+00

  10.589 25.106  6.41    0.96    0.89    0.42    0.00    1.32  0.810
   3.203  0.462  8.33    1.02   -3.05    0.44    0.00   -2.60 1.745E+00

  10.589 25.106  6.39    0.97    0.97    0.43    0.00    1.40  0.812
   3.195  0.461  8.36    1.02   -2.95    0.45    0.00   -2.50 1.760E+00

  10.589 25.106  6.38    0.98    1.05    0.43    0.00    1.48  0.811
   3.187  0.459  8.39    1.03   -2.86    0.45    0.00   -2.41 1.775E+00

  10.589 25.106  6.36    0.99    1.12    0.43    0.00    1.56  0.812
   3.179  0.457  8.43    1.04   -2.77    0.46    0.00   -2.31 1.791E+00

  10.589 25.106  6.34    1.00    1.20    0.44    0.00    1.64  0.812
   3.171  0.456  8.46    1.05   -2.67    0.47    0.00   -2.20 1.806E+00

  10.589 25.106  6.33    1.01    1.28    0.44    0.00    1.73  0.813
   3.163  0.454  8.49    1.06   -2.57    0.47    0.00   -2.10 1.821E+00

  10.589 25.106  6.31    1.01    1.36    0.45    0.00    1.81  0.814
   3.155  0.452  8.52    1.07   -2.48    0.48    0.00   -2.00 1.837E+00

  10.589 25.106  6.30    1.02    1.44    0.46    0.00    1.89  0.814
   3.147  0.451  8.55    1.08   -2.38    0.48    0.00   -1.90 1.852E+00

  10.589 25.106  6.28    1.03    1.52    0.46    0.00    1.98  0.815
   3.139  0.449  8.58    1.09   -2.29    0.49    0.00   -1.80 1.868E+00

  10.589 25.106  6.26    1.04    1.59    0.47    0.00    2.06  0.816
   3.131  0.448  8.61    1.10   -2.19    0.49    0.00   -1.70 1.883E+00

  10.589 25.106  6.25    1.05    1.68    0.47    0.00    2.15  0.816
   3.123  0.446  8.64    1.11   -2.09    0.50    0.00   -1.59 1.899E+00

  10.589 25.106  6.23    1.06    1.75    0.48    0.00    2.23  0.817
   3.115  0.444  8.67    1.12   -2.00    0.51    0.00   -1.49 1.915E+00

  10.589 25.106  6.22    1.07    1.83    0.48    0.00    2.32  0.817
   3.107  0.443  8.70    1.13   -1.90    0.51    0.00   -1.39 1.930E+00

  10.589 25.106  6.20    1.08    1.91    0.49    0.00    2.40  0.818
   3.099  0.441  8.74    1.14   -1.81    0.52    0.00   -1.29 1.946E+00

  10.589 25.106  6.18    1.09    1.99    0.50    0.00    2.48  0.819
   3.091  0.440  8.77    1.15   -1.72    0.53    0.00   -1.19 1.962E+00

  10.589 25.106  6.17    1.10    2.06    0.50    0.00    2.57  0.819
   3.083  0.438  8.80    1.16   -1.62    0.53    0.00   -1.09 1.978E+00

  10.589 25.106  6.15    1.11    2.15    0.51    0.00    2.66  0.820
   3.075  0.436  8.83    1.18   -1.52    0.54    0.00   -0.98 1.994E+00

  10.589 25.106  6.14    1.12    2.23    0.51    0.00    2.75  0.821
   3.067  0.435  8.86    1.19   -1.42    0.55    0.00   -0.88 2.010E+00

  10.589 25.106  6.12    1.13    2.30    0.52    0.00    2.82  0.821
   3.059  0.433  8.89    1.20   -1.33    0.55    0.00   -0.78 2.026E+00

  10.589 25.106  6.10    1.14    2.39    0.53    0.00    2.92  0.822
   3.051  0.432  8.92    1.21   -1.23    0.56    0.00   -0.67 2.042E+00

  10.589 25.106  6.09    1.15    2.46    0.53    0.00    3.00  0.823
   3.043  0.430  8.95    1.22   -1.13    0.57    0.00   -0.56 2.058E+00

  10.589 25.106  6.07    1.16    2.54    0.54    0.00    3.09  0.823
   3.035  0.428  8.98    1.23   -1.03    0.57    0.00   -0.46 2.075E+00

  10.589 25.106  6.06    1.17    2.62    0.55    0.00    3.17  0.824
   3.027  0.427  9.01    1.24   -0.94    0.58    0.00   -0.35 2.091E+00

  10.589 25.106  6.04    1.18    2.70    0.56    0.00    3.25  0.824
   3.019  0.425  9.05    1.26   -0.85    0.59    0.00   -0.26 2.107E+00

  10.589 25.106  6.02    1.19    2.78    0.56    0.00    3.34  0.825
   3.011  0.424  9.08    1.27   -0.75    0.60    0.00   -0.15 2.124E+00

