EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
He3_kin9_2nd                                                            
                                                                        
Hall A 2018: 25 cm He3 target                                           
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  2,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00075; twall=0.00519; tbeam=0.00285; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL
   3.107  0.501  7.89    1.05   -3.97    0.45    0.00   -3.52 1.389E+00

  10.589 26.734  7.02    1.01    0.32    0.43    0.00    0.75  0.821
   3.099  0.499  7.92    1.06   -3.87    0.46    0.00   -3.41 1.403E+00

  10.589 26.734  7.00    1.02    0.40    0.43    0.00    0.84  0.821
   3.091  0.497  7.95    1.07   -3.76    0.46    0.00   -3.30 1.417E+00

  10.589 26.734  6.98    1.03    0.47    0.44    0.00    0.91  0.821
   3.083  0.496  7.99    1.08   -3.68    0.47    0.00   -3.21 1.431E+00

  10.589 26.734  6.96    1.04    0.56    0.44    0.00    1.00  0.821
   3.075  0.494  8.02    1.09   -3.57    0.47    0.00   -3.10 1.445E+00

  10.589 26.734  6.94    1.05    0.63    0.45    0.00    1.08  0.821
   3.067  0.492  8.05    1.11   -3.48    0.48    0.00   -3.00 1.459E+00

  10.589 26.734  6.93    1.06    0.71    0.46    0.00    1.17  0.821
   3.059  0.490  8.09    1.12   -3.38    0.48    0.00   -2.89 1.474E+00

  10.589 26.734  6.91    1.07    0.80    0.46    0.00    1.26  0.821
   3.051  0.488  8.12    1.13   -3.27    0.49    0.00   -2.78 1.488E+00

  10.589 26.734  6.89    1.08    0.88    0.47    0.00    1.35  0.821
   3.043  0.486  8.15    1.14   -3.17    0.49    0.00   -2.68 1.502E+00

  10.589 26.734  6.87    1.09    0.96    0.47    0.00    1.43  0.822
   3.035  0.485  8.18    1.15   -3.07    0.50    0.00   -2.57 1.517E+00

  10.589 26.734  6.85    1.10    1.05    0.48    0.00    1.52  0.822
   3.027  0.483  8.22    1.16   -2.97    0.51    0.00   -2.46 1.531E+00

  10.589 26.734  6.83    1.11    1.15    0.48    0.00    1.63  0.822
   3.019  0.481  8.25    1.17   -2.85    0.51    0.00   -2.34 1.546E+00

  10.589 26.734  6.82    1.13    1.23    0.49    0.00    1.72  0.822
   3.011  0.479  8.28    1.19   -2.75    0.52    0.00   -2.23 1.561E+00

  10.589 26.734  6.80    1.14    1.30    0.50    0.00    1.79  0.822
   3.003  0.478  8.32    1.20   -2.66    0.53    0.00   -2.14 1.575E+00

  10.589 26.734  6.78    1.15    1.38    0.50    0.00    1.88  0.823
   2.995  0.476  8.35    1.21   -2.56    0.53    0.00   -2.03 1.590E+00

  10.589 26.734  6.76    1.16    1.47    0.51    0.00    1.98  0.822
   2.987  0.474  8.38    1.22   -2.46    0.54    0.00   -1.92 1.605E+00

  10.589 26.734  6.74    1.17    1.55    0.51    0.00    2.06  0.822
   2.979  0.472  8.42    1.24   -2.36    0.55    0.00   -1.81 1.620E+00

  10.589 26.734  6.73    1.18    1.63    0.52    0.00    2.15  0.822
   2.971  0.470  8.45    1.25   -2.25    0.55    0.00   -1.70 1.635E+00

  10.589 26.734  6.71    1.19    1.72    0.53    0.00    2.25  0.822
   2.963  0.469  8.48    1.26   -2.15    0.56    0.00   -1.59 1.650E+00

  10.589 26.734  6.69    1.21    1.81    0.53    0.00    2.34  0.823
   2.955  0.467  8.52    1.28   -2.04    0.57    0.00   -1.47 1.665E+00

  10.589 26.814  7.35    0.86   -1.07    0.36    0.00   -0.71  0.824
   3.227  0.532  7.35    0.90   -5.57    0.38    0.00   -5.19 1.154E+00

  10.589 26.814  7.33    0.87   -0.99    0.36    0.00   -0.63  0.824
   3.219  0.530  7.38    0.91   -5.47    0.39    0.00   -5.09 1.167E+00

  10.589 26.814  7.31    0.88   -0.92    0.37    0.00   -0.55  0.823
   3.211  0.528  7.41    0.92   -5.38    0.39    0.00   -4.99 1.179E+00

  10.589 26.814  7.29    0.89   -0.84    0.37    0.00   -0.47  0.823
   3.203  0.526  7.45    0.93   -5.28    0.39    0.00   -4.89 1.192E+00

  10.589 26.814  7.28    0.89   -0.76    0.37    0.00   -0.39  0.823
   3.195  0.524  7.48    0.94   -5.19    0.40    0.00   -4.79 1.205E+00

  10.589 26.814  7.26    0.90   -0.67    0.38    0.00   -0.29  0.823
   3.187  0.522  7.51    0.95   -5.08    0.40    0.00   -4.68 1.218E+00

  10.589 26.814  7.24    0.91   -0.60    0.38    0.00   -0.22  0.822
   3.179  0.521  7.55    0.96   -4.99    0.41    0.00   -4.58 1.232E+00

  10.589 26.814  7.22    0.92   -0.52    0.39    0.00   -0.13  0.822
   3.171  0.519  7.58    0.97   -4.89    0.41    0.00   -4.48 1.245E+00

  10.589 26.814  7.20    0.93   -0.44    0.39    0.00   -0.05  0.822
   3.163  0.517  7.61    0.97   -4.79    0.41    0.00   -4.38 1.258E+00

  10.589 26.814  7.18    0.94   -0.36    0.39    0.00    0.04  0.822
   3.155  0.515  7.65    0.98   -4.69    0.42    0.00   -4.27 1.271E+00

  10.589 26.814  7.17    0.95   -0.28    0.40    0.00    0.12  0.822
   3.147  0.513  7.68    0.99   -4.59    0.42    0.00   -4.17 1.285E+00

  10.589 26.814  7.15    0.95   -0.19    0.40    0.00    0.21  0.822
   3.139  0.511  7.71    1.00   -4.49    0.43    0.00   -4.06 1.298E+00

  10.589 26.814  7.13    0.96   -0.12    0.41    0.00    0.29  0.822
   3.131  0.509  7.75    1.01   -4.39    0.43    0.00   -3.96 1.312E+00

  10.589 26.814  7.11    0.97   -0.03    0.41    0.00    0.38  0.821
   3.123  0.508  7.78    1.02   -4.29    0.44    0.00   -3.86 1.325E+00

  10.589 26.814  7.09    0.98    0.05    0.42    0.00    0.47  0.821
   3.115  0.506  7.81    1.03   -4.19    0.44    0.00   -3.75 1.339E+00

  10.589 26.814  7.08    0.99    0.13    0.42    0.00    0.56  0.821
   3.107  0.504  7.85    1.04   -4.09    0.45    0.00   -3.64 1.352E+00

  10.589 26.814  7.06    1.00    0.21    0.43    0.00    0.64  0.821
   3.099  0.502  7.88    1.05   -3.99    0.45    0.00   -3.54 1.366E+00

  10.589 26.814  7.04    1.01    0.30    0.43    0.00    0.73  0.821
   3.091  0.500  7.91    1.06   -3.89    0.46    0.00   -3.43 1.380E+00

  10.589 26.814  7.02    1.02    0.39    0.43    0.00    0.82  0.821
   3.083  0.498  7.95    1.07   -3.78    0.46    0.00   -3.32 1.394E+00

  10.589 26.814  7.00    1.03    0.46    0.44    0.00    0.90  0.821
   3.075  0.497  7.98    1.09   -3.69    0.47    0.00   -3.23 1.408E+00

  10.589 26.814  6.98    1.04    0.54    0.45    0.00    0.99  0.821
   3.067  0.495  8.01    1.10   -3.59    0.47    0.00   -3.12 1.422E+00

  10.589 26.814  6.97    1.05    0.62    0.45    0.00    1.07  0.821
   3.059  0.493  8.04    1.11   -3.49    0.48    0.00   -3.01 1.436E+00

  10.589 26.814  6.95    1.06    0.70    0.46    0.00    1.16  0.821
   3.051  0.491  8.08    1.12   -3.39    0.48    0.00   -2.91 1.450E+00

  10.589 26.814  6.93    1.07    0.75    0.46    0.00    1.21  0.821
   3.043  0.489  8.11    1.13   -3.32    0.49    0.00   -2.83 1.464E+00

  10.589 26.814  6.91    1.08    0.87    0.47    0.00    1.33  0.821
   3.035  0.488  8.14    1.14   -3.19    0.49    0.00   -2.69 1.478E+00

  10.589 26.814  6.89    1.09    0.95    0.47    0.00    1.42  0.821
   3.027  0.486  8.18    1.15   -3.09    0.50    0.00   -2.59 1.493E+00

  10.589 26.814  6.87    1.10    1.03    0.48    0.00    1.51  0.821
   3.019  0.484  8.21    1.16   -2.98    0.51    0.00   -2.48 1.507E+00

  10.589 26.814  6.86    1.12    1.12    0.48    0.00    1.60  0.821
   3.011  0.482  8.24    1.18   -2.88    0.51    0.00   -2.37 1.522E+00

  10.589 26.814  6.84    1.13    1.22    0.49    0.00    1.71  0.821
   3.003  0.480  8.28    1.19   -2.76    0.52    0.00   -2.24 1.536E+00

  10.589 26.814  6.82    1.14    1.28    0.50    0.00    1.78  0.822
   2.995  0.479  8.31    1.20   -2.68    0.53    0.00   -2.15 1.551E+00

  10.589 26.814  6.80    1.15    1.37    0.50    0.00    1.87  0.823
   2.987  0.477  8.34    1.21   -2.57    0.53    0.00   -2.04 1.565E+00

  10.589 26.814  6.78    1.16    1.45    0.51    0.00    1.96  0.822
   2.979  0.475  8.38    1.23   -2.47    0.54    0.00   -1.93 1.580E+00

  10.589 26.814  6.77    1.17    1.54    0.51    0.00    2.05  0.822
   2.971  0.473  8.41    1.24   -2.37    0.55    0.00   -1.82 1.595E+00

  10.589 26.814  6.75    1.19    1.62    0.52    0.00    2.14  0.822
   2.963  0.471  8.44    1.25   -2.27    0.55    0.00   -1.71 1.610E+00

  10.589 26.814  6.73    1.20    1.71    0.53    0.00    2.23  0.822
   2.955  0.470  8.48    1.26   -2.16    0.56    0.00   -1.60 1.624E+00

  10.589 26.894  7.39    0.86   -1.18    0.36    0.00   -0.82  0.824
   3.227  0.535  7.30    0.90   -5.69    0.38    0.00   -5.31 1.121E+00

  10.589 26.894  7.37    0.86   -1.10    0.36    0.00   -0.73  0.824
   3.219  0.533  7.34    0.91   -5.59    0.38    0.00   -5.21 1.133E+00

  10.589 26.894  7.36    0.87   -1.01    0.36    0.00   -0.65  0.823
   3.211  0.531  7.37    0.91   -5.49    0.39    0.00   -5.11 1.146E+00

  10.589 26.894  7.34    0.88   -0.93    0.37    0.00   -0.57  0.823
   3.203  0.529  7.40    0.92   -5.40    0.39    0.00   -5.01 1.159E+00

  10.589 26.894  7.32    0.89   -0.86    0.37    0.00   -0.49  0.823
   3.195  0.527  7.44    0.93   -5.30    0.39    0.00   -4.91 1.172E+00

  10.589 26.894  7.30    0.90   -0.78    0.38    0.00   -0.40  0.823
   3.187  0.526  7.47    0.94   -5.20    0.40    0.00   -4.81 1.184E+00

  10.589 26.894  7.28    0.90   -0.69    0.38    0.00   -0.31  0.822
   3.179  0.524  7.50    0.95   -5.10    0.40    0.00   -4.70 1.197E+00

  10.589 26.894  7.26    0.91   -0.61    0.38    0.00   -0.23  0.822
   3.171  0.522  7.54    0.96   -5.01    0.41    0.00   -4.60 1.210E+00

  10.589 26.894  7.25    0.92   -0.54    0.39    0.00   -0.15  0.822
   3.163  0.520  7.57    0.97   -4.91    0.41    0.00   -4.50 1.223E+00

  10.589 26.894  7.23    0.93   -0.46    0.39    0.00   -0.07  0.822
   3.155  0.518  7.60    0.98   -4.81    0.41    0.00   -4.39 1.236E+00

  10.589 26.894  7.21    0.94   -0.38    0.39    0.00    0.02  0.822
   3.147  0.516  7.64    0.99   -4.71    0.42    0.00   -4.29 1.250E+00

  10.589 26.894  7.19    0.95   -0.30    0.40    0.00    0.10  0.821
   3.139  0.514  7.67    1.00   -4.61    0.42    0.00   -4.19 1.263E+00

  10.589 26.894  7.17    0.96   -0.21    0.40    0.00    0.19  0.821
   3.131  0.512  7.70    1.00   -4.51    0.43    0.00   -4.08 1.276E+00

  10.589 26.894  7.15    0.97   -0.13    0.41    0.00    0.28  0.821
   3.123  0.511  7.74    1.01   -4.41    0.43    0.00   -3.97 1.290E+00

  10.589 26.894  7.14    0.97   -0.05    0.41    0.00    0.36  0.821
   3.115  0.509  7.77    1.02   -4.31    0.44    0.00   -3.87 1.303E+00

  10.589 26.894  7.12    0.98    0.04    0.42    0.00    0.45  0.821
   3.107  0.507  7.80    1.03   -4.21    0.44    0.00   -3.76 1.317E+00

  10.589 26.894  7.10    0.99    0.12    0.42    0.00    0.54  0.821
   3.099  0.505  7.84    1.04   -4.11    0.45    0.00   -3.66 1.330E+00

  10.589 26.894  7.08    1.00    0.20    0.43    0.00    0.63  0.821
   3.091  0.503  7.87    1.06   -4.01    0.45    0.00   -3.55 1.344E+00

  10.589 26.894  7.06    1.01    0.28    0.43    0.00    0.71  0.821
   3.083  0.501  7.90    1.07   -3.91    0.46    0.00   -3.45 1.357E+00

  10.589 26.894  7.04    1.02    0.37    0.44    0.00    0.81  0.821
   3.075  0.500  7.94    1.08   -3.80    0.46    0.00   -3.34 1.371E+00

  10.589 26.894  7.03    1.03    0.46    0.44    0.00    0.90  0.821
   3.067  0.498  7.97    1.09   -3.69    0.47    0.00   -3.22 1.385E+00

  10.589 26.894  7.01    1.04    0.53    0.45    0.00    0.97  0.821
   3.059  0.496  8.00    1.10   -3.60    0.47    0.00   -3.13 1.399E+00

  10.589 26.894  6.99    1.05    0.61    0.45    0.00    1.06  0.821
   3.051  0.494  8.04    1.11   -3.51    0.48    0.00   -3.03 1.413E+00

  10.589 26.894  6.97    1.06    0.69    0.46    0.00    1.14  0.821
   3.043  0.492  8.07    1.12   -3.41    0.48    0.00   -2.92 1.427E+00

  10.589 26.894  6.95    1.07    0.77    0.46    0.00    1.23  0.821
   3.035  0.490  8.10    1.13   -3.31    0.49    0.00   -2.82 1.441E+00

  10.589 26.894  6.93    1.08    0.85    0.47    0.00    1.32  0.821
   3.027  0.489  8.14    1.14   -3.20    0.50    0.00   -2.71 1.455E+00

  10.589 26.894  6.92    1.10    0.94    0.47    0.00    1.41  0.821
   3.019  0.487  8.17    1.15   -3.10    0.50    0.00   -2.60 1.469E+00

  10.589 26.894  6.90    1.11    1.02    0.48    0.00    1.50  0.821
   3.011  0.485  8.20    1.17   -3.00    0.51    0.00   -2.49 1.483E+00

  10.589 26.894  6.88    1.12    1.10    0.48    0.00    1.59  0.821
   3.003  0.483  8.24    1.18   -2.89    0.51    0.00   -2.38 1.498E+00

  10.589 26.894  6.86    1.13    1.20    0.49    0.00    1.70  0.821
   2.995  0.481  8.27    1.19   -2.78    0.52    0.00   -2.25 1.512E+00

  10.589 26.894  6.84    1.14    1.27    0.50    0.00    1.77  0.821
   2.987  0.480  8.30    1.20   -2.69    0.53    0.00   -2.16 1.527E+00

  10.589 26.894  6.82    1.15    1.35    0.50    0.00    1.86  0.823
   2.979  0.478  8.34    1.22   -2.59    0.53    0.00   -2.05 1.541E+00

  10.589 26.894  6.81    1.16    1.44    0.51    0.00    1.95  0.822
   2.971  0.476  8.37    1.23   -2.48    0.54    0.00   -1.94 1.556E+00

  10.589 26.894  6.79    1.18    1.52    0.52    0.00    2.04  0.822
   2.963  0.474  8.40    1.24   -2.38    0.55    0.00   -1.83 1.570E+00

  10.589 26.894  6.77    1.19    1.61    0.52    0.00    2.13  0.822
   2.955  0.472  8.44    1.25   -2.28    0.55    0.00   -1.72 1.585E+00

  10.589 26.974  7.43    0.85   -1.28    0.35    0.00   -0.92  0.824
   3.227  0.538  7.26    0.89   -5.81    0.38    0.00   -5.44 1.089E+00

  10.589 26.974  7.42    0.86   -1.20    0.36    0.00   -0.84  0.824
   3.219  0.536  7.29    0.90   -5.71    0.38    0.00   -5.33 1.101E+00

  10.589 26.974  7.40    0.86   -1.11    0.36    0.00   -0.75  0.824
   3.211  0.534  7.33    0.91   -5.61    0.38    0.00   -5.23 1.114E+00

  10.589 26.974  7.38    0.87   -1.03    0.36    0.00   -0.67  0.823
   3.203  0.532  7.36    0.92   -5.51    0.39    0.00   -5.12 1.126E+00

  10.589 26.974  7.36    0.88   -0.95    0.37    0.00   -0.58  0.823
   3.195  0.531  7.39    0.92   -5.42    0.39    0.00   -5.02 1.139E+00

  10.589 26.974  7.34    0.89   -0.87    0.37    0.00   -0.50  0.823
   3.187  0.529  7.43    0.93   -5.32    0.39    0.00   -4.92 1.151E+00

  10.589 26.974  7.32    0.90   -0.80    0.38    0.00   -0.42  0.823
   3.179  0.527  7.46    0.94   -5.22    0.40    0.00   -4.82 1.164E+00

  10.589 26.974  7.31    0.91   -0.71    0.38    0.00   -0.33  0.822
   3.171  0.525  7.49    0.95   -5.12    0.40    0.00   -4.71 1.177E+00

  10.589 26.974  7.29    0.91   -0.63    0.38    0.00   -0.25  0.822
   3.163  0.523  7.53    0.96   -5.02    0.41    0.00   -4.61 1.190E+00

  10.589 26.974  7.27    0.92   -0.55    0.39    0.00   -0.16  0.822
   3.155  0.521  7.56    0.97   -4.92    0.41    0.00   -4.51 1.203E+00

  10.589 26.974  7.25    0.93   -0.48    0.39    0.00   -0.08  0.822
   3.147  0.519  7.60    0.98   -4.83    0.42    0.00   -4.41 1.216E+00

  10.589 26.974  7.23    0.94   -0.39    0.40    0.00    0.00  0.821
   3.139  0.517  7.63    0.99   -4.73    0.42    0.00   -4.31 1.229E+00

  10.589 26.974  7.21    0.95   -0.31    0.40    0.00    0.08  0.821
   3.131  0.515  7.66    1.00   -4.63    0.42    0.00   -4.21 1.242E+00

  10.589 26.974  7.20    0.96   -0.23    0.40    0.00    0.17  0.821
   3.123  0.514  7.70    1.01   -4.53    0.43    0.00   -4.10 1.255E+00

  10.589 26.974  7.18    0.97   -0.15    0.41    0.00    0.26  0.821
   3.115  0.512  7.73    1.02   -4.42    0.43    0.00   -3.99 1.268E+00

  10.589 26.974  7.16    0.98   -0.07    0.41    0.00    0.34  0.821
   3.107  0.510  7.76    1.03   -4.33    0.44    0.00   -3.89 1.281E+00

  10.589 26.974  7.14    0.99    0.01    0.42    0.00    0.43  0.821
   3.099  0.508  7.80    1.04   -4.23    0.44    0.00   -3.79 1.295E+00

  10.589 26.974  7.12    1.00    0.10    0.42    0.00    0.52  0.821
   3.091  0.506  7.83    1.05   -4.12    0.45    0.00   -3.67 1.308E+00

  10.589 26.974  7.10    1.01    0.18    0.43    0.00    0.61  0.821
   3.083  0.504  7.86    1.06   -4.02    0.45    0.00   -3.57 1.322E+00

  10.589 26.974  7.08    1.01    0.26    0.43    0.00    0.70  0.821
   3.075  0.502  7.90    1.07   -3.92    0.46    0.00   -3.46 1.335E+00

  10.589 26.974  7.07    1.02    0.35    0.44    0.00    0.79  0.821
   3.067  0.501  7.93    1.08   -3.82    0.46    0.00   -3.35 1.349E+00

  10.589 26.974  7.05    1.03    0.44    0.44    0.00    0.88  0.821
   3.059  0.499  7.96    1.09   -3.71    0.47    0.00   -3.24 1.363E+00

  10.589 26.974  7.03    1.04    0.51    0.45    0.00    0.96  0.821
   3.051  0.497  8.00    1.10   -3.62    0.47    0.00   -3.15 1.376E+00

  10.589 26.974  7.01    1.05    0.59    0.45    0.00    1.04  0.821
   3.043  0.495  8.03    1.11   -3.52    0.48    0.00   -3.04 1.390E+00

  10.589 26.974  6.99    1.07    0.67    0.46    0.00    1.13  0.821
   3.035  0.493  8.06    1.12   -3.42    0.48    0.00   -2.94 1.404E+00

  10.589 26.974  6.97    1.08    0.75    0.46    0.00    1.21  0.821
   3.027  0.491  8.10    1.13   -3.32    0.49    0.00   -2.83 1.418E+00

  10.589 26.974  6.96    1.09    0.84    0.47    0.00    1.31  0.821
   3.019  0.490  8.13    1.14   -3.22    0.50    0.00   -2.72 1.432E+00

  10.589 26.974  6.94    1.10    0.92    0.47    0.00    1.40  0.821
   3.011  0.488  8.16    1.16   -3.11    0.50    0.00   -2.61 1.446E+00

  10.589 26.974  6.92    1.11    1.01    0.48    0.00    1.49  0.821
   3.003  0.486  8.20    1.17   -3.01    0.51    0.00   -2.50 1.460E+00

  10.589 26.974  6.90    1.12    1.09    0.48    0.00    1.57  0.821
   2.995  0.484  8.23    1.18   -2.91    0.51    0.00   -2.40 1.474E+00

  10.589 26.974  6.88    1.13    1.19    0.49    0.00    1.68  0.821
   2.987  0.482  8.26    1.19   -2.79    0.52    0.00   -2.27 1.489E+00

  10.589 26.974  6.86    1.14    1.26    0.50    0.00    1.76  0.821
   2.979  0.481  8.30    1.21   -2.70    0.53    0.00   -2.17 1.503E+00

  10.589 26.974  6.85    1.15    1.35    0.50    0.00    1.85  0.822
   2.971  0.479  8.33    1.22   -2.60    0.54    0.00   -2.06 1.517E+00

  10.589 26.974  6.83    1.17    1.43    0.51    0.00    1.94  0.821
   2.963  0.477  8.36    1.23   -2.49    0.54    0.00   -1.95 1.532E+00

  10.589 26.974  6.81    1.18    1.51    0.52    0.00    2.03  0.821
   2.955  0.475  8.40    1.24   -2.39    0.55    0.00   -1.85 1.546E+00

  10.589 27.054  7.48    0.84   -1.38    0.35    0.00   -1.02  0.825
   3.227  0.541  7.22    0.88   -5.93    0.37    0.00   -5.56 1.057E+00

  10.589 27.054  7.46    0.85   -1.30    0.36    0.00   -0.94  0.824
   3.219  0.539  7.25    0.89   -5.83    0.38    0.00   -5.46 1.069E+00

  10.589 27.054  7.44    0.86   -1.21    0.36    0.00   -0.85  0.824
   3.211  0.537  7.28    0.90   -5.73    0.38    0.00   -5.35 1.082E+00

  10.589 27.054  7.42    0.87   -1.13    0.36    0.00   -0.77  0.823
   3.203  0.536  7.32    0.91   -5.63    0.38    0.00   -5.25 1.094E+00

  10.589 27.054  7.40    0.87   -1.05    0.37    0.00   -0.68  0.823
   3.195  0.534  7.35    0.92   -5.53    0.39    0.00   -5.14 1.106E+00

  10.589 27.054  7.39    0.88   -0.97    0.37    0.00   -0.60  0.823
   3.187  0.532  7.39    0.93   -5.43    0.39    0.00   -5.04 1.119E+00

  10.589 27.054  7.37    0.89   -0.89    0.37    0.00   -0.52  0.823
   3.179  0.530  7.42    0.93   -5.34    0.39    0.00   -4.94 1.131E+00

  10.589 27.054  7.35    0.90   -0.81    0.38    0.00   -0.44  0.822
   3.171  0.528  7.45    0.94   -5.24    0.40    0.00   -4.84 1.144E+00

  10.589 27.054  7.33    0.91   -0.73    0.38    0.00   -0.35  0.822
   3.163  0.526  7.49    0.95   -5.14    0.40    0.00   -4.74 1.157E+00

  10.589 27.054  7.31    0.92   -0.65    0.38    0.00   -0.26  0.822
   3.155  0.524  7.52    0.96   -5.04    0.41    0.00   -4.63 1.169E+00

  10.589 27.054  7.29    0.92   -0.57    0.39    0.00   -0.19  0.822
   3.147  0.522  7.55    0.97   -4.95    0.41    0.00   -4.53 1.182E+00

  10.589 27.054  7.27    0.93   -0.49    0.39    0.00   -0.10  0.821
   3.139  0.520  7.59    0.98   -4.85    0.42    0.00   -4.43 1.195E+00

  10.589 27.054  7.26    0.94   -0.41    0.40    0.00   -0.01  0.821
   3.131  0.518  7.62    0.99   -4.75    0.42    0.00   -4.33 1.208E+00

  10.589 27.054  7.24    0.95   -0.33    0.40    0.00    0.07  0.821
   3.123  0.517  7.65    1.00   -4.65    0.42    0.00   -4.22 1.221E+00

  10.589 27.054  7.22    0.96   -0.25    0.40    0.00    0.16  0.821
   3.115  0.515  7.69    1.01   -4.55    0.43    0.00   -4.12 1.234E+00

  10.589 27.054  7.20    0.97   -0.16    0.41    0.00    0.25  0.821
   3.107  0.513  7.72    1.02   -4.44    0.43    0.00   -4.01 1.247E+00

  10.589 27.054  7.18    0.98   -0.08    0.41    0.00    0.33  0.821
   3.099  0.511  7.75    1.03   -4.34    0.44    0.00   -3.91 1.260E+00

  10.589 27.054  7.16    0.99    0.00    0.42    0.00    0.42  0.821
   3.091  0.509  7.79    1.04   -4.24    0.44    0.00   -3.80 1.273E+00

  10.589 27.054  7.14    1.00    0.09    0.42    0.00    0.51  0.821
   3.083  0.507  7.82    1.05   -4.14    0.45    0.00   -3.69 1.287E+00

  10.589 27.054  7.13    1.01    0.17    0.43    0.00    0.60  0.820
   3.075  0.505  7.85    1.06   -4.04    0.45    0.00   -3.58 1.300E+00

  10.589 27.054  7.11    1.02    0.25    0.43    0.00    0.68  0.820
   3.067  0.504  7.89    1.07   -3.94    0.46    0.00   -3.48 1.314E+00

  10.589 27.054  7.09    1.03    0.34    0.44    0.00    0.77  0.820
   3.059  0.502  7.92    1.08   -3.83    0.46    0.00   -3.37 1.327E+00

  10.589 27.054  7.07    1.04    0.43    0.44    0.00    0.87  0.820
   3.051  0.500  7.96    1.09   -3.72    0.47    0.00   -3.26 1.341E+00

  10.589 27.054  7.05    1.05    0.50    0.45    0.00    0.94  0.820
   3.043  0.498  7.99    1.10   -3.64    0.47    0.00   -3.16 1.354E+00

  10.589 27.054  7.03    1.06    0.58    0.45    0.00    1.03  0.820
   3.035  0.496  8.02    1.11   -3.53    0.48    0.00   -3.05 1.368E+00

  10.589 27.054  7.01    1.07    0.66    0.46    0.00    1.12  0.820
   3.027  0.494  8.06    1.12   -3.44    0.49    0.00   -2.95 1.382E+00

  10.589 27.054  7.00    1.08    0.74    0.46    0.00    1.20  0.820
   3.019  0.492  8.09    1.14   -3.34    0.49    0.00   -2.84 1.396E+00

  10.589 27.054  6.98    1.09    0.83    0.47    0.00    1.30  0.820
   3.011  0.491  8.12    1.15   -3.23    0.50    0.00   -2.73 1.409E+00

  10.589 27.054  6.96    1.10    0.91    0.47    0.00    1.38  0.820
   3.003  0.489  8.16    1.16   -3.13    0.50    0.00   -2.63 1.423E+00

  10.589 27.054  6.94    1.11    0.99    0.48    0.00    1.47  0.821
   2.995  0.487  8.19    1.17   -3.03    0.51    0.00   -2.52 1.437E+00

  10.589 27.054  6.92    1.12    1.08    0.49    0.00    1.56  0.821
   2.987  0.485  8.22    1.18   -2.92    0.52    0.00   -2.41 1.451E+00

  10.589 27.054  6.90    1.13    1.18    0.49    0.00    1.67  0.821
   2.979  0.483  8.26    1.20   -2.80    0.52    0.00   -2.28 1.466E+00

  10.589 27.054  6.88    1.15    1.25    0.50    0.00    1.75  0.821
   2.971  0.482  8.29    1.21   -2.71    0.53    0.00   -2.18 1.480E+00

  10.589 27.054  6.87    1.16    1.33    0.50    0.00    1.84  0.822
   2.963  0.480  8.32    1.22   -2.61    0.54    0.00   -2.07 1.494E+00

  10.589 27.054  6.85    1.17    1.42    0.51    0.00    1.93  0.822
   2.955  0.478  8.36    1.23   -2.51    0.54    0.00   -1.96 1.508E+00

  10.589 27.134  7.52    0.84   -1.48    0.35    0.00   -1.13  0.825
   3.227  0.544  7.17    0.88   -6.05    0.37    0.00   -5.68 1.027E+00

  10.589 27.134  7.50    0.84   -1.39    0.35    0.00   -1.04  0.824
   3.219  0.543  7.21    0.88   -5.95    0.37    0.00   -5.58 1.039E+00

  10.589 27.134  7.48    0.85   -1.32    0.36    0.00   -0.96  0.824
   3.211  0.541  7.24    0.89   -5.85    0.38    0.00   -5.48 1.051E+00

  10.589 27.134  7.47    0.86   -1.23    0.36    0.00   -0.87  0.824
   3.203  0.539  7.27    0.90   -5.75    0.38    0.00   -5.37 1.063E+00

  10.589 27.134  7.45    0.87   -1.15    0.36    0.00   -0.79  0.823
   3.195  0.537  7.31    0.91   -5.65    0.38    0.00   -5.27 1.075E+00

  10.589 27.134  7.43    0.88   -1.07    0.37    0.00   -0.71  0.823
   3.187  0.535  7.34    0.92   -5.55    0.39    0.00   -5.17 1.087E+00

  10.589 27.134  7.41    0.88   -0.99    0.37    0.00   -0.62  0.823
   3.179  0.533  7.38    0.93   -5.45    0.39    0.00   -5.06 1.100E+00

  10.589 27.134  7.39    0.89   -0.91    0.37    0.00   -0.54  0.823
   3.171  0.531  7.41    0.94   -5.35    0.40    0.00   -4.96 1.112E+00

  10.589 27.134  7.37    0.90   -0.83    0.38    0.00   -0.45  0.822
