EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
D2_kin11_1st                                                            
                                                                        
Hall A 2018: 25 cm Deuterium target                                     
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  2);   avgA =   2.000; amuM=  2.013; avgM=  1.875
 targ=TRITIUM; ttarg(rl)=0.00114; twall=0.00445; tbeam=0.00298; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL

  10.589 28.849  8.10    0.81   -2.04    0.37    0.00   -1.66  0.913
   3.083  0.575  6.86    0.85   -6.36    0.40    0.00   -5.95 4.163E-01

  10.589 28.849  8.08    0.82   -1.96    0.38    0.00   -1.58  0.913
   3.075  0.573  6.90    0.86   -6.26    0.41    0.00   -5.85 4.221E-01

  10.589 28.849  8.06    0.82   -1.88    0.38    0.00   -1.50  0.913
   3.067  0.571  6.93    0.87   -6.16    0.41    0.00   -5.75 4.280E-01

  10.589 28.849  8.04    0.83   -1.79    0.38    0.00   -1.41  0.913
   3.059  0.569  6.97    0.88   -6.05    0.41    0.00   -5.64 4.339E-01

  10.589 28.849  8.02    0.84   -1.71    0.39    0.00   -1.32  0.914
   3.051  0.567  7.01    0.88   -5.95    0.42    0.00   -5.53 4.398E-01

  10.589 28.849  8.00    0.85   -1.62    0.39    0.00   -1.23  0.915
   3.043  0.565  7.04    0.89   -5.85    0.42    0.00   -5.42 4.458E-01

  10.589 28.849  7.98    0.85   -1.54    0.40    0.00   -1.14  0.914
   3.035  0.563  7.08    0.90   -5.74    0.43    0.00   -5.32 4.518E-01

  10.589 28.849  7.96    0.86   -1.45    0.40    0.00   -1.05  0.914
   3.027  0.561  7.12    0.91   -5.64    0.43    0.00   -5.21 4.579E-01

  10.589 28.849  7.93    0.87   -1.37    0.41    0.00   -0.96  0.916
   3.019  0.559  7.15    0.92   -5.54    0.44    0.00   -5.10 4.640E-01

  10.589 28.849  7.91    0.88   -1.28    0.41    0.00   -0.87  0.915
   3.011  0.556  7.19    0.93   -5.43    0.44    0.00   -4.99 4.701E-01

  10.589 28.849  7.89    0.89   -1.20    0.41    0.00   -0.78  0.916
   3.003  0.554  7.22    0.94   -5.33    0.44    0.00   -4.88 4.763E-01

  10.589 28.849  7.87    0.89   -1.11    0.42    0.00   -0.69  0.914
   2.995  0.552  7.26    0.94   -5.23    0.45    0.00   -4.78 4.826E-01

  10.589 28.849  7.85    0.90   -1.03    0.42    0.00   -0.60  0.917
   2.987  0.550  7.30    0.95   -5.12    0.45    0.00   -4.67 4.888E-01

  10.589 28.849  7.83    0.91   -0.94    0.43    0.00   -0.52  0.916
   2.979  0.548  7.33    0.96   -5.02    0.46    0.00   -4.56 4.952E-01

  10.589 28.849  7.81    0.92   -0.86    0.43    0.00   -0.43  0.917
   2.971  0.546  7.37    0.97   -4.92    0.46    0.00   -4.46 5.015E-01

  10.589 28.849  7.79    0.93   -0.78    0.44    0.00   -0.34  0.917
   2.963  0.544  7.40    0.98   -4.82    0.47    0.00   -4.35 5.080E-01

  10.589 28.929  8.53    0.69   -3.61    0.32    0.00   -3.29  0.909
   3.227  0.617  6.17    0.73   -8.28    0.35    0.00   -7.93 3.087E-01

  10.589 28.929  8.51    0.70   -3.53    0.33    0.00   -3.20  0.909
   3.219  0.615  6.20    0.73   -8.18    0.35    0.00   -7.83 3.136E-01

  10.589 28.929  8.49    0.70   -3.45    0.33    0.00   -3.13  0.905
   3.211  0.613  6.24    0.74   -8.09    0.35    0.00   -7.74 3.185E-01

  10.589 28.929  8.46    0.71   -3.37    0.33    0.00   -3.04  0.908
   3.203  0.611  6.28    0.74   -7.99    0.35    0.00   -7.63 3.235E-01

  10.589 28.929  8.44    0.71   -3.29    0.33    0.00   -2.96  0.909
   3.195  0.608  6.31    0.75   -7.89    0.36    0.00   -7.53 3.286E-01

  10.589 28.929  8.42    0.72   -3.21    0.33    0.00   -2.87  0.910
   3.187  0.606  6.35    0.76   -7.79    0.36    0.00   -7.42 3.336E-01

  10.589 28.929  8.40    0.73   -3.13    0.34    0.00   -2.79  0.910
   3.179  0.604  6.39    0.76   -7.69    0.36    0.00   -7.32 3.388E-01

  10.589 28.929  8.38    0.73   -3.05    0.34    0.00   -2.71  0.910
   3.171  0.602  6.42    0.77   -7.59    0.37    0.00   -7.22 3.439E-01

  10.589 28.929  8.36    0.74   -2.96    0.34    0.00   -2.62  0.910
   3.163  0.600  6.46    0.78   -7.48    0.37    0.00   -7.12 3.492E-01

  10.589 28.929  8.34    0.74   -2.89    0.34    0.00   -2.54  0.911
   3.155  0.598  6.49    0.78   -7.39    0.37    0.00   -7.02 3.544E-01

  10.589 28.929  8.32    0.75   -2.80    0.35    0.00   -2.45  0.910
   3.147  0.595  6.53    0.79   -7.28    0.37    0.00   -6.91 3.597E-01

  10.589 28.929  8.29    0.76   -2.72    0.35    0.00   -2.37  0.911
   3.139  0.593  6.57    0.80   -7.19    0.38    0.00   -6.81 3.651E-01

  10.589 28.929  8.27    0.76   -2.63    0.35    0.00   -2.28  0.910
   3.131  0.591  6.60    0.80   -7.08    0.38    0.00   -6.70 3.705E-01

  10.589 28.929  8.25    0.77   -2.55    0.36    0.00   -2.19  0.911
   3.123  0.589  6.64    0.81   -6.98    0.38    0.00   -6.59 3.759E-01

  10.589 28.929  8.23    0.78   -2.47    0.36    0.00   -2.11  0.911
   3.115  0.587  6.67    0.82   -6.88    0.39    0.00   -6.49 3.814E-01

  10.589 28.929  8.21    0.78   -2.38    0.36    0.00   -2.02  0.912
   3.107  0.585  6.71    0.82   -6.77    0.39    0.00   -6.38 3.869E-01

  10.589 28.929  8.19    0.79   -2.30    0.37    0.00   -1.93  0.912
   3.099  0.583  6.75    0.83   -6.67    0.39    0.00   -6.28 3.925E-01

  10.589 28.929  8.17    0.80   -2.22    0.37    0.00   -1.85  0.912
   3.091  0.581  6.78    0.84   -6.58    0.40    0.00   -6.18 3.981E-01

  10.589 28.929  8.15    0.80   -2.14    0.37    0.00   -1.77  0.912
   3.083  0.578  6.82    0.85   -6.48    0.40    0.00   -6.08 4.038E-01

  10.589 28.929  8.13    0.81   -2.05    0.38    0.00   -1.67  0.913
   3.075  0.576  6.86    0.85   -6.37    0.40    0.00   -5.97 4.095E-01

  10.589 28.929  8.10    0.82   -1.97    0.38    0.00   -1.59  0.912
   3.067  0.574  6.89    0.86   -6.27    0.41    0.00   -5.86 4.152E-01

  10.589 28.929  8.08    0.83   -1.89    0.38    0.00   -1.50  0.913
   3.059  0.572  6.93    0.87   -6.17    0.41    0.00   -5.76 4.210E-01

  10.589 28.929  8.06    0.83   -1.80    0.39    0.00   -1.42  0.913
   3.051  0.570  6.96    0.88   -6.07    0.42    0.00   -5.65 4.269E-01

  10.589 28.929  8.04    0.84   -1.72    0.39    0.00   -1.33  0.913
   3.043  0.568  7.00    0.89   -5.96    0.42    0.00   -5.54 4.327E-01

  10.589 28.929  8.02    0.85   -1.63    0.39    0.00   -1.24  0.915
   3.035  0.566  7.04    0.89   -5.86    0.42    0.00   -5.43 4.387E-01

  10.589 28.929  8.00    0.86   -1.55    0.40    0.00   -1.15  0.914
   3.027  0.564  7.07    0.90   -5.75    0.43    0.00   -5.32 4.446E-01

  10.589 28.929  7.98    0.86   -1.46    0.40    0.00   -1.06  0.914
   3.019  0.562  7.11    0.91   -5.65    0.43    0.00   -5.22 4.506E-01

  10.589 28.929  7.96    0.87   -1.37    0.41    0.00   -0.97  0.915
   3.011  0.560  7.14    0.92   -5.54    0.44    0.00   -5.11 4.567E-01

  10.589 28.929  7.94    0.88   -1.29    0.41    0.00   -0.88  0.916
   3.003  0.557  7.18    0.93   -5.44    0.44    0.00   -5.00 4.628E-01

  10.589 28.929  7.91    0.89   -1.21    0.41    0.00   -0.79  0.916
   2.995  0.555  7.22    0.94   -5.34    0.45    0.00   -4.89 4.689E-01

  10.589 28.929  7.89    0.90   -1.12    0.42    0.00   -0.70  0.914
   2.987  0.553  7.25    0.95   -5.23    0.45    0.00   -4.78 4.751E-01

  10.589 28.929  7.87    0.91   -1.04    0.42    0.00   -0.61  0.917
   2.979  0.551  7.29    0.96   -5.13    0.46    0.00   -4.67 4.813E-01

  10.589 28.929  7.85    0.91   -0.95    0.43    0.00   -0.52  0.915
   2.971  0.549  7.33    0.97   -5.03    0.46    0.00   -4.57 4.876E-01

  10.589 28.929  7.83    0.92   -0.87    0.43    0.00   -0.44  0.917
   2.963  0.547  7.36    0.98   -4.93    0.47    0.00   -4.46 4.939E-01

  10.589 29.009  8.57    0.69   -3.71    0.32    0.00   -3.39  0.911
   3.227  0.621  6.12    0.72   -8.40    0.35    0.00   -8.05 2.983E-01

  10.589 29.009  8.55    0.69   -3.63    0.32    0.00   -3.30  0.909
   3.219  0.618  6.16    0.73   -8.30    0.35    0.00   -7.95 3.031E-01

  10.589 29.009  8.53    0.70   -3.55    0.33    0.00   -3.22  0.910
   3.211  0.616  6.19    0.73   -8.20    0.35    0.00   -7.85 3.079E-01

  10.589 29.009  8.51    0.70   -3.47    0.33    0.00   -3.14  0.905
   3.203  0.614  6.23    0.74   -8.10    0.35    0.00   -7.75 3.128E-01

  10.589 29.009  8.49    0.71   -3.38    0.33    0.00   -3.05  0.908
   3.195  0.612  6.27    0.75   -8.00    0.36    0.00   -7.64 3.178E-01

  10.589 29.009  8.47    0.71   -3.31    0.33    0.00   -2.97  0.907
   3.187  0.610  6.30    0.75   -7.90    0.36    0.00   -7.54 3.227E-01

  10.589 29.009  8.45    0.72   -3.22    0.34    0.00   -2.89  0.910
   3.179  0.607  6.34    0.76   -7.80    0.36    0.00   -7.44 3.278E-01

  10.589 29.009  8.42    0.73   -3.14    0.34    0.00   -2.80  0.910
   3.171  0.605  6.38    0.76   -7.70    0.36    0.00   -7.34 3.328E-01

  10.589 29.009  8.40    0.73   -3.06    0.34    0.00   -2.71  0.910
   3.163  0.603  6.41    0.77   -7.60    0.37    0.00   -7.23 3.380E-01

  10.589 29.009  8.38    0.74   -2.97    0.34    0.00   -2.63  0.910
   3.155  0.601  6.45    0.78   -7.49    0.37    0.00   -7.12 3.431E-01

  10.589 29.009  8.36    0.74   -2.90    0.35    0.00   -2.55  0.910
   3.147  0.599  6.48    0.78   -7.40    0.37    0.00   -7.03 3.483E-01

  10.589 29.009  8.34    0.75   -2.81    0.35    0.00   -2.47  0.910
   3.139  0.597  6.52    0.79   -7.30    0.37    0.00   -6.92 3.536E-01

  10.589 29.009  8.32    0.76   -2.73    0.35    0.00   -2.38  0.911
   3.131  0.594  6.56    0.80   -7.20    0.38    0.00   -6.82 3.589E-01

  10.589 29.009  8.30    0.76   -2.65    0.35    0.00   -2.29  0.910
   3.123  0.592  6.59    0.80   -7.09    0.38    0.00   -6.71 3.642E-01

  10.589 29.009  8.28    0.77   -2.56    0.36    0.00   -2.20  0.911
   3.115  0.590  6.63    0.81   -6.99    0.38    0.00   -6.60 3.696E-01

  10.589 29.009  8.25    0.78   -2.48    0.36    0.00   -2.12  0.911
   3.107  0.588  6.67    0.82   -6.89    0.39    0.00   -6.50 3.750E-01

  10.589 29.009  8.23    0.78   -2.39    0.36    0.00   -2.03  0.912
   3.099  0.586  6.70    0.83   -6.79    0.39    0.00   -6.39 3.805E-01

  10.589 29.009  8.21    0.79   -2.31    0.37    0.00   -1.94  0.912
   3.091  0.584  6.74    0.83   -6.69    0.39    0.00   -6.29 3.860E-01

  10.589 29.009  8.19    0.80   -2.23    0.37    0.00   -1.86  0.911
   3.083  0.582  6.77    0.84   -6.58    0.40    0.00   -6.19 3.916E-01

  10.589 29.009  8.17    0.81   -2.15    0.37    0.00   -1.78  0.912
   3.075  0.579  6.81    0.85   -6.49    0.40    0.00   -6.08 3.972E-01

  10.589 29.009  8.15    0.81   -2.06    0.38    0.00   -1.68  0.912
   3.067  0.577  6.85    0.86   -6.38    0.40    0.00   -5.98 4.028E-01

  10.589 29.009  8.13    0.82   -1.98    0.38    0.00   -1.60  0.913
   3.059  0.575  6.88    0.86   -6.28    0.41    0.00   -5.87 4.085E-01

  10.589 29.009  8.11    0.83   -1.90    0.38    0.00   -1.51  0.913
   3.051  0.573  6.92    0.87   -6.18    0.41    0.00   -5.77 4.142E-01

  10.589 29.009  8.08    0.83   -1.81    0.39    0.00   -1.42  0.913
   3.043  0.571  6.96    0.88   -6.07    0.42    0.00   -5.66 4.200E-01

  10.589 29.009  8.06    0.84   -1.73    0.39    0.00   -1.34  0.913
   3.035  0.569  6.99    0.89   -5.97    0.42    0.00   -5.55 4.258E-01

  10.589 29.009  8.04    0.85   -1.64    0.40    0.00   -1.24  0.915
   3.027  0.567  7.03    0.90   -5.87    0.43    0.00   -5.44 4.317E-01

  10.589 29.009  8.02    0.86   -1.55    0.40    0.00   -1.16  0.914
   3.019  0.565  7.06    0.91   -5.76    0.43    0.00   -5.33 4.376E-01

  10.589 29.009  8.00    0.87   -1.47    0.40    0.00   -1.07  0.914
   3.011  0.563  7.10    0.91   -5.66    0.43    0.00   -5.23 4.436E-01

  10.589 29.009  7.98    0.87   -1.38    0.41    0.00   -0.98  0.915
   3.003  0.560  7.14    0.92   -5.55    0.44    0.00   -5.11 4.496E-01

  10.589 29.009  7.96    0.88   -1.30    0.41    0.00   -0.89  0.915
   2.995  0.558  7.17    0.93   -5.45    0.44    0.00   -5.01 4.556E-01

  10.589 29.009  7.94    0.89   -1.21    0.42    0.00   -0.80  0.915
   2.987  0.556  7.21    0.94   -5.35    0.45    0.00   -4.90 4.617E-01

  10.589 29.009  7.91    0.90   -1.13    0.42    0.00   -0.71  0.915
   2.979  0.554  7.25    0.95   -5.24    0.45    0.00   -4.79 4.678E-01

  10.589 29.009  7.89    0.91   -1.04    0.42    0.00   -0.61  0.917
   2.971  0.552  7.28    0.96   -5.13    0.46    0.00   -4.68 4.740E-01

  10.589 29.009  7.87    0.92   -0.96    0.43    0.00   -0.53  0.915
   2.963  0.550  7.32    0.97   -5.03    0.46    0.00   -4.57 4.802E-01

  10.589 29.089  8.62    0.68   -3.81    0.32    0.00   -3.49  0.910
   3.227  0.624  6.08    0.72   -8.52    0.35    0.00   -8.17 2.882E-01

  10.589 29.089  8.60    0.69   -3.73    0.32    0.00   -3.40  0.911
   3.219  0.622  6.11    0.73   -8.42    0.35    0.00   -8.07 2.929E-01

  10.589 29.089  8.58    0.69   -3.65    0.33    0.00   -3.32  0.910
   3.211  0.620  6.15    0.73   -8.32    0.35    0.00   -7.96 2.976E-01

  10.589 29.089  8.56    0.70   -3.56    0.33    0.00   -3.23  0.909
   3.203  0.617  6.18    0.74   -8.21    0.35    0.00   -7.86 3.024E-01

  10.589 29.089  8.53    0.71   -3.48    0.33    0.00   -3.15  0.908
   3.195  0.615  6.22    0.74   -8.11    0.35    0.00   -7.76 3.073E-01

  10.589 29.089  8.51    0.71   -3.40    0.33    0.00   -3.07  0.904
   3.187  0.613  6.26    0.75   -8.01    0.35    0.00   -7.66 3.121E-01

  10.589 29.089  8.49    0.72   -3.32    0.33    0.00   -2.99  0.907
   3.179  0.611  6.29    0.75   -7.92    0.36    0.00   -7.56 3.171E-01

  10.589 29.089  8.47    0.72   -3.23    0.34    0.00   -2.90  0.910
   3.171  0.608  6.33    0.76   -7.81    0.36    0.00   -7.45 3.220E-01

  10.589 29.089  8.45    0.73   -3.15    0.34    0.00   -2.82  0.910
   3.163  0.606  6.37    0.77   -7.71    0.36    0.00   -7.35 3.271E-01

  10.589 29.089  8.43    0.73   -3.07    0.34    0.00   -2.73  0.910
   3.155  0.604  6.40    0.77   -7.61    0.37    0.00   -7.24 3.321E-01

  10.589 29.089  8.41    0.74   -2.99    0.34    0.00   -2.64  0.909
   3.147  0.602  6.44    0.78   -7.51    0.37    0.00   -7.14 3.372E-01

  10.589 29.089  8.38    0.75   -2.91    0.35    0.00   -2.56  0.910
   3.139  0.600  6.48    0.79   -7.42    0.37    0.00   -7.04 3.424E-01

  10.589 29.089  8.36    0.75   -2.83    0.35    0.00   -2.48  0.910
   3.131  0.598  6.51    0.79   -7.31    0.38    0.00   -6.94 3.476E-01

  10.589 29.089  8.34    0.76   -2.74    0.35    0.00   -2.39  0.911
   3.123  0.595  6.55    0.80   -7.21    0.38    0.00   -6.83 3.528E-01

  10.589 29.089  8.32    0.77   -2.66    0.35    0.00   -2.30  0.911
   3.115  0.593  6.58    0.81   -7.11    0.38    0.00   -6.72 3.581E-01

  10.589 29.089  8.30    0.77   -2.57    0.36    0.00   -2.21  0.911
   3.107  0.591  6.62    0.81   -7.00    0.38    0.00   -6.62 3.634E-01

  10.589 29.089  8.28    0.78   -2.49    0.36    0.00   -2.13  0.910
   3.099  0.589  6.66    0.82   -6.90    0.39    0.00   -6.51 3.688E-01

  10.589 29.089  8.26    0.79   -2.41    0.36    0.00   -2.04  0.912
   3.091  0.587  6.69    0.83   -6.80    0.39    0.00   -6.41 3.742E-01

  10.589 29.089  8.24    0.79   -2.32    0.37    0.00   -1.95  0.912
   3.083  0.585  6.73    0.84   -6.70    0.40    0.00   -6.30 3.797E-01

  10.589 29.089  8.21    0.80   -2.24    0.37    0.00   -1.87  0.911
   3.075  0.583  6.77    0.84   -6.59    0.40    0.00   -6.20 3.852E-01

  10.589 29.089  8.19    0.81   -2.16    0.37    0.00   -1.79  0.911
   3.067  0.580  6.80    0.85   -6.50    0.40    0.00   -6.09 3.907E-01

  10.589 29.089  8.17    0.81   -2.07    0.38    0.00   -1.69  0.912
   3.059  0.578  6.84    0.86   -6.39    0.41    0.00   -5.98 3.963E-01

  10.589 29.089  8.15    0.82   -1.99    0.38    0.00   -1.61  0.914
   3.051  0.576  6.88    0.87   -6.29    0.41    0.00   -5.88 4.019E-01

  10.589 29.089  8.13    0.83   -1.91    0.38    0.00   -1.52  0.913
   3.043  0.574  6.91    0.87   -6.19    0.41    0.00   -5.77 4.076E-01

  10.589 29.089  8.11    0.84   -1.82    0.39    0.00   -1.43  0.913
   3.035  0.572  6.95    0.88   -6.08    0.42    0.00   -5.67 4.133E-01

  10.589 29.089  8.09    0.84   -1.74    0.39    0.00   -1.34  0.913
   3.027  0.570  6.99    0.89   -5.98    0.42    0.00   -5.56 4.191E-01

  10.589 29.089  8.06    0.85   -1.65    0.40    0.00   -1.25  0.915
   3.019  0.568  7.02    0.90   -5.87    0.43    0.00   -5.45 4.249E-01

  10.589 29.089  8.04    0.86   -1.56    0.40    0.00   -1.16  0.914
   3.011  0.566  7.06    0.91   -5.77    0.43    0.00   -5.34 4.308E-01

  10.589 29.089  8.02    0.87   -1.48    0.40    0.00   -1.08  0.914
   3.003  0.563  7.09    0.92   -5.67    0.43    0.00   -5.23 4.367E-01

  10.589 29.089  8.00    0.88   -1.39    0.41    0.00   -0.98  0.915
   2.995  0.561  7.13    0.93   -5.56    0.44    0.00   -5.12 4.426E-01

  10.589 29.089  7.98    0.88   -1.31    0.41    0.00   -0.89  0.916
   2.987  0.559  7.17    0.93   -5.46    0.44    0.00   -5.01 4.486E-01

  10.589 29.089  7.96    0.89   -1.22    0.42    0.00   -0.80  0.915
   2.979  0.557  7.20    0.94   -5.35    0.45    0.00   -4.90 4.546E-01

  10.589 29.089  7.94    0.90   -1.14    0.42    0.00   -0.71  0.915
   2.971  0.555  7.24    0.95   -5.25    0.45    0.00   -4.79 4.607E-01

  10.589 29.089  7.91    0.91   -1.05    0.43    0.00   -0.62  0.917
   2.963  0.553  7.28    0.96   -5.14    0.46    0.00   -4.68 4.668E-01

  10.589 29.169  8.67    0.68   -3.90    0.32    0.00   -3.57  0.910
   3.227  0.627  6.03    0.72   -8.62    0.35    0.00   -8.27 2.783E-01

  10.589 29.169  8.64    0.68   -3.82    0.32    0.00   -3.50  0.910
   3.219  0.625  6.07    0.72   -8.53    0.35    0.00   -8.18 2.829E-01

  10.589 29.169  8.62    0.69   -3.74    0.32    0.00   -3.41  0.911
   3.211  0.623  6.10    0.73   -8.43    0.35    0.00   -8.08 2.876E-01

  10.589 29.169  8.60    0.70   -3.66    0.33    0.00   -3.33  0.910
   3.203  0.621  6.14    0.73   -8.33    0.35    0.00   -7.98 2.923E-01

  10.589 29.169  8.58    0.70   -3.58    0.33    0.00   -3.25  0.909
   3.195  0.618  6.18    0.74   -8.23    0.35    0.00   -7.87 2.970E-01

  10.589 29.169  8.56    0.71   -3.49    0.33    0.00   -3.16  0.909
   3.187  0.616  6.21    0.74   -8.12    0.36    0.00   -7.77 3.018E-01

  10.589 29.169  8.54    0.71   -3.41    0.33    0.00   -3.08  0.905
   3.179  0.614  6.25    0.75   -8.03    0.36    0.00   -7.67 3.066E-01

  10.589 29.169  8.52    0.72   -3.33    0.33    0.00   -3.00  0.908
   3.171  0.612  6.28    0.76   -7.93    0.36    0.00   -7.57 3.115E-01

  10.589 29.169  8.49    0.72   -3.25    0.34    0.00   -2.91  0.910
   3.163  0.610  6.32    0.76   -7.82    0.36    0.00   -7.46 3.164E-01

  10.589 29.169  8.47    0.73   -3.17    0.34    0.00   -2.83  0.910
   3.155  0.607  6.36    0.77   -7.73    0.37    0.00   -7.36 3.214E-01

  10.589 29.169  8.45    0.74   -3.08    0.34    0.00   -2.74  0.910
   3.147  0.605  6.39    0.77   -7.62    0.37    0.00   -7.25 3.264E-01

  10.589 29.169  8.43    0.74   -3.00    0.34    0.00   -2.66  0.910
   3.139  0.603  6.43    0.78   -7.53    0.37    0.00   -7.15 3.315E-01

  10.589 29.169  8.41    0.75   -2.92    0.35    0.00   -2.58  0.910
   3.131  0.601  6.47    0.79   -7.43    0.37    0.00   -7.05 3.365E-01

  10.589 29.169  8.39    0.75   -2.84    0.35    0.00   -2.49  0.910
   3.123  0.599  6.50    0.79   -7.32    0.38    0.00   -6.95 3.417E-01

  10.589 29.169  8.37    0.76   -2.75    0.35    0.00   -2.40  0.911
   3.115  0.596  6.54    0.80   -7.22    0.38    0.00   -6.84 3.469E-01

  10.589 29.169  8.34    0.77   -2.67    0.36    0.00   -2.31  0.910
   3.107  0.594  6.58    0.81   -7.12    0.38    0.00   -6.73 3.521E-01

  10.589 29.169  8.32    0.77   -2.58    0.36    0.00   -2.22  0.910
   3.099  0.592  6.61    0.82   -7.02    0.39    0.00   -6.63 3.574E-01

  10.589 29.169  8.30    0.78   -2.50    0.36    0.00   -2.14  0.910
   3.091  0.590  6.65    0.82   -6.91    0.39    0.00   -6.52 3.627E-01

  10.589 29.169  8.28    0.79   -2.42    0.36    0.00   -2.05  0.911
   3.083  0.588  6.69    0.83   -6.81    0.39    0.00   -6.42 3.680E-01

  10.589 29.169  8.26    0.79   -2.33    0.37    0.00   -1.96  0.912
   3.075  0.586  6.72    0.84   -6.71    0.40    0.00   -6.31 3.734E-01

  10.589 29.169  8.24    0.80   -2.25    0.37    0.00   -1.88  0.912
   3.067  0.584  6.76    0.85   -6.60    0.40    0.00   -6.20 3.789E-01

  10.589 29.169  8.22    0.81   -2.17    0.37    0.00   -1.79  0.911
   3.059  0.581  6.80    0.85   -6.51    0.40    0.00   -6.10 3.844E-01

  10.589 29.169  8.19    0.82   -2.08    0.38    0.00   -1.70  0.912
   3.051  0.579  6.83    0.86   -6.40    0.41    0.00   -5.99 3.899E-01

  10.589 29.169  8.17    0.82   -2.00    0.38    0.00   -1.61  0.913
   3.043  0.577  6.87    0.87   -6.30    0.41    0.00   -5.89 3.955E-01

  10.589 29.169  8.15    0.83   -1.92    0.39    0.00   -1.53  0.913
   3.035  0.575  6.91    0.88   -6.20    0.41    0.00   -5.78 4.011E-01

  10.589 29.169  8.13    0.84   -1.83    0.39    0.00   -1.44  0.913
   3.027  0.573  6.94    0.88   -6.09    0.42    0.00   -5.67 4.068E-01

  10.589 29.169  8.11    0.85   -1.75    0.39    0.00   -1.35  0.913
   3.019  0.571  6.98    0.89   -5.99    0.42    0.00   -5.57 4.125E-01

  10.589 29.169  8.09    0.85   -1.66    0.40    0.00   -1.26  0.915
   3.011  0.569  7.01    0.90   -5.89    0.43    0.00   -5.46 4.183E-01

  10.589 29.169  8.06    0.86   -1.57    0.40    0.00   -1.17  0.914
   3.003  0.567  7.05    0.91   -5.78    0.43    0.00   -5.35 4.240E-01

  10.589 29.169  8.04    0.87   -1.49    0.40    0.00   -1.08  0.914
   2.995  0.564  7.09    0.92   -5.68    0.44    0.00   -5.24 4.299E-01

  10.589 29.169  8.02    0.88   -1.40    0.41    0.00   -0.99  0.915
   2.987  0.562  7.12    0.93   -5.57    0.44    0.00   -5.13 4.358E-01

  10.589 29.169  8.00    0.89   -1.31    0.41    0.00   -0.90  0.915
   2.979  0.560  7.16    0.94   -5.46    0.44    0.00   -5.02 4.417E-01

  10.589 29.169  7.98    0.90   -1.23    0.42    0.00   -0.81  0.915
   2.971  0.558  7.20    0.95   -5.36    0.45    0.00   -4.91 4.477E-01

  10.589 29.169  7.96    0.90   -1.14    0.42    0.00   -0.72  0.915
   2.963  0.556  7.23    0.95   -5.26    0.45    0.00   -4.80 4.537E-01

  10.589 29.249  8.71    0.68   -4.00    0.32    0.00   -3.68  0.910
   3.227  0.631  5.98    0.71   -8.75    0.34    0.00   -8.40 2.688E-01

  10.589 29.249  8.69    0.68   -3.91    0.32    0.00   -3.59  0.910
   3.219  0.628  6.02    0.72   -8.64    0.35    0.00   -8.29 2.733E-01

  10.589 29.249  8.67    0.69   -3.83    0.32    0.00   -3.51  0.910
   3.211  0.626  6.06    0.72   -8.54    0.35    0.00   -8.19 2.778E-01

  10.589 29.249  8.65    0.69   -3.75    0.33    0.00   -3.43  0.911
   3.203  0.624  6.09    0.73   -8.44    0.35    0.00   -8.09 2.824E-01

  10.589 29.249  8.63    0.70   -3.67    0.33    0.00   -3.34  0.909
   3.195  0.622  6.13    0.73   -8.34    0.35    0.00   -7.99 2.871E-01

  10.589 29.249  8.61    0.70   -3.59    0.33    0.00   -3.26  0.909
   3.187  0.620  6.17    0.74   -8.24    0.35    0.00   -7.89 2.918E-01

  10.589 29.249  8.58    0.71   -3.50    0.33    0.00   -3.17  0.910
   3.179  0.617  6.20    0.75   -8.14    0.36    0.00   -7.78 2.965E-01

  10.589 29.249  8.56    0.71   -3.43    0.33    0.00   -3.09  0.905
   3.171  0.615  6.24    0.75   -8.04    0.36    0.00   -7.68 3.013E-01

  10.589 29.249  8.54    0.72   -3.34    0.34    0.00   -3.01  0.908
   3.163  0.613  6.28    0.76   -7.94    0.36    0.00   -7.58 3.061E-01

  10.589 29.249  8.52    0.73   -3.26    0.34    0.00   -2.92  0.910
   3.155  0.611  6.31    0.76   -7.84    0.36    0.00   -7.48 3.110E-01

  10.589 29.249  8.50    0.73   -3.18    0.34    0.00   -2.84  0.910
   3.147  0.608  6.35    0.77   -7.74    0.37    0.00   -7.37 3.159E-01

  10.589 29.249  8.48    0.74   -3.10    0.34    0.00   -2.75  0.910
   3.139  0.606  6.39    0.78   -7.64    0.37    0.00   -7.27 3.208E-01

  10.589 29.249  8.45    0.74   -3.01    0.35    0.00   -2.67  0.910
   3.131  0.604  6.42    0.78   -7.54    0.37    0.00   -7.16 3.258E-01

  10.589 29.249  8.43    0.75   -2.93    0.35    0.00   -2.58  0.910
