EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
He3_kin11_2nd                                                           
                                                                        
Hall A 2018: 25 cm He3 target                                           
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  2,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00075; twall=0.00519; tbeam=0.00285; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL
   2.971  0.549  7.32    1.00   -5.39    0.42    0.00   -4.97 7.931E-01

  10.589 28.936  7.83    0.96   -0.90    0.40    0.00   -0.50  0.818
   2.963  0.547  7.36    1.01   -5.28    0.43    0.00   -4.86 8.032E-01

  10.589 28.936  7.81    0.97   -0.82    0.41    0.00   -0.41  0.817
   2.955  0.545  7.39    1.02   -5.18    0.43    0.00   -4.75 8.135E-01

  10.589 29.016  8.58    0.71   -3.77    0.31    0.00   -3.45  0.855
   3.227  0.621  6.12    0.74   -8.78    0.33    0.00   -8.44 4.872E-01

  10.589 29.016  8.56    0.72   -3.68    0.32    0.00   -3.37  0.853
   3.219  0.619  6.15    0.75   -8.68    0.33    0.00   -8.34 4.950E-01

  10.589 29.016  8.54    0.72   -3.57    0.32    0.00   -3.25  0.851
   3.211  0.616  6.19    0.76   -8.54    0.34    0.00   -8.21 5.029E-01

  10.589 29.016  8.51    0.73   -3.52    0.32    0.00   -3.20  0.849
   3.203  0.614  6.23    0.76   -8.47    0.34    0.00   -8.14 5.108E-01

  10.589 29.016  8.49    0.74   -3.44    0.32    0.00   -3.12  0.847
   3.195  0.612  6.26    0.77   -8.37    0.34    0.00   -8.04 5.187E-01

  10.589 29.016  8.47    0.74   -3.36    0.32    0.00   -3.03  0.845
   3.187  0.610  6.30    0.78   -8.27    0.34    0.00   -7.93 5.268E-01

  10.589 29.016  8.45    0.75   -3.27    0.32    0.00   -2.95  0.844
   3.179  0.608  6.34    0.78   -8.17    0.34    0.00   -7.83 5.349E-01

  10.589 29.016  8.43    0.75   -3.19    0.32    0.00   -2.86  0.842
   3.171  0.606  6.37    0.79   -8.07    0.34    0.00   -7.73 5.431E-01

  10.589 29.016  8.41    0.76   -3.11    0.33    0.00   -2.78  0.840
   3.163  0.603  6.41    0.80   -7.97    0.35    0.00   -7.63 5.514E-01

  10.589 29.016  8.39    0.77   -3.02    0.33    0.00   -2.69  0.839
   3.155  0.601  6.44    0.80   -7.86    0.35    0.00   -7.52 5.597E-01

  10.589 29.016  8.37    0.77   -2.94    0.33    0.00   -2.61  0.837
   3.147  0.599  6.48    0.81   -7.77    0.35    0.00   -7.42 5.681E-01

  10.589 29.016  8.34    0.78   -2.86    0.33    0.00   -2.53  0.836
   3.139  0.597  6.52    0.82   -7.66    0.35    0.00   -7.31 5.766E-01

  10.589 29.016  8.32    0.79   -2.77    0.33    0.00   -2.44  0.834
   3.131  0.595  6.55    0.82   -7.56    0.35    0.00   -7.21 5.852E-01

  10.589 29.016  8.30    0.79   -2.68    0.34    0.00   -2.34  0.833
   3.123  0.593  6.59    0.83   -7.45    0.36    0.00   -7.09 5.938E-01

  10.589 29.016  8.28    0.80   -2.60    0.34    0.00   -2.26  0.832
   3.115  0.590  6.63    0.84   -7.35    0.36    0.00   -6.99 6.025E-01

  10.589 29.016  8.26    0.81   -2.52    0.34    0.00   -2.18  0.831
   3.107  0.588  6.66    0.85   -7.26    0.36    0.00   -6.90 6.113E-01

  10.589 29.016  8.24    0.82   -2.44    0.34    0.00   -2.10  0.826
   3.099  0.586  6.70    0.85   -7.16    0.36    0.00   -6.80 6.201E-01

  10.589 29.016  8.22    0.82   -2.35    0.35    0.00   -2.01  0.829
   3.091  0.584  6.73    0.86   -7.05    0.37    0.00   -6.68 6.290E-01

  10.589 29.016  8.20    0.83   -2.27    0.35    0.00   -1.92  0.827
   3.083  0.582  6.77    0.87   -6.95    0.37    0.00   -6.58 6.380E-01

  10.589 29.016  8.17    0.84   -2.18    0.35    0.00   -1.83  0.827
   3.075  0.580  6.81    0.88   -6.84    0.37    0.00   -6.47 6.470E-01

  10.589 29.016  8.15    0.85   -2.10    0.35    0.00   -1.75  0.826
   3.067  0.578  6.84    0.89   -6.74    0.38    0.00   -6.37 6.561E-01

  10.589 29.016  8.13    0.85   -2.02    0.36    0.00   -1.67  0.824
   3.059  0.575  6.88    0.89   -6.65    0.38    0.00   -6.27 6.653E-01

  10.589 29.016  8.11    0.86   -1.94    0.36    0.00   -1.58  0.824
   3.051  0.573  6.92    0.90   -6.54    0.38    0.00   -6.16 6.746E-01

  10.589 29.016  8.09    0.87   -1.85    0.36    0.00   -1.49  0.823
   3.043  0.571  6.95    0.91   -6.44    0.38    0.00   -6.05 6.839E-01

  10.589 29.016  8.07    0.88   -1.78    0.37    0.00   -1.41  0.822
   3.035  0.569  6.99    0.92   -6.34    0.39    0.00   -5.95 6.933E-01

  10.589 29.016  8.05    0.89   -1.69    0.37    0.00   -1.32  0.821
   3.027  0.567  7.02    0.93   -6.23    0.39    0.00   -5.84 7.028E-01

  10.589 29.016  8.02    0.90   -1.60    0.37    0.00   -1.23  0.821
   3.019  0.565  7.06    0.94   -6.13    0.40    0.00   -5.73 7.123E-01

  10.589 29.016  8.00    0.90   -1.52    0.38    0.00   -1.14  0.820
   3.011  0.563  7.10    0.95   -6.03    0.40    0.00   -5.63 7.219E-01

  10.589 29.016  7.98    0.91   -1.43    0.38    0.00   -1.05  0.820
   3.003  0.561  7.13    0.96   -5.92    0.40    0.00   -5.52 7.316E-01

  10.589 29.016  7.96    0.92   -1.35    0.38    0.00   -0.97  0.820
   2.995  0.559  7.17    0.97   -5.82    0.41    0.00   -5.42 7.414E-01

  10.589 29.016  7.94    0.93   -1.26    0.39    0.00   -0.88  0.819
   2.987  0.557  7.21    0.98   -5.72    0.41    0.00   -5.31 7.512E-01

  10.589 29.016  7.92    0.94   -1.18    0.39    0.00   -0.79  0.819
   2.979  0.555  7.24    0.98   -5.61    0.42    0.00   -5.20 7.611E-01

  10.589 29.016  7.90    0.95   -1.09    0.40    0.00   -0.70  0.818
   2.971  0.552  7.28    0.99   -5.51    0.42    0.00   -5.09 7.710E-01

  10.589 29.016  7.88    0.96   -1.00    0.40    0.00   -0.60  0.818
   2.963  0.550  7.31    1.00   -5.40    0.42    0.00   -4.97 7.810E-01

  10.589 29.016  7.85    0.97   -0.91    0.40    0.00   -0.51  0.818
   2.955  0.548  7.35    1.01   -5.29    0.43    0.00   -4.86 7.911E-01

  10.589 29.096  8.62    0.71   -3.85    0.31    0.00   -3.54  0.858
   3.227  0.624  6.07    0.74   -8.88    0.33    0.00   -8.55 4.709E-01

  10.589 29.096  8.60    0.71   -3.78    0.31    0.00   -3.47  0.856
   3.219  0.622  6.11    0.75   -8.79    0.33    0.00   -8.46 4.785E-01

  10.589 29.096  8.58    0.72   -3.70    0.32    0.00   -3.38  0.853
   3.211  0.620  6.14    0.75   -8.69    0.34    0.00   -8.36 4.861E-01

  10.589 29.096  8.56    0.73   -3.58    0.32    0.00   -3.27  0.851
   3.203  0.618  6.18    0.76   -8.56    0.34    0.00   -8.22 4.939E-01

  10.589 29.096  8.54    0.73   -3.53    0.32    0.00   -3.22  0.849
   3.195  0.615  6.22    0.76   -8.49    0.34    0.00   -8.15 5.017E-01

  10.589 29.096  8.52    0.74   -3.45    0.32    0.00   -3.13  0.847
   3.187  0.613  6.25    0.77   -8.39    0.34    0.00   -8.05 5.096E-01

  10.589 29.096  8.50    0.74   -3.37    0.32    0.00   -3.05  0.845
   3.179  0.611  6.29    0.78   -8.29    0.34    0.00   -7.95 5.176E-01

  10.589 29.096  8.47    0.75   -3.29    0.32    0.00   -2.96  0.844
   3.171  0.609  6.33    0.78   -8.19    0.34    0.00   -7.84 5.256E-01

  10.589 29.096  8.45    0.76   -3.20    0.32    0.00   -2.88  0.842
   3.163  0.607  6.36    0.79   -8.08    0.34    0.00   -7.74 5.337E-01

  10.589 29.096  8.43    0.76   -3.12    0.33    0.00   -2.79  0.840
   3.155  0.604  6.40    0.80   -7.98    0.35    0.00   -7.64 5.419E-01

  10.589 29.096  8.41    0.77   -3.04    0.33    0.00   -2.71  0.839
   3.147  0.602  6.44    0.80   -7.88    0.35    0.00   -7.53 5.501E-01

  10.589 29.096  8.39    0.78   -2.95    0.33    0.00   -2.62  0.837
   3.139  0.600  6.47    0.81   -7.78    0.35    0.00   -7.43 5.585E-01

  10.589 29.096  8.37    0.78   -2.87    0.33    0.00   -2.54  0.836
   3.131  0.598  6.51    0.82   -7.68    0.35    0.00   -7.32 5.669E-01

  10.589 29.096  8.35    0.79   -2.79    0.33    0.00   -2.45  0.834
   3.123  0.596  6.54    0.83   -7.57    0.35    0.00   -7.22 5.753E-01

  10.589 29.096  8.32    0.80   -2.69    0.34    0.00   -2.35  0.833
   3.115  0.594  6.58    0.83   -7.46    0.36    0.00   -7.10 5.838E-01

  10.589 29.096  8.30    0.80   -2.61    0.34    0.00   -2.27  0.832
   3.107  0.591  6.62    0.84   -7.36    0.36    0.00   -7.00 5.925E-01

  10.589 29.096  8.28    0.81   -2.54    0.34    0.00   -2.19  0.831
   3.099  0.589  6.65    0.85   -7.27    0.36    0.00   -6.91 6.011E-01

  10.589 29.096  8.26    0.82   -2.45    0.34    0.00   -2.11  0.826
   3.091  0.587  6.69    0.86   -7.17    0.36    0.00   -6.80 6.099E-01

  10.589 29.096  8.24    0.83   -2.36    0.35    0.00   -2.02  0.829
   3.083  0.585  6.73    0.86   -7.06    0.37    0.00   -6.69 6.187E-01

  10.589 29.096  8.22    0.83   -2.28    0.35    0.00   -1.93  0.827
   3.075  0.583  6.76    0.87   -6.96    0.37    0.00   -6.59 6.276E-01

  10.589 29.096  8.20    0.84   -2.19    0.35    0.00   -1.84  0.826
   3.067  0.581  6.80    0.88   -6.85    0.37    0.00   -6.48 6.365E-01

  10.589 29.096  8.18    0.85   -2.11    0.35    0.00   -1.76  0.826
   3.059  0.579  6.84    0.88   -6.75    0.38    0.00   -6.38 6.456E-01

  10.589 29.096  8.15    0.86   -2.03    0.36    0.00   -1.68  0.825
   3.051  0.576  6.87    0.90   -6.65    0.38    0.00   -6.27 6.547E-01

  10.589 29.096  8.13    0.86   -1.95    0.36    0.00   -1.59  0.823
   3.043  0.574  6.91    0.90   -6.55    0.38    0.00   -6.17 6.638E-01

  10.589 29.096  8.11    0.87   -1.86    0.36    0.00   -1.50  0.823
   3.035  0.572  6.94    0.91   -6.45    0.39    0.00   -6.06 6.731E-01

  10.589 29.096  8.09    0.88   -1.79    0.37    0.00   -1.42  0.822
   3.027  0.570  6.98    0.92   -6.35    0.39    0.00   -5.96 6.824E-01

  10.589 29.096  8.07    0.89   -1.70    0.37    0.00   -1.33  0.821
   3.019  0.568  7.02    0.93   -6.24    0.39    0.00   -5.85 6.917E-01

  10.589 29.096  8.05    0.90   -1.61    0.37    0.00   -1.23  0.821
   3.011  0.566  7.05    0.94   -6.13    0.40    0.00   -5.74 7.012E-01

  10.589 29.096  8.03    0.91   -1.53    0.38    0.00   -1.15  0.820
   3.003  0.564  7.09    0.95   -6.04    0.40    0.00   -5.64 7.107E-01

  10.589 29.096  8.00    0.91   -1.44    0.38    0.00   -1.06  0.820
   2.995  0.562  7.13    0.96   -5.93    0.40    0.00   -5.53 7.203E-01

  10.589 29.096  7.98    0.92   -1.36    0.38    0.00   -0.98  0.819
   2.987  0.560  7.16    0.97   -5.83    0.41    0.00   -5.42 7.300E-01

  10.589 29.096  7.96    0.93   -1.27    0.39    0.00   -0.88  0.819
   2.979  0.557  7.20    0.98   -5.72    0.41    0.00   -5.31 7.397E-01

  10.589 29.096  7.94    0.94   -1.19    0.39    0.00   -0.80  0.819
   2.971  0.555  7.24    0.99   -5.62    0.42    0.00   -5.20 7.495E-01

  10.589 29.096  7.92    0.95   -1.10    0.40    0.00   -0.70  0.818
   2.963  0.553  7.27    1.00   -5.51    0.42    0.00   -5.09 7.594E-01

  10.589 29.096  7.90    0.96   -1.01    0.40    0.00   -0.61  0.818
   2.955  0.551  7.31    1.01   -5.40    0.42    0.00   -4.98 7.693E-01

  10.589 29.176  8.67    0.70   -3.96    0.31    0.00   -3.65  0.861
   3.227  0.628  6.02    0.74   -9.01    0.33    0.00   -8.68 4.549E-01

  10.589 29.176  8.65    0.71   -3.87    0.31    0.00   -3.56  0.858
   3.219  0.625  6.06    0.74   -8.90    0.33    0.00   -8.57 4.624E-01

  10.589 29.176  8.63    0.72   -3.80    0.32    0.00   -3.48  0.856
   3.211  0.623  6.10    0.75   -8.81    0.34    0.00   -8.47 4.699E-01

  10.589 29.176  8.61    0.72   -3.71    0.32    0.00   -3.40  0.854
   3.203  0.621  6.13    0.75   -8.71    0.34    0.00   -8.37 4.775E-01

  10.589 29.176  8.58    0.73   -3.60    0.32    0.00   -3.28  0.851
   3.195  0.619  6.17    0.76   -8.57    0.34    0.00   -8.24 4.851E-01

  10.589 29.176  8.56    0.73   -3.55    0.32    0.00   -3.23  0.849
   3.187  0.616  6.21    0.77   -8.50    0.34    0.00   -8.16 4.929E-01

  10.589 29.176  8.54    0.74   -3.46    0.32    0.00   -3.14  0.847
   3.179  0.614  6.24    0.77   -8.40    0.34    0.00   -8.06 5.007E-01

  10.589 29.176  8.52    0.74   -3.38    0.32    0.00   -3.06  0.846
   3.171  0.612  6.28    0.78   -8.30    0.34    0.00   -7.96 5.086E-01

  10.589 29.176  8.50    0.75   -3.30    0.32    0.00   -2.98  0.844
   3.163  0.610  6.32    0.79   -8.20    0.34    0.00   -7.86 5.165E-01

  10.589 29.176  8.48    0.76   -3.21    0.33    0.00   -2.89  0.842
   3.155  0.608  6.35    0.79   -8.10    0.35    0.00   -7.75 5.245E-01

  10.589 29.176  8.46    0.76   -3.13    0.33    0.00   -2.80  0.840
   3.147  0.605  6.39    0.80   -8.00    0.35    0.00   -7.65 5.326E-01

  10.589 29.176  8.43    0.77   -3.05    0.33    0.00   -2.72  0.839
   3.139  0.603  6.43    0.81   -7.90    0.35    0.00   -7.55 5.408E-01

  10.589 29.176  8.41    0.78   -2.96    0.33    0.00   -2.63  0.837
   3.131  0.601  6.46    0.81   -7.79    0.35    0.00   -7.43 5.490E-01

  10.589 29.176  8.39    0.78   -2.88    0.33    0.00   -2.55  0.836
   3.123  0.599  6.50    0.82   -7.69    0.35    0.00   -7.33 5.573E-01

  10.589 29.176  8.37    0.79   -2.80    0.34    0.00   -2.46  0.834
   3.115  0.597  6.54    0.83   -7.59    0.36    0.00   -7.23 5.657E-01

  10.589 29.176  8.35    0.80   -2.70    0.34    0.00   -2.37  0.833
   3.107  0.595  6.57    0.83   -7.47    0.36    0.00   -7.11 5.741E-01

  10.589 29.176  8.33    0.81   -2.62    0.34    0.00   -2.28  0.832
   3.099  0.592  6.61    0.84   -7.37    0.36    0.00   -7.01 5.826E-01

  10.589 29.176  8.31    0.81   -2.55    0.34    0.00   -2.21  0.831
   3.091  0.590  6.65    0.85   -7.28    0.36    0.00   -6.92 5.912E-01

  10.589 29.176  8.28    0.82   -2.46    0.34    0.00   -2.12  0.826
   3.083  0.588  6.68    0.86   -7.18    0.36    0.00   -6.81 5.999E-01

  10.589 29.176  8.26    0.83   -2.37    0.35    0.00   -2.03  0.825
   3.075  0.586  6.72    0.87   -7.07    0.37    0.00   -6.70 6.086E-01

  10.589 29.176  8.24    0.83   -2.29    0.35    0.00   -1.94  0.827
   3.067  0.584  6.76    0.87   -6.97    0.37    0.00   -6.60 6.174E-01

  10.589 29.176  8.22    0.84   -2.21    0.35    0.00   -1.85  0.826
   3.059  0.582  6.79    0.88   -6.86    0.37    0.00   -6.49 6.263E-01

  10.589 29.176  8.20    0.85   -2.12    0.36    0.00   -1.77  0.825
   3.051  0.580  6.83    0.89   -6.76    0.38    0.00   -6.39 6.352E-01

  10.589 29.176  8.18    0.86   -2.04    0.36    0.00   -1.68  0.825
   3.043  0.577  6.86    0.90   -6.66    0.38    0.00   -6.28 6.442E-01

  10.589 29.176  8.15    0.87   -1.96    0.36    0.00   -1.60  0.823
   3.035  0.575  6.90    0.91   -6.56    0.38    0.00   -6.18 6.533E-01

  10.589 29.176  8.13    0.87   -1.87    0.36    0.00   -1.51  0.823
   3.027  0.573  6.94    0.92   -6.45    0.39    0.00   -6.07 6.624E-01

  10.589 29.176  8.11    0.88   -1.80    0.37    0.00   -1.43  0.822
   3.019  0.571  6.97    0.92   -6.36    0.39    0.00   -5.97 6.717E-01

  10.589 29.176  8.09    0.89   -1.71    0.37    0.00   -1.33  0.821
   3.011  0.569  7.01    0.93   -6.25    0.39    0.00   -5.86 6.809E-01

  10.589 29.176  8.07    0.90   -1.62    0.37    0.00   -1.25  0.821
   3.003  0.567  7.05    0.94   -6.15    0.40    0.00   -5.75 6.903E-01

  10.589 29.176  8.05    0.91   -1.54    0.38    0.00   -1.16  0.820
   2.995  0.565  7.08    0.95   -6.04    0.40    0.00   -5.64 6.997E-01

  10.589 29.176  8.03    0.92   -1.45    0.38    0.00   -1.07  0.819
   2.987  0.563  7.12    0.96   -5.94    0.40    0.00   -5.53 7.092E-01

  10.589 29.176  8.00    0.93   -1.37    0.39    0.00   -0.98  0.819
   2.979  0.561  7.16    0.97   -5.84    0.41    0.00   -5.43 7.188E-01

  10.589 29.176  7.98    0.94   -1.28    0.39    0.00   -0.89  0.819
   2.971  0.558  7.19    0.98   -5.73    0.41    0.00   -5.32 7.284E-01

  10.589 29.176  7.96    0.94   -1.20    0.39    0.00   -0.80  0.819
   2.963  0.556  7.23    0.99   -5.63    0.42    0.00   -5.21 7.381E-01

  10.589 29.176  7.94    0.95   -1.11    0.40    0.00   -0.71  0.818
   2.955  0.554  7.27    1.00   -5.52    0.42    0.00   -5.10 7.479E-01

  10.589 29.256  8.72    0.70   -4.06    0.31    0.00   -3.75  0.864
   3.227  0.631  5.98    0.73   -9.13    0.33    0.00   -8.80 4.394E-01

  10.589 29.256  8.70    0.71   -3.98    0.31    0.00   -3.66  0.862
   3.219  0.629  6.01    0.74   -9.03    0.33    0.00   -8.69 4.467E-01

  10.589 29.256  8.67    0.71   -3.88    0.32    0.00   -3.57  0.859
   3.211  0.626  6.05    0.74   -8.91    0.34    0.00   -8.58 4.541E-01

  10.589 29.256  8.65    0.72   -3.81    0.32    0.00   -3.49  0.856
   3.203  0.624  6.09    0.75   -8.82    0.34    0.00   -8.48 4.615E-01

  10.589 29.256  8.63    0.72   -3.73    0.32    0.00   -3.41  0.854
   3.195  0.622  6.12    0.76   -8.72    0.34    0.00   -8.38 4.690E-01

  10.589 29.256  8.61    0.73   -3.64    0.32    0.00   -3.33  0.852
   3.187  0.620  6.16    0.76   -8.62    0.34    0.00   -8.28 4.766E-01

  10.589 29.256  8.59    0.73   -3.52    0.32    0.00   -3.20  0.849
   3.179  0.618  6.20    0.77   -8.48    0.34    0.00   -8.14 4.842E-01

  10.589 29.256  8.57    0.74   -3.48    0.32    0.00   -3.15  0.848
   3.171  0.615  6.23    0.77   -8.41    0.34    0.00   -8.07 4.919E-01

  10.589 29.256  8.54    0.75   -3.40    0.32    0.00   -3.07  0.846
   3.163  0.613  6.27    0.78   -8.31    0.34    0.00   -7.97 4.997E-01

  10.589 29.256  8.52    0.75   -3.31    0.32    0.00   -2.99  0.844
   3.155  0.611  6.31    0.79   -8.21    0.34    0.00   -7.87 5.076E-01

  10.589 29.256  8.50    0.76   -3.23    0.33    0.00   -2.90  0.842
   3.147  0.609  6.34    0.79   -8.11    0.35    0.00   -7.76 5.155E-01

  10.589 29.256  8.48    0.77   -3.14    0.33    0.00   -2.82  0.840
   3.139  0.607  6.38    0.80   -8.01    0.35    0.00   -7.66 5.235E-01

  10.589 29.256  8.46    0.77   -3.06    0.33    0.00   -2.73  0.839
   3.131  0.604  6.42    0.81   -7.91    0.35    0.00   -7.56 5.316E-01

  10.589 29.256  8.44    0.78   -2.97    0.33    0.00   -2.64  0.837
   3.123  0.602  6.45    0.81   -7.80    0.35    0.00   -7.44 5.397E-01

  10.589 29.256  8.41    0.79   -2.90    0.33    0.00   -2.56  0.836
   3.115  0.600  6.49    0.82   -7.70    0.35    0.00   -7.35 5.480E-01

  10.589 29.256  8.39    0.79   -2.81    0.34    0.00   -2.47  0.834
   3.107  0.598  6.53    0.83   -7.60    0.36    0.00   -7.24 5.562E-01

  10.589 29.256  8.37    0.80   -2.73    0.34    0.00   -2.39  0.833
   3.099  0.596  6.56    0.84   -7.50    0.36    0.00   -7.14 5.646E-01

  10.589 29.256  8.35    0.81   -2.63    0.34    0.00   -2.29  0.832
   3.091  0.593  6.60    0.84   -7.38    0.36    0.00   -7.02 5.730E-01

  10.589 29.256  8.33    0.81   -2.56    0.34    0.00   -2.22  0.831
   3.083  0.591  6.64    0.85   -7.29    0.36    0.00   -6.93 5.815E-01

  10.589 29.256  8.31    0.82   -2.47    0.34    0.00   -2.13  0.826
   3.075  0.589  6.67    0.86   -7.19    0.36    0.00   -6.82 5.901E-01

  10.589 29.256  8.29    0.83   -2.39    0.35    0.00   -2.05  0.825
   3.067  0.587  6.71    0.87   -7.09    0.37    0.00   -6.72 5.987E-01

  10.589 29.256  8.26    0.83   -2.30    0.35    0.00   -1.95  0.827
   3.059  0.585  6.75    0.87   -6.98    0.37    0.00   -6.61 6.074E-01

  10.589 29.256  8.24    0.84   -2.22    0.35    0.00   -1.86  0.826
   3.051  0.583  6.78    0.88   -6.87    0.38    0.00   -6.50 6.162E-01

  10.589 29.256  8.22    0.85   -2.13    0.36    0.00   -1.78  0.825
   3.043  0.581  6.82    0.89   -6.77    0.38    0.00   -6.39 6.251E-01

  10.589 29.256  8.20    0.86   -2.05    0.36    0.00   -1.69  0.824
   3.035  0.578  6.86    0.90   -6.67    0.38    0.00   -6.29 6.340E-01

  10.589 29.256  8.18    0.87   -1.97    0.36    0.00   -1.61  0.823
   3.027  0.576  6.89    0.91   -6.57    0.38    0.00   -6.18 6.430E-01

  10.589 29.256  8.16    0.88   -1.88    0.37    0.00   -1.51  0.823
   3.019  0.574  6.93    0.92   -6.46    0.39    0.00   -6.07 6.520E-01

  10.589 29.256  8.13    0.89   -1.80    0.37    0.00   -1.44  0.822
   3.011  0.572  6.97    0.93   -6.37    0.39    0.00   -5.98 6.612E-01

  10.589 29.256  8.11    0.89   -1.71    0.37    0.00   -1.34  0.821
   3.003  0.570  7.00    0.94   -6.26    0.39    0.00   -5.86 6.704E-01

  10.589 29.256  8.09    0.90   -1.63    0.38    0.00   -1.25  0.820
   2.995  0.568  7.04    0.94   -6.15    0.40    0.00   -5.75 6.796E-01

  10.589 29.256  8.07    0.91   -1.54    0.38    0.00   -1.17  0.820
   2.987  0.566  7.08    0.95   -6.05    0.40    0.00   -5.65 6.890E-01

  10.589 29.256  8.05    0.92   -1.46    0.38    0.00   -1.08  0.819
   2.979  0.564  7.11    0.96   -5.95    0.41    0.00   -5.55 6.984E-01

  10.589 29.256  8.03    0.93   -1.37    0.39    0.00   -0.99  0.819
   2.971  0.561  7.15    0.97   -5.84    0.41    0.00   -5.43 7.079E-01

  10.589 29.256  8.00    0.94   -1.29    0.39    0.00   -0.90  0.819
   2.963  0.559  7.19    0.98   -5.74    0.41    0.00   -5.32 7.174E-01

  10.589 29.256  7.98    0.95   -1.20    0.39    0.00   -0.81  0.818
   2.955  0.557  7.22    0.99   -5.63    0.42    0.00   -5.22 7.270E-01

  10.589 29.336  8.76    0.70   -4.16    0.31    0.00   -3.84  0.867
   3.227  0.634  5.93    0.73   -9.24    0.33    0.00   -8.91 4.243E-01

  10.589 29.336  8.74    0.70   -4.08    0.31    0.00   -3.76  0.864
   3.219  0.632  5.97    0.73   -9.14    0.33    0.00   -8.81 4.315E-01

  10.589 29.336  8.72    0.71   -3.99    0.32    0.00   -3.68  0.862
   3.211  0.630  6.01    0.74   -9.04    0.34    0.00   -8.70 4.387E-01

  10.589 29.336  8.70    0.71   -3.91    0.32    0.00   -3.59  0.859
   3.203  0.628  6.04    0.74   -8.94    0.34    0.00   -8.60 4.460E-01

  10.589 29.336  8.68    0.72   -3.82    0.32    0.00   -3.51  0.857
   3.195  0.625  6.08    0.75   -8.83    0.34    0.00   -8.49 4.533E-01

  10.589 29.336  8.66    0.72   -3.74    0.32    0.00   -3.42  0.854
   3.187  0.623  6.12    0.76   -8.73    0.34    0.00   -8.40 4.607E-01

  10.589 29.336  8.63    0.73   -3.66    0.32    0.00   -3.34  0.852
   3.179  0.621  6.15    0.76   -8.63    0.34    0.00   -8.29 4.682E-01

  10.589 29.336  8.61    0.74   -3.54    0.32    0.00   -3.22  0.850
   3.171  0.619  6.19    0.77   -8.50    0.34    0.00   -8.16 4.758E-01

  10.589 29.336  8.59    0.74   -3.49    0.32    0.00   -3.17  0.848
   3.163  0.616  6.23    0.78   -8.42    0.34    0.00   -8.08 4.834E-01

  10.589 29.336  8.57    0.75   -3.41    0.32    0.00   -3.09  0.846
   3.155  0.614  6.26    0.78   -8.33    0.34    0.00   -7.98 4.911E-01

  10.589 29.336  8.55    0.75   -3.32    0.33    0.00   -3.00  0.844
   3.147  0.612  6.30    0.79   -8.22    0.35    0.00   -7.88 4.989E-01

  10.589 29.336  8.52    0.76   -3.24    0.33    0.00   -2.91  0.842
   3.139  0.610  6.34    0.80   -8.12    0.35    0.00   -7.77 5.067E-01

  10.589 29.336  8.50    0.77   -3.16    0.33    0.00   -2.83  0.841
   3.131  0.608  6.37    0.80   -8.02    0.35    0.00   -7.67 5.147E-01

  10.589 29.336  8.48    0.77   -3.08    0.33    0.00   -2.74  0.839
   3.123  0.605  6.41    0.81   -7.92    0.35    0.00   -7.57 5.226E-01

  10.589 29.336  8.46    0.78   -2.98    0.33    0.00   -2.65  0.838
   3.115  0.603  6.45    0.82   -7.81    0.35    0.00   -7.45 5.307E-01

  10.589 29.336  8.44    0.79   -2.91    0.33    0.00   -2.57  0.836
   3.107  0.601  6.48    0.82   -7.71    0.36    0.00   -7.36 5.388E-01

  10.589 29.336  8.42    0.79   -2.82    0.34    0.00   -2.49  0.834
   3.099  0.599  6.52    0.83   -7.61    0.36    0.00   -7.25 5.470E-01

  10.589 29.336  8.39    0.80   -2.74    0.34    0.00   -2.40  0.833
   3.091  0.597  6.56    0.84   -7.51    0.36    0.00   -7.15 5.553E-01

  10.589 29.336  8.37    0.81   -2.64    0.34    0.00   -2.30  0.832
   3.083  0.594  6.59    0.85   -7.39    0.36    0.00   -7.03 5.636E-01

  10.589 29.336  8.35    0.82   -2.56    0.34    0.00   -2.21  0.831
   3.075  0.592  6.63    0.85   -7.29    0.37    0.00   -6.92 5.720E-01

  10.589 29.336  8.33    0.82   -2.49    0.35    0.00   -2.14  0.829
   3.067  0.590  6.67    0.86   -7.20    0.37    0.00   -6.83 5.805E-01

  10.589 29.336  8.31    0.83   -2.40    0.35    0.00   -2.05  0.825
   3.059  0.588  6.70    0.87   -7.10    0.37    0.00   -6.73 5.891E-01

  10.589 29.336  8.29    0.84   -2.31    0.35    0.00   -1.96  0.827
   3.051  0.586  6.74    0.88   -6.99    0.37    0.00   -6.61 5.977E-01

