EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
H3_kin9_2nd                                                             
                                                                        
Hall A 2018: 25 cm Tritium target                                       
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00045; twall=0.00481; tbeam=0.00291; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL

  10.589 27.934  7.82    0.79   -2.17    0.32    0.00   -1.86  0.786
   3.171  0.562  6.98    0.83   -6.69    0.33    0.00   -6.36 6.619E-01

  10.589 27.934  7.80    0.80   -2.09    0.32    0.00   -1.77  0.786
   3.163  0.560  7.01    0.83   -6.59    0.34    0.00   -6.25 6.708E-01

  10.589 27.934  7.79    0.80   -2.01    0.32    0.00   -1.69  0.786
   3.155  0.558  7.05    0.84   -6.49    0.34    0.00   -6.15 6.797E-01

  10.589 27.934  7.77    0.81   -1.93    0.32    0.00   -1.61  0.785
   3.147  0.556  7.08    0.85   -6.40    0.34    0.00   -6.06 6.887E-01

  10.589 27.934  7.75    0.82   -1.86    0.33    0.00   -1.53  0.785
   3.139  0.554  7.12    0.85   -6.31    0.35    0.00   -5.96 6.978E-01

  10.589 27.934  7.73    0.82   -1.78    0.33    0.00   -1.45  0.785
   3.131  0.552  7.15    0.86   -6.21    0.35    0.00   -5.86 7.069E-01

  10.589 27.934  7.71    0.83   -1.70    0.33    0.00   -1.37  0.786
   3.123  0.550  7.18    0.87   -6.12    0.35    0.00   -5.76 7.161E-01

  10.589 27.934  7.69    0.84   -1.62    0.33    0.00   -1.29  0.786
   3.115  0.548  7.22    0.88   -6.02    0.35    0.00   -5.66 7.254E-01

  10.589 27.934  7.67    0.84   -1.54    0.34    0.00   -1.20  0.786
   3.107  0.546  7.25    0.88   -5.92    0.36    0.00   -5.56 7.347E-01

  10.589 27.934  7.65    0.85   -1.46    0.34    0.00   -1.12  0.786
   3.099  0.544  7.29    0.89   -5.82    0.36    0.00   -5.46 7.441E-01

  10.589 27.934  7.63    0.86   -1.38    0.34    0.00   -1.03  0.786
   3.091  0.542  7.32    0.90   -5.72    0.37    0.00   -5.35 7.535E-01

  10.589 27.934  7.61    0.86   -1.29    0.35    0.00   -0.95  0.787
   3.083  0.540  7.36    0.91   -5.62    0.37    0.00   -5.25 7.631E-01

  10.589 27.934  7.59    0.87   -1.21    0.35    0.00   -0.86  0.787
   3.075  0.538  7.39    0.91   -5.52    0.37    0.00   -5.15 7.726E-01

  10.589 27.934  7.57    0.88   -1.14    0.35    0.00   -0.78  0.787
   3.067  0.536  7.43    0.92   -5.43    0.38    0.00   -5.05 7.823E-01

  10.589 27.934  7.55    0.89   -1.06    0.36    0.00   -0.70  0.787
   3.059  0.534  7.46    0.93   -5.33    0.38    0.00   -4.95 7.920E-01

  10.589 27.934  7.53    0.90   -0.97    0.36    0.00   -0.60  0.787
   3.051  0.532  7.50    0.94   -5.22    0.38    0.00   -4.84 8.018E-01

  10.589 27.934  7.51    0.90   -0.89    0.37    0.00   -0.53  0.788
   3.043  0.530  7.53    0.95   -5.13    0.39    0.00   -4.74 8.116E-01

  10.589 27.934  7.49    0.91   -0.81    0.37    0.00   -0.44  0.788
   3.035  0.528  7.57    0.96   -5.03    0.39    0.00   -4.64 8.215E-01

  10.589 27.934  7.47    0.92   -0.73    0.37    0.00   -0.36  0.788
   3.027  0.526  7.60    0.96   -4.93    0.40    0.00   -4.54 8.315E-01

  10.589 27.934  7.45    0.93   -0.65    0.38    0.00   -0.27  0.789
   3.019  0.524  7.64    0.97   -4.84    0.40    0.00   -4.43 8.415E-01

  10.589 27.934  7.43    0.94   -0.57    0.38    0.00   -0.18  0.789
   3.011  0.522  7.67    0.98   -4.74    0.40    0.00   -4.33 8.516E-01

  10.589 27.934  7.41    0.94   -0.48    0.39    0.00   -0.10  0.789
   3.003  0.521  7.71    0.99   -4.63    0.41    0.00   -4.22 8.618E-01

  10.589 27.934  7.39    0.95   -0.40    0.39    0.00   -0.00  0.790
   2.995  0.519  7.74    1.00   -4.53    0.41    0.00   -4.11 8.720E-01

  10.589 27.934  7.37    0.96   -0.32    0.39    0.00    0.08  0.790
   2.987  0.517  7.78    1.01   -4.43    0.42    0.00   -4.02 8.823E-01

  10.589 27.934  7.35    0.97   -0.23    0.40    0.00    0.17  0.791
   2.979  0.515  7.81    1.02   -4.33    0.42    0.00   -3.91 8.927E-01

  10.589 27.934  7.33    0.98   -0.15    0.40    0.00    0.26  0.791
   2.971  0.513  7.84    1.03   -4.23    0.43    0.00   -3.80 9.031E-01

  10.589 27.934  7.31    0.99   -0.07    0.41    0.00    0.34  0.792
   2.963  0.511  7.88    1.04   -4.13    0.43    0.00   -3.70 9.136E-01

  10.589 27.934  7.29    1.00    0.02    0.41    0.00    0.43  0.792
   2.955  0.509  7.91    1.05   -4.03    0.44    0.00   -3.59 9.241E-01

  10.589 28.014  8.01    0.74   -2.81    0.30    0.00   -2.51  0.789
   3.227  0.580  6.69    0.78   -7.46    0.32    0.00   -7.14 5.825E-01

  10.589 28.014  7.99    0.75   -2.73    0.30    0.00   -2.43  0.785
   3.219  0.578  6.72    0.78   -7.36    0.32    0.00   -7.05 5.908E-01

  10.589 28.014  7.97    0.75   -2.65    0.30    0.00   -2.35  0.785
   3.211  0.575  6.76    0.79   -7.27    0.32    0.00   -6.95 5.991E-01

  10.589 28.014  7.95    0.76   -2.57    0.30    0.00   -2.26  0.787
   3.203  0.573  6.79    0.79   -7.17    0.32    0.00   -6.85 6.074E-01

  10.589 28.014  7.93    0.77   -2.49    0.31    0.00   -2.18  0.787
   3.195  0.571  6.83    0.80   -7.08    0.32    0.00   -6.75 6.159E-01

  10.589 28.014  7.91    0.77   -2.41    0.31    0.00   -2.11  0.787
   3.187  0.569  6.86    0.81   -6.98    0.33    0.00   -6.65 6.244E-01

  10.589 28.014  7.89    0.78   -2.34    0.31    0.00   -2.03  0.786
   3.179  0.567  6.90    0.81   -6.89    0.33    0.00   -6.56 6.330E-01

  10.589 28.014  7.87    0.78   -2.26    0.31    0.00   -1.95  0.786
   3.171  0.565  6.93    0.82   -6.80    0.33    0.00   -6.46 6.416E-01

  10.589 28.014  7.85    0.79   -2.18    0.32    0.00   -1.87  0.786
   3.163  0.563  6.97    0.83   -6.70    0.33    0.00   -6.36 6.503E-01

  10.589 28.014  7.83    0.80   -2.11    0.32    0.00   -1.79  0.785
   3.155  0.561  7.00    0.83   -6.61    0.34    0.00   -6.27 6.591E-01

  10.589 28.014  7.81    0.80   -2.03    0.32    0.00   -1.70  0.785
   3.147  0.559  7.04    0.84   -6.51    0.34    0.00   -6.17 6.679E-01

  10.589 28.014  7.79    0.81   -1.95    0.32    0.00   -1.62  0.785
   3.139  0.557  7.07    0.85   -6.41    0.34    0.00   -6.07 6.768E-01

  10.589 28.014  7.77    0.82   -1.87    0.33    0.00   -1.55  0.785
   3.131  0.555  7.11    0.86   -6.32    0.35    0.00   -5.97 6.858E-01

  10.589 28.014  7.75    0.82   -1.79    0.33    0.00   -1.46  0.785
   3.123  0.553  7.14    0.86   -6.22    0.35    0.00   -5.87 6.948E-01

  10.589 28.014  7.73    0.83   -1.71    0.33    0.00   -1.38  0.785
   3.115  0.551  7.18    0.87   -6.13    0.35    0.00   -5.78 7.039E-01

  10.589 28.014  7.71    0.84   -1.63    0.34    0.00   -1.30  0.785
   3.107  0.549  7.21    0.88   -6.03    0.36    0.00   -5.67 7.131E-01

  10.589 28.014  7.69    0.85   -1.56    0.34    0.00   -1.22  0.786
   3.099  0.547  7.25    0.89   -5.93    0.36    0.00   -5.57 7.223E-01

  10.589 28.014  7.67    0.85   -1.47    0.34    0.00   -1.13  0.786
   3.091  0.545  7.28    0.89   -5.83    0.36    0.00   -5.47 7.316E-01

  10.589 28.014  7.65    0.86   -1.39    0.35    0.00   -1.04  0.786
   3.083  0.543  7.32    0.90   -5.73    0.37    0.00   -5.36 7.410E-01

  10.589 28.014  7.63    0.87   -1.30    0.35    0.00   -0.96  0.786
   3.075  0.541  7.35    0.91   -5.63    0.37    0.00   -5.26 7.504E-01

  10.589 28.014  7.61    0.87   -1.23    0.35    0.00   -0.87  0.786
   3.067  0.539  7.39    0.92   -5.54    0.37    0.00   -5.16 7.599E-01

  10.589 28.014  7.59    0.88   -1.15    0.36    0.00   -0.79  0.786
   3.059  0.537  7.42    0.92   -5.44    0.38    0.00   -5.06 7.694E-01

  10.589 28.014  7.57    0.89   -1.07    0.36    0.00   -0.71  0.787
   3.051  0.535  7.46    0.93   -5.34    0.38    0.00   -4.96 7.790E-01

  10.589 28.014  7.55    0.90   -0.98    0.36    0.00   -0.62  0.787
   3.043  0.533  7.49    0.94   -5.23    0.38    0.00   -4.85 7.887E-01

  10.589 28.014  7.53    0.91   -0.90    0.37    0.00   -0.53  0.787
   3.035  0.531  7.52    0.95   -5.14    0.39    0.00   -4.75 7.985E-01

  10.589 28.014  7.51    0.91   -0.82    0.37    0.00   -0.45  0.788
   3.027  0.529  7.56    0.96   -5.04    0.39    0.00   -4.65 8.083E-01

  10.589 28.014  7.49    0.92   -0.74    0.37    0.00   -0.37  0.788
   3.019  0.527  7.59    0.97   -4.94    0.40    0.00   -4.55 8.182E-01

  10.589 28.014  7.47    0.93   -0.66    0.38    0.00   -0.28  0.788
   3.011  0.525  7.63    0.98   -4.84    0.40    0.00   -4.44 8.281E-01

  10.589 28.014  7.45    0.94   -0.58    0.38    0.00   -0.20  0.789
   3.003  0.523  7.66    0.99   -4.75    0.41    0.00   -4.34 8.381E-01

  10.589 28.014  7.43    0.95   -0.50    0.39    0.00   -0.11  0.789
   2.995  0.522  7.70    0.99   -4.65    0.41    0.00   -4.24 8.482E-01

  10.589 28.014  7.41    0.96   -0.41    0.39    0.00   -0.02  0.790
   2.987  0.520  7.73    1.00   -4.54    0.41    0.00   -4.12 8.583E-01

  10.589 28.014  7.39    0.96   -0.33    0.40    0.00    0.07  0.790
   2.979  0.518  7.77    1.01   -4.44    0.42    0.00   -4.02 8.685E-01

  10.589 28.014  7.37    0.97   -0.24    0.40    0.00    0.16  0.790
   2.971  0.516  7.80    1.02   -4.34    0.42    0.00   -3.91 8.788E-01

  10.589 28.014  7.35    0.98   -0.16    0.41    0.00    0.25  0.791
   2.963  0.514  7.84    1.03   -4.24    0.43    0.00   -3.81 8.891E-01

  10.589 28.014  7.33    0.99   -0.08    0.41    0.00    0.33  0.791
   2.955  0.512  7.87    1.04   -4.14    0.43    0.00   -3.70 8.995E-01

  10.589 28.094  8.05    0.74   -2.89    0.30    0.00   -2.59  0.789
   3.227  0.583  6.64    0.77   -7.56    0.31    0.00   -7.25 5.639E-01

  10.589 28.094  8.03    0.74   -2.82    0.30    0.00   -2.52  0.789
   3.219  0.581  6.68    0.78   -7.47    0.32    0.00   -7.16 5.719E-01

  10.589 28.094  8.01    0.75   -2.75    0.30    0.00   -2.45  0.788
   3.211  0.579  6.71    0.78   -7.38    0.32    0.00   -7.06 5.801E-01

  10.589 28.094  7.99    0.76   -2.66    0.30    0.00   -2.36  0.784
   3.203  0.577  6.75    0.79   -7.28    0.32    0.00   -6.96 5.883E-01

  10.589 28.094  7.97    0.76   -2.59    0.30    0.00   -2.28  0.787
   3.195  0.575  6.78    0.80   -7.19    0.32    0.00   -6.86 5.966E-01

  10.589 28.094  7.95    0.77   -2.50    0.31    0.00   -2.20  0.787
   3.187  0.573  6.82    0.80   -7.09    0.33    0.00   -6.76 6.049E-01

  10.589 28.094  7.93    0.77   -2.43    0.31    0.00   -2.12  0.786
   3.179  0.570  6.85    0.81   -6.99    0.33    0.00   -6.67 6.133E-01

  10.589 28.094  7.91    0.78   -2.35    0.31    0.00   -2.04  0.786
   3.171  0.568  6.89    0.82   -6.90    0.33    0.00   -6.57 6.218E-01

  10.589 28.094  7.89    0.79   -2.28    0.31    0.00   -1.96  0.785
   3.163  0.566  6.92    0.82   -6.81    0.33    0.00   -6.48 6.303E-01

  10.589 28.094  7.87    0.79   -2.19    0.32    0.00   -1.88  0.785
   3.155  0.564  6.96    0.83   -6.71    0.34    0.00   -6.38 6.390E-01

  10.589 28.094  7.85    0.80   -2.12    0.32    0.00   -1.80  0.785
   3.147  0.562  6.99    0.84   -6.62    0.34    0.00   -6.28 6.476E-01

  10.589 28.094  7.83    0.81   -2.04    0.32    0.00   -1.72  0.785
   3.139  0.560  7.03    0.84   -6.52    0.34    0.00   -6.18 6.564E-01

  10.589 28.094  7.81    0.81   -1.96    0.32    0.00   -1.64  0.785
   3.131  0.558  7.06    0.85   -6.43    0.34    0.00   -6.08 6.652E-01

  10.589 28.094  7.79    0.82   -1.88    0.33    0.00   -1.56  0.785
   3.123  0.556  7.10    0.86   -6.33    0.35    0.00   -5.99 6.741E-01

  10.589 28.094  7.77    0.83   -1.80    0.33    0.00   -1.47  0.785
   3.115  0.554  7.13    0.86   -6.23    0.35    0.00   -5.88 6.830E-01

  10.589 28.094  7.75    0.83   -1.73    0.33    0.00   -1.39  0.785
   3.107  0.552  7.17    0.87   -6.14    0.35    0.00   -5.79 6.920E-01

  10.589 28.094  7.73    0.84   -1.65    0.34    0.00   -1.31  0.785
   3.099  0.550  7.20    0.88   -6.04    0.36    0.00   -5.69 7.011E-01

  10.589 28.094  7.71    0.85   -1.57    0.34    0.00   -1.23  0.786
   3.091  0.548  7.24    0.89   -5.95    0.36    0.00   -5.59 7.102E-01

  10.589 28.094  7.69    0.85   -1.48    0.34    0.00   -1.14  0.786
   3.083  0.546  7.27    0.89   -5.84    0.36    0.00   -5.48 7.194E-01

  10.589 28.094  7.67    0.86   -1.40    0.35    0.00   -1.05  0.786
   3.075  0.544  7.31    0.90   -5.74    0.37    0.00   -5.38 7.287E-01

  10.589 28.094  7.65    0.87   -1.32    0.35    0.00   -0.97  0.786
   3.067  0.542  7.34    0.91   -5.64    0.37    0.00   -5.27 7.380E-01

  10.589 28.094  7.63    0.88   -1.24    0.35    0.00   -0.88  0.786
   3.059  0.540  7.38    0.92   -5.55    0.37    0.00   -5.17 7.474E-01

  10.589 28.094  7.61    0.88   -1.16    0.36    0.00   -0.80  0.786
   3.051  0.538  7.41    0.93   -5.45    0.38    0.00   -5.07 7.568E-01

  10.589 28.094  7.59    0.89   -1.08    0.36    0.00   -0.72  0.786
   3.043  0.536  7.45    0.94   -5.35    0.38    0.00   -4.97 7.664E-01

  10.589 28.094  7.57    0.90   -0.99    0.36    0.00   -0.63  0.787
   3.035  0.534  7.48    0.94   -5.25    0.39    0.00   -4.86 7.760E-01

  10.589 28.094  7.55    0.91   -0.91    0.37    0.00   -0.54  0.787
   3.027  0.532  7.52    0.95   -5.15    0.39    0.00   -4.76 7.856E-01

  10.589 28.094  7.53    0.92   -0.83    0.37    0.00   -0.46  0.787
   3.019  0.530  7.55    0.96   -5.05    0.39    0.00   -4.66 7.953E-01

  10.589 28.094  7.51    0.92   -0.75    0.38    0.00   -0.38  0.788
   3.011  0.528  7.59    0.97   -4.96    0.40    0.00   -4.56 8.051E-01

  10.589 28.094  7.49    0.93   -0.67    0.38    0.00   -0.29  0.788
   3.003  0.526  7.62    0.98   -4.86    0.40    0.00   -4.45 8.149E-01

  10.589 28.094  7.47    0.94   -0.59    0.38    0.00   -0.21  0.788
   2.995  0.524  7.66    0.99   -4.76    0.41    0.00   -4.35 8.249E-01

  10.589 28.094  7.45    0.95   -0.51    0.39    0.00   -0.12  0.789
   2.987  0.522  7.69    1.00   -4.66    0.41    0.00   -4.24 8.348E-01

  10.589 28.094  7.43    0.96   -0.42    0.39    0.00   -0.03  0.789
   2.979  0.521  7.73    1.01   -4.55    0.42    0.00   -4.13 8.449E-01

  10.589 28.094  7.41    0.97   -0.33    0.40    0.00    0.06  0.790
   2.971  0.519  7.76    1.02   -4.45    0.42    0.00   -4.03 8.550E-01

  10.589 28.094  7.39    0.98   -0.26    0.40    0.00    0.15  0.790
   2.963  0.517  7.80    1.02   -4.35    0.43    0.00   -3.93 8.651E-01

  10.589 28.094  7.37    0.98   -0.17    0.41    0.00    0.24  0.791
   2.955  0.515  7.83    1.03   -4.25    0.43    0.00   -3.82 8.754E-01

  10.589 28.174  8.10    0.73   -2.98    0.30    0.00   -2.68  0.790
   3.227  0.586  6.60    0.77   -7.67    0.31    0.00   -7.35 5.457E-01

  10.589 28.174  8.08    0.74   -2.90    0.30    0.00   -2.61  0.789
   3.219  0.584  6.63    0.77   -7.57    0.32    0.00   -7.26 5.536E-01

  10.589 28.174  8.06    0.75   -2.84    0.30    0.00   -2.54  0.789
   3.211  0.582  6.67    0.78   -7.49    0.32    0.00   -7.17 5.616E-01

  10.589 28.174  8.04    0.75   -2.76    0.30    0.00   -2.46  0.788
   3.203  0.580  6.70    0.79   -7.40    0.32    0.00   -7.08 5.696E-01

  10.589 28.174  8.02    0.76   -2.68    0.30    0.00   -2.38  0.784
   3.195  0.578  6.74    0.79   -7.30    0.32    0.00   -6.98 5.778E-01

  10.589 28.174  8.00    0.76   -2.60    0.31    0.00   -2.29  0.787
   3.187  0.576  6.77    0.80   -7.20    0.32    0.00   -6.88 5.859E-01

  10.589 28.174  7.98    0.77   -2.52    0.31    0.00   -2.21  0.787
   3.179  0.574  6.81    0.80   -7.10    0.33    0.00   -6.78 5.942E-01

  10.589 28.174  7.96    0.78   -2.44    0.31    0.00   -2.13  0.786
   3.171  0.572  6.84    0.81   -7.00    0.33    0.00   -6.68 6.025E-01

  10.589 28.174  7.94    0.78   -2.37    0.31    0.00   -2.06  0.786
   3.163  0.570  6.88    0.82   -6.92    0.33    0.00   -6.59 6.109E-01

  10.589 28.174  7.92    0.79   -2.29    0.31    0.00   -1.98  0.785
   3.155  0.567  6.91    0.82   -6.82    0.33    0.00   -6.49 6.193E-01

  10.589 28.174  7.90    0.79   -2.21    0.32    0.00   -1.89  0.785
   3.147  0.565  6.95    0.83   -6.72    0.34    0.00   -6.39 6.279E-01

  10.589 28.174  7.88    0.80   -2.14    0.32    0.00   -1.82  0.785
   3.139  0.563  6.98    0.84   -6.64    0.34    0.00   -6.30 6.364E-01

  10.589 28.174  7.86    0.81   -2.05    0.32    0.00   -1.73  0.785
   3.131  0.561  7.02    0.84   -6.53    0.34    0.00   -6.19 6.451E-01

  10.589 28.174  7.84    0.81   -1.97    0.33    0.00   -1.65  0.785
   3.123  0.559  7.05    0.85   -6.44    0.34    0.00   -6.09 6.538E-01

  10.589 28.174  7.82    0.82   -1.90    0.33    0.00   -1.57  0.785
   3.115  0.557  7.09    0.86   -6.34    0.35    0.00   -6.00 6.626E-01

  10.589 28.174  7.80    0.83   -1.82    0.33    0.00   -1.49  0.785
   3.107  0.555  7.12    0.87   -6.25    0.35    0.00   -5.90 6.714E-01

  10.589 28.174  7.78    0.83   -1.74    0.33    0.00   -1.41  0.785
   3.099  0.553  7.16    0.87   -6.15    0.35    0.00   -5.80 6.803E-01

  10.589 28.174  7.76    0.84   -1.66    0.34    0.00   -1.32  0.785
   3.091  0.551  7.19    0.88   -6.06    0.36    0.00   -5.70 6.893E-01

  10.589 28.174  7.74    0.85   -1.58    0.34    0.00   -1.24  0.785
   3.083  0.549  7.23    0.89   -5.96    0.36    0.00   -5.60 6.983E-01

  10.589 28.174  7.72    0.86   -1.50    0.34    0.00   -1.16  0.785
   3.075  0.547  7.26    0.90   -5.86    0.36    0.00   -5.50 7.075E-01

  10.589 28.174  7.70    0.86   -1.42    0.35    0.00   -1.07  0.785
   3.067  0.545  7.30    0.91   -5.76    0.37    0.00   -5.39 7.166E-01

  10.589 28.174  7.68    0.87   -1.33    0.35    0.00   -0.98  0.786
   3.059  0.543  7.33    0.91   -5.66    0.37    0.00   -5.29 7.259E-01

  10.589 28.174  7.66    0.88   -1.25    0.35    0.00   -0.89  0.786
   3.051  0.541  7.37    0.92   -5.56    0.37    0.00   -5.18 7.352E-01

  10.589 28.174  7.64    0.89   -1.17    0.36    0.00   -0.81  0.786
   3.043  0.539  7.41    0.93   -5.46    0.38    0.00   -5.08 7.445E-01

  10.589 28.174  7.62    0.89   -1.09    0.36    0.00   -0.73  0.786
   3.035  0.537  7.44    0.93   -5.36    0.38    0.00   -4.98 7.540E-01

  10.589 28.174  7.60    0.90   -1.01    0.36    0.00   -0.64  0.786
   3.027  0.535  7.48    0.95   -5.26    0.39    0.00   -4.88 7.634E-01

  10.589 28.174  7.58    0.91   -0.92    0.37    0.00   -0.55  0.787
   3.019  0.533  7.51    0.95   -5.16    0.39    0.00   -4.77 7.730E-01

  10.589 28.174  7.56    0.92   -0.85    0.37    0.00   -0.47  0.787
   3.011  0.531  7.55    0.96   -5.07    0.39    0.00   -4.67 7.826E-01

  10.589 28.174  7.54    0.93   -0.76    0.38    0.00   -0.39  0.787
   3.003  0.529  7.58    0.97   -4.96    0.40    0.00   -4.57 7.923E-01

  10.589 28.174  7.52    0.94   -0.68    0.38    0.00   -0.30  0.788
   2.995  0.527  7.62    0.98   -4.86    0.40    0.00   -4.46 8.021E-01

  10.589 28.174  7.50    0.94   -0.60    0.38    0.00   -0.21  0.788
   2.987  0.525  7.65    0.99   -4.77    0.41    0.00   -4.36 8.119E-01

  10.589 28.174  7.48    0.95   -0.51    0.39    0.00   -0.13  0.788
   2.979  0.523  7.69    1.00   -4.66    0.41    0.00   -4.25 8.218E-01

  10.589 28.174  7.46    0.96   -0.43    0.39    0.00   -0.03  0.789
   2.971  0.521  7.72    1.01   -4.56    0.42    0.00   -4.14 8.317E-01

  10.589 28.174  7.44    0.97   -0.35    0.40    0.00    0.05  0.789
   2.963  0.520  7.76    1.02   -4.46    0.42    0.00   -4.04 8.417E-01

  10.589 28.174  7.41    0.98   -0.26    0.40    0.00    0.14  0.790
   2.955  0.518  7.79    1.03   -4.36    0.43    0.00   -3.93 8.518E-01

  10.589 28.254  8.14    0.73   -3.08    0.29    0.00   -2.79  0.790
   3.227  0.589  6.55    0.76   -7.79    0.31    0.00   -7.47 5.280E-01

  10.589 28.254  8.12    0.74   -3.00    0.30    0.00   -2.70  0.790
   3.219  0.587  6.59    0.77   -7.68    0.31    0.00   -7.37 5.357E-01

  10.589 28.254  8.10    0.74   -2.92    0.30    0.00   -2.62  0.789
   3.211  0.585  6.62    0.77   -7.59    0.32    0.00   -7.27 5.436E-01

  10.589 28.254  8.08    0.75   -2.84    0.30    0.00   -2.54  0.788
   3.203  0.583  6.66    0.78   -7.49    0.32    0.00   -7.18 5.515E-01

  10.589 28.254  8.06    0.75   -2.77    0.30    0.00   -2.47  0.788
   3.195  0.581  6.69    0.79   -7.41    0.32    0.00   -7.09 5.594E-01

  10.589 28.254  8.04    0.76   -2.69    0.30    0.00   -2.39  0.784
   3.187  0.579  6.73    0.79   -7.31    0.32    0.00   -6.99 5.675E-01

  10.589 28.254  8.02    0.76   -2.61    0.31    0.00   -2.31  0.787
   3.179  0.577  6.76    0.80   -7.22    0.32    0.00   -6.89 5.755E-01

  10.589 28.254  8.00    0.77   -2.53    0.31    0.00   -2.23  0.786
   3.171  0.575  6.80    0.81   -7.12    0.33    0.00   -6.79 5.837E-01

  10.589 28.254  7.98    0.78   -2.46    0.31    0.00   -2.15  0.786
   3.163  0.573  6.83    0.81   -7.02    0.33    0.00   -6.69 5.919E-01

  10.589 28.254  7.96    0.78   -2.38    0.31    0.00   -2.07  0.786
   3.155  0.571  6.87    0.82   -6.93    0.33    0.00   -6.60 6.002E-01

  10.589 28.254  7.94    0.79   -2.30    0.32    0.00   -1.99  0.785
   3.147  0.569  6.91    0.83   -6.83    0.33    0.00   -6.50 6.086E-01

  10.589 28.254  7.92    0.80   -2.22    0.32    0.00   -1.90  0.785
   3.139  0.567  6.94    0.83   -6.74    0.34    0.00   -6.40 6.170E-01

  10.589 28.254  7.90    0.80   -2.15    0.32    0.00   -1.83  0.785
   3.131  0.564  6.98    0.84   -6.65    0.34    0.00   -6.31 6.255E-01

  10.589 28.254  7.88    0.81   -2.07    0.32    0.00   -1.74  0.784
   3.123  0.562  7.01    0.85   -6.55    0.34    0.00   -6.20 6.340E-01

  10.589 28.254  7.86    0.82   -1.98    0.33    0.00   -1.66  0.784
   3.115  0.560  7.05    0.85   -6.45    0.35    0.00   -6.10 6.427E-01

  10.589 28.254  7.84    0.82   -1.91    0.33    0.00   -1.58  0.784
   3.107  0.558  7.08    0.86   -6.35    0.35    0.00   -6.01 6.514E-01

  10.589 28.254  7.82    0.83   -1.83    0.33    0.00   -1.50  0.784
   3.099  0.556  7.12    0.87   -6.26    0.35    0.00   -5.91 6.601E-01

  10.589 28.254  7.80    0.84   -1.75    0.33    0.00   -1.42  0.784
   3.091  0.554  7.15    0.88   -6.16    0.35    0.00   -5.81 6.689E-01

  10.589 28.254  7.78    0.84   -1.67    0.34    0.00   -1.34  0.784
   3.083  0.552  7.19    0.88   -6.07    0.36    0.00   -5.71 6.778E-01

  10.589 28.254  7.76    0.85   -1.59    0.34    0.00   -1.25  0.785
   3.075  0.550  7.22    0.89   -5.97    0.36    0.00   -5.61 6.868E-01

  10.589 28.254  7.74    0.86   -1.51    0.34    0.00   -1.17  0.785
   3.067  0.548  7.26    0.90   -5.87    0.36    0.00   -5.51 6.958E-01

  10.589 28.254  7.72    0.87   -1.43    0.35    0.00   -1.08  0.785
   3.059  0.546  7.29    0.91   -5.77    0.37    0.00   -5.40 7.048E-01

  10.589 28.254  7.70    0.87   -1.34    0.35    0.00   -0.99  0.785
   3.051  0.544  7.33    0.92   -5.67    0.37    0.00   -5.30 7.140E-01

  10.589 28.254  7.68    0.88   -1.26    0.35    0.00   -0.90  0.785
   3.043  0.542  7.36    0.92   -5.57    0.38    0.00   -5.19 7.232E-01

  10.589 28.254  7.66    0.89   -1.18    0.36    0.00   -0.82  0.786
   3.035  0.540  7.40    0.93   -5.47    0.38    0.00   -5.09 7.325E-01

  10.589 28.254  7.64    0.90   -1.10    0.36    0.00   -0.74  0.786
   3.027  0.538  7.43    0.94   -5.37    0.38    0.00   -4.99 7.418E-01

  10.589 28.254  7.62    0.90   -1.02    0.37    0.00   -0.65  0.786
   3.019  0.536  7.47    0.95   -5.27    0.39    0.00   -4.89 7.512E-01

  10.589 28.254  7.60    0.91   -0.93    0.37    0.00   -0.56  0.786
   3.011  0.534  7.50    0.96   -5.17    0.39    0.00   -4.78 7.607E-01

  10.589 28.254  7.58    0.92   -0.85    0.37    0.00   -0.48  0.787
   3.003  0.532  7.54    0.97   -5.07    0.40    0.00   -4.68 7.702E-01

  10.589 28.254  7.56    0.93   -0.77    0.38    0.00   -0.39  0.787
   2.995  0.530  7.57    0.98   -4.97    0.40    0.00   -4.57 7.798E-01

  10.589 28.254  7.54    0.94   -0.69    0.38    0.00   -0.31  0.787
   2.987  0.528  7.61    0.98   -4.87    0.40    0.00   -4.47 7.895E-01

  10.589 28.254  7.52    0.95   -0.61    0.39    0.00   -0.22  0.788
   2.979  0.526  7.64    0.99   -4.77    0.41    0.00   -4.37 7.992E-01

  10.589 28.254  7.50    0.95   -0.52    0.39    0.00   -0.13  0.788
   2.971  0.524  7.68    1.00   -4.67    0.41    0.00   -4.26 8.090E-01

