EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
He3_kin7_2nd                                                            
                                                                        
Hall A 2018: 25 cm He3 target                                           
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  2,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00075; twall=0.00519; tbeam=0.00285; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL

  10.589 25.751  6.40    1.20    2.10    0.54    0.00    2.63  0.826
   3.043  0.452  8.64    1.27   -1.72    0.57    0.00   -1.15 2.044E+00

  10.589 25.751  6.38    1.21    2.18    0.54    0.00    2.72  0.826
   3.035  0.450  8.67    1.28   -1.62    0.58    0.00   -1.04 2.061E+00

  10.589 25.751  6.37    1.22    2.26    0.55    0.00    2.81  0.827
   3.027  0.449  8.70    1.29   -1.52    0.58    0.00   -0.93 2.078E+00

  10.589 25.751  6.35    1.23    2.34    0.56    0.00    2.90  0.827
   3.019  0.447  8.74    1.31   -1.42    0.59    0.00   -0.82 2.095E+00

  10.589 25.751  6.33    1.25    2.42    0.56    0.00    2.99  0.827
   3.011  0.445  8.77    1.32   -1.32    0.60    0.00   -0.72 2.112E+00

  10.589 25.751  6.32    1.26    2.50    0.57    0.00    3.07  0.827
   3.003  0.444  8.80    1.33   -1.22    0.61    0.00   -0.61 2.129E+00

  10.589 25.751  6.30    1.27    2.59    0.58    0.00    3.18  0.827
   2.995  0.442  8.83    1.35   -1.11    0.62    0.00   -0.49 2.146E+00

  10.589 25.751  6.28    1.28    2.68    0.59    0.00    3.27  0.828
   2.987  0.440  8.86    1.36   -1.00    0.62    0.00   -0.38 2.163E+00

  10.589 25.751  6.27    1.30    2.75    0.60    0.00    3.35  0.828
   2.979  0.439  8.90    1.38   -0.91    0.63    0.00   -0.28 2.180E+00

  10.589 25.751  6.25    1.31    2.84    0.60    0.00    3.45  0.828
   2.971  0.437  8.93    1.39   -0.80    0.64    0.00   -0.16 2.198E+00

  10.589 25.751  6.23    1.32    2.92    0.61    0.00    3.54  0.828
   2.963  0.435  8.96    1.41   -0.70    0.65    0.00   -0.05 2.215E+00

  10.589 25.751  6.21    1.34    3.01    0.62    0.00    3.63  0.828
   2.955  0.434  8.99    1.42   -0.60    0.66    0.00    0.06 2.232E+00

  10.589 25.831  6.83    0.95    0.15    0.41    0.00    0.56  0.824
   3.227  0.494  7.87    1.00   -4.11    0.43    0.00   -3.67 1.628E+00

  10.589 25.831  6.81    0.96    0.23    0.41    0.00    0.64  0.824
   3.219  0.493  7.90    1.01   -4.01    0.44    0.00   -3.58 1.643E+00

  10.589 25.831  6.79    0.97    0.31    0.41    0.00    0.73  0.824
   3.211  0.491  7.93    1.02   -3.91    0.44    0.00   -3.47 1.658E+00

  10.589 25.831  6.78    0.98    0.40    0.42    0.00    0.82  0.824
   3.203  0.489  7.96    1.03   -3.80    0.44    0.00   -3.36 1.674E+00

  10.589 25.831  6.76    0.99    0.46    0.42    0.00    0.89  0.824
   3.195  0.487  7.99    1.04   -3.72    0.45    0.00   -3.27 1.689E+00

  10.589 25.831  6.74    1.00    0.54    0.43    0.00    0.97  0.824
   3.187  0.486  8.03    1.05   -3.62    0.45    0.00   -3.17 1.705E+00

  10.589 25.831  6.73    1.01    0.62    0.43    0.00    1.05  0.824
   3.179  0.484  8.06    1.06   -3.53    0.46    0.00   -3.07 1.721E+00

  10.589 25.831  6.71    1.02    0.69    0.44    0.00    1.13  0.824
   3.171  0.482  8.09    1.07   -3.44    0.46    0.00   -2.97 1.736E+00

  10.589 25.831  6.69    1.03    0.78    0.44    0.00    1.22  0.824
   3.163  0.480  8.12    1.08   -3.33    0.47    0.00   -2.86 1.752E+00

  10.589 25.831  6.68    1.04    0.85    0.45    0.00    1.30  0.824
   3.155  0.479  8.15    1.09   -3.24    0.48    0.00   -2.76 1.768E+00

  10.589 25.831  6.66    1.05    0.93    0.45    0.00    1.38  0.824
   3.147  0.477  8.19    1.10   -3.14    0.48    0.00   -2.66 1.784E+00

  10.589 25.831  6.64    1.06    1.01    0.46    0.00    1.47  0.824
   3.139  0.475  8.22    1.11   -3.04    0.49    0.00   -2.56 1.800E+00

  10.589 25.831  6.63    1.07    1.11    0.46    0.00    1.57  0.824
   3.131  0.473  8.25    1.12   -2.93    0.49    0.00   -2.43 1.815E+00

  10.589 25.831  6.61    1.08    1.19    0.47    0.00    1.66  0.824
   3.123  0.472  8.28    1.14   -2.83    0.50    0.00   -2.33 1.831E+00

  10.589 25.831  6.59    1.09    1.25    0.48    0.00    1.73  0.824
   3.115  0.470  8.31    1.15   -2.75    0.50    0.00   -2.24 1.848E+00

  10.589 25.831  6.57    1.10    1.34    0.48    0.00    1.82  0.826
   3.107  0.468  8.35    1.16   -2.64    0.51    0.00   -2.13 1.864E+00

  10.589 25.831  6.56    1.11    1.42    0.49    0.00    1.91  0.825
   3.099  0.467  8.38    1.17   -2.54    0.52    0.00   -2.03 1.880E+00

  10.589 25.831  6.54    1.12    1.50    0.49    0.00    1.99  0.825
   3.091  0.465  8.41    1.18   -2.45    0.52    0.00   -1.93 1.896E+00

  10.589 25.831  6.52    1.13    1.58    0.50    0.00    2.08  0.825
   3.083  0.463  8.44    1.19   -2.35    0.53    0.00   -1.82 1.912E+00

  10.589 25.831  6.51    1.14    1.66    0.50    0.00    2.16  0.825
   3.075  0.461  8.47    1.21   -2.25    0.54    0.00   -1.71 1.929E+00

  10.589 25.831  6.49    1.15    1.74    0.51    0.00    2.26  0.826
   3.067  0.460  8.51    1.22   -2.15    0.54    0.00   -1.60 1.945E+00

  10.589 25.831  6.47    1.16    1.83    0.52    0.00    2.35  0.826
   3.059  0.458  8.54    1.23   -2.04    0.55    0.00   -1.49 1.962E+00

  10.589 25.831  6.46    1.18    1.91    0.52    0.00    2.43  0.826
   3.051  0.456  8.57    1.24   -1.94    0.56    0.00   -1.39 1.978E+00

  10.589 25.831  6.44    1.19    1.99    0.53    0.00    2.52  0.826
   3.043  0.455  8.60    1.26   -1.84    0.56    0.00   -1.28 1.995E+00

  10.589 25.831  6.42    1.20    2.07    0.54    0.00    2.61  0.826
   3.035  0.453  8.63    1.27   -1.74    0.57    0.00   -1.17 2.011E+00

  10.589 25.831  6.41    1.21    2.16    0.54    0.00    2.70  0.826
   3.027  0.451  8.67    1.28   -1.64    0.58    0.00   -1.06 2.028E+00

  10.589 25.831  6.39    1.22    2.24    0.55    0.00    2.79  0.826
   3.019  0.450  8.70    1.30   -1.54    0.58    0.00   -0.95 2.045E+00

  10.589 25.831  6.37    1.24    2.32    0.56    0.00    2.88  0.826
   3.011  0.448  8.73    1.31   -1.43    0.59    0.00   -0.84 2.062E+00

  10.589 25.831  6.35    1.25    2.41    0.57    0.00    2.97  0.827
   3.003  0.446  8.76    1.32   -1.33    0.60    0.00   -0.73 2.079E+00

  10.589 25.831  6.34    1.26    2.49    0.57    0.00    3.06  0.827
   2.995  0.445  8.79    1.34   -1.24    0.61    0.00   -0.63 2.096E+00

  10.589 25.831  6.32    1.27    2.57    0.58    0.00    3.15  0.827
   2.987  0.443  8.83    1.35   -1.13    0.62    0.00   -0.52 2.112E+00

  10.589 25.831  6.30    1.29    2.67    0.59    0.00    3.25  0.827
   2.979  0.441  8.86    1.36   -1.02    0.62    0.00   -0.39 2.129E+00

  10.589 25.831  6.29    1.30    2.74    0.60    0.00    3.34  0.827
   2.971  0.440  8.89    1.38   -0.93    0.63    0.00   -0.29 2.147E+00

  10.589 25.831  6.27    1.31    2.83    0.60    0.00    3.43  0.828
   2.963  0.438  8.92    1.39   -0.82    0.64    0.00   -0.18 2.164E+00

  10.589 25.831  6.25    1.33    2.91    0.61    0.00    3.52  0.828
   2.955  0.436  8.95    1.41   -0.72    0.65    0.00   -0.07 2.181E+00

  10.589 25.911  6.87    0.94    0.05    0.40    0.00    0.45  0.824
   3.227  0.497  7.83    0.99   -4.23    0.43    0.00   -3.80 1.584E+00

  10.589 25.911  6.85    0.95    0.13    0.41    0.00    0.53  0.824
   3.219  0.496  7.86    1.00   -4.13    0.43    0.00   -3.70 1.599E+00

  10.589 25.911  6.84    0.96    0.21    0.41    0.00    0.62  0.824
   3.211  0.494  7.89    1.01   -4.03    0.44    0.00   -3.60 1.614E+00

  10.589 25.911  6.82    0.97    0.29    0.41    0.00    0.71  0.824
   3.203  0.492  7.92    1.02   -3.93    0.44    0.00   -3.49 1.630E+00

  10.589 25.911  6.80    0.98    0.37    0.42    0.00    0.79  0.824
   3.195  0.490  7.95    1.03   -3.83    0.44    0.00   -3.38 1.645E+00

  10.589 25.911  6.78    0.99    0.44    0.42    0.00    0.87  0.824
   3.187  0.488  7.99    1.04   -3.74    0.45    0.00   -3.29 1.660E+00

  10.589 25.911  6.77    1.00    0.52    0.43    0.00    0.95  0.824
   3.179  0.487  8.02    1.05   -3.64    0.45    0.00   -3.19 1.676E+00

  10.589 25.911  6.75    1.01    0.60    0.43    0.00    1.03  0.824
   3.171  0.485  8.05    1.06   -3.55    0.46    0.00   -3.09 1.691E+00

  10.589 25.911  6.73    1.02    0.67    0.44    0.00    1.11  0.824
   3.163  0.483  8.08    1.07   -3.46    0.47    0.00   -2.99 1.707E+00

  10.589 25.911  6.72    1.03    0.73    0.44    0.00    1.17  0.824
   3.155  0.481  8.11    1.08   -3.38    0.47    0.00   -2.91 1.722E+00

  10.589 25.911  6.70    1.04    0.83    0.45    0.00    1.28  0.824
   3.147  0.480  8.15    1.09   -3.26    0.48    0.00   -2.78 1.738E+00

  10.589 25.911  6.68    1.05    0.91    0.45    0.00    1.37  0.824
   3.139  0.478  8.18    1.10   -3.16    0.48    0.00   -2.68 1.754E+00

  10.589 25.911  6.67    1.06    0.99    0.46    0.00    1.45  0.824
   3.131  0.476  8.21    1.11   -3.06    0.49    0.00   -2.58 1.769E+00

  10.589 25.911  6.65    1.07    1.07    0.46    0.00    1.54  0.824
   3.123  0.475  8.24    1.13   -2.96    0.49    0.00   -2.47 1.785E+00

  10.589 25.911  6.63    1.08    1.17    0.47    0.00    1.64  0.824
   3.115  0.473  8.27    1.14   -2.85    0.50    0.00   -2.35 1.801E+00

  10.589 25.911  6.61    1.09    1.24    0.48    0.00    1.71  0.824
   3.107  0.471  8.31    1.15   -2.76    0.50    0.00   -2.26 1.817E+00

  10.589 25.911  6.60    1.10    1.32    0.48    0.00    1.80  0.825
   3.099  0.469  8.34    1.16   -2.67    0.51    0.00   -2.15 1.833E+00

  10.589 25.911  6.58    1.11    1.40    0.49    0.00    1.89  0.826
   3.091  0.468  8.37    1.17   -2.56    0.52    0.00   -2.05 1.849E+00

  10.589 25.911  6.56    1.12    1.48    0.49    0.00    1.97  0.825
   3.083  0.466  8.40    1.18   -2.47    0.52    0.00   -1.95 1.865E+00

  10.589 25.911  6.55    1.13    1.56    0.50    0.00    2.06  0.825
   3.075  0.464  8.43    1.20   -2.37    0.53    0.00   -1.84 1.881E+00

  10.589 25.911  6.53    1.14    1.64    0.50    0.00    2.15  0.825
   3.067  0.463  8.47    1.21   -2.27    0.54    0.00   -1.73 1.897E+00

  10.589 25.911  6.51    1.15    1.73    0.51    0.00    2.24  0.825
   3.059  0.461  8.50    1.22   -2.16    0.54    0.00   -1.62 1.914E+00

  10.589 25.911  6.50    1.17    1.81    0.52    0.00    2.33  0.825
   3.051  0.459  8.53    1.23   -2.06    0.55    0.00   -1.51 1.930E+00

  10.589 25.911  6.48    1.18    1.89    0.52    0.00    2.42  0.826
   3.043  0.457  8.56    1.24   -1.96    0.56    0.00   -1.40 1.946E+00

  10.589 25.911  6.46    1.19    1.98    0.53    0.00    2.51  0.826
   3.035  0.456  8.59    1.26   -1.86    0.56    0.00   -1.29 1.963E+00

  10.589 25.911  6.44    1.20    2.06    0.54    0.00    2.60  0.826
   3.027  0.454  8.63    1.27   -1.76    0.57    0.00   -1.19 1.979E+00

  10.589 25.911  6.43    1.21    2.15    0.54    0.00    2.69  0.826
   3.019  0.452  8.66    1.28   -1.65    0.58    0.00   -1.08 1.996E+00

  10.589 25.911  6.41    1.23    2.23    0.55    0.00    2.78  0.826
   3.011  0.451  8.69    1.30   -1.55    0.58    0.00   -0.97 2.013E+00

  10.589 25.911  6.39    1.24    2.31    0.56    0.00    2.87  0.826
   3.003  0.449  8.72    1.31   -1.45    0.59    0.00   -0.86 2.029E+00

  10.589 25.911  6.38    1.25    2.39    0.57    0.00    2.96  0.826
   2.995  0.447  8.75    1.32   -1.35    0.60    0.00   -0.75 2.046E+00

  10.589 25.911  6.36    1.26    2.47    0.57    0.00    3.05  0.827
   2.987  0.446  8.79    1.34   -1.25    0.61    0.00   -0.64 2.063E+00

  10.589 25.911  6.34    1.28    2.55    0.58    0.00    3.14  0.827
   2.979  0.444  8.82    1.35   -1.15    0.62    0.00   -0.53 2.080E+00

  10.589 25.911  6.33    1.29    2.65    0.59    0.00    3.24  0.827
   2.971  0.442  8.85    1.37   -1.04    0.62    0.00   -0.41 2.096E+00

  10.589 25.911  6.31    1.30    2.72    0.60    0.00    3.32  0.827
   2.963  0.441  8.88    1.38   -0.94    0.63    0.00   -0.31 2.113E+00

  10.589 25.911  6.29    1.31    2.82    0.60    0.00    3.42  0.827
   2.955  0.439  8.92    1.39   -0.83    0.64    0.00   -0.19 2.130E+00

  10.589 25.991  6.91    0.94   -0.06    0.40    0.00    0.34  0.824
   3.227  0.500  7.78    0.98   -4.36    0.42    0.00   -3.93 1.541E+00

  10.589 25.991  6.89    0.95    0.03    0.40    0.00    0.43  0.824
   3.219  0.499  7.82    0.99   -4.25    0.43    0.00   -3.83 1.556E+00

  10.589 25.991  6.88    0.95    0.11    0.41    0.00    0.51  0.824
   3.211  0.497  7.85    1.00   -4.15    0.43    0.00   -3.72 1.571E+00

  10.589 25.991  6.86    0.96    0.18    0.41    0.00    0.59  0.824
   3.203  0.495  7.88    1.01   -4.06    0.44    0.00   -3.62 1.586E+00

  10.589 25.991  6.84    0.97    0.27    0.41    0.00    0.68  0.824
   3.195  0.493  7.91    1.02   -3.95    0.44    0.00   -3.51 1.601E+00

  10.589 25.991  6.83    0.98    0.35    0.42    0.00    0.77  0.824
   3.187  0.491  7.94    1.03   -3.85    0.45    0.00   -3.41 1.616E+00

  10.589 25.991  6.81    0.99    0.42    0.42    0.00    0.85  0.824
   3.179  0.490  7.98    1.04   -3.77    0.45    0.00   -3.31 1.632E+00

  10.589 25.991  6.79    1.00    0.50    0.43    0.00    0.93  0.824
   3.171  0.488  8.01    1.05   -3.66    0.45    0.00   -3.21 1.647E+00

  10.589 25.991  6.77    1.01    0.58    0.43    0.00    1.01  0.823
   3.163  0.486  8.04    1.06   -3.57    0.46    0.00   -3.11 1.662E+00

  10.589 25.991  6.76    1.02    0.66    0.44    0.00    1.09  0.824
   3.155  0.484  8.07    1.07   -3.48    0.47    0.00   -3.01 1.678E+00

  10.589 25.991  6.74    1.03    0.73    0.44    0.00    1.18  0.824
   3.147  0.483  8.11    1.08   -3.38    0.47    0.00   -2.91 1.693E+00

  10.589 25.991  6.72    1.04    0.82    0.45    0.00    1.27  0.824
   3.139  0.481  8.14    1.09   -3.27    0.48    0.00   -2.80 1.709E+00

  10.589 25.991  6.71    1.05    0.90    0.45    0.00    1.35  0.824
   3.131  0.479  8.17    1.10   -3.18    0.48    0.00   -2.70 1.724E+00

  10.589 25.991  6.69    1.06    0.98    0.46    0.00    1.43  0.824
   3.123  0.477  8.20    1.12   -3.08    0.49    0.00   -2.59 1.740E+00

  10.589 25.991  6.67    1.07    1.06    0.46    0.00    1.52  0.824
   3.115  0.476  8.23    1.13   -2.98    0.49    0.00   -2.49 1.755E+00

  10.589 25.991  6.65    1.08    1.15    0.47    0.00    1.62  0.824
   3.107  0.474  8.27    1.14   -2.87    0.50    0.00   -2.37 1.771E+00

  10.589 25.991  6.64    1.09    1.22    0.48    0.00    1.70  0.824
   3.099  0.472  8.30    1.15   -2.78    0.50    0.00   -2.28 1.787E+00

  10.589 25.991  6.62    1.10    1.30    0.48    0.00    1.78  0.824
   3.091  0.471  8.33    1.16   -2.68    0.51    0.00   -2.17 1.803E+00

  10.589 25.991  6.60    1.11    1.38    0.49    0.00    1.87  0.825
   3.083  0.469  8.36    1.17   -2.59    0.52    0.00   -2.07 1.819E+00

  10.589 25.991  6.59    1.12    1.46    0.49    0.00    1.95  0.824
   3.075  0.467  8.39    1.18   -2.49    0.52    0.00   -1.96 1.835E+00

  10.589 25.991  6.57    1.13    1.54    0.50    0.00    2.04  0.824
   3.067  0.465  8.43    1.20   -2.39    0.53    0.00   -1.86 1.851E+00

  10.589 25.991  6.55    1.14    1.63    0.51    0.00    2.13  0.824
   3.059  0.464  8.46    1.21   -2.28    0.54    0.00   -1.75 1.867E+00

  10.589 25.991  6.53    1.16    1.71    0.51    0.00    2.22  0.825
   3.051  0.462  8.49    1.22   -2.18    0.54    0.00   -1.64 1.883E+00

  10.589 25.991  6.52    1.17    1.79    0.52    0.00    2.31  0.825
   3.043  0.460  8.52    1.23   -2.08    0.55    0.00   -1.53 1.899E+00

  10.589 25.991  6.50    1.18    1.88    0.52    0.00    2.40  0.825
   3.035  0.459  8.56    1.25   -1.98    0.56    0.00   -1.42 1.915E+00

  10.589 25.991  6.48    1.19    1.96    0.53    0.00    2.49  0.825
   3.027  0.457  8.59    1.26   -1.88    0.56    0.00   -1.31 1.932E+00

  10.589 25.991  6.47    1.20    2.04    0.54    0.00    2.58  0.826
   3.019  0.455  8.62    1.27   -1.78    0.57    0.00   -1.20 1.948E+00

  10.589 25.991  6.45    1.22    2.13    0.54    0.00    2.68  0.826
   3.011  0.454  8.65    1.29   -1.67    0.58    0.00   -1.09 1.964E+00

  10.589 25.991  6.43    1.23    2.21    0.55    0.00    2.76  0.826
   3.003  0.452  8.68    1.30   -1.57    0.59    0.00   -0.98 1.981E+00

  10.589 25.991  6.41    1.24    2.29    0.56    0.00    2.85  0.826
   2.995  0.450  8.72    1.31   -1.47    0.59    0.00   -0.87 1.997E+00

  10.589 25.991  6.40    1.25    2.38    0.57    0.00    2.94  0.826
   2.987  0.448  8.75    1.33   -1.37    0.60    0.00   -0.76 2.014E+00

  10.589 25.991  6.38    1.27    2.46    0.57    0.00    3.03  0.826
   2.979  0.447  8.78    1.34   -1.27    0.61    0.00   -0.66 2.031E+00

  10.589 25.991  6.36    1.28    2.54    0.58    0.00    3.12  0.827
   2.971  0.445  8.81    1.35   -1.16    0.62    0.00   -0.55 2.047E+00

  10.589 25.991  6.35    1.29    2.64    0.59    0.00    3.23  0.827
   2.963  0.443  8.84    1.37   -1.05    0.62    0.00   -0.42 2.064E+00

  10.589 25.991  6.33    1.30    2.71    0.60    0.00    3.31  0.827
   2.955  0.442  8.88    1.38   -0.96    0.63    0.00   -0.32 2.081E+00

  10.589 26.071  6.95    0.93   -0.15    0.39    0.00    0.24  0.824
   3.227  0.503  7.74    0.98   -4.47    0.42    0.00   -4.05 1.500E+00

  10.589 26.071  6.94    0.94   -0.08    0.40    0.00    0.32  0.824
   3.219  0.502  7.77    0.99   -4.37    0.42    0.00   -3.95 1.514E+00

  10.589 26.071  6.92    0.95    0.01    0.40    0.00    0.41  0.824
   3.211  0.500  7.81    0.99   -4.28    0.43    0.00   -3.85 1.529E+00

  10.589 26.071  6.90    0.95    0.08    0.41    0.00    0.49  0.823
   3.203  0.498  7.84    1.00   -4.18    0.43    0.00   -3.75 1.544E+00

  10.589 26.071  6.88    0.96    0.16    0.41    0.00    0.58  0.823
   3.195  0.496  7.87    1.01   -4.08    0.44    0.00   -3.64 1.559E+00

  10.589 26.071  6.87    0.97    0.24    0.41    0.00    0.66  0.823
   3.187  0.494  7.90    1.02   -3.98    0.44    0.00   -3.54 1.574E+00

  10.589 26.071  6.85    0.98    0.33    0.42    0.00    0.75  0.823
   3.179  0.493  7.94    1.03   -3.87    0.45    0.00   -3.43 1.589E+00

  10.589 26.071  6.83    0.99    0.42    0.42    0.00    0.84  0.823
   3.171  0.491  7.97    1.04   -3.77    0.45    0.00   -3.32 1.604E+00

  10.589 26.071  6.82    1.00    0.48    0.43    0.00    0.91  0.823
   3.163  0.489  8.00    1.05   -3.69    0.46    0.00   -3.23 1.619E+00

  10.589 26.071  6.80    1.01    0.56    0.43    0.00    1.00  0.823
   3.155  0.487  8.03    1.06   -3.59    0.46    0.00   -3.13 1.634E+00

  10.589 26.071  6.78    1.02    0.64    0.44    0.00    1.08  0.823
   3.147  0.486  8.06    1.07   -3.50    0.47    0.00   -3.03 1.649E+00

  10.589 26.071  6.76    1.03    0.71    0.44    0.00    1.16  0.823
   3.139  0.484  8.10    1.08   -3.40    0.47    0.00   -2.93 1.664E+00

  10.589 26.071  6.75    1.04    0.80    0.45    0.00    1.25  0.823
   3.131  0.482  8.13    1.10   -3.30    0.48    0.00   -2.82 1.680E+00

  10.589 26.071  6.73    1.05    0.88    0.45    0.00    1.33  0.823
   3.123  0.480  8.16    1.11   -3.20    0.48    0.00   -2.72 1.695E+00

  10.589 26.071  6.71    1.06    0.96    0.46    0.00    1.42  0.823
   3.115  0.479  8.19    1.12   -3.10    0.49    0.00   -2.61 1.711E+00

  10.589 26.071  6.70    1.07    1.04    0.46    0.00    1.50  0.823
   3.107  0.477  8.23    1.13   -3.00    0.49    0.00   -2.51 1.726E+00

  10.589 26.071  6.68    1.08    1.14    0.47    0.00    1.61  0.824
   3.099  0.475  8.26    1.14   -2.89    0.50    0.00   -2.39 1.742E+00

  10.589 26.071  6.66    1.09    1.22    0.48    0.00    1.69  0.824
   3.091  0.473  8.29    1.15   -2.79    0.50    0.00   -2.28 1.757E+00

  10.589 26.071  6.64    1.10    1.28    0.48    0.00    1.77  0.824
   3.083  0.472  8.32    1.16   -2.70    0.51    0.00   -2.19 1.773E+00

  10.589 26.071  6.63    1.11    1.36    0.49    0.00    1.85  0.825
   3.075  0.470  8.35    1.17   -2.60    0.52    0.00   -2.08 1.789E+00

  10.589 26.071  6.61    1.12    1.45    0.49    0.00    1.94  0.824
   3.067  0.468  8.39    1.19   -2.50    0.52    0.00   -1.98 1.805E+00

  10.589 26.071  6.59    1.14    1.53    0.50    0.00    2.03  0.824
   3.059  0.466  8.42    1.20   -2.41    0.53    0.00   -1.88 1.821E+00

  10.589 26.071  6.57    1.15    1.61    0.51    0.00    2.11  0.824
   3.051  0.465  8.45    1.21   -2.30    0.54    0.00   -1.77 1.837E+00

  10.589 26.071  6.56    1.16    1.69    0.51    0.00    2.21  0.824
   3.043  0.463  8.48    1.22   -2.20    0.54    0.00   -1.66 1.853E+00

  10.589 26.071  6.54    1.17    1.78    0.52    0.00    2.30  0.825
   3.035  0.461  8.52    1.24   -2.10    0.55    0.00   -1.55 1.869E+00

  10.589 26.071  6.52    1.18    1.86    0.52    0.00    2.39  0.825
   3.027  0.460  8.55    1.25   -2.00    0.56    0.00   -1.44 1.885E+00

  10.589 26.071  6.51    1.19    1.94    0.53    0.00    2.48  0.825
   3.019  0.458  8.58    1.26   -1.89    0.56    0.00   -1.33 1.901E+00

  10.589 26.071  6.49    1.20    2.03    0.54    0.00    2.57  0.825
   3.011  0.456  8.61    1.27   -1.79    0.57    0.00   -1.22 1.917E+00

  10.589 26.071  6.47    1.22    2.11    0.55    0.00    2.66  0.825
   3.003  0.455  8.64    1.29   -1.68    0.58    0.00   -1.11 1.933E+00

  10.589 26.071  6.45    1.23    2.20    0.55    0.00    2.75  0.823
   2.995  0.453  8.68    1.30   -1.58    0.58    0.00   -1.00 1.950E+00

  10.589 26.071  6.44    1.24    2.28    0.56    0.00    2.84  0.826
   2.987  0.451  8.71    1.31   -1.48    0.59    0.00   -0.89 1.966E+00

  10.589 26.071  6.42    1.25    2.36    0.57    0.00    2.93  0.826
   2.979  0.450  8.74    1.33   -1.38    0.60    0.00   -0.78 1.983E+00

  10.589 26.071  6.40    1.27    2.44    0.57    0.00    3.02  0.826
   2.971  0.448  8.77    1.34   -1.28    0.61    0.00   -0.67 1.999E+00

  10.589 26.071  6.38    1.28    2.53    0.58    0.00    3.11  0.826
   2.963  0.446  8.81    1.36   -1.18    0.62    0.00   -0.56 2.016E+00

  10.589 26.071  6.37    1.29    2.62    0.59    0.00    3.21  0.826
   2.955  0.444  8.84    1.37   -1.07    0.63    0.00   -0.44 2.032E+00

  10.589 26.151  7.00    0.92   -0.26    0.39    0.00    0.13  0.824
   3.227  0.506  7.70    0.97   -4.59    0.41    0.00   -4.18 1.459E+00

  10.589 26.151  6.98    0.93   -0.17    0.39    0.00    0.22  0.823
   3.219  0.505  7.73    0.98   -4.49    0.42    0.00   -4.07 1.473E+00

  10.589 26.151  6.96    0.94   -0.09    0.40    0.00    0.31  0.823
   3.211  0.503  7.76    0.99   -4.40    0.42    0.00   -3.98 1.488E+00

  10.589 26.151  6.94    0.95   -0.01    0.40    0.00    0.39  0.823
   3.203  0.501  7.80    1.00   -4.30    0.43    0.00   -3.87 1.502E+00

  10.589 26.151  6.93    0.96    0.06    0.41    0.00    0.47  0.823
   3.195  0.499  7.83    1.01   -4.20    0.43    0.00   -3.77 1.517E+00

  10.589 26.151  6.91    0.96    0.14    0.41    0.00    0.56  0.823
   3.187  0.497  7.86    1.01   -4.10    0.44    0.00   -3.66 1.532E+00

  10.589 26.151  6.89    0.97    0.22    0.42    0.00    0.64  0.823
   3.179  0.496  7.89    1.02   -4.00    0.44    0.00   -3.56 1.547E+00

  10.589 26.151  6.87    0.98    0.31    0.42    0.00    0.73  0.823
   3.171  0.494  7.93    1.03   -3.90    0.45    0.00   -3.45 1.561E+00

  10.589 26.151  6.86    0.99    0.40    0.42    0.00    0.82  0.823
   3.163  0.492  7.96    1.04   -3.79    0.45    0.00   -3.34 1.576E+00

  10.589 26.151  6.84    1.00    0.46    0.43    0.00    0.89  0.823
   3.155  0.490  7.99    1.05   -3.71    0.46    0.00   -3.25 1.591E+00

  10.589 26.151  6.82    1.01    0.54    0.43    0.00    0.98  0.823
   3.147  0.489  8.02    1.07   -3.61    0.46    0.00   -3.15 1.606E+00

  10.589 26.151  6.80    1.02    0.62    0.44    0.00    1.06  0.823
   3.139  0.487  8.06    1.08   -3.51    0.47    0.00   -3.05 1.621E+00

  10.589 26.151  6.79    1.03    0.70    0.44    0.00    1.14  0.823
   3.131  0.485  8.09    1.09   -3.42    0.47    0.00   -2.95 1.637E+00

  10.589 26.151  6.77    1.04    0.78    0.45    0.00    1.23  0.823
   3.123  0.483  8.12    1.10   -3.32    0.48    0.00   -2.84 1.652E+00

  10.589 26.151  6.75    1.05    0.86    0.45    0.00    1.31  0.823
   3.115  0.481  8.15    1.11   -3.22    0.48    0.00   -2.74 1.667E+00

  10.589 26.151  6.74    1.06    0.94    0.46    0.00    1.40  0.823
   3.107  0.480  8.19    1.12   -3.12    0.49    0.00   -2.63 1.682E+00

  10.589 26.151  6.72    1.07    1.02    0.46    0.00    1.48  0.823
   3.099  0.478  8.22    1.13   -3.02    0.49    0.00   -2.53 1.698E+00

  10.589 26.151  6.70    1.08    1.10    0.47    0.00    1.57  0.823
