EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
H3_kin13_2nd                                                            
                                                                        
Hall A 2018: 25 cm Tritium target                                       
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00045; twall=0.00481; tbeam=0.00291; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL
  10.589 31.733  9.71    0.70   -5.44    0.33    0.00   -5.11  0.847
   3.067  0.688  5.29    0.73  -10.49    0.34    0.00  -10.15 1.606E-01

  10.589 31.733  9.68    0.70   -5.36    0.32    0.00   -5.04  0.842
   3.059  0.685  5.33    0.73  -10.40    0.34    0.00  -10.06 1.642E-01

  10.589 31.733  9.66    0.71   -5.28    0.32    0.00   -4.95  0.839
   3.051  0.683  5.37    0.74  -10.30    0.34    0.00   -9.95 1.678E-01

  10.589 31.733  9.63    0.71   -5.20    0.32    0.00   -4.87  0.834
   3.043  0.680  5.41    0.74  -10.20    0.34    0.00   -9.86 1.715E-01

  10.589 31.733  9.61    0.72   -5.11    0.32    0.00   -4.79  0.831
   3.035  0.678  5.45    0.75  -10.10    0.34    0.00   -9.75 1.752E-01

  10.589 31.733  9.58    0.72   -5.02    0.32    0.00   -4.70  0.827
   3.027  0.675  5.49    0.75   -9.99    0.34    0.00   -9.65 1.790E-01

  10.589 31.733  9.56    0.73   -4.93    0.32    0.00   -4.60  0.823
   3.019  0.673  5.53    0.76   -9.88    0.34    0.00   -9.54 1.828E-01

  10.589 31.733  9.53    0.73   -4.84    0.32    0.00   -4.52  0.820
   3.011  0.670  5.57    0.76   -9.78    0.34    0.00   -9.43 1.867E-01

  10.589 31.733  9.51    0.74   -4.76    0.32    0.00   -4.44  0.817
   3.003  0.668  5.61    0.77   -9.68    0.34    0.00   -9.34 1.907E-01

  10.589 31.733  9.48    0.74   -4.68    0.32    0.00   -4.35  0.814
   2.995  0.665  5.65    0.77   -9.58    0.34    0.00   -9.23 1.947E-01

  10.589 31.733  9.46    0.75   -4.59    0.32    0.00   -4.26  0.811
   2.987  0.663  5.69    0.78   -9.47    0.34    0.00   -9.13 1.987E-01

  10.589 31.733  9.43    0.75   -4.50    0.32    0.00   -4.17  0.808
   2.979  0.660  5.73    0.79   -9.36    0.34    0.00   -9.02 2.028E-01

  10.589 31.733  9.41    0.76   -4.41    0.32    0.00   -4.09  0.806
   2.971  0.658  5.77    0.79   -9.26    0.34    0.00   -8.92 2.070E-01

  10.589 31.733  9.38    0.76   -4.32    0.32    0.00   -4.00  0.803
   2.963  0.655  5.81    0.80   -9.15    0.34    0.00   -8.81 2.112E-01

  10.589 31.733  9.36    0.77   -4.24    0.33    0.00   -3.91  0.801
   2.955  0.653  5.85    0.80   -9.05    0.34    0.00   -8.71 2.155E-01

  10.589 31.812 10.27    0.64   -7.27    0.39    0.00   -6.88  0.995
   3.227  0.743  4.43    0.67  -12.69    0.41    0.00  -12.28 9.590E-02

  10.589 31.812 10.24    0.64   -7.19    0.39    0.00   -6.80  0.985
   3.219  0.740  4.47    0.67  -12.59    0.40    0.00  -12.19 9.837E-02

  10.589 31.812 10.22    0.64   -7.10    0.38    0.00   -6.72  0.976
   3.211  0.738  4.51    0.67  -12.49    0.40    0.00  -12.09 1.009E-01

  10.589 31.812 10.19    0.64   -7.02    0.38    0.00   -6.64  0.966
   3.203  0.735  4.55    0.68  -12.38    0.39    0.00  -11.99 1.035E-01

  10.589 31.812 10.16    0.64   -6.93    0.37    0.00   -6.56  0.957
   3.195  0.733  4.59    0.68  -12.28    0.39    0.00  -11.89 1.061E-01

  10.589 31.812 10.14    0.65   -6.84    0.37    0.00   -6.48  0.949
   3.187  0.730  4.63    0.68  -12.18    0.39    0.00  -11.79 1.087E-01

  10.589 31.812 10.11    0.65   -6.75    0.36    0.00   -6.39  0.940
   3.179  0.727  4.67    0.68  -12.07    0.38    0.00  -11.68 1.114E-01

  10.589 31.812 10.09    0.65   -6.66    0.36    0.00   -6.30  0.932
   3.171  0.725  4.71    0.68  -11.96    0.38    0.00  -11.58 1.142E-01

  10.589 31.812 10.06    0.65   -6.58    0.36    0.00   -6.22  0.924
   3.163  0.722  4.75    0.69  -11.86    0.37    0.00  -11.48 1.170E-01

  10.589 31.812 10.04    0.66   -6.48    0.35    0.00   -6.13  0.917
   3.155  0.720  4.79    0.69  -11.75    0.37    0.00  -11.38 1.198E-01

  10.589 31.812 10.01    0.66   -6.40    0.35    0.00   -6.05  0.910
   3.147  0.717  4.83    0.69  -11.65    0.37    0.00  -11.28 1.227E-01

  10.589 31.812  9.99    0.66   -6.31    0.35    0.00   -5.96  0.903
   3.139  0.714  4.87    0.69  -11.54    0.36    0.00  -11.17 1.257E-01

  10.589 31.812  9.96    0.67   -6.23    0.34    0.00   -5.89  0.896
   3.131  0.712  4.91    0.70  -11.44    0.36    0.00  -11.08 1.287E-01

  10.589 31.812  9.94    0.67   -6.14    0.34    0.00   -5.80  0.890
   3.123  0.709  4.96    0.70  -11.33    0.36    0.00  -10.97 1.317E-01

  10.589 31.812  9.91    0.67   -6.04    0.34    0.00   -5.71  0.884
   3.115  0.707  5.00    0.70  -11.22    0.36    0.00  -10.86 1.349E-01

  10.589 31.812  9.88    0.68   -5.96    0.34    0.00   -5.63  0.878
   3.107  0.704  5.04    0.71  -11.12    0.35    0.00  -10.77 1.380E-01

  10.589 31.812  9.86    0.68   -5.88    0.33    0.00   -5.54  0.872
   3.099  0.701  5.08    0.71  -11.02    0.35    0.00  -10.67 1.412E-01

  10.589 31.812  9.83    0.68   -5.79    0.33    0.00   -5.46  0.866
   3.091  0.699  5.12    0.72  -10.92    0.35    0.00  -10.57 1.445E-01

  10.589 31.812  9.81    0.69   -5.71    0.33    0.00   -5.38  0.861
   3.083  0.696  5.16    0.72  -10.82    0.35    0.00  -10.47 1.478E-01

  10.589 31.812  9.78    0.69   -5.62    0.33    0.00   -5.30  0.856
   3.075  0.694  5.20    0.72  -10.71    0.35    0.00  -10.37 1.511E-01

  10.589 31.812  9.76    0.70   -5.54    0.33    0.00   -5.21  0.851
   3.067  0.691  5.24    0.73  -10.61    0.35    0.00  -10.26 1.545E-01

  10.589 31.812  9.73    0.70   -5.44    0.33    0.00   -5.11  0.847
   3.059  0.689  5.28    0.73  -10.50    0.35    0.00  -10.15 1.580E-01

  10.589 31.812  9.71    0.70   -5.37    0.33    0.00   -5.04  0.843
   3.051  0.686  5.32    0.74  -10.40    0.34    0.00  -10.06 1.615E-01

  10.589 31.812  9.68    0.71   -5.28    0.33    0.00   -4.95  0.839
   3.043  0.684  5.36    0.74  -10.30    0.34    0.00   -9.95 1.651E-01

  10.589 31.812  9.66    0.71   -5.19    0.33    0.00   -4.87  0.835
   3.035  0.681  5.40    0.75  -10.20    0.34    0.00   -9.85 1.687E-01

  10.589 31.812  9.63    0.72   -5.12    0.32    0.00   -4.79  0.831
   3.027  0.679  5.44    0.75  -10.10    0.34    0.00   -9.76 1.724E-01

  10.589 31.812  9.60    0.72   -5.02    0.32    0.00   -4.70  0.827
   3.019  0.676  5.48    0.76   -9.99    0.34    0.00   -9.65 1.762E-01

  10.589 31.812  9.58    0.73   -4.93    0.32    0.00   -4.61  0.823
   3.011  0.674  5.52    0.76   -9.88    0.34    0.00   -9.54 1.800E-01

  10.589 31.812  9.55    0.73   -4.84    0.32    0.00   -4.52  0.820
   3.003  0.671  5.56    0.77   -9.78    0.34    0.00   -9.43 1.838E-01

  10.589 31.812  9.53    0.74   -4.77    0.32    0.00   -4.44  0.817
   2.995  0.669  5.60    0.77   -9.68    0.34    0.00   -9.34 1.877E-01

  10.589 31.812  9.50    0.74   -4.68    0.32    0.00   -4.35  0.814
   2.987  0.666  5.64    0.78   -9.57    0.34    0.00   -9.23 1.917E-01

  10.589 31.812  9.48    0.75   -4.59    0.32    0.00   -4.27  0.811
   2.979  0.664  5.68    0.78   -9.47    0.34    0.00   -9.13 1.957E-01

  10.589 31.812  9.45    0.75   -4.50    0.32    0.00   -4.18  0.808
   2.971  0.661  5.72    0.79   -9.36    0.34    0.00   -9.02 1.998E-01

  10.589 31.812  9.43    0.76   -4.41    0.33    0.00   -4.09  0.806
   2.963  0.659  5.76    0.79   -9.26    0.34    0.00   -8.91 2.039E-01

  10.589 31.812  9.40    0.77   -4.33    0.33    0.00   -4.00  0.803
   2.955  0.656  5.80    0.80   -9.15    0.34    0.00   -8.81 2.081E-01

  10.589 31.892 10.32    0.64   -7.38    0.40    0.00   -6.98  1.007
   3.227  0.747  4.38    0.67  -12.81    0.42    0.00  -12.39 9.171E-02

  10.589 31.892 10.29    0.64   -7.29    0.39    0.00   -6.90  0.997
   3.219  0.744  4.42    0.67  -12.70    0.41    0.00  -12.29 9.410E-02

  10.589 31.892 10.27    0.64   -7.20    0.39    0.00   -6.81  0.987
   3.211  0.741  4.46    0.67  -12.60    0.41    0.00  -12.19 9.654E-02

  10.589 31.892 10.24    0.64   -7.11    0.38    0.00   -6.73  0.977
   3.203  0.739  4.50    0.68  -12.49    0.40    0.00  -12.09 9.902E-02

  10.589 31.892 10.21    0.64   -7.03    0.38    0.00   -6.65  0.968
   3.195  0.736  4.54    0.68  -12.39    0.40    0.00  -11.99 1.016E-01

  10.589 31.892 10.19    0.65   -6.94    0.37    0.00   -6.56  0.958
   3.187  0.734  4.58    0.68  -12.28    0.39    0.00  -11.89 1.041E-01

  10.589 31.892 10.16    0.65   -6.85    0.37    0.00   -6.48  0.950
   3.179  0.731  4.62    0.68  -12.18    0.39    0.00  -11.80 1.068E-01

  10.589 31.892 10.14    0.65   -6.76    0.36    0.00   -6.40  0.941
   3.171  0.728  4.66    0.68  -12.07    0.38    0.00  -11.69 1.094E-01

  10.589 31.892 10.11    0.65   -6.67    0.36    0.00   -6.31  0.933
   3.163  0.726  4.70    0.69  -11.97    0.38    0.00  -11.59 1.121E-01

  10.589 31.892 10.09    0.66   -6.59    0.36    0.00   -6.23  0.925
   3.155  0.723  4.74    0.69  -11.87    0.38    0.00  -11.49 1.149E-01

  10.589 31.892 10.06    0.66   -6.50    0.35    0.00   -6.14  0.918
   3.147  0.720  4.78    0.69  -11.76    0.37    0.00  -11.38 1.177E-01

  10.589 31.892 10.04    0.66   -6.41    0.35    0.00   -6.06  0.910
   3.139  0.718  4.83    0.69  -11.65    0.37    0.00  -11.28 1.206E-01

  10.589 31.892 10.01    0.66   -6.32    0.35    0.00   -5.97  0.903
   3.131  0.715  4.87    0.70  -11.55    0.37    0.00  -11.18 1.235E-01

  10.589 31.892  9.98    0.67   -6.24    0.35    0.00   -5.89  0.897
   3.123  0.713  4.91    0.70  -11.45    0.36    0.00  -11.08 1.265E-01

  10.589 31.892  9.96    0.67   -6.15    0.34    0.00   -5.80  0.890
   3.115  0.710  4.95    0.70  -11.34    0.36    0.00  -10.98 1.295E-01

  10.589 31.892  9.93    0.67   -6.05    0.34    0.00   -5.71  0.884
   3.107  0.707  4.99    0.71  -11.23    0.36    0.00  -10.87 1.326E-01

  10.589 31.892  9.91    0.68   -5.98    0.34    0.00   -5.64  0.878
   3.099  0.705  5.03    0.71  -11.13    0.36    0.00  -10.78 1.357E-01

  10.589 31.892  9.88    0.68   -5.88    0.34    0.00   -5.55  0.872
   3.091  0.702  5.07    0.71  -11.02    0.35    0.00  -10.67 1.388E-01

  10.589 31.892  9.86    0.69   -5.80    0.33    0.00   -5.46  0.867
   3.083  0.700  5.11    0.72  -10.92    0.35    0.00  -10.57 1.421E-01

  10.589 31.892  9.83    0.69   -5.72    0.33    0.00   -5.38  0.861
   3.075  0.697  5.15    0.72  -10.82    0.35    0.00  -10.47 1.453E-01

  10.589 31.892  9.81    0.69   -5.63    0.33    0.00   -5.30  0.857
   3.067  0.695  5.19    0.73  -10.72    0.35    0.00  -10.37 1.486E-01

  10.589 31.892  9.78    0.70   -5.54    0.33    0.00   -5.21  0.852
   3.059  0.692  5.23    0.73  -10.61    0.35    0.00  -10.26 1.520E-01

  10.589 31.892  9.75    0.70   -5.45    0.33    0.00   -5.12  0.847
   3.051  0.690  5.27    0.73  -10.50    0.35    0.00  -10.15 1.555E-01

  10.589 31.892  9.73    0.71   -5.37    0.33    0.00   -5.04  0.843
   3.043  0.687  5.31    0.74  -10.41    0.35    0.00  -10.06 1.589E-01

  10.589 31.892  9.70    0.71   -5.28    0.33    0.00   -4.96  0.840
   3.035  0.684  5.35    0.74  -10.30    0.35    0.00   -9.96 1.625E-01

  10.589 31.892  9.68    0.72   -5.20    0.33    0.00   -4.87  0.835
   3.027  0.682  5.39    0.75  -10.20    0.34    0.00   -9.85 1.661E-01

  10.589 31.892  9.65    0.72   -5.12    0.33    0.00   -4.79  0.831
   3.019  0.679  5.43    0.75  -10.10    0.34    0.00   -9.76 1.697E-01

  10.589 31.892  9.63    0.73   -5.03    0.33    0.00   -4.70  0.827
   3.011  0.677  5.47    0.76   -9.99    0.34    0.00   -9.65 1.734E-01

  10.589 31.892  9.60    0.73   -4.94    0.33    0.00   -4.61  0.823
   3.003  0.674  5.52    0.76   -9.88    0.34    0.00   -9.54 1.771E-01

  10.589 31.892  9.58    0.74   -4.85    0.33    0.00   -4.53  0.820
   2.995  0.672  5.56    0.77   -9.78    0.34    0.00   -9.44 1.810E-01

  10.589 31.892  9.55    0.74   -4.77    0.33    0.00   -4.44  0.817
   2.987  0.669  5.60    0.77   -9.68    0.34    0.00   -9.34 1.848E-01

  10.589 31.892  9.52    0.75   -4.68    0.33    0.00   -4.35  0.814
   2.979  0.667  5.64    0.78   -9.58    0.34    0.00   -9.23 1.887E-01

  10.589 31.892  9.50    0.75   -4.59    0.33    0.00   -4.27  0.811
   2.971  0.664  5.68    0.79   -9.47    0.34    0.00   -9.13 1.927E-01

  10.589 31.892  9.47    0.76   -4.50    0.33    0.00   -4.18  0.808
   2.963  0.662  5.72    0.79   -9.36    0.34    0.00   -9.02 1.967E-01

  10.589 31.892  9.45    0.76   -4.42    0.33    0.00   -4.09  0.806
   2.955  0.659  5.76    0.80   -9.26    0.35    0.00   -8.91 2.008E-01

  10.589 31.972 10.37    0.64   -7.48    0.41    0.00   -7.07  1.020
   3.227  0.750  4.33    0.67  -12.93    0.43    0.00  -12.50 8.767E-02

  10.589 31.972 10.34    0.64   -7.39    0.40    0.00   -6.99  1.009
   3.219  0.748  4.37    0.67  -12.82    0.42    0.00  -12.40 8.998E-02

  10.589 31.972 10.32    0.64   -7.30    0.40    0.00   -6.90  0.998
   3.211  0.745  4.41    0.67  -12.71    0.42    0.00  -12.30 9.234E-02

  10.589 31.972 10.29    0.64   -7.21    0.39    0.00   -6.82  0.988
   3.203  0.742  4.45    0.68  -12.60    0.41    0.00  -12.19 9.475E-02

  10.589 31.972 10.26    0.64   -7.12    0.39    0.00   -6.74  0.978
   3.195  0.740  4.49    0.68  -12.50    0.40    0.00  -12.10 9.720E-02

  10.589 31.972 10.24    0.65   -7.04    0.38    0.00   -6.66  0.969
   3.187  0.737  4.53    0.68  -12.40    0.40    0.00  -12.00 9.970E-02

  10.589 31.972 10.21    0.65   -6.94    0.38    0.00   -6.57  0.960
   3.179  0.734  4.57    0.68  -12.29    0.39    0.00  -11.89 1.022E-01

  10.589 31.972 10.19    0.65   -6.85    0.37    0.00   -6.48  0.951
   3.171  0.732  4.61    0.68  -12.18    0.39    0.00  -11.79 1.048E-01

  10.589 31.972 10.16    0.65   -6.77    0.37    0.00   -6.40  0.942
   3.163  0.729  4.65    0.69  -12.08    0.39    0.00  -11.70 1.075E-01

  10.589 31.972 10.14    0.65   -6.68    0.36    0.00   -6.32  0.934
   3.155  0.727  4.69    0.69  -11.97    0.38    0.00  -11.59 1.102E-01

  10.589 31.972 10.11    0.66   -6.59    0.36    0.00   -6.23  0.926
   3.147  0.724  4.74    0.69  -11.87    0.38    0.00  -11.49 1.129E-01

  10.589 31.972 10.08    0.66   -6.50    0.36    0.00   -6.15  0.918
   3.139  0.721  4.78    0.69  -11.76    0.37    0.00  -11.39 1.157E-01

  10.589 31.972 10.06    0.66   -6.42    0.35    0.00   -6.06  0.911
   3.131  0.719  4.82    0.70  -11.66    0.37    0.00  -11.29 1.185E-01

  10.589 31.972 10.03    0.67   -6.33    0.35    0.00   -5.98  0.904
   3.123  0.716  4.86    0.70  -11.56    0.37    0.00  -11.19 1.214E-01

  10.589 31.972 10.01    0.67   -6.24    0.35    0.00   -5.90  0.897
   3.115  0.714  4.90    0.70  -11.45    0.37    0.00  -11.09 1.243E-01

  10.589 31.972  9.98    0.67   -6.15    0.34    0.00   -5.81  0.891
   3.107  0.711  4.94    0.71  -11.34    0.36    0.00  -10.98 1.273E-01

  10.589 31.972  9.96    0.67   -6.06    0.34    0.00   -5.72  0.885
   3.099  0.708  4.98    0.71  -11.23    0.36    0.00  -10.87 1.303E-01

  10.589 31.972  9.93    0.68   -5.98    0.34    0.00   -5.64  0.878
   3.091  0.706  5.02    0.71  -11.14    0.36    0.00  -10.78 1.334E-01

  10.589 31.972  9.90    0.68   -5.89    0.34    0.00   -5.55  0.873
   3.083  0.703  5.06    0.72  -11.02    0.36    0.00  -10.66 1.365E-01

  10.589 31.972  9.88    0.69   -5.80    0.34    0.00   -5.47  0.867
   3.075  0.701  5.10    0.72  -10.92    0.35    0.00  -10.57 1.397E-01

  10.589 31.972  9.85    0.69   -5.72    0.33    0.00   -5.39  0.862
   3.067  0.698  5.14    0.72  -10.82    0.35    0.00  -10.47 1.429E-01

  10.589 31.972  9.83    0.70   -5.64    0.33    0.00   -5.30  0.857
   3.059  0.695  5.18    0.73  -10.72    0.35    0.00  -10.37 1.462E-01

  10.589 31.972  9.80    0.70   -5.55    0.33    0.00   -5.22  0.852
   3.051  0.693  5.22    0.73  -10.62    0.35    0.00  -10.27 1.496E-01

  10.589 31.972  9.78    0.70   -5.46    0.33    0.00   -5.13  0.847
   3.043  0.690  5.26    0.74  -10.52    0.35    0.00  -10.17 1.529E-01

  10.589 31.972  9.75    0.71   -5.38    0.33    0.00   -5.05  0.843
   3.035  0.688  5.31    0.74  -10.41    0.35    0.00  -10.06 1.564E-01

  10.589 31.972  9.72    0.71   -5.29    0.33    0.00   -4.96  0.840
   3.027  0.685  5.35    0.75  -10.30    0.35    0.00   -9.96 1.599E-01

  10.589 31.972  9.70    0.72   -5.20    0.33    0.00   -4.87  0.835
   3.019  0.683  5.39    0.75  -10.20    0.35    0.00   -9.85 1.634E-01

  10.589 31.972  9.67    0.72   -5.12    0.33    0.00   -4.79  0.831
   3.011  0.680  5.43    0.76  -10.10    0.35    0.00   -9.76 1.670E-01

  10.589 31.972  9.65    0.73   -5.03    0.33    0.00   -4.70  0.827
   3.003  0.678  5.47    0.76   -9.99    0.35    0.00   -9.65 1.707E-01

  10.589 31.972  9.62    0.73   -4.94    0.33    0.00   -4.61  0.823
   2.995  0.675  5.51    0.77   -9.88    0.34    0.00   -9.54 1.744E-01

  10.589 31.972  9.60    0.74   -4.85    0.33    0.00   -4.53  0.820
   2.987  0.673  5.55    0.77   -9.78    0.34    0.00   -9.44 1.782E-01

  10.589 31.972  9.57    0.74   -4.77    0.33    0.00   -4.44  0.817
   2.979  0.670  5.59    0.78   -9.68    0.35    0.00   -9.34 1.820E-01

  10.589 31.972  9.54    0.75   -4.68    0.33    0.00   -4.36  0.814
   2.971  0.668  5.63    0.78   -9.58    0.35    0.00   -9.23 1.859E-01

  10.589 31.972  9.52    0.75   -4.60    0.33    0.00   -4.27  0.811
   2.963  0.665  5.67    0.79   -9.47    0.35    0.00   -9.13 1.898E-01

  10.589 31.972  9.49    0.76   -4.51    0.33    0.00   -4.18  0.808
   2.955  0.663  5.71    0.79   -9.36    0.35    0.00   -9.02 1.938E-01

  10.589 32.053 10.42    0.64   -7.57    0.42    0.00   -7.16  1.033
   3.227  0.754  4.28    0.67  -13.04    0.44    0.00  -12.60 8.378E-02

  10.589 32.053 10.39    0.64   -7.49    0.41    0.00   -7.08  1.021
   3.219  0.751  4.32    0.68  -12.94    0.43    0.00  -12.51 8.602E-02

  10.589 32.053 10.37    0.64   -7.40    0.40    0.00   -7.00  1.010
   3.211  0.749  4.36    0.68  -12.83    0.42    0.00  -12.41 8.830E-02

  10.589 32.053 10.34    0.64   -7.31    0.40    0.00   -6.91  1.000
   3.203  0.746  4.40    0.68  -12.72    0.42    0.00  -12.31 9.063E-02

  10.589 32.053 10.31    0.64   -7.21    0.39    0.00   -6.82  0.989
   3.195  0.743  4.44    0.68  -12.61    0.41    0.00  -12.20 9.301E-02

  10.589 32.053 10.29    0.65   -7.13    0.39    0.00   -6.74  0.979
   3.187  0.741  4.48    0.68  -12.51    0.41    0.00  -12.10 9.543E-02

  10.589 32.053 10.26    0.65   -7.04    0.38    0.00   -6.66  0.970
   3.179  0.738  4.52    0.68  -12.40    0.40    0.00  -12.00 9.789E-02

  10.589 32.053 10.24    0.65   -6.95    0.38    0.00   -6.58  0.961
   3.171  0.735  4.56    0.68  -12.30    0.40    0.00  -11.90 1.004E-01

  10.589 32.053 10.21    0.65   -6.86    0.37    0.00   -6.49  0.952
   3.163  0.733  4.60    0.69  -12.19    0.39    0.00  -11.79 1.030E-01

  10.589 32.053 10.19    0.65   -6.78    0.37    0.00   -6.41  0.943
   3.155  0.730  4.65    0.69  -12.09    0.39    0.00  -11.70 1.056E-01

  10.589 32.053 10.16    0.66   -6.69    0.36    0.00   -6.32  0.935
   3.147  0.727  4.69    0.69  -11.98    0.38    0.00  -11.59 1.082E-01

  10.589 32.053 10.13    0.66   -6.60    0.36    0.00   -6.24  0.927
   3.139  0.725  4.73    0.69  -11.88    0.38    0.00  -11.50 1.109E-01

  10.589 32.053 10.11    0.66   -6.51    0.36    0.00   -6.16  0.919
   3.131  0.722  4.77    0.70  -11.77    0.38    0.00  -11.39 1.137E-01

  10.589 32.053 10.08    0.67   -6.42    0.35    0.00   -6.07  0.912
   3.123  0.720  4.81    0.70  -11.66    0.37    0.00  -11.29 1.165E-01

  10.589 32.053 10.06    0.67   -6.34    0.35    0.00   -5.98  0.905
   3.115  0.717  4.85    0.70  -11.56    0.37    0.00  -11.19 1.193E-01

  10.589 32.053 10.03    0.67   -6.25    0.35    0.00   -5.90  0.898
   3.107  0.714  4.89    0.70  -11.46    0.37    0.00  -11.09 1.222E-01

  10.589 32.053 10.00    0.67   -6.16    0.35    0.00   -5.81  0.891
   3.099  0.712  4.93    0.70  -11.35    0.36    0.00  -10.98 1.251E-01

  10.589 32.053  9.98    0.68   -6.06    0.34    0.00   -5.72  0.885
   3.091  0.709  4.97    0.71  -11.23    0.36    0.00  -10.87 1.281E-01

  10.589 32.053  9.95    0.68   -5.99    0.34    0.00   -5.65  0.879
   3.083  0.707  5.01    0.71  -11.14    0.36    0.00  -10.78 1.312E-01

  10.589 32.053  9.93    0.69   -5.90    0.34    0.00   -5.56  0.873
   3.075  0.704  5.05    0.72  -11.03    0.36    0.00  -10.67 1.343E-01

  10.589 32.053  9.90    0.69   -5.81    0.34    0.00   -5.47  0.867
   3.067  0.701  5.09    0.72  -10.93    0.36    0.00  -10.57 1.374E-01

  10.589 32.053  9.88    0.69   -5.73    0.34    0.00   -5.39  0.862
   3.059  0.699  5.14    0.73  -10.83    0.35    0.00  -10.47 1.406E-01

  10.589 32.053  9.85    0.70   -5.64    0.33    0.00   -5.31  0.857
   3.051  0.696  5.18    0.73  -10.73    0.35    0.00  -10.37 1.439E-01

  10.589 32.053  9.82    0.70   -5.55    0.33    0.00   -5.22  0.852
   3.043  0.694  5.22    0.73  -10.62    0.35    0.00  -10.27 1.472E-01

  10.589 32.053  9.80    0.71   -5.47    0.33    0.00   -5.14  0.847
   3.035  0.691  5.26    0.74  -10.52    0.35    0.00  -10.17 1.505E-01

  10.589 32.053  9.77    0.71   -5.38    0.33    0.00   -5.05  0.843
   3.027  0.689  5.30    0.74  -10.41    0.35    0.00  -10.06 1.539E-01

  10.589 32.053  9.75    0.72   -5.29    0.33    0.00   -4.96  0.840
   3.019  0.686  5.34    0.75  -10.30    0.35    0.00   -9.96 1.574E-01

  10.589 32.053  9.72    0.72   -5.20    0.33    0.00   -4.88  0.835
   3.011  0.684  5.38    0.75  -10.20    0.35    0.00   -9.85 1.609E-01

  10.589 32.053  9.69    0.72   -5.13    0.33    0.00   -4.80  0.831
   3.003  0.681  5.42    0.76  -10.10    0.35    0.00   -9.76 1.644E-01

  10.589 32.053  9.67    0.73   -5.03    0.33    0.00   -4.71  0.827
   2.995  0.678  5.46    0.76   -9.99    0.35    0.00   -9.65 1.681E-01

  10.589 32.053  9.64    0.73   -4.94    0.33    0.00   -4.61  0.823
   2.987  0.676  5.50    0.77   -9.89    0.35    0.00   -9.54 1.717E-01

  10.589 32.053  9.62    0.74   -4.86    0.33    0.00   -4.53  0.820
   2.979  0.673  5.54    0.77   -9.78    0.35    0.00   -9.44 1.755E-01

  10.589 32.053  9.59    0.75   -4.77    0.33    0.00   -4.44  0.817
   2.971  0.671  5.58    0.78   -9.68    0.35    0.00   -9.33 1.793E-01

  10.589 32.053  9.57    0.75   -4.68    0.33    0.00   -4.36  0.814
   2.963  0.668  5.63    0.78   -9.57    0.35    0.00   -9.23 1.831E-01

  10.589 32.053  9.54    0.76   -4.60    0.33    0.00   -4.27  0.811
   2.955  0.666  5.67    0.79   -9.47    0.35    0.00   -9.12 1.870E-01

  10.589 32.132 10.47    0.64   -7.68    0.43    0.00   -7.26  1.047
   3.227  0.758  4.23    0.68  -13.16    0.45    0.00  -12.72 8.003E-02

  10.589 32.132 10.44    0.64   -7.59    0.42    0.00   -7.17  1.035
   3.219  0.755  4.27    0.68  -13.05    0.44    0.00  -12.61 8.220E-02

  10.589 32.132 10.42    0.64   -7.50    0.41    0.00   -7.09  1.023
   3.211  0.752  4.31    0.68  -12.95    0.43    0.00  -12.52 8.441E-02

  10.589 32.132 10.39    0.64   -7.41    0.41    0.00   -7.01  1.012
   3.203  0.750  4.35    0.68  -12.84    0.43    0.00  -12.42 8.667E-02

  10.589 32.132 10.36    0.64   -7.32    0.40    0.00   -6.92  1.001
   3.195  0.747  4.39    0.68  -12.73    0.42    0.00  -12.31 8.896E-02

  10.589 32.132 10.34    0.65   -7.22    0.40    0.00   -6.82  0.991
   3.187  0.744  4.43    0.68  -12.61    0.41    0.00  -12.20 9.131E-02

  10.589 32.132 10.31    0.65   -7.14    0.39    0.00   -6.75  0.981
   3.179  0.742  4.47    0.68  -12.51    0.41    0.00  -12.11 9.369E-02

  10.589 32.132 10.29    0.65   -7.05    0.38    0.00   -6.67  0.971
   3.171  0.739  4.51    0.68  -12.41    0.40    0.00  -12.01 9.613E-02

  10.589 32.132 10.26    0.65   -6.97    0.38    0.00   -6.59  0.962
   3.163  0.736  4.55    0.69  -12.31    0.40    0.00  -11.91 9.861E-02

  10.589 32.132 10.23    0.65   -6.87    0.38    0.00   -6.49  0.953
   3.155  0.734  4.60    0.69  -12.19    0.39    0.00  -11.80 1.011E-01

  10.589 32.132 10.21    0.66   -6.79    0.37    0.00   -6.42  0.944
