EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
H3_kin11_1st                                                            
                                                                        
Hall A 2018: 25 cm Tritium target                                       
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00045; twall=0.00481; tbeam=0.00291; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL
   3.075  0.576  6.86    0.85   -6.87    0.34    0.00   -6.53 5.312E-01

  10.589 28.929  8.10    0.82   -2.28    0.33    0.00   -1.95  0.783
   3.067  0.574  6.89    0.86   -6.78    0.34    0.00   -6.43 5.389E-01

  10.589 28.929  8.08    0.82   -2.19    0.33    0.00   -1.86  0.782
   3.059  0.572  6.93    0.86   -6.68    0.35    0.00   -6.33 5.467E-01

  10.589 28.929  8.06    0.83   -2.11    0.33    0.00   -1.78  0.782
   3.051  0.570  6.96    0.87   -6.58    0.35    0.00   -6.23 5.546E-01

  10.589 28.929  8.04    0.84   -2.03    0.33    0.00   -1.70  0.782
   3.043  0.568  7.00    0.88   -6.48    0.35    0.00   -6.13 5.625E-01

  10.589 28.929  8.02    0.85   -1.95    0.34    0.00   -1.61  0.782
   3.035  0.566  7.04    0.89   -6.38    0.36    0.00   -6.02 5.705E-01

  10.589 28.929  8.00    0.85   -1.87    0.34    0.00   -1.53  0.782
   3.027  0.564  7.07    0.89   -6.28    0.36    0.00   -5.92 5.786E-01

  10.589 28.929  7.98    0.86   -1.79    0.34    0.00   -1.45  0.782
   3.019  0.562  7.11    0.90   -6.19    0.36    0.00   -5.83 5.867E-01

  10.589 28.929  7.96    0.87   -1.71    0.35    0.00   -1.36  0.782
   3.011  0.560  7.14    0.91   -6.09    0.37    0.00   -5.72 5.949E-01

  10.589 28.929  7.94    0.88   -1.63    0.35    0.00   -1.28  0.782
   3.003  0.557  7.18    0.92   -5.99    0.37    0.00   -5.62 6.031E-01

  10.589 28.929  7.91    0.88   -1.55    0.35    0.00   -1.19  0.783
   2.995  0.555  7.22    0.92   -5.89    0.37    0.00   -5.52 6.115E-01

  10.589 28.929  7.89    0.89   -1.46    0.36    0.00   -1.11  0.783
   2.987  0.553  7.25    0.93   -5.79    0.38    0.00   -5.41 6.198E-01

  10.589 28.929  7.87    0.90   -1.38    0.36    0.00   -1.02  0.783
   2.979  0.551  7.29    0.94   -5.69    0.38    0.00   -5.31 6.283E-01

  10.589 28.929  7.85    0.91   -1.29    0.36    0.00   -0.93  0.783
   2.971  0.549  7.33    0.95   -5.58    0.39    0.00   -5.20 6.368E-01

  10.589 28.929  7.83    0.91   -1.21    0.37    0.00   -0.84  0.783
   2.963  0.547  7.36    0.96   -5.48    0.39    0.00   -5.09 6.454E-01

  10.589 29.009  8.57    0.70   -3.96    0.29    0.00   -3.67  0.801
   3.227  0.621  6.12    0.73   -8.82    0.31    0.00   -8.52 3.830E-01

  10.589 29.009  8.55    0.70   -3.88    0.29    0.00   -3.59  0.799
   3.219  0.618  6.16    0.73   -8.73    0.31    0.00   -8.42 3.894E-01

  10.589 29.009  8.53    0.71   -3.77    0.29    0.00   -3.48  0.798
   3.211  0.616  6.19    0.74   -8.59    0.31    0.00   -8.29 3.958E-01

  10.589 29.009  8.51    0.71   -3.72    0.29    0.00   -3.43  0.796
   3.203  0.614  6.23    0.74   -8.53    0.31    0.00   -8.22 4.023E-01

  10.589 29.009  8.49    0.72   -3.65    0.29    0.00   -3.35  0.795
   3.195  0.612  6.27    0.75   -8.44    0.31    0.00   -8.13 4.088E-01

  10.589 29.009  8.47    0.72   -3.57    0.29    0.00   -3.27  0.794
   3.187  0.610  6.30    0.75   -8.34    0.31    0.00   -8.03 4.154E-01

  10.589 29.009  8.45    0.73   -3.49    0.30    0.00   -3.19  0.793
   3.179  0.607  6.34    0.76   -8.24    0.31    0.00   -7.93 4.221E-01

  10.589 29.009  8.42    0.73   -3.41    0.30    0.00   -3.11  0.792
   3.171  0.605  6.38    0.77   -8.15    0.32    0.00   -7.83 4.288E-01

  10.589 29.009  8.40    0.74   -3.33    0.30    0.00   -3.03  0.791
   3.163  0.603  6.41    0.77   -8.05    0.32    0.00   -7.74 4.356E-01

  10.589 29.009  8.38    0.74   -3.24    0.30    0.00   -2.94  0.790
   3.155  0.601  6.45    0.78   -7.95    0.32    0.00   -7.63 4.425E-01

  10.589 29.009  8.36    0.75   -3.17    0.30    0.00   -2.87  0.789
   3.147  0.599  6.48    0.78   -7.86    0.32    0.00   -7.54 4.494E-01

  10.589 29.009  8.34    0.76   -3.09    0.30    0.00   -2.79  0.788
   3.139  0.597  6.52    0.79   -7.76    0.32    0.00   -7.44 4.564E-01

  10.589 29.009  8.32    0.76   -3.01    0.31    0.00   -2.70  0.787
   3.131  0.594  6.56    0.80   -7.67    0.32    0.00   -7.34 4.635E-01

  10.589 29.009  8.30    0.77   -2.91    0.31    0.00   -2.61  0.786
   3.123  0.592  6.59    0.80   -7.55    0.33    0.00   -7.23 4.706E-01

  10.589 29.009  8.28    0.77   -2.84    0.31    0.00   -2.53  0.786
   3.115  0.590  6.63    0.81   -7.46    0.33    0.00   -7.13 4.778E-01

  10.589 29.009  8.25    0.78   -2.77    0.31    0.00   -2.46  0.785
   3.107  0.588  6.67    0.82   -7.37    0.33    0.00   -7.04 4.851E-01

  10.589 29.009  8.23    0.79   -2.69    0.31    0.00   -2.38  0.782
   3.099  0.586  6.70    0.82   -7.28    0.33    0.00   -6.94 4.924E-01

  10.589 29.009  8.21    0.79   -2.60    0.32    0.00   -2.29  0.784
   3.091  0.584  6.74    0.83   -7.17    0.34    0.00   -6.84 4.998E-01

  10.589 29.009  8.19    0.80   -2.52    0.32    0.00   -2.20  0.784
   3.083  0.582  6.77    0.84   -7.08    0.34    0.00   -6.74 5.073E-01

  10.589 29.009  8.17    0.81   -2.44    0.32    0.00   -2.12  0.783
   3.075  0.579  6.81    0.84   -6.97    0.34    0.00   -6.63 5.148E-01

  10.589 29.009  8.15    0.81   -2.36    0.32    0.00   -2.04  0.783
   3.067  0.577  6.85    0.85   -6.88    0.34    0.00   -6.54 5.224E-01

  10.589 29.009  8.13    0.82   -2.29    0.33    0.00   -1.96  0.782
   3.059  0.575  6.88    0.86   -6.79    0.35    0.00   -6.44 5.301E-01

  10.589 29.009  8.11    0.83   -2.21    0.33    0.00   -1.88  0.782
   3.051  0.573  6.92    0.86   -6.69    0.35    0.00   -6.34 5.378E-01

  10.589 29.009  8.08    0.83   -2.12    0.33    0.00   -1.79  0.782
   3.043  0.571  6.96    0.87   -6.59    0.35    0.00   -6.23 5.456E-01

  10.589 29.009  8.06    0.84   -2.05    0.33    0.00   -1.71  0.782
   3.035  0.569  6.99    0.88   -6.49    0.35    0.00   -6.14 5.534E-01

  10.589 29.009  8.04    0.85   -1.96    0.34    0.00   -1.62  0.782
   3.027  0.567  7.03    0.89   -6.39    0.36    0.00   -6.03 5.613E-01

  10.589 29.009  8.02    0.86   -1.88    0.34    0.00   -1.54  0.782
   3.019  0.565  7.06    0.90   -6.29    0.36    0.00   -5.93 5.693E-01

  10.589 29.009  8.00    0.86   -1.80    0.34    0.00   -1.46  0.782
   3.011  0.563  7.10    0.90   -6.20    0.36    0.00   -5.83 5.773E-01

  10.589 29.009  7.98    0.87   -1.72    0.35    0.00   -1.37  0.782
   3.003  0.560  7.14    0.91   -6.09    0.37    0.00   -5.73 5.855E-01

  10.589 29.009  7.96    0.88   -1.64    0.35    0.00   -1.29  0.782
   2.995  0.558  7.17    0.92   -6.00    0.37    0.00   -5.63 5.936E-01

  10.589 29.009  7.94    0.89   -1.55    0.35    0.00   -1.20  0.782
   2.987  0.556  7.21    0.93   -5.90    0.38    0.00   -5.52 6.019E-01

  10.589 29.009  7.91    0.89   -1.47    0.36    0.00   -1.11  0.782
   2.979  0.554  7.25    0.94   -5.80    0.38    0.00   -5.42 6.102E-01

  10.589 29.009  7.89    0.90   -1.39    0.36    0.00   -1.02  0.782
   2.971  0.552  7.28    0.94   -5.69    0.38    0.00   -5.31 6.186E-01

  10.589 29.009  7.87    0.91   -1.30    0.36    0.00   -0.93  0.783
   2.963  0.550  7.32    0.95   -5.59    0.39    0.00   -5.20 6.270E-01

  10.589 29.089  8.62    0.69   -4.05    0.29    0.00   -3.77  0.803
   3.227  0.624  6.08    0.72   -8.93    0.31    0.00   -8.62 3.698E-01

  10.589 29.089  8.60    0.70   -3.97    0.29    0.00   -3.69  0.801
   3.219  0.622  6.11    0.73   -8.84    0.31    0.00   -8.53 3.760E-01

  10.589 29.089  8.58    0.70   -3.90    0.29    0.00   -3.61  0.799
   3.211  0.620  6.15    0.73   -8.74    0.31    0.00   -8.43 3.823E-01

  10.589 29.089  8.56    0.71   -3.78    0.29    0.00   -3.49  0.798
   3.203  0.617  6.18    0.74   -8.61    0.31    0.00   -8.30 3.886E-01

  10.589 29.089  8.53    0.71   -3.74    0.29    0.00   -3.44  0.796
   3.195  0.615  6.22    0.74   -8.55    0.31    0.00   -8.24 3.950E-01

  10.589 29.089  8.51    0.72   -3.66    0.29    0.00   -3.36  0.795
   3.187  0.613  6.26    0.75   -8.45    0.31    0.00   -8.14 4.015E-01

  10.589 29.089  8.49    0.72   -3.58    0.30    0.00   -3.28  0.794
   3.179  0.611  6.29    0.76   -8.36    0.31    0.00   -8.04 4.080E-01

  10.589 29.089  8.47    0.73   -3.50    0.30    0.00   -3.20  0.793
   3.171  0.608  6.33    0.76   -8.25    0.31    0.00   -7.94 4.146E-01

  10.589 29.089  8.45    0.73   -3.42    0.30    0.00   -3.12  0.792
   3.163  0.606  6.37    0.77   -8.16    0.32    0.00   -7.84 4.213E-01

  10.589 29.089  8.43    0.74   -3.34    0.30    0.00   -3.04  0.791
   3.155  0.604  6.40    0.77   -8.06    0.32    0.00   -7.75 4.280E-01

  10.589 29.089  8.41    0.75   -3.26    0.30    0.00   -2.96  0.790
   3.147  0.602  6.44    0.78   -7.97    0.32    0.00   -7.65 4.348E-01

  10.589 29.089  8.38    0.75   -3.18    0.30    0.00   -2.88  0.789
   3.139  0.600  6.48    0.79   -7.87    0.32    0.00   -7.55 4.417E-01

  10.589 29.089  8.36    0.76   -3.10    0.30    0.00   -2.80  0.788
   3.131  0.598  6.51    0.79   -7.77    0.32    0.00   -7.45 4.486E-01

  10.589 29.089  8.34    0.76   -3.02    0.31    0.00   -2.71  0.787
   3.123  0.595  6.55    0.80   -7.68    0.33    0.00   -7.35 4.556E-01

  10.589 29.089  8.32    0.77   -2.93    0.31    0.00   -2.62  0.786
   3.115  0.593  6.58    0.80   -7.56    0.33    0.00   -7.24 4.626E-01

  10.589 29.089  8.30    0.78   -2.85    0.31    0.00   -2.54  0.786
   3.107  0.591  6.62    0.81   -7.47    0.33    0.00   -7.14 4.697E-01

  10.589 29.089  8.28    0.78   -2.78    0.31    0.00   -2.47  0.785
   3.099  0.589  6.66    0.82   -7.38    0.33    0.00   -7.05 4.769E-01

  10.589 29.089  8.26    0.79   -2.70    0.31    0.00   -2.39  0.782
   3.091  0.587  6.69    0.82   -7.29    0.33    0.00   -6.95 4.842E-01

  10.589 29.089  8.24    0.80   -2.61    0.32    0.00   -2.30  0.784
   3.083  0.585  6.73    0.83   -7.18    0.34    0.00   -6.85 4.915E-01

  10.589 29.089  8.21    0.80   -2.53    0.32    0.00   -2.21  0.784
   3.075  0.583  6.77    0.84   -7.08    0.34    0.00   -6.74 4.989E-01

  10.589 29.089  8.19    0.81   -2.45    0.32    0.00   -2.13  0.783
   3.067  0.580  6.80    0.85   -6.98    0.34    0.00   -6.64 5.063E-01

  10.589 29.089  8.17    0.81   -2.37    0.32    0.00   -2.04  0.783
   3.059  0.578  6.84    0.85   -6.89    0.34    0.00   -6.54 5.138E-01

  10.589 29.089  8.15    0.82   -2.29    0.33    0.00   -1.97  0.782
   3.051  0.576  6.88    0.86   -6.79    0.35    0.00   -6.45 5.214E-01

  10.589 29.089  8.13    0.83   -2.21    0.33    0.00   -1.88  0.782
   3.043  0.574  6.91    0.87   -6.70    0.35    0.00   -6.35 5.290E-01

  10.589 29.089  8.11    0.84   -2.13    0.33    0.00   -1.80  0.782
   3.035  0.572  6.95    0.87   -6.59    0.35    0.00   -6.24 5.367E-01

  10.589 29.089  8.09    0.84   -2.06    0.34    0.00   -1.72  0.782
   3.027  0.570  6.99    0.88   -6.50    0.36    0.00   -6.15 5.445E-01

  10.589 29.089  8.06    0.85   -1.97    0.34    0.00   -1.63  0.781
   3.019  0.568  7.02    0.89   -6.40    0.36    0.00   -6.04 5.523E-01

  10.589 29.089  8.04    0.86   -1.88    0.34    0.00   -1.54  0.781
   3.011  0.566  7.06    0.90   -6.30    0.36    0.00   -5.93 5.602E-01

  10.589 29.089  8.02    0.87   -1.81    0.34    0.00   -1.46  0.781
   3.003  0.563  7.09    0.91   -6.20    0.37    0.00   -5.84 5.682E-01

  10.589 29.089  8.00    0.87   -1.72    0.35    0.00   -1.38  0.782
   2.995  0.561  7.13    0.91   -6.10    0.37    0.00   -5.73 5.762E-01

  10.589 29.089  7.98    0.88   -1.64    0.35    0.00   -1.29  0.782
   2.987  0.559  7.17    0.92   -6.00    0.37    0.00   -5.63 5.843E-01

  10.589 29.089  7.96    0.89   -1.56    0.36    0.00   -1.20  0.782
   2.979  0.557  7.20    0.93   -5.90    0.38    0.00   -5.53 5.925E-01

  10.589 29.089  7.94    0.90   -1.48    0.36    0.00   -1.12  0.782
   2.971  0.555  7.24    0.94   -5.80    0.38    0.00   -5.42 6.007E-01

  10.589 29.089  7.91    0.90   -1.39    0.36    0.00   -1.03  0.782
   2.963  0.553  7.28    0.95   -5.70    0.38    0.00   -5.31 6.090E-01

  10.589 29.169  8.67    0.69   -4.15    0.29    0.00   -3.86  0.805
   3.227  0.627  6.03    0.72   -9.04    0.31    0.00   -8.74 3.569E-01

  10.589 29.169  8.64    0.69   -4.05    0.29    0.00   -3.76  0.803
   3.219  0.625  6.07    0.73   -8.93    0.31    0.00   -8.62 3.630E-01

  10.589 29.169  8.62    0.70   -3.99    0.29    0.00   -3.70  0.801
   3.211  0.623  6.10    0.73   -8.85    0.31    0.00   -8.54 3.691E-01

  10.589 29.169  8.60    0.70   -3.91    0.29    0.00   -3.62  0.799
   3.203  0.621  6.14    0.74   -8.75    0.31    0.00   -8.45 3.753E-01

  10.589 29.169  8.58    0.71   -3.80    0.29    0.00   -3.51  0.798
   3.195  0.618  6.18    0.74   -8.63    0.31    0.00   -8.32 3.816E-01

  10.589 29.169  8.56    0.72   -3.75    0.29    0.00   -3.46  0.796
   3.187  0.616  6.21    0.75   -8.56    0.31    0.00   -8.25 3.879E-01

  10.589 29.169  8.54    0.72   -3.67    0.29    0.00   -3.37  0.795
   3.179  0.614  6.25    0.75   -8.46    0.31    0.00   -8.15 3.943E-01

  10.589 29.169  8.52    0.73   -3.59    0.30    0.00   -3.30  0.794
   3.171  0.612  6.28    0.76   -8.37    0.31    0.00   -8.05 4.008E-01

  10.589 29.169  8.49    0.73   -3.51    0.30    0.00   -3.22  0.793
   3.163  0.610  6.32    0.76   -8.27    0.32    0.00   -7.95 4.073E-01

  10.589 29.169  8.47    0.74   -3.43    0.30    0.00   -3.13  0.791
   3.155  0.607  6.36    0.77   -8.17    0.32    0.00   -7.85 4.139E-01

  10.589 29.169  8.45    0.74   -3.35    0.30    0.00   -3.05  0.790
   3.147  0.605  6.39    0.78   -8.07    0.32    0.00   -7.76 4.205E-01

  10.589 29.169  8.43    0.75   -3.27    0.30    0.00   -2.97  0.789
   3.139  0.603  6.43    0.78   -7.98    0.32    0.00   -7.66 4.272E-01

  10.589 29.169  8.41    0.75   -3.19    0.30    0.00   -2.88  0.789
   3.131  0.601  6.47    0.79   -7.87    0.32    0.00   -7.55 4.340E-01

  10.589 29.169  8.39    0.76   -3.11    0.31    0.00   -2.81  0.788
   3.123  0.599  6.50    0.79   -7.78    0.32    0.00   -7.46 4.409E-01

  10.589 29.169  8.37    0.77   -3.03    0.31    0.00   -2.72  0.787
   3.115  0.596  6.54    0.80   -7.68    0.33    0.00   -7.36 4.478E-01

  10.589 29.169  8.34    0.77   -2.94    0.31    0.00   -2.63  0.786
   3.107  0.594  6.58    0.81   -7.58    0.33    0.00   -7.25 4.548E-01

  10.589 29.169  8.32    0.78   -2.86    0.31    0.00   -2.55  0.786
   3.099  0.592  6.61    0.81   -7.48    0.33    0.00   -7.15 4.618E-01

  10.589 29.169  8.30    0.78   -2.79    0.31    0.00   -2.48  0.785
   3.091  0.590  6.65    0.82   -7.39    0.33    0.00   -7.06 4.689E-01

  10.589 29.169  8.28    0.79   -2.71    0.31    0.00   -2.39  0.781
   3.083  0.588  6.69    0.83   -7.29    0.33    0.00   -6.96 4.761E-01

  10.589 29.169  8.26    0.80   -2.62    0.32    0.00   -2.30  0.784
   3.075  0.586  6.72    0.83   -7.19    0.34    0.00   -6.85 4.833E-01

  10.589 29.169  8.24    0.80   -2.54    0.32    0.00   -2.22  0.783
   3.067  0.584  6.76    0.84   -7.09    0.34    0.00   -6.75 4.906E-01

  10.589 29.169  8.22    0.81   -2.46    0.32    0.00   -2.14  0.783
   3.059  0.581  6.80    0.84   -6.99    0.34    0.00   -6.65 4.980E-01

  10.589 29.169  8.19    0.82   -2.38    0.33    0.00   -2.06  0.783
   3.051  0.579  6.83    0.85   -6.90    0.35    0.00   -6.55 5.054E-01

  10.589 29.169  8.17    0.82   -2.30    0.33    0.00   -1.97  0.782
   3.043  0.577  6.87    0.86   -6.80    0.35    0.00   -6.45 5.129E-01

  10.589 29.169  8.15    0.83   -2.22    0.33    0.00   -1.89  0.782
   3.035  0.575  6.91    0.87   -6.70    0.35    0.00   -6.35 5.205E-01

  10.589 29.169  8.13    0.84   -2.14    0.33    0.00   -1.80  0.782
   3.027  0.573  6.94    0.88   -6.60    0.35    0.00   -6.25 5.281E-01

  10.589 29.169  8.11    0.85   -2.06    0.34    0.00   -1.73  0.781
   3.019  0.571  6.98    0.89   -6.51    0.36    0.00   -6.15 5.358E-01

  10.589 29.169  8.09    0.85   -1.98    0.34    0.00   -1.64  0.781
   3.011  0.569  7.01    0.89   -6.41    0.36    0.00   -6.05 5.436E-01

  10.589 29.169  8.06    0.86   -1.90    0.34    0.00   -1.55  0.781
   3.003  0.567  7.05    0.90   -6.31    0.36    0.00   -5.95 5.514E-01

  10.589 29.169  8.04    0.87   -1.82    0.35    0.00   -1.47  0.781
   2.995  0.564  7.09    0.91   -6.21    0.37    0.00   -5.84 5.593E-01

  10.589 29.169  8.02    0.88   -1.73    0.35    0.00   -1.38  0.781
   2.987  0.562  7.12    0.92   -6.11    0.37    0.00   -5.74 5.672E-01

  10.589 29.169  8.00    0.88   -1.65    0.35    0.00   -1.30  0.781
   2.979  0.560  7.16    0.92   -6.01    0.37    0.00   -5.64 5.752E-01

  10.589 29.169  7.98    0.89   -1.57    0.36    0.00   -1.21  0.782
   2.971  0.558  7.20    0.93   -5.91    0.38    0.00   -5.53 5.833E-01

  10.589 29.169  7.96    0.90   -1.49    0.36    0.00   -1.13  0.782
   2.963  0.556  7.23    0.94   -5.81    0.38    0.00   -5.43 5.915E-01

  10.589 29.249  8.71    0.69   -4.24    0.29    0.00   -3.96  0.807
   3.227  0.631  5.98    0.72   -9.15    0.31    0.00   -8.85 3.444E-01

  10.589 29.249  8.69    0.69   -4.16    0.29    0.00   -3.87  0.805
   3.219  0.628  6.02    0.72   -9.06    0.31    0.00   -8.75 3.504E-01

  10.589 29.249  8.67    0.70   -4.07    0.29    0.00   -3.78  0.803
   3.211  0.626  6.06    0.73   -8.95    0.31    0.00   -8.64 3.564E-01

  10.589 29.249  8.65    0.70   -4.00    0.29    0.00   -3.71  0.801
   3.203  0.624  6.09    0.73   -8.86    0.31    0.00   -8.55 3.624E-01

  10.589 29.249  8.63    0.71   -3.92    0.29    0.00   -3.63  0.799
   3.195  0.622  6.13    0.74   -8.77    0.31    0.00   -8.46 3.685E-01

  10.589 29.249  8.61    0.71   -3.84    0.29    0.00   -3.55  0.798
   3.187  0.620  6.17    0.74   -8.67    0.31    0.00   -8.36 3.747E-01

  10.589 29.249  8.58    0.72   -3.76    0.29    0.00   -3.47  0.796
   3.179  0.617  6.20    0.75   -8.57    0.31    0.00   -8.26 3.810E-01

  10.589 29.249  8.56    0.72   -3.68    0.30    0.00   -3.39  0.795
   3.171  0.615  6.24    0.75   -8.47    0.31    0.00   -8.16 3.873E-01

  10.589 29.249  8.54    0.73   -3.60    0.30    0.00   -3.31  0.794
   3.163  0.613  6.28    0.76   -8.38    0.31    0.00   -8.06 3.937E-01

  10.589 29.249  8.52    0.73   -3.52    0.30    0.00   -3.23  0.793
   3.155  0.611  6.31    0.77   -8.28    0.32    0.00   -7.96 4.001E-01

  10.589 29.249  8.50    0.74   -3.44    0.30    0.00   -3.14  0.791
   3.147  0.608  6.35    0.77   -8.18    0.32    0.00   -7.86 4.067E-01

  10.589 29.249  8.48    0.74   -3.36    0.30    0.00   -3.06  0.790
   3.139  0.606  6.39    0.78   -8.08    0.32    0.00   -7.76 4.132E-01

  10.589 29.249  8.45    0.75   -3.28    0.30    0.00   -2.98  0.789
   3.131  0.604  6.42    0.78   -7.99    0.32    0.00   -7.67 4.199E-01

  10.589 29.249  8.43    0.76   -3.20    0.30    0.00   -2.89  0.789
   3.123  0.602  6.46    0.79   -7.88    0.32    0.00   -7.56 4.266E-01

  10.589 29.249  8.41    0.76   -3.12    0.31    0.00   -2.82  0.788
   3.115  0.600  6.50    0.80   -7.79    0.32    0.00   -7.47 4.334E-01

  10.589 29.249  8.39    0.77   -3.04    0.31    0.00   -2.73  0.787
   3.107  0.597  6.53    0.80   -7.69    0.33    0.00   -7.37 4.402E-01

  10.589 29.249  8.37    0.77   -2.95    0.31    0.00   -2.64  0.786
   3.099  0.595  6.57    0.81   -7.59    0.33    0.00   -7.26 4.471E-01

  10.589 29.249  8.35    0.78   -2.87    0.31    0.00   -2.56  0.785
   3.091  0.593  6.60    0.82   -7.49    0.33    0.00   -7.16 4.541E-01

  10.589 29.249  8.32    0.79   -2.80    0.31    0.00   -2.48  0.785
   3.083  0.591  6.64    0.82   -7.40    0.33    0.00   -7.07 4.611E-01

  10.589 29.249  8.30    0.79   -2.72    0.32    0.00   -2.40  0.781
   3.075  0.589  6.68    0.83   -7.30    0.33    0.00   -6.97 4.682E-01

  10.589 29.249  8.28    0.80   -2.63    0.32    0.00   -2.31  0.784
   3.067  0.587  6.71    0.84   -7.21    0.34    0.00   -6.87 4.753E-01

  10.589 29.249  8.26    0.80   -2.55    0.32    0.00   -2.23  0.783
   3.059  0.585  6.75    0.84   -7.10    0.34    0.00   -6.76 4.826E-01

  10.589 29.249  8.24    0.81   -2.47    0.32    0.00   -2.15  0.783
   3.051  0.582  6.79    0.85   -7.00    0.34    0.00   -6.66 4.899E-01

  10.589 29.249  8.22    0.82   -2.39    0.33    0.00   -2.06  0.782
   3.043  0.580  6.82    0.86   -6.90    0.35    0.00   -6.56 4.972E-01

  10.589 29.249  8.19    0.83   -2.31    0.33    0.00   -1.98  0.782
   3.035  0.578  6.86    0.86   -6.81    0.35    0.00   -6.46 5.046E-01

  10.589 29.249  8.17    0.83   -2.23    0.33    0.00   -1.90  0.781
   3.027  0.576  6.90    0.87   -6.71    0.35    0.00   -6.36 5.121E-01

  10.589 29.249  8.15    0.84   -2.15    0.33    0.00   -1.81  0.781
   3.019  0.574  6.93    0.88   -6.61    0.35    0.00   -6.25 5.197E-01

  10.589 29.249  8.13    0.85   -2.07    0.34    0.00   -1.74  0.781
   3.011  0.572  6.97    0.89   -6.52    0.36    0.00   -6.16 5.273E-01

  10.589 29.249  8.11    0.86   -1.99    0.34    0.00   -1.65  0.781
   3.003  0.570  7.01    0.90   -6.41    0.36    0.00   -6.05 5.350E-01

  10.589 29.249  8.09    0.86   -1.90    0.34    0.00   -1.56  0.781
   2.995  0.567  7.04    0.90   -6.31    0.36    0.00   -5.95 5.427E-01

  10.589 29.249  8.07    0.87   -1.82    0.35    0.00   -1.48  0.781
   2.987  0.565  7.08    0.91   -6.21    0.37    0.00   -5.85 5.505E-01

  10.589 29.249  8.04    0.88   -1.74    0.35    0.00   -1.39  0.781
   2.979  0.563  7.12    0.92   -6.11    0.37    0.00   -5.74 5.584E-01

  10.589 29.249  8.02    0.89   -1.66    0.35    0.00   -1.30  0.781
   2.971  0.561  7.15    0.93   -6.01    0.37    0.00   -5.64 5.663E-01

  10.589 29.249  8.00    0.89   -1.57    0.36    0.00   -1.22  0.781
   2.963  0.559  7.19    0.94   -5.91    0.38    0.00   -5.53 5.743E-01

  10.589 29.329  8.76    0.68   -4.33    0.29    0.00   -4.04  0.809
   3.227  0.634  5.94    0.71   -9.26    0.31    0.00   -8.95 3.323E-01

  10.589 29.329  8.74    0.69   -4.26    0.29    0.00   -3.97  0.807
   3.219  0.632  5.97    0.72   -9.17    0.31    0.00   -8.86 3.381E-01

  10.589 29.329  8.72    0.69   -4.17    0.29    0.00   -3.88  0.805
   3.211  0.630  6.01    0.72   -9.07    0.31    0.00   -8.76 3.440E-01

  10.589 29.329  8.69    0.70   -4.08    0.29    0.00   -3.79  0.803
   3.203  0.627  6.05    0.73   -8.96    0.31    0.00   -8.65 3.499E-01

  10.589 29.329  8.67    0.70   -4.01    0.29    0.00   -3.72  0.801
   3.195  0.625  6.08    0.73   -8.87    0.31    0.00   -8.56 3.559E-01

  10.589 29.329  8.65    0.71   -3.93    0.29    0.00   -3.64  0.799
   3.187  0.623  6.12    0.74   -8.78    0.31    0.00   -8.47 3.619E-01

  10.589 29.329  8.63    0.71   -3.86    0.29    0.00   -3.56  0.798
   3.179  0.621  6.16    0.75   -8.68    0.31    0.00   -8.37 3.680E-01

  10.589 29.329  8.61    0.72   -3.74    0.30    0.00   -3.44  0.796
   3.171  0.618  6.19    0.75   -8.55    0.31    0.00   -8.23 3.742E-01

  10.589 29.329  8.59    0.72   -3.69    0.30    0.00   -3.40  0.795
   3.163  0.616  6.23    0.76   -8.48    0.31    0.00   -8.17 3.805E-01

  10.589 29.329  8.56    0.73   -3.62    0.30    0.00   -3.32  0.794
   3.155  0.614  6.27    0.76   -8.39    0.32    0.00   -8.07 3.868E-01

  10.589 29.329  8.54    0.73   -3.54    0.30    0.00   -3.24  0.793
   3.147  0.612  6.30    0.77   -8.29    0.32    0.00   -7.97 3.932E-01

  10.589 29.329  8.52    0.74   -3.45    0.30    0.00   -3.15  0.791
   3.139  0.609  6.34    0.77   -8.19    0.32    0.00   -7.87 3.996E-01

  10.589 29.329  8.50    0.75   -3.37    0.30    0.00   -3.07  0.790
   3.131  0.607  6.38    0.78   -8.09    0.32    0.00   -7.77 4.061E-01

  10.589 29.329  8.48    0.75   -3.30    0.30    0.00   -2.99  0.789
   3.123  0.605  6.41    0.79   -8.00    0.32    0.00   -7.68 4.127E-01

  10.589 29.329  8.46    0.76   -3.21    0.31    0.00   -2.90  0.788
   3.115  0.603  6.45    0.79   -7.89    0.32    0.00   -7.57 4.193E-01

