EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
D2_kin9_1st                                                             
                                                                        
Hall A 2018: 25 cm Deuterium target                                     
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  2);   avgA =   2.000; amuM=  2.013; avgM=  1.875
 targ=TRITIUM; ttarg(rl)=0.00114; twall=0.00445; tbeam=0.00298; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL

 Deut Elastic Model: ia,iamec,rsc,rscmec (1,2,3,4)=  3
 TJON DEUT ELASTIC FILESS TO BE OPEN=rscctj.tjon_input   rscqtj.tjon_input   rscmtj.tjon_input   
   3.091  0.539  7.37    0.92   -5.04    0.44    0.00   -4.60 5.948E-01

  10.589 27.844  7.56    0.88   -0.85    0.41    0.00   -0.44  0.917
   3.083  0.537  7.41    0.93   -4.94    0.44    0.00   -4.49 6.019E-01

  10.589 27.844  7.54    0.89   -0.78    0.42    0.00   -0.36  0.917
   3.075  0.535  7.44    0.94   -4.84    0.45    0.00   -4.40 6.091E-01

  10.589 27.844  7.52    0.90   -0.68    0.42    0.00   -0.25  0.919
   3.067  0.533  7.48    0.95   -4.72    0.45    0.00   -4.27 6.162E-01

  10.589 27.844  7.50    0.91   -0.60    0.43    0.00   -0.18  0.919
   3.059  0.531  7.51    0.96   -4.63    0.46    0.00   -4.17 6.235E-01

  10.589 27.844  7.48    0.92   -0.51    0.43    0.00   -0.08  0.917
   3.051  0.529  7.54    0.97   -4.52    0.46    0.00   -4.05 6.308E-01

  10.589 27.844  7.46    0.92   -0.43    0.44    0.00    0.01  0.919
   3.043  0.527  7.58    0.98   -4.42    0.47    0.00   -3.95 6.381E-01

  10.589 27.844  7.44    0.93   -0.35    0.44    0.00    0.09  0.920
   3.035  0.525  7.61    0.99   -4.33    0.47    0.00   -3.85 6.454E-01

  10.589 27.844  7.42    0.94   -0.27    0.45    0.00    0.18  0.920
   3.027  0.523  7.65    1.00   -4.22    0.48    0.00   -3.74 6.528E-01

  10.589 27.844  7.40    0.95   -0.18    0.45    0.00    0.27  0.921
   3.019  0.521  7.68    1.01   -4.12    0.49    0.00   -3.63 6.603E-01

  10.589 27.844  7.38    0.96   -0.10    0.46    0.00    0.36  0.920
   3.011  0.519  7.72    1.02   -4.02    0.49    0.00   -3.53 6.677E-01

  10.589 27.844  7.36    0.97   -0.02    0.46    0.00    0.45  0.922
   3.003  0.517  7.75    1.03   -3.92    0.50    0.00   -3.42 6.753E-01

  10.589 27.844  7.34    0.98    0.06    0.47    0.00    0.53  0.922
   2.995  0.515  7.79    1.04   -3.82    0.50    0.00   -3.31 6.828E-01

  10.589 27.844  7.32    0.99    0.15    0.47    0.00    0.62  0.923
   2.987  0.513  7.82    1.05   -3.71    0.51    0.00   -3.20 6.904E-01

  10.589 27.844  7.30    1.00    0.24    0.48    0.00    0.72  0.922
   2.979  0.511  7.86    1.06   -3.61    0.51    0.00   -3.09 6.981E-01

  10.589 27.844  7.28    1.01    0.32    0.48    0.00    0.81  0.922
   2.971  0.510  7.89    1.07   -3.50    0.52    0.00   -2.98 7.058E-01

  10.589 27.844  7.27    1.02    0.40    0.49    0.00    0.89  0.923
   2.963  0.508  7.93    1.08   -3.40    0.53    0.00   -2.87 7.135E-01

  10.589 27.844  7.25    1.03    0.49    0.50    0.00    0.99  0.923
   2.955  0.506  7.96    1.09   -3.29    0.53    0.00   -2.76 7.213E-01

  10.589 27.924  7.96    0.75   -2.41    0.35    0.00   -2.06  0.912
   3.227  0.576  6.74    0.79   -6.84    0.37    0.00   -6.47 4.657E-01

  10.589 27.924  7.94    0.75   -2.33    0.35    0.00   -1.98  0.911
   3.219  0.574  6.77    0.79   -6.74    0.37    0.00   -6.37 4.720E-01

  10.589 27.924  7.92    0.76   -2.25    0.35    0.00   -1.90  0.912
   3.211  0.572  6.81    0.80   -6.64    0.38    0.00   -6.27 4.783E-01

  10.589 27.924  7.90    0.77   -2.16    0.35    0.00   -1.81  0.914
   3.203  0.570  6.84    0.81   -6.54    0.38    0.00   -6.16 4.846E-01

  10.589 27.924  7.88    0.77   -2.08    0.36    0.00   -1.72  0.913
   3.195  0.568  6.88    0.81   -6.44    0.38    0.00   -6.06 4.910E-01

  10.589 27.924  7.86    0.78   -2.01    0.36    0.00   -1.65  0.913
   3.187  0.566  6.91    0.82   -6.35    0.39    0.00   -5.96 4.975E-01

  10.589 27.924  7.84    0.79   -1.93    0.36    0.00   -1.56  0.914
   3.179  0.564  6.95    0.83   -6.25    0.39    0.00   -5.86 5.039E-01

  10.589 27.924  7.82    0.79   -1.84    0.37    0.00   -1.48  0.914
   3.171  0.562  6.98    0.84   -6.15    0.40    0.00   -5.75 5.105E-01

  10.589 27.924  7.80    0.80   -1.76    0.37    0.00   -1.39  0.914
   3.163  0.560  7.02    0.84   -6.05    0.40    0.00   -5.65 5.170E-01

  10.589 27.924  7.78    0.81   -1.68    0.37    0.00   -1.30  0.914
   3.155  0.558  7.05    0.85   -5.95    0.40    0.00   -5.54 5.236E-01

  10.589 27.924  7.76    0.81   -1.60    0.38    0.00   -1.22  0.915
   3.147  0.556  7.09    0.86   -5.85    0.41    0.00   -5.44 5.303E-01

  10.589 27.924  7.74    0.82   -1.51    0.38    0.00   -1.13  0.915
   3.139  0.554  7.12    0.87   -5.75    0.41    0.00   -5.33 5.370E-01

  10.589 27.924  7.72    0.83   -1.43    0.39    0.00   -1.05  0.915
   3.131  0.552  7.16    0.87   -5.65    0.41    0.00   -5.23 5.437E-01

  10.589 27.924  7.70    0.84   -1.35    0.39    0.00   -0.96  0.915
   3.123  0.550  7.19    0.88   -5.55    0.42    0.00   -5.13 5.505E-01

  10.589 27.924  7.68    0.84   -1.27    0.39    0.00   -0.88  0.917
   3.115  0.548  7.22    0.89   -5.45    0.42    0.00   -5.02 5.573E-01

  10.589 27.924  7.66    0.85   -1.19    0.40    0.00   -0.79  0.916
   3.107  0.546  7.26    0.90   -5.35    0.43    0.00   -4.92 5.642E-01

  10.589 27.924  7.64    0.86   -1.11    0.40    0.00   -0.71  0.916
   3.099  0.544  7.29    0.91   -5.25    0.43    0.00   -4.82 5.711E-01

  10.589 27.924  7.62    0.87   -1.02    0.40    0.00   -0.62  0.916
   3.091  0.542  7.33    0.92   -5.15    0.44    0.00   -4.71 5.780E-01

  10.589 27.924  7.60    0.88   -0.95    0.41    0.00   -0.54  0.918
   3.083  0.540  7.36    0.92   -5.05    0.44    0.00   -4.61 5.850E-01

  10.589 27.924  7.58    0.88   -0.86    0.41    0.00   -0.45  0.917
   3.075  0.538  7.40    0.93   -4.95    0.44    0.00   -4.50 5.921E-01

  10.589 27.924  7.56    0.89   -0.79    0.42    0.00   -0.38  0.917
   3.067  0.536  7.43    0.94   -4.86    0.45    0.00   -4.41 5.992E-01

  10.589 27.924  7.54    0.90   -0.69    0.42    0.00   -0.27  0.918
   3.059  0.534  7.47    0.95   -4.74    0.46    0.00   -4.28 6.063E-01

  10.589 27.924  7.52    0.91   -0.62    0.43    0.00   -0.19  0.918
   3.051  0.532  7.50    0.96   -4.64    0.46    0.00   -4.18 6.134E-01

  10.589 27.924  7.50    0.92   -0.53    0.43    0.00   -0.10  0.918
   3.043  0.530  7.54    0.97   -4.54    0.46    0.00   -4.07 6.206E-01

  10.589 27.924  7.48    0.93   -0.44    0.44    0.00   -0.00  0.919
   3.035  0.528  7.57    0.98   -4.43    0.47    0.00   -3.96 6.279E-01

  10.589 27.924  7.46    0.93   -0.36    0.44    0.00    0.08  0.920
   3.027  0.526  7.61    0.99   -4.34    0.48    0.00   -3.86 6.352E-01

  10.589 27.924  7.44    0.94   -0.28    0.45    0.00    0.17  0.920
   3.019  0.524  7.64    1.00   -4.24    0.48    0.00   -3.75 6.425E-01

  10.589 27.924  7.42    0.95   -0.19    0.45    0.00    0.26  0.921
   3.011  0.522  7.68    1.01   -4.13    0.49    0.00   -3.64 6.499E-01

  10.589 27.924  7.40    0.96   -0.11    0.46    0.00    0.35  0.920
   3.003  0.520  7.71    1.02   -4.03    0.49    0.00   -3.54 6.573E-01

  10.589 27.924  7.39    0.97   -0.03    0.46    0.00    0.43  0.921
   2.995  0.518  7.75    1.03   -3.93    0.50    0.00   -3.43 6.648E-01

  10.589 27.924  7.37    0.98    0.05    0.47    0.00    0.52  0.921
   2.987  0.516  7.78    1.04   -3.83    0.50    0.00   -3.32 6.723E-01

  10.589 27.924  7.35    0.99    0.14    0.47    0.00    0.61  0.922
   2.979  0.514  7.82    1.05   -3.72    0.51    0.00   -3.21 6.798E-01

  10.589 27.924  7.33    1.00    0.22    0.48    0.00    0.71  0.922
   2.971  0.512  7.85    1.06   -3.62    0.52    0.00   -3.10 6.874E-01

  10.589 27.924  7.31    1.01    0.31    0.49    0.00    0.80  0.923
   2.963  0.511  7.88    1.07   -3.51    0.52    0.00   -2.99 6.950E-01

  10.589 27.924  7.29    1.02    0.39    0.49    0.00    0.89  0.923
   2.955  0.509  7.92    1.08   -3.41    0.53    0.00   -2.88 7.027E-01

  10.589 28.004  8.00    0.74   -2.50    0.34    0.00   -2.16  0.912
   3.227  0.579  6.69    0.78   -6.96    0.37    0.00   -6.59 4.513E-01

  10.589 28.004  7.98    0.75   -2.42    0.35    0.00   -2.07  0.912
   3.219  0.577  6.73    0.79   -6.85    0.37    0.00   -6.48 4.574E-01

  10.589 28.004  7.96    0.75   -2.34    0.35    0.00   -1.99  0.911
   3.211  0.575  6.76    0.80   -6.76    0.38    0.00   -6.38 4.636E-01

  10.589 28.004  7.94    0.76   -2.26    0.35    0.00   -1.91  0.912
   3.203  0.573  6.80    0.80   -6.66    0.38    0.00   -6.28 4.698E-01

  10.589 28.004  7.92    0.77   -2.18    0.36    0.00   -1.82  0.914
   3.195  0.571  6.83    0.81   -6.56    0.38    0.00   -6.17 4.761E-01

  10.589 28.004  7.90    0.77   -2.10    0.36    0.00   -1.74  0.913
   3.187  0.569  6.87    0.82   -6.46    0.39    0.00   -6.07 4.824E-01

  10.589 28.004  7.88    0.78   -2.02    0.36    0.00   -1.66  0.913
   3.179  0.567  6.90    0.82   -6.36    0.39    0.00   -5.97 4.888E-01

  10.589 28.004  7.86    0.79   -1.94    0.36    0.00   -1.58  0.913
   3.171  0.565  6.94    0.83   -6.27    0.39    0.00   -5.87 4.952E-01

  10.589 28.004  7.84    0.79   -1.86    0.37    0.00   -1.49  0.914
   3.163  0.563  6.97    0.84   -6.16    0.40    0.00   -5.77 5.016E-01

  10.589 28.004  7.82    0.80   -1.78    0.37    0.00   -1.41  0.914
   3.155  0.561  7.01    0.85   -6.06    0.40    0.00   -5.66 5.081E-01

  10.589 28.004  7.80    0.81   -1.69    0.37    0.00   -1.32  0.914
   3.147  0.559  7.04    0.85   -5.96    0.40    0.00   -5.56 5.147E-01

  10.589 28.004  7.78    0.82   -1.61    0.38    0.00   -1.23  0.915
   3.139  0.557  7.08    0.86   -5.86    0.41    0.00   -5.46 5.213E-01

  10.589 28.004  7.76    0.82   -1.53    0.38    0.00   -1.15  0.915
   3.131  0.555  7.11    0.87   -5.77    0.41    0.00   -5.35 5.279E-01

  10.589 28.004  7.74    0.83   -1.45    0.39    0.00   -1.06  0.915
   3.123  0.553  7.15    0.88   -5.66    0.41    0.00   -5.25 5.346E-01

  10.589 28.004  7.72    0.84   -1.37    0.39    0.00   -0.97  0.915
   3.115  0.551  7.18    0.88   -5.56    0.42    0.00   -5.14 5.413E-01

  10.589 28.004  7.70    0.85   -1.28    0.39    0.00   -0.89  0.915
   3.107  0.549  7.22    0.89   -5.46    0.42    0.00   -5.04 5.480E-01

  10.589 28.004  7.68    0.85   -1.20    0.40    0.00   -0.80  0.916
   3.099  0.547  7.25    0.90   -5.36    0.43    0.00   -4.93 5.548E-01

  10.589 28.004  7.66    0.86   -1.11    0.40    0.00   -0.71  0.915
   3.091  0.545  7.29    0.91   -5.26    0.43    0.00   -4.82 5.617E-01

  10.589 28.004  7.64    0.87   -1.04    0.41    0.00   -0.63  0.917
   3.083  0.543  7.32    0.92   -5.16    0.44    0.00   -4.72 5.686E-01

  10.589 28.004  7.62    0.88   -0.96    0.41    0.00   -0.55  0.919
   3.075  0.541  7.36    0.93   -5.06    0.44    0.00   -4.62 5.755E-01

  10.589 28.004  7.61    0.89   -0.88    0.41    0.00   -0.46  0.917
   3.067  0.539  7.39    0.94   -4.96    0.45    0.00   -4.51 5.824E-01

  10.589 28.004  7.59    0.89   -0.79    0.42    0.00   -0.37  0.917
   3.059  0.537  7.43    0.94   -4.86    0.45    0.00   -4.40 5.895E-01

  10.589 28.004  7.57    0.90   -0.70    0.42    0.00   -0.28  0.920
   3.051  0.535  7.46    0.95   -4.75    0.46    0.00   -4.29 5.965E-01

  10.589 28.004  7.55    0.91   -0.63    0.43    0.00   -0.20  0.919
   3.043  0.533  7.50    0.96   -4.66    0.46    0.00   -4.20 6.036E-01

  10.589 28.004  7.53    0.92   -0.54    0.43    0.00   -0.11  0.918
   3.035  0.531  7.53    0.97   -4.55    0.47    0.00   -4.09 6.107E-01

  10.589 28.004  7.51    0.93   -0.45    0.44    0.00   -0.01  0.918
   3.027  0.529  7.56    0.98   -4.44    0.47    0.00   -3.97 6.179E-01

  10.589 28.004  7.49    0.94   -0.37    0.44    0.00    0.07  0.919
   3.019  0.527  7.60    0.99   -4.35    0.48    0.00   -3.87 6.251E-01

  10.589 28.004  7.47    0.95   -0.29    0.45    0.00    0.16  0.920
   3.011  0.525  7.63    1.00   -4.25    0.48    0.00   -3.76 6.324E-01

  10.589 28.004  7.45    0.96   -0.21    0.45    0.00    0.25  0.921
   3.003  0.523  7.67    1.01   -4.14    0.49    0.00   -3.65 6.397E-01

  10.589 28.004  7.43    0.96   -0.12    0.46    0.00    0.34  0.920
   2.995  0.521  7.70    1.02   -4.04    0.49    0.00   -3.55 6.471E-01

  10.589 28.004  7.41    0.97   -0.04    0.46    0.00    0.42  0.921
   2.987  0.519  7.74    1.03   -3.94    0.50    0.00   -3.44 6.545E-01

  10.589 28.004  7.39    0.98    0.04    0.47    0.00    0.52  0.923
   2.979  0.517  7.77    1.04   -3.84    0.51    0.00   -3.33 6.619E-01

  10.589 28.004  7.37    0.99    0.13    0.47    0.00    0.61  0.922
   2.971  0.515  7.81    1.05   -3.73    0.51    0.00   -3.22 6.694E-01

  10.589 28.004  7.35    1.00    0.22    0.48    0.00    0.70  0.922
   2.963  0.513  7.84    1.06   -3.63    0.52    0.00   -3.11 6.769E-01

  10.589 28.004  7.33    1.01    0.30    0.49    0.00    0.79  0.923
   2.955  0.511  7.88    1.07   -3.52    0.52    0.00   -3.00 6.844E-01

  10.589 28.084  8.05    0.74   -2.60    0.34    0.00   -2.26  0.911
   3.227  0.582  6.65    0.78   -7.07    0.37    0.00   -6.70 4.371E-01

  10.589 28.084  8.03    0.74   -2.52    0.34    0.00   -2.18  0.912
   3.219  0.580  6.68    0.78   -6.97    0.37    0.00   -6.60 4.432E-01

  10.589 28.084  8.01    0.75   -2.44    0.35    0.00   -2.09  0.912
   3.211  0.578  6.72    0.79   -6.87    0.37    0.00   -6.50 4.493E-01

  10.589 28.084  7.99    0.76   -2.36    0.35    0.00   -2.01  0.911
   3.203  0.576  6.75    0.80   -6.77    0.38    0.00   -6.40 4.554E-01

  10.589 28.084  7.97    0.76   -2.28    0.35    0.00   -1.93  0.912
   3.195  0.574  6.79    0.80   -6.68    0.38    0.00   -6.30 4.615E-01

  10.589 28.084  7.95    0.77   -2.20    0.36    0.00   -1.84  0.914
   3.187  0.572  6.82    0.81   -6.58    0.38    0.00   -6.20 4.678E-01

  10.589 28.084  7.93    0.78   -2.11    0.36    0.00   -1.75  0.914
   3.179  0.570  6.86    0.82   -6.47    0.39    0.00   -6.09 4.740E-01

  10.589 28.084  7.91    0.78   -2.03    0.36    0.00   -1.67  0.913
   3.171  0.568  6.89    0.82   -6.38    0.39    0.00   -5.99 4.803E-01

  10.589 28.084  7.89    0.79   -1.96    0.37    0.00   -1.59  0.914
   3.163  0.566  6.93    0.83   -6.28    0.39    0.00   -5.89 4.866E-01

  10.589 28.084  7.87    0.80   -1.88    0.37    0.00   -1.51  0.914
   3.155  0.564  6.96    0.84   -6.18    0.40    0.00   -5.78 4.930E-01

  10.589 28.084  7.85    0.80   -1.79    0.37    0.00   -1.42  0.914
   3.147  0.562  7.00    0.85   -6.08    0.40    0.00   -5.68 4.995E-01

  10.589 28.084  7.83    0.81   -1.71    0.38    0.00   -1.33  0.914
   3.139  0.560  7.03    0.85   -5.98    0.40    0.00   -5.58 5.059E-01

  10.589 28.084  7.81    0.82   -1.63    0.38    0.00   -1.25  0.915
   3.131  0.558  7.07    0.86   -5.88    0.41    0.00   -5.47 5.124E-01

  10.589 28.084  7.79    0.82   -1.55    0.38    0.00   -1.16  0.914
   3.123  0.556  7.10    0.87   -5.78    0.41    0.00   -5.37 5.190E-01

  10.589 28.084  7.77    0.83   -1.46    0.39    0.00   -1.07  0.915
   3.115  0.554  7.14    0.88   -5.68    0.42    0.00   -5.26 5.256E-01

  10.589 28.084  7.75    0.84   -1.38    0.39    0.00   -0.99  0.916
   3.107  0.552  7.17    0.89   -5.57    0.42    0.00   -5.15 5.323E-01

  10.589 28.084  7.73    0.85   -1.30    0.39    0.00   -0.90  0.916
   3.099  0.550  7.21    0.89   -5.47    0.42    0.00   -5.05 5.389E-01

  10.589 28.084  7.71    0.86   -1.21    0.40    0.00   -0.81  0.916
   3.091  0.548  7.24    0.90   -5.37    0.43    0.00   -4.94 5.457E-01

  10.589 28.084  7.69    0.86   -1.13    0.40    0.00   -0.73  0.915
   3.083  0.546  7.28    0.91   -5.27    0.43    0.00   -4.84 5.524E-01

  10.589 28.084  7.67    0.87   -1.05    0.41    0.00   -0.64  0.917
   3.075  0.544  7.31    0.92   -5.17    0.44    0.00   -4.73 5.593E-01

  10.589 28.084  7.65    0.88   -0.97    0.41    0.00   -0.56  0.919
   3.067  0.542  7.35    0.93   -5.07    0.44    0.00   -4.63 5.661E-01

  10.589 28.084  7.63    0.89   -0.89    0.42    0.00   -0.47  0.918
   3.059  0.540  7.38    0.94   -4.97    0.45    0.00   -4.53 5.730E-01

  10.589 28.084  7.61    0.90   -0.81    0.42    0.00   -0.39  0.917
   3.051  0.538  7.42    0.95   -4.87    0.45    0.00   -4.42 5.800E-01

  10.589 28.084  7.59    0.90   -0.73    0.42    0.00   -0.30  0.918
   3.043  0.536  7.45    0.96   -4.78    0.46    0.00   -4.32 5.870E-01

  10.589 28.084  7.57    0.91   -0.63    0.43    0.00   -0.20  0.919
   3.035  0.534  7.49    0.96   -4.66    0.46    0.00   -4.20 5.940E-01

  10.589 28.084  7.55    0.92   -0.55    0.43    0.00   -0.12  0.918
   3.027  0.532  7.52    0.97   -4.56    0.47    0.00   -4.10 6.011E-01

  10.589 28.084  7.53    0.93   -0.46    0.44    0.00   -0.02  0.918
   3.019  0.530  7.56    0.98   -4.45    0.47    0.00   -3.98 6.082E-01

  10.589 28.084  7.51    0.94   -0.38    0.44    0.00    0.07  0.919
   3.011  0.528  7.59    0.99   -4.35    0.48    0.00   -3.87 6.153E-01

  10.589 28.084  7.49    0.95   -0.30    0.45    0.00    0.15  0.920
   3.003  0.526  7.63    1.00   -4.26    0.48    0.00   -3.77 6.225E-01

  10.589 28.084  7.47    0.96   -0.22    0.45    0.00    0.24  0.920
   2.995  0.524  7.66    1.01   -4.15    0.49    0.00   -3.66 6.298E-01

  10.589 28.084  7.45    0.97   -0.13    0.46    0.00    0.33  0.920
   2.987  0.522  7.70    1.02   -4.05    0.49    0.00   -3.55 6.370E-01

  10.589 28.084  7.43    0.98   -0.05    0.46    0.00    0.42  0.921
   2.979  0.520  7.73    1.03   -3.95    0.50    0.00   -3.45 6.444E-01

  10.589 28.084  7.41    0.99    0.04    0.47    0.00    0.51  0.923
   2.971  0.518  7.77    1.04   -3.85    0.51    0.00   -3.34 6.517E-01

  10.589 28.084  7.39    1.00    0.12    0.48    0.00    0.60  0.922
   2.963  0.516  7.80    1.05   -3.74    0.51    0.00   -3.23 6.591E-01

  10.589 28.084  7.37    1.01    0.21    0.48    0.00    0.69  0.922
   2.955  0.514  7.84    1.07   -3.64    0.52    0.00   -3.12 6.666E-01

  10.589 28.164  8.09    0.73   -2.69    0.34    0.00   -2.35  0.911
   3.227  0.586  6.60    0.77   -7.18    0.36    0.00   -6.82 4.234E-01

  10.589 28.164  8.07    0.74   -2.61    0.34    0.00   -2.27  0.911
   3.219  0.584  6.64    0.78   -7.08    0.37    0.00   -6.71 4.293E-01

  10.589 28.164  8.05    0.74   -2.54    0.34    0.00   -2.19  0.912
   3.211  0.582  6.67    0.78   -6.99    0.37    0.00   -6.62 4.353E-01

  10.589 28.164  8.03    0.75   -2.45    0.35    0.00   -2.11  0.912
   3.203  0.579  6.71    0.79   -6.89    0.37    0.00   -6.51 4.413E-01

  10.589 28.164  8.01    0.76   -2.37    0.35    0.00   -2.02  0.911
   3.195  0.577  6.74    0.80   -6.79    0.38    0.00   -6.41 4.473E-01

  10.589 28.164  7.99    0.76   -2.30    0.35    0.00   -1.94  0.911
   3.187  0.575  6.78    0.80   -6.69    0.38    0.00   -6.31 4.534E-01

  10.589 28.164  7.97    0.77   -2.22    0.36    0.00   -1.86  0.913
   3.179  0.573  6.81    0.81   -6.60    0.38    0.00   -6.21 4.596E-01

  10.589 28.164  7.95    0.78   -2.13    0.36    0.00   -1.77  0.913
   3.171  0.571  6.85    0.82   -6.49    0.39    0.00   -6.10 4.658E-01

  10.589 28.164  7.93    0.78   -2.05    0.36    0.00   -1.68  0.913
   3.163  0.569  6.88    0.83   -6.39    0.39    0.00   -6.00 4.720E-01

  10.589 28.164  7.91    0.79   -1.97    0.37    0.00   -1.60  0.913
   3.155  0.567  6.92    0.83   -6.30    0.39    0.00   -5.90 4.783E-01

  10.589 28.164  7.89    0.80   -1.89    0.37    0.00   -1.52  0.913
   3.147  0.565  6.95    0.84   -6.20    0.40    0.00   -5.80 4.846E-01

  10.589 28.164  7.87    0.80   -1.81    0.37    0.00   -1.43  0.914
   3.139  0.563  6.99    0.85   -6.09    0.40    0.00   -5.69 4.910E-01

  10.589 28.164  7.85    0.81   -1.72    0.38    0.00   -1.35  0.914
   3.131  0.561  7.02    0.86   -5.99    0.40    0.00   -5.59 4.974E-01

  10.589 28.164  7.83    0.82   -1.64    0.38    0.00   -1.26  0.915
   3.123  0.559  7.06    0.86   -5.89    0.41    0.00   -5.48 5.038E-01

  10.589 28.164  7.81    0.83   -1.56    0.38    0.00   -1.17  0.914
   3.115  0.557  7.09    0.87   -5.79    0.41    0.00   -5.38 5.103E-01

  10.589 28.164  7.79    0.83   -1.47    0.39    0.00   -1.09  0.915
   3.107  0.555  7.13    0.88   -5.69    0.42    0.00   -5.27 5.168E-01

  10.589 28.164  7.77    0.84   -1.39    0.39    0.00   -1.00  0.915
   3.099  0.553  7.17    0.89   -5.59    0.42    0.00   -5.17 5.234E-01

  10.589 28.164  7.75    0.85   -1.31    0.39    0.00   -0.91  0.916
   3.091  0.551  7.20    0.90   -5.49    0.42    0.00   -5.06 5.300E-01

  10.589 28.164  7.73    0.86   -1.23    0.40    0.00   -0.83  0.916
   3.083  0.549  7.24    0.90   -5.39    0.43    0.00   -4.96 5.367E-01

  10.589 28.164  7.71    0.87   -1.14    0.40    0.00   -0.74  0.915
   3.075  0.547  7.27    0.91   -5.28    0.43    0.00   -4.85 5.434E-01

  10.589 28.164  7.69    0.87   -1.06    0.41    0.00   -0.65  0.917
   3.067  0.545  7.31    0.92   -5.19    0.44    0.00   -4.75 5.502E-01

  10.589 28.164  7.67    0.88   -0.98    0.41    0.00   -0.57  0.918
   3.059  0.543  7.34    0.93   -5.09    0.44    0.00   -4.64 5.570E-01

  10.589 28.164  7.65    0.89   -0.90    0.42    0.00   -0.48  0.917
   3.051  0.541  7.38    0.94   -4.98    0.45    0.00   -4.54 5.638E-01

  10.589 28.164  7.63    0.90   -0.82    0.42    0.00   -0.40  0.917
   3.043  0.539  7.41    0.95   -4.89    0.45    0.00   -4.43 5.707E-01

  10.589 28.164  7.61    0.90   -0.74    0.43    0.00   -0.32  0.917
   3.035  0.537  7.45    0.95   -4.79    0.46    0.00   -4.33 5.776E-01

  10.589 28.164  7.59    0.91   -0.64    0.43    0.00   -0.21  0.919
   3.027  0.535  7.48    0.97   -4.67    0.46    0.00   -4.21 5.846E-01

  10.589 28.164  7.57    0.92   -0.56    0.43    0.00   -0.13  0.918
   3.019  0.533  7.52    0.98   -4.57    0.47    0.00   -4.11 5.916E-01

  10.589 28.164  7.55    0.93   -0.47    0.44    0.00   -0.03  0.918
   3.011  0.531  7.55    0.99   -4.46    0.47    0.00   -3.99 5.986E-01

  10.589 28.164  7.53    0.94   -0.39    0.44    0.00    0.06  0.919
   3.003  0.529  7.59    1.00   -4.36    0.48    0.00   -3.88 6.057E-01

  10.589 28.164  7.51    0.95   -0.31    0.45    0.00    0.14  0.919
   2.995  0.527  7.62    1.01   -4.27    0.48    0.00   -3.78 6.128E-01

  10.589 28.164  7.49    0.96   -0.23    0.46    0.00    0.23  0.920
   2.987  0.525  7.66    1.02   -4.16    0.49    0.00   -3.67 6.200E-01

  10.589 28.164  7.47    0.97   -0.14    0.46    0.00    0.32  0.921
   2.979  0.523  7.69    1.03   -4.06    0.50    0.00   -3.56 6.272E-01

  10.589 28.164  7.45    0.98   -0.06    0.47    0.00    0.41  0.920
   2.971  0.521  7.73    1.04   -3.96    0.50    0.00   -3.46 6.345E-01

  10.589 28.164  7.43    0.99    0.03    0.47    0.00    0.50  0.922
   2.963  0.519  7.76    1.05   -3.85    0.51    0.00   -3.35 6.418E-01

  10.589 28.164  7.41    1.00    0.11    0.48    0.00    0.59  0.922
   2.955  0.517  7.80    1.06   -3.75    0.51    0.00   -3.24 6.491E-01

  10.589 28.244  8.14    0.73   -2.79    0.34    0.00   -2.45  0.911
   3.227  0.589  6.56    0.77   -7.30    0.36    0.00   -6.94 4.100E-01

  10.589 28.244  8.12    0.73   -2.71    0.34    0.00   -2.37  0.911
   3.219  0.587  6.59    0.77   -7.20    0.37    0.00   -6.83 4.158E-01

  10.589 28.244  8.10    0.74   -2.63    0.34    0.00   -2.29  0.911
   3.211  0.585  6.63    0.78   -7.10    0.37    0.00   -6.73 4.217E-01

  10.589 28.244  8.08    0.75   -2.55    0.35    0.00   -2.20  0.912
   3.203  0.583  6.66    0.79   -7.00    0.37    0.00   -6.63 4.276E-01

  10.589 28.244  8.06    0.75   -2.47    0.35    0.00   -2.12  0.912
   3.195  0.581  6.70    0.79   -6.90    0.37    0.00   -6.53 4.335E-01

  10.589 28.244  8.04    0.76   -2.39    0.35    0.00   -2.04  0.911
   3.187  0.579  6.73    0.80   -6.81    0.38    0.00   -6.43 4.395E-01

  10.589 28.244  8.02    0.77   -2.31    0.35    0.00   -1.95  0.911
   3.179  0.576  6.77    0.81   -6.71    0.38    0.00   -6.33 4.455E-01

  10.589 28.244  8.00    0.77   -2.23    0.36    0.00   -1.87  0.912
