EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
D2_kin9_2nd                                                             
                                                                        
Hall A 2018: 25 cm Deuterium target                                     
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  2);   avgA =   2.000; amuM=  2.013; avgM=  1.875
 targ=TRITIUM; ttarg(rl)=0.00114; twall=0.00445; tbeam=0.00298; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL
   2.987  0.474  8.38    1.17   -2.12    0.59    0.00   -1.53 9.874E-01

  10.589 26.734  6.74    1.11    1.57    0.56    0.00    2.13  0.932
   2.979  0.472  8.42    1.18   -2.01    0.60    0.00   -1.41 9.966E-01

  10.589 26.734  6.73    1.12    1.65    0.56    0.00    2.21  0.931
   2.971  0.470  8.45    1.19   -1.91    0.60    0.00   -1.31 1.006E+00

  10.589 26.734  6.71    1.13    1.73    0.57    0.00    2.30  0.932
   2.963  0.469  8.48    1.21   -1.81    0.61    0.00   -1.20 1.015E+00

  10.589 26.734  6.69    1.14    1.80    0.58    0.00    2.38  0.932
   2.955  0.467  8.52    1.22   -1.72    0.62    0.00   -1.09 1.024E+00

  10.589 26.814  7.35    0.82   -1.06    0.38    0.00   -0.67  0.918
   3.227  0.532  7.35    0.87   -5.22    0.41    0.00   -4.81 7.083E-01

  10.589 26.814  7.33    0.83   -0.98    0.39    0.00   -0.59  0.918
   3.219  0.530  7.38    0.88   -5.13    0.42    0.00   -4.71 7.162E-01

  10.589 26.814  7.31    0.84   -0.90    0.39    0.00   -0.51  0.919
   3.211  0.528  7.41    0.89   -5.03    0.42    0.00   -4.61 7.241E-01

  10.589 26.814  7.29    0.85   -0.83    0.40    0.00   -0.43  0.918
   3.203  0.526  7.45    0.89   -4.94    0.43    0.00   -4.51 7.321E-01

  10.589 26.814  7.28    0.85   -0.73    0.40    0.00   -0.33  0.918
   3.195  0.524  7.48    0.90   -4.83    0.43    0.00   -4.39 7.401E-01

  10.589 26.814  7.26    0.86   -0.66    0.40    0.00   -0.26  0.918
   3.187  0.522  7.51    0.91   -4.74    0.44    0.00   -4.30 7.482E-01

  10.589 26.814  7.24    0.87   -0.57    0.41    0.00   -0.16  0.920
   3.179  0.521  7.55    0.92   -4.63    0.44    0.00   -4.19 7.563E-01

  10.589 26.814  7.22    0.88   -0.49    0.41    0.00   -0.08  0.920
   3.171  0.519  7.58    0.93   -4.53    0.44    0.00   -4.09 7.645E-01

  10.589 26.814  7.20    0.88   -0.42    0.42    0.00   -0.00  0.920
   3.163  0.517  7.61    0.94   -4.44    0.45    0.00   -3.99 7.727E-01

  10.589 26.814  7.18    0.89   -0.34    0.42    0.00    0.08  0.921
   3.155  0.515  7.65    0.94   -4.34    0.45    0.00   -3.89 7.809E-01

  10.589 26.814  7.17    0.90   -0.26    0.43    0.00    0.17  0.922
   3.147  0.513  7.68    0.95   -4.24    0.46    0.00   -3.78 7.892E-01

  10.589 26.814  7.15    0.91   -0.18    0.43    0.00    0.25  0.921
   3.139  0.511  7.71    0.96   -4.15    0.46    0.00   -3.68 7.975E-01

  10.589 26.814  7.13    0.92   -0.10    0.44    0.00    0.33  0.922
   3.131  0.509  7.75    0.97   -4.05    0.47    0.00   -3.58 8.058E-01

  10.589 26.814  7.11    0.93   -0.02    0.44    0.00    0.42  0.924
   3.123  0.508  7.78    0.98   -3.95    0.48    0.00   -3.47 8.142E-01

  10.589 26.814  7.09    0.93    0.06    0.45    0.00    0.51  0.923
   3.115  0.506  7.81    0.99   -3.85    0.48    0.00   -3.37 8.227E-01

  10.589 26.814  7.08    0.94    0.14    0.45    0.00    0.60  0.924
   3.107  0.504  7.85    1.00   -3.75    0.49    0.00   -3.26 8.311E-01

  10.589 26.814  7.06    0.95    0.22    0.46    0.00    0.68  0.925
   3.099  0.502  7.88    1.01   -3.65    0.49    0.00   -3.16 8.397E-01

  10.589 26.814  7.04    0.96    0.31    0.46    0.00    0.77  0.925
   3.091  0.500  7.91    1.02   -3.55    0.50    0.00   -3.05 8.482E-01

  10.589 26.814  7.02    0.97    0.39    0.47    0.00    0.86  0.923
   3.083  0.498  7.95    1.03   -3.45    0.50    0.00   -2.94 8.568E-01

  10.589 26.814  7.00    0.98    0.47    0.47    0.00    0.95  0.924
   3.075  0.497  7.98    1.04   -3.35    0.51    0.00   -2.84 8.654E-01

  10.589 26.814  6.98    0.99    0.56    0.48    0.00    1.04  0.926
   3.067  0.495  8.01    1.05   -3.24    0.51    0.00   -2.73 8.741E-01

  10.589 26.814  6.97    1.00    0.64    0.48    0.00    1.13  0.926
   3.059  0.493  8.04    1.06   -3.14    0.52    0.00   -2.62 8.828E-01

  10.589 26.814  6.95    1.01    0.72    0.49    0.00    1.21  0.926
   3.051  0.491  8.08    1.07   -3.05    0.53    0.00   -2.52 8.916E-01

  10.589 26.814  6.93    1.02    0.80    0.50    0.00    1.30  0.927
   3.043  0.489  8.11    1.08   -2.94    0.53    0.00   -2.40 9.004E-01

  10.589 26.814  6.91    1.03    0.88    0.50    0.00    1.39  0.927
   3.035  0.488  8.14    1.09   -2.84    0.54    0.00   -2.30 9.092E-01

  10.589 26.814  6.89    1.04    0.96    0.51    0.00    1.47  0.928
   3.027  0.486  8.18    1.10   -2.75    0.55    0.00   -2.20 9.180E-01

  10.589 26.814  6.87    1.05    1.05    0.52    0.00    1.56  0.929
   3.019  0.484  8.21    1.11   -2.64    0.55    0.00   -2.09 9.269E-01

  10.589 26.814  6.86    1.06    1.13    0.52    0.00    1.65  0.928
   3.011  0.482  8.24    1.13   -2.54    0.56    0.00   -1.98 9.359E-01

  10.589 26.814  6.84    1.07    1.21    0.53    0.00    1.74  0.929
   3.003  0.480  8.28    1.14   -2.44    0.57    0.00   -1.87 9.449E-01

  10.589 26.814  6.82    1.08    1.30    0.54    0.00    1.83  0.930
   2.995  0.479  8.31    1.15   -2.34    0.58    0.00   -1.76 9.539E-01

  10.589 26.814  6.80    1.09    1.38    0.54    0.00    1.92  0.930
   2.987  0.477  8.34    1.16   -2.24    0.58    0.00   -1.65 9.629E-01

  10.589 26.814  6.78    1.10    1.46    0.55    0.00    2.02  0.931
   2.979  0.475  8.38    1.17   -2.13    0.59    0.00   -1.54 9.720E-01

  10.589 26.814  6.77    1.11    1.55    0.56    0.00    2.11  0.931
   2.971  0.473  8.41    1.18   -2.03    0.60    0.00   -1.43 9.812E-01

  10.589 26.814  6.75    1.12    1.63    0.56    0.00    2.20  0.931
   2.963  0.471  8.44    1.20   -1.93    0.60    0.00   -1.32 9.903E-01

  10.589 26.814  6.73    1.13    1.72    0.57    0.00    2.29  0.932
   2.955  0.470  8.48    1.21   -1.83    0.61    0.00   -1.21 9.996E-01

  10.589 26.894  7.39    0.82   -1.15    0.38    0.00   -0.77  0.917
   3.227  0.535  7.30    0.86   -5.34    0.41    0.00   -4.93 6.879E-01

  10.589 26.894  7.37    0.82   -1.08    0.39    0.00   -0.69  0.918
   3.219  0.533  7.34    0.87   -5.24    0.41    0.00   -4.83 6.957E-01

  10.589 26.894  7.36    0.83   -1.00    0.39    0.00   -0.61  0.918
   3.211  0.531  7.37    0.88   -5.14    0.42    0.00   -4.73 7.035E-01

  10.589 26.894  7.34    0.84   -0.92    0.39    0.00   -0.53  0.918
   3.203  0.529  7.40    0.89   -5.05    0.42    0.00   -4.63 7.114E-01

  10.589 26.894  7.32    0.85   -0.85    0.40    0.00   -0.45  0.919
   3.195  0.527  7.44    0.89   -4.96    0.43    0.00   -4.53 7.193E-01

  10.589 26.894  7.30    0.85   -0.75    0.40    0.00   -0.35  0.918
   3.187  0.526  7.47    0.90   -4.85    0.43    0.00   -4.41 7.273E-01

  10.589 26.894  7.28    0.86   -0.68    0.40    0.00   -0.28  0.918
   3.179  0.524  7.50    0.91   -4.76    0.44    0.00   -4.32 7.353E-01

  10.589 26.894  7.26    0.87   -0.60    0.41    0.00   -0.19  0.920
   3.171  0.522  7.54    0.92   -4.66    0.44    0.00   -4.21 7.433E-01

  10.589 26.894  7.25    0.88   -0.51    0.41    0.00   -0.10  0.920
   3.163  0.520  7.57    0.93   -4.55    0.45    0.00   -4.10 7.514E-01

  10.589 26.894  7.23    0.89   -0.44    0.42    0.00   -0.02  0.919
   3.155  0.518  7.60    0.94   -4.46    0.45    0.00   -4.01 7.595E-01

  10.589 26.894  7.21    0.89   -0.36    0.42    0.00    0.06  0.921
   3.147  0.516  7.64    0.95   -4.36    0.45    0.00   -3.91 7.676E-01

  10.589 26.894  7.19    0.90   -0.28    0.43    0.00    0.15  0.922
   3.139  0.514  7.67    0.95   -4.26    0.46    0.00   -3.80 7.758E-01

  10.589 26.894  7.17    0.91   -0.20    0.43    0.00    0.24  0.922
   3.131  0.512  7.70    0.96   -4.16    0.46    0.00   -3.70 7.840E-01

  10.589 26.894  7.15    0.92   -0.12    0.44    0.00    0.32  0.922
   3.123  0.511  7.74    0.97   -4.07    0.47    0.00   -3.60 7.923E-01

  10.589 26.894  7.14    0.93   -0.04    0.44    0.00    0.41  0.923
   3.115  0.509  7.77    0.98   -3.97    0.48    0.00   -3.49 8.006E-01

  10.589 26.894  7.12    0.94    0.04    0.45    0.00    0.49  0.923
   3.107  0.507  7.80    0.99   -3.87    0.48    0.00   -3.38 8.090E-01

  10.589 26.894  7.10    0.95    0.13    0.45    0.00    0.58  0.924
   3.099  0.505  7.84    1.00   -3.77    0.49    0.00   -3.28 8.174E-01

  10.589 26.894  7.08    0.95    0.21    0.46    0.00    0.67  0.924
   3.091  0.503  7.87    1.01   -3.67    0.49    0.00   -3.17 8.258E-01

  10.589 26.894  7.06    0.96    0.29    0.46    0.00    0.76  0.924
   3.083  0.501  7.90    1.02   -3.57    0.50    0.00   -3.07 8.343E-01

  10.589 26.894  7.04    0.97    0.38    0.47    0.00    0.84  0.923
   3.075  0.500  7.94    1.03   -3.46    0.50    0.00   -2.96 8.428E-01

  10.589 26.894  7.03    0.98    0.46    0.47    0.00    0.93  0.924
   3.067  0.498  7.97    1.04   -3.36    0.51    0.00   -2.85 8.514E-01

  10.589 26.894  7.01    0.99    0.54    0.48    0.00    1.02  0.925
   3.059  0.496  8.00    1.05   -3.26    0.52    0.00   -2.74 8.599E-01

  10.589 26.894  6.99    1.00    0.62    0.49    0.00    1.11  0.926
   3.051  0.494  8.04    1.06   -3.16    0.52    0.00   -2.63 8.686E-01

  10.589 26.894  6.97    1.01    0.70    0.49    0.00    1.19  0.926
   3.043  0.492  8.07    1.07   -3.06    0.53    0.00   -2.53 8.772E-01

  10.589 26.894  6.95    1.02    0.78    0.50    0.00    1.28  0.926
   3.035  0.490  8.10    1.08   -2.96    0.53    0.00   -2.43 8.860E-01

  10.589 26.894  6.93    1.03    0.87    0.50    0.00    1.38  0.927
   3.027  0.489  8.14    1.09   -2.86    0.54    0.00   -2.31 8.947E-01

  10.589 26.894  6.92    1.04    0.95    0.51    0.00    1.46  0.928
   3.019  0.487  8.17    1.10   -2.76    0.55    0.00   -2.21 9.035E-01

  10.589 26.894  6.90    1.05    1.03    0.52    0.00    1.55  0.929
   3.011  0.485  8.20    1.12   -2.66    0.56    0.00   -2.10 9.123E-01

  10.589 26.894  6.88    1.06    1.12    0.52    0.00    1.64  0.928
   3.003  0.483  8.24    1.13   -2.56    0.56    0.00   -1.99 9.212E-01

  10.589 26.894  6.86    1.07    1.20    0.53    0.00    1.73  0.929
   2.995  0.481  8.27    1.14   -2.45    0.57    0.00   -1.88 9.301E-01

  10.589 26.894  6.84    1.08    1.28    0.54    0.00    1.82  0.930
   2.987  0.480  8.30    1.15   -2.35    0.58    0.00   -1.77 9.390E-01

  10.589 26.894  6.82    1.09    1.37    0.54    0.00    1.91  0.930
   2.979  0.478  8.34    1.16   -2.25    0.58    0.00   -1.66 9.480E-01

  10.589 26.894  6.81    1.10    1.46    0.55    0.00    2.01  0.930
   2.971  0.476  8.37    1.17   -2.14    0.59    0.00   -1.55 9.570E-01

  10.589 26.894  6.79    1.11    1.54    0.56    0.00    2.10  0.931
   2.963  0.474  8.40    1.19   -2.04    0.60    0.00   -1.44 9.661E-01

  10.589 26.894  6.77    1.13    1.62    0.56    0.00    2.19  0.931
   2.955  0.472  8.44    1.20   -1.94    0.61    0.00   -1.33 9.752E-01

  10.589 26.974  7.43    0.81   -1.25    0.38    0.00   -0.87  0.917
   3.227  0.538  7.26    0.86   -5.45    0.41    0.00   -5.05 6.681E-01

  10.589 26.974  7.42    0.82   -1.17    0.38    0.00   -0.79  0.917
   3.219  0.536  7.29    0.86   -5.36    0.41    0.00   -4.94 6.757E-01

  10.589 26.974  7.40    0.83   -1.09    0.39    0.00   -0.71  0.917
   3.211  0.534  7.33    0.87   -5.26    0.41    0.00   -4.84 6.834E-01

  10.589 26.974  7.38    0.83   -1.02    0.39    0.00   -0.63  0.918
   3.203  0.532  7.36    0.88   -5.17    0.42    0.00   -4.75 6.912E-01

  10.589 26.974  7.36    0.84   -0.94    0.39    0.00   -0.54  0.917
   3.195  0.531  7.39    0.89   -5.07    0.42    0.00   -4.65 6.990E-01

  10.589 26.974  7.34    0.85   -0.85    0.40    0.00   -0.45  0.918
   3.187  0.529  7.43    0.90   -4.97    0.43    0.00   -4.54 7.068E-01

  10.589 26.974  7.32    0.86   -0.77    0.40    0.00   -0.37  0.919
   3.179  0.527  7.46    0.90   -4.87    0.43    0.00   -4.43 7.147E-01

  10.589 26.974  7.31    0.86   -0.70    0.41    0.00   -0.29  0.918
   3.171  0.525  7.49    0.91   -4.78    0.44    0.00   -4.34 7.226E-01

  10.589 26.974  7.29    0.87   -0.62    0.41    0.00   -0.21  0.919
   3.163  0.523  7.53    0.92   -4.68    0.44    0.00   -4.23 7.305E-01

  10.589 26.974  7.27    0.88   -0.53    0.41    0.00   -0.11  0.920
   3.155  0.521  7.56    0.93   -4.57    0.45    0.00   -4.12 7.385E-01

  10.589 26.974  7.25    0.89   -0.45    0.42    0.00   -0.03  0.920
   3.147  0.519  7.60    0.94   -4.47    0.45    0.00   -4.02 7.465E-01

  10.589 26.974  7.23    0.90   -0.38    0.42    0.00    0.05  0.921
   3.139  0.517  7.63    0.95   -4.38    0.46    0.00   -3.92 7.546E-01

  10.589 26.974  7.21    0.90   -0.29    0.43    0.00    0.14  0.921
   3.131  0.515  7.66    0.96   -4.28    0.46    0.00   -3.82 7.627E-01

  10.589 26.974  7.20    0.91   -0.21    0.43    0.00    0.22  0.921
   3.123  0.514  7.70    0.97   -4.18    0.47    0.00   -3.71 7.709E-01

  10.589 26.974  7.18    0.92   -0.13    0.44    0.00    0.31  0.923
   3.115  0.512  7.73    0.97   -4.08    0.47    0.00   -3.61 7.791E-01

  10.589 26.974  7.16    0.93   -0.05    0.44    0.00    0.39  0.922
   3.107  0.510  7.76    0.98   -3.98    0.48    0.00   -3.51 7.873E-01

  10.589 26.974  7.14    0.94    0.03    0.45    0.00    0.48  0.923
   3.099  0.508  7.80    0.99   -3.88    0.48    0.00   -3.40 7.956E-01

  10.589 26.974  7.12    0.95    0.11    0.45    0.00    0.56  0.923
   3.091  0.506  7.83    1.00   -3.78    0.49    0.00   -3.30 8.039E-01

  10.589 26.974  7.10    0.96    0.19    0.46    0.00    0.65  0.925
   3.083  0.504  7.86    1.01   -3.68    0.49    0.00   -3.19 8.123E-01

  10.589 26.974  7.08    0.97    0.28    0.46    0.00    0.74  0.924
   3.075  0.502  7.90    1.02   -3.58    0.50    0.00   -3.08 8.207E-01

  10.589 26.974  7.07    0.97    0.36    0.47    0.00    0.83  0.923
   3.067  0.501  7.93    1.03   -3.48    0.50    0.00   -2.97 8.291E-01

  10.589 26.974  7.05    0.98    0.44    0.47    0.00    0.92  0.924
   3.059  0.499  7.96    1.04   -3.38    0.51    0.00   -2.87 8.376E-01

  10.589 26.974  7.03    0.99    0.53    0.48    0.00    1.01  0.920
   3.051  0.497  8.00    1.05   -3.28    0.51    0.00   -2.76 8.461E-01

  10.589 26.974  7.01    1.00    0.61    0.49    0.00    1.10  0.925
   3.043  0.495  8.03    1.06   -3.17    0.52    0.00   -2.65 8.546E-01

  10.589 26.974  6.99    1.01    0.69    0.49    0.00    1.18  0.925
   3.035  0.493  8.06    1.07   -3.08    0.53    0.00   -2.55 8.632E-01

  10.589 26.974  6.97    1.02    0.77    0.50    0.00    1.27  0.926
   3.027  0.491  8.10    1.08   -2.98    0.53    0.00   -2.44 8.719E-01

  10.589 26.974  6.96    1.03    0.86    0.50    0.00    1.36  0.927
   3.019  0.490  8.13    1.10   -2.87    0.54    0.00   -2.33 8.805E-01

  10.589 26.974  6.94    1.04    0.94    0.51    0.00    1.45  0.927
   3.011  0.488  8.16    1.11   -2.77    0.55    0.00   -2.22 8.892E-01

  10.589 26.974  6.92    1.05    1.02    0.52    0.00    1.54  0.930
   3.003  0.486  8.20    1.12   -2.67    0.56    0.00   -2.12 8.980E-01

  10.589 26.974  6.90    1.06    1.10    0.52    0.00    1.63  0.927
   2.995  0.484  8.23    1.13   -2.57    0.56    0.00   -2.00 9.068E-01

  10.589 26.974  6.88    1.07    1.19    0.53    0.00    1.72  0.929
   2.987  0.482  8.26    1.14   -2.46    0.57    0.00   -1.89 9.156E-01

  10.589 26.974  6.86    1.08    1.27    0.54    0.00    1.81  0.930
   2.979  0.481  8.30    1.15   -2.36    0.58    0.00   -1.79 9.245E-01

  10.589 26.974  6.85    1.10    1.35    0.54    0.00    1.90  0.930
   2.971  0.479  8.33    1.16   -2.26    0.58    0.00   -1.67 9.334E-01

  10.589 26.974  6.83    1.11    1.44    0.55    0.00    2.00  0.930
   2.963  0.477  8.36    1.18   -2.15    0.59    0.00   -1.56 9.423E-01

  10.589 26.974  6.81    1.12    1.53    0.56    0.00    2.09  0.931
   2.955  0.475  8.40    1.19   -2.05    0.60    0.00   -1.45 9.513E-01

  10.589 27.054  7.48    0.81   -1.35    0.38    0.00   -0.97  0.917
   3.227  0.541  7.22    0.85   -5.57    0.40    0.00   -5.17 6.487E-01

  10.589 27.054  7.46    0.81   -1.27    0.38    0.00   -0.89  0.917
   3.219  0.539  7.25    0.86   -5.47    0.41    0.00   -5.06 6.562E-01

  10.589 27.054  7.44    0.82   -1.18    0.38    0.00   -0.80  0.917
   3.211  0.537  7.28    0.87   -5.37    0.41    0.00   -4.96 6.638E-01

  10.589 27.054  7.42    0.83   -1.11    0.39    0.00   -0.72  0.917
   3.203  0.536  7.32    0.87   -5.28    0.42    0.00   -4.86 6.714E-01

  10.589 27.054  7.40    0.83   -1.03    0.39    0.00   -0.64  0.917
   3.195  0.534  7.35    0.88   -5.18    0.42    0.00   -4.76 6.791E-01

  10.589 27.054  7.39    0.84   -0.95    0.39    0.00   -0.56  0.917
   3.187  0.532  7.39    0.89   -5.09    0.42    0.00   -4.66 6.868E-01

  10.589 27.054  7.37    0.85   -0.87    0.40    0.00   -0.47  0.918
   3.179  0.530  7.42    0.90   -4.99    0.43    0.00   -4.56 6.946E-01

  10.589 27.054  7.35    0.86   -0.80    0.40    0.00   -0.40  0.919
   3.171  0.528  7.45    0.91   -4.90    0.43    0.00   -4.46 7.023E-01

  10.589 27.054  7.33    0.86   -0.70    0.41    0.00   -0.30  0.918
   3.163  0.526  7.49    0.91   -4.78    0.44    0.00   -4.35 7.102E-01

  10.589 27.054  7.31    0.87   -0.63    0.41    0.00   -0.22  0.919
   3.155  0.524  7.52    0.92   -4.69    0.44    0.00   -4.25 7.180E-01

  10.589 27.054  7.29    0.88   -0.54    0.42    0.00   -0.12  0.920
   3.147  0.522  7.55    0.93   -4.58    0.45    0.00   -4.14 7.260E-01

  10.589 27.054  7.27    0.89   -0.46    0.42    0.00   -0.04  0.920
   3.139  0.520  7.59    0.94   -4.49    0.45    0.00   -4.04 7.339E-01

  10.589 27.054  7.26    0.90   -0.39    0.42    0.00    0.03  0.920
   3.131  0.518  7.62    0.95   -4.40    0.46    0.00   -3.94 7.419E-01

  10.589 27.054  7.24    0.91   -0.31    0.43    0.00    0.12  0.921
   3.123  0.517  7.65    0.96   -4.30    0.46    0.00   -3.84 7.499E-01

  10.589 27.054  7.22    0.91   -0.23    0.43    0.00    0.21  0.921
   3.115  0.515  7.69    0.97   -4.20    0.47    0.00   -3.73 7.580E-01

  10.589 27.054  7.20    0.92   -0.15    0.44    0.00    0.29  0.922
   3.107  0.513  7.72    0.98   -4.10    0.47    0.00   -3.63 7.661E-01

  10.589 27.054  7.18    0.93   -0.07    0.44    0.00    0.38  0.922
   3.099  0.511  7.75    0.99   -4.00    0.48    0.00   -3.52 7.743E-01

  10.589 27.054  7.16    0.94    0.01    0.45    0.00    0.46  0.922
   3.091  0.509  7.79    0.99   -3.90    0.48    0.00   -3.42 7.825E-01

  10.589 27.054  7.14    0.95    0.09    0.45    0.00    0.55  0.923
   3.083  0.507  7.82    1.01   -3.80    0.49    0.00   -3.31 7.907E-01

  10.589 27.054  7.13    0.96    0.18    0.46    0.00    0.64  0.924
   3.075  0.505  7.85    1.01   -3.70    0.49    0.00   -3.20 7.990E-01

  10.589 27.054  7.11    0.97    0.26    0.46    0.00    0.73  0.924
   3.067  0.504  7.89    1.02   -3.60    0.50    0.00   -3.10 8.073E-01

  10.589 27.054  7.09    0.98    0.34    0.47    0.00    0.81  0.924
   3.059  0.502  7.92    1.03   -3.50    0.50    0.00   -2.99 8.157E-01

  10.589 27.054  7.07    0.99    0.43    0.47    0.00    0.91  0.924
   3.051  0.500  7.96    1.04   -3.39    0.51    0.00   -2.88 8.241E-01

  10.589 27.054  7.05    1.00    0.51    0.48    0.00    0.99  0.926
   3.043  0.498  7.99    1.06   -3.29    0.52    0.00   -2.77 8.325E-01

  10.589 27.054  7.03    1.00    0.60    0.49    0.00    1.08  0.925
   3.035  0.496  8.02    1.07   -3.19    0.52    0.00   -2.66 8.410E-01

  10.589 27.054  7.01    1.01    0.68    0.49    0.00    1.18  0.926
   3.027  0.494  8.06    1.08   -3.08    0.53    0.00   -2.55 8.495E-01

  10.589 27.054  7.00    1.02    0.76    0.50    0.00    1.26  0.926
   3.019  0.492  8.09    1.09   -2.99    0.54    0.00   -2.45 8.580E-01

  10.589 27.054  6.98    1.03    0.85    0.50    0.00    1.35  0.927
   3.011  0.491  8.12    1.10   -2.88    0.54    0.00   -2.34 8.666E-01

  10.589 27.054  6.96    1.04    0.93    0.51    0.00    1.44  0.927
   3.003  0.489  8.16    1.11   -2.78    0.55    0.00   -2.23 8.753E-01

  10.589 27.054  6.94    1.05    1.00    0.52    0.00    1.53  0.929
   2.995  0.487  8.19    1.12   -2.69    0.56    0.00   -2.13 8.839E-01

  10.589 27.054  6.92    1.07    1.09    0.52    0.00    1.62  0.928
   2.987  0.485  8.22    1.13   -2.58    0.56    0.00   -2.02 8.927E-01

  10.589 27.054  6.90    1.08    1.18    0.53    0.00    1.71  0.929
   2.979  0.483  8.26    1.14   -2.48    0.57    0.00   -1.90 9.014E-01

  10.589 27.054  6.88    1.09    1.26    0.54    0.00    1.80  0.930
   2.971  0.482  8.29    1.16   -2.38    0.58    0.00   -1.80 9.102E-01

  10.589 27.054  6.87    1.10    1.34    0.54    0.00    1.89  0.929
   2.963  0.480  8.32    1.17   -2.27    0.59    0.00   -1.69 9.190E-01

  10.589 27.054  6.85    1.11    1.43    0.55    0.00    1.98  0.930
   2.955  0.478  8.36    1.18   -2.17    0.59    0.00   -1.57 9.279E-01

  10.589 27.134  7.52    0.80   -1.44    0.37    0.00   -1.07  0.916
   3.227  0.544  7.17    0.84   -5.69    0.40    0.00   -5.29 6.298E-01

  10.589 27.134  7.50    0.81   -1.37    0.38    0.00   -0.99  0.917
   3.219  0.543  7.21    0.85   -5.59    0.40    0.00   -5.19 6.372E-01

  10.589 27.134  7.48    0.81   -1.29    0.38    0.00   -0.91  0.917
   3.211  0.541  7.24    0.86   -5.49    0.41    0.00   -5.08 6.446E-01

  10.589 27.134  7.47    0.82   -1.20    0.38    0.00   -0.82  0.917
   3.203  0.539  7.27    0.87   -5.39    0.41    0.00   -4.98 6.521E-01

  10.589 27.134  7.45    0.83   -1.12    0.39    0.00   -0.74  0.917
   3.195  0.537  7.31    0.87   -5.29    0.42    0.00   -4.88 6.597E-01

  10.589 27.134  7.43    0.84   -1.05    0.39    0.00   -0.66  0.918
   3.187  0.535  7.34    0.88   -5.20    0.42    0.00   -4.78 6.673E-01

  10.589 27.134  7.41    0.84   -0.97    0.39    0.00   -0.58  0.917
   3.179  0.533  7.38    0.89   -5.10    0.42    0.00   -4.68 6.749E-01

  10.589 27.134  7.39    0.85   -0.89    0.40    0.00   -0.49  0.918
   3.171  0.531  7.41    0.90   -5.01    0.43    0.00   -4.58 6.826E-01

  10.589 27.134  7.37    0.86   -0.82    0.40    0.00   -0.42  0.919
   3.163  0.529  7.44    0.91   -4.92    0.43    0.00   -4.48 6.903E-01

  10.589 27.134  7.35    0.87   -0.72    0.41    0.00   -0.31  0.919
   3.155  0.527  7.48    0.92   -4.80    0.44    0.00   -4.36 6.980E-01

  10.589 27.134  7.34    0.87   -0.65    0.41    0.00   -0.24  0.919
   3.147  0.525  7.51    0.92   -4.71    0.44    0.00   -4.27 7.058E-01

  10.589 27.134  7.32    0.88   -0.56    0.42    0.00   -0.14  0.920
   3.139  0.523  7.54    0.93   -4.60    0.45    0.00   -4.15 7.137E-01

  10.589 27.134  7.30    0.89   -0.48    0.42    0.00   -0.06  0.920
   3.131  0.521  7.58    0.94   -4.50    0.45    0.00   -4.05 7.215E-01

  10.589 27.134  7.28    0.90   -0.41    0.42    0.00    0.02  0.920
   3.123  0.520  7.61    0.95   -4.41    0.46    0.00   -3.96 7.294E-01

  10.589 27.134  7.26    0.91   -0.33    0.43    0.00    0.10  0.920
   3.115  0.518  7.65    0.96   -4.31    0.46    0.00   -3.85 7.374E-01

  10.589 27.134  7.24    0.92   -0.24    0.43    0.00    0.19  0.921
   3.107  0.516  7.68    0.97   -4.21    0.47    0.00   -3.75 7.454E-01

  10.589 27.134  7.22    0.92   -0.16    0.44    0.00    0.28  0.922
   3.099  0.514  7.71    0.98   -4.11    0.47    0.00   -3.64 7.534E-01

  10.589 27.134  7.20    0.93   -0.08    0.44    0.00    0.36  0.922
   3.091  0.512  7.75    0.99   -4.02    0.48    0.00   -3.54 7.615E-01

  10.589 27.134  7.19    0.94   -0.00    0.45    0.00    0.45  0.923
   3.083  0.510  7.78    1.00   -3.92    0.48    0.00   -3.43 7.696E-01

  10.589 27.134  7.17    0.95    0.08    0.45    0.00    0.54  0.922
   3.075  0.508  7.81    1.01   -3.82    0.49    0.00   -3.33 7.778E-01

  10.589 27.134  7.15    0.96    0.16    0.46    0.00    0.63  0.923
   3.067  0.506  7.85    1.02   -3.71    0.49    0.00   -3.22 7.860E-01

  10.589 27.134  7.13    0.97    0.25    0.46    0.00    0.71  0.923
   3.059  0.505  7.88    1.03   -3.61    0.50    0.00   -3.11 7.942E-01

  10.589 27.134  7.11    0.98    0.33    0.47    0.00    0.80  0.924
   3.051  0.503  7.91    1.04   -3.51    0.51    0.00   -3.00 8.025E-01

  10.589 27.134  7.09    0.99    0.42    0.48    0.00    0.89  0.924
