EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
He3_kin11_1st                                                           
                                                                        
Hall A 2018: 25 cm He3 target                                           
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  2,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00075; twall=0.00519; tbeam=0.00285; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL
   3.059  0.569  6.97    0.91   -6.41    0.38    0.00   -6.03 7.082E-01

  10.589 28.849  8.02    0.87   -1.74    0.36    0.00   -1.38  0.822
   3.051  0.567  7.01    0.91   -6.31    0.39    0.00   -5.92 7.178E-01

  10.589 28.849  8.00    0.88   -1.66    0.37    0.00   -1.29  0.822
   3.043  0.565  7.04    0.93   -6.20    0.39    0.00   -5.81 7.275E-01

  10.589 28.849  7.98    0.89   -1.57    0.37    0.00   -1.20  0.821
   3.035  0.563  7.08    0.93   -6.10    0.39    0.00   -5.71 7.372E-01

  10.589 28.849  7.96    0.90   -1.49    0.37    0.00   -1.12  0.821
   3.027  0.561  7.12    0.94   -6.00    0.40    0.00   -5.61 7.470E-01

  10.589 28.849  7.93    0.91   -1.41    0.38    0.00   -1.03  0.820
   3.019  0.559  7.15    0.95   -5.90    0.40    0.00   -5.50 7.569E-01

  10.589 28.849  7.91    0.92   -1.33    0.38    0.00   -0.94  0.820
   3.011  0.556  7.19    0.96   -5.80    0.40    0.00   -5.39 7.669E-01

  10.589 28.849  7.89    0.93   -1.24    0.39    0.00   -0.85  0.820
   3.003  0.554  7.22    0.97   -5.69    0.41    0.00   -5.28 7.769E-01

  10.589 28.849  7.87    0.94   -1.15    0.39    0.00   -0.76  0.819
   2.995  0.552  7.26    0.98   -5.59    0.41    0.00   -5.17 7.870E-01

  10.589 28.849  7.85    0.94   -1.06    0.39    0.00   -0.67  0.819
   2.987  0.550  7.30    0.99   -5.48    0.42    0.00   -5.06 7.971E-01

  10.589 28.849  7.83    0.95   -0.97    0.40    0.00   -0.57  0.818
   2.979  0.548  7.33    1.00   -5.37    0.42    0.00   -4.95 8.074E-01

  10.589 28.849  7.81    0.96   -0.89    0.40    0.00   -0.49  0.818
   2.971  0.546  7.37    1.01   -5.27    0.43    0.00   -4.84 8.177E-01

  10.589 28.849  7.79    0.97   -0.80    0.41    0.00   -0.40  0.818
   2.963  0.544  7.40    1.02   -5.16    0.43    0.00   -4.73 8.280E-01

  10.589 28.929  8.53    0.72   -3.66    0.31    0.00   -3.34  0.853
   3.227  0.617  6.17    0.75   -8.65    0.33    0.00   -8.32 5.056E-01

  10.589 28.929  8.51    0.72   -3.58    0.32    0.00   -3.26  0.850
   3.219  0.615  6.20    0.76   -8.55    0.33    0.00   -8.22 5.136E-01

  10.589 28.929  8.49    0.73   -3.49    0.32    0.00   -3.18  0.849
   3.211  0.613  6.24    0.76   -8.45    0.34    0.00   -8.11 5.216E-01

  10.589 28.929  8.46    0.73   -3.41    0.32    0.00   -3.09  0.847
   3.203  0.611  6.28    0.77   -8.35    0.34    0.00   -8.01 5.297E-01

  10.589 28.929  8.44    0.74   -3.33    0.32    0.00   -3.01  0.845
   3.195  0.608  6.31    0.77   -8.25    0.34    0.00   -7.91 5.378E-01

  10.589 28.929  8.42    0.75   -3.25    0.32    0.00   -2.93  0.843
   3.187  0.606  6.35    0.78   -8.15    0.34    0.00   -7.81 5.461E-01

  10.589 28.929  8.40    0.75   -3.16    0.32    0.00   -2.84  0.842
   3.179  0.604  6.39    0.79   -8.05    0.34    0.00   -7.70 5.544E-01

  10.589 28.929  8.38    0.76   -3.09    0.32    0.00   -2.76  0.840
   3.171  0.602  6.42    0.79   -7.95    0.34    0.00   -7.60 5.627E-01

  10.589 28.929  8.36    0.77   -2.99    0.33    0.00   -2.67  0.839
   3.163  0.600  6.46    0.80   -7.84    0.35    0.00   -7.49 5.712E-01

  10.589 28.929  8.34    0.77   -2.92    0.33    0.00   -2.59  0.837
   3.155  0.598  6.49    0.81   -7.74    0.35    0.00   -7.40 5.797E-01

  10.589 28.929  8.32    0.78   -2.83    0.33    0.00   -2.50  0.836
   3.147  0.595  6.53    0.82   -7.64    0.35    0.00   -7.29 5.883E-01

  10.589 28.929  8.29    0.79   -2.75    0.33    0.00   -2.42  0.834
   3.139  0.593  6.57    0.82   -7.54    0.35    0.00   -7.19 5.969E-01

  10.589 28.929  8.27    0.79   -2.65    0.34    0.00   -2.32  0.833
   3.131  0.591  6.60    0.83   -7.42    0.36    0.00   -7.07 6.057E-01

  10.589 28.929  8.25    0.80   -2.57    0.34    0.00   -2.24  0.832
   3.123  0.589  6.64    0.84   -7.33    0.36    0.00   -6.97 6.145E-01

  10.589 28.929  8.23    0.81   -2.50    0.34    0.00   -2.16  0.831
   3.115  0.587  6.67    0.84   -7.24    0.36    0.00   -6.88 6.233E-01

  10.589 28.929  8.21    0.81   -2.42    0.34    0.00   -2.08  0.826
   3.107  0.585  6.71    0.85   -7.14    0.36    0.00   -6.77 6.323E-01

  10.589 28.929  8.19    0.82   -2.33    0.34    0.00   -1.99  0.828
   3.099  0.583  6.75    0.86   -7.03    0.37    0.00   -6.66 6.413E-01

  10.589 28.929  8.17    0.83   -2.25    0.35    0.00   -1.90  0.827
   3.091  0.581  6.78    0.87   -6.93    0.37    0.00   -6.56 6.504E-01

  10.589 28.929  8.15    0.84   -2.16    0.35    0.00   -1.81  0.826
   3.083  0.578  6.82    0.88   -6.82    0.37    0.00   -6.45 6.595E-01

  10.589 28.929  8.13    0.84   -2.08    0.35    0.00   -1.73  0.826
   3.075  0.576  6.86    0.88   -6.72    0.37    0.00   -6.35 6.688E-01

  10.589 28.929  8.10    0.85   -2.00    0.36    0.00   -1.65  0.824
   3.067  0.574  6.89    0.89   -6.63    0.38    0.00   -6.25 6.781E-01

  10.589 28.929  8.08    0.86   -1.92    0.36    0.00   -1.56  0.824
   3.059  0.572  6.93    0.90   -6.52    0.38    0.00   -6.14 6.874E-01

  10.589 28.929  8.06    0.87   -1.84    0.36    0.00   -1.48  0.823
   3.051  0.570  6.96    0.91   -6.42    0.38    0.00   -6.04 6.969E-01

  10.589 28.929  8.04    0.88   -1.75    0.37    0.00   -1.39  0.822
   3.043  0.568  7.00    0.92   -6.32    0.39    0.00   -5.93 7.064E-01

  10.589 28.929  8.02    0.89   -1.67    0.37    0.00   -1.30  0.822
   3.035  0.566  7.04    0.93   -6.21    0.39    0.00   -5.82 7.159E-01

  10.589 28.929  8.00    0.89   -1.58    0.37    0.00   -1.21  0.821
   3.027  0.564  7.07    0.94   -6.11    0.39    0.00   -5.72 7.256E-01

  10.589 28.929  7.98    0.90   -1.50    0.38    0.00   -1.13  0.820
   3.019  0.562  7.11    0.95   -6.01    0.40    0.00   -5.61 7.353E-01

  10.589 28.929  7.96    0.91   -1.42    0.38    0.00   -1.04  0.820
   3.011  0.560  7.14    0.95   -5.91    0.40    0.00   -5.50 7.451E-01

  10.589 28.929  7.94    0.92   -1.33    0.38    0.00   -0.95  0.820
   3.003  0.557  7.18    0.96   -5.81    0.41    0.00   -5.40 7.549E-01

  10.589 28.929  7.91    0.93   -1.25    0.39    0.00   -0.86  0.819
   2.995  0.555  7.22    0.97   -5.70    0.41    0.00   -5.29 7.649E-01

  10.589 28.929  7.89    0.94   -1.16    0.39    0.00   -0.77  0.819
   2.987  0.553  7.25    0.98   -5.60    0.41    0.00   -5.18 7.749E-01

  10.589 28.929  7.87    0.95   -1.07    0.39    0.00   -0.68  0.818
   2.979  0.551  7.29    0.99   -5.49    0.42    0.00   -5.07 7.849E-01

  10.589 28.929  7.85    0.96   -0.99    0.40    0.00   -0.59  0.818
   2.971  0.549  7.33    1.00   -5.38    0.42    0.00   -4.96 7.951E-01

  10.589 28.929  7.83    0.97   -0.90    0.40    0.00   -0.49  0.818
   2.963  0.547  7.36    1.01   -5.27    0.43    0.00   -4.85 8.053E-01

  10.589 29.009  8.57    0.71   -3.76    0.31    0.00   -3.44  0.855
   3.227  0.621  6.12    0.74   -8.77    0.33    0.00   -8.43 4.887E-01

  10.589 29.009  8.55    0.72   -3.68    0.32    0.00   -3.36  0.853
   3.219  0.618  6.16    0.75   -8.67    0.33    0.00   -8.33 4.965E-01

  10.589 29.009  8.53    0.72   -3.56    0.32    0.00   -3.24  0.851
   3.211  0.616  6.19    0.76   -8.53    0.34    0.00   -8.19 5.044E-01

  10.589 29.009  8.51    0.73   -3.51    0.32    0.00   -3.19  0.849
   3.203  0.614  6.23    0.76   -8.46    0.34    0.00   -8.13 5.123E-01

  10.589 29.009  8.49    0.74   -3.43    0.32    0.00   -3.11  0.847
   3.195  0.612  6.27    0.77   -8.37    0.34    0.00   -8.03 5.203E-01

  10.589 29.009  8.47    0.74   -3.34    0.32    0.00   -3.02  0.845
   3.187  0.610  6.30    0.78   -8.26    0.34    0.00   -7.92 5.284E-01

  10.589 29.009  8.45    0.75   -3.26    0.32    0.00   -2.94  0.843
   3.179  0.607  6.34    0.78   -8.16    0.34    0.00   -7.82 5.365E-01

  10.589 29.009  8.42    0.75   -3.18    0.32    0.00   -2.85  0.842
   3.171  0.605  6.38    0.79   -8.06    0.34    0.00   -7.72 5.447E-01

  10.589 29.009  8.40    0.76   -3.10    0.33    0.00   -2.77  0.840
   3.163  0.603  6.41    0.80   -7.96    0.35    0.00   -7.62 5.530E-01

  10.589 29.009  8.38    0.77   -3.01    0.33    0.00   -2.68  0.839
   3.155  0.601  6.45    0.80   -7.85    0.35    0.00   -7.50 5.614E-01

  10.589 29.009  8.36    0.77   -2.93    0.33    0.00   -2.60  0.837
   3.147  0.599  6.48    0.81   -7.76    0.35    0.00   -7.41 5.698E-01

  10.589 29.009  8.34    0.78   -2.85    0.33    0.00   -2.52  0.836
   3.139  0.597  6.52    0.82   -7.65    0.35    0.00   -7.30 5.783E-01

  10.589 29.009  8.32    0.79   -2.77    0.33    0.00   -2.43  0.834
   3.131  0.594  6.56    0.82   -7.55    0.35    0.00   -7.20 5.868E-01

  10.589 29.009  8.30    0.80   -2.67    0.34    0.00   -2.33  0.833
   3.123  0.592  6.59    0.83   -7.44    0.36    0.00   -7.08 5.955E-01

  10.589 29.009  8.28    0.80   -2.59    0.34    0.00   -2.25  0.832
   3.115  0.590  6.63    0.84   -7.34    0.36    0.00   -6.98 6.042E-01

  10.589 29.009  8.25    0.81   -2.52    0.34    0.00   -2.18  0.831
   3.107  0.588  6.67    0.85   -7.25    0.36    0.00   -6.89 6.130E-01

  10.589 29.009  8.23    0.82   -2.43    0.34    0.00   -2.09  0.826
   3.099  0.586  6.70    0.85   -7.15    0.36    0.00   -6.78 6.218E-01

  10.589 29.009  8.21    0.82   -2.34    0.35    0.00   -2.00  0.828
   3.091  0.584  6.74    0.86   -7.04    0.37    0.00   -6.67 6.307E-01

  10.589 29.009  8.19    0.83   -2.26    0.35    0.00   -1.91  0.827
   3.083  0.582  6.77    0.87   -6.94    0.37    0.00   -6.57 6.397E-01

  10.589 29.009  8.17    0.84   -2.17    0.35    0.00   -1.82  0.826
   3.075  0.579  6.81    0.88   -6.83    0.37    0.00   -6.46 6.488E-01

  10.589 29.009  8.15    0.85   -2.09    0.35    0.00   -1.74  0.826
   3.067  0.577  6.85    0.89   -6.73    0.38    0.00   -6.36 6.579E-01

  10.589 29.009  8.13    0.85   -2.01    0.36    0.00   -1.66  0.824
   3.059  0.575  6.88    0.89   -6.64    0.38    0.00   -6.26 6.671E-01

  10.589 29.009  8.11    0.86   -1.93    0.36    0.00   -1.57  0.824
   3.051  0.573  6.92    0.90   -6.53    0.38    0.00   -6.15 6.764E-01

  10.589 29.009  8.08    0.87   -1.84    0.36    0.00   -1.48  0.823
   3.043  0.571  6.96    0.91   -6.43    0.38    0.00   -6.04 6.857E-01

  10.589 29.009  8.06    0.88   -1.77    0.37    0.00   -1.40  0.822
   3.035  0.569  6.99    0.92   -6.33    0.39    0.00   -5.94 6.952E-01

  10.589 29.009  8.04    0.89   -1.68    0.37    0.00   -1.31  0.821
   3.027  0.567  7.03    0.93   -6.22    0.39    0.00   -5.83 7.046E-01

  10.589 29.009  8.02    0.90   -1.59    0.37    0.00   -1.22  0.821
   3.019  0.565  7.06    0.94   -6.12    0.40    0.00   -5.72 7.142E-01

  10.589 29.009  8.00    0.90   -1.51    0.38    0.00   -1.14  0.820
   3.011  0.563  7.10    0.95   -6.02    0.40    0.00   -5.62 7.238E-01

  10.589 29.009  7.98    0.91   -1.43    0.38    0.00   -1.05  0.820
   3.003  0.560  7.14    0.96   -5.91    0.40    0.00   -5.51 7.335E-01

  10.589 29.009  7.96    0.92   -1.34    0.38    0.00   -0.96  0.820
   2.995  0.558  7.17    0.97   -5.81    0.41    0.00   -5.41 7.433E-01

  10.589 29.009  7.94    0.93   -1.26    0.39    0.00   -0.87  0.819
   2.987  0.556  7.21    0.98   -5.71    0.41    0.00   -5.30 7.531E-01

  10.589 29.009  7.91    0.94   -1.17    0.39    0.00   -0.78  0.819
   2.979  0.554  7.25    0.99   -5.60    0.42    0.00   -5.19 7.630E-01

  10.589 29.009  7.89    0.95   -1.08    0.40    0.00   -0.69  0.818
   2.971  0.552  7.28    1.00   -5.50    0.42    0.00   -5.08 7.730E-01

  10.589 29.009  7.87    0.96   -0.99    0.40    0.00   -0.59  0.818
   2.963  0.550  7.32    1.01   -5.39    0.42    0.00   -4.96 7.830E-01

  10.589 29.089  8.62    0.71   -3.85    0.31    0.00   -3.53  0.858
   3.227  0.624  6.08    0.74   -8.87    0.33    0.00   -8.54 4.723E-01

  10.589 29.089  8.60    0.71   -3.77    0.31    0.00   -3.46  0.855
   3.219  0.622  6.11    0.75   -8.78    0.33    0.00   -8.45 4.799E-01

  10.589 29.089  8.58    0.72   -3.69    0.32    0.00   -3.37  0.853
   3.211  0.620  6.15    0.75   -8.68    0.34    0.00   -8.35 4.876E-01

  10.589 29.089  8.56    0.73   -3.57    0.32    0.00   -3.26  0.851
   3.203  0.617  6.18    0.76   -8.55    0.34    0.00   -8.21 4.954E-01

  10.589 29.089  8.53    0.73   -3.52    0.32    0.00   -3.21  0.849
   3.195  0.615  6.22    0.76   -8.48    0.34    0.00   -8.14 5.032E-01

  10.589 29.089  8.51    0.74   -3.44    0.32    0.00   -3.12  0.847
   3.187  0.613  6.26    0.77   -8.38    0.34    0.00   -8.04 5.111E-01

  10.589 29.089  8.49    0.74   -3.36    0.32    0.00   -3.04  0.845
   3.179  0.611  6.29    0.78   -8.28    0.34    0.00   -7.94 5.191E-01

  10.589 29.089  8.47    0.75   -3.27    0.32    0.00   -2.95  0.844
   3.171  0.608  6.33    0.78   -8.17    0.34    0.00   -7.83 5.272E-01

  10.589 29.089  8.45    0.76   -3.19    0.32    0.00   -2.87  0.842
   3.163  0.606  6.37    0.79   -8.07    0.34    0.00   -7.73 5.353E-01

  10.589 29.089  8.43    0.76   -3.11    0.33    0.00   -2.78  0.840
   3.155  0.604  6.40    0.80   -7.97    0.35    0.00   -7.63 5.435E-01

  10.589 29.089  8.41    0.77   -3.03    0.33    0.00   -2.70  0.839
   3.147  0.602  6.44    0.80   -7.87    0.35    0.00   -7.52 5.517E-01

  10.589 29.089  8.38    0.78   -2.94    0.33    0.00   -2.61  0.837
   3.139  0.600  6.48    0.81   -7.77    0.35    0.00   -7.42 5.601E-01

  10.589 29.089  8.36    0.78   -2.86    0.33    0.00   -2.53  0.836
   3.131  0.598  6.51    0.82   -7.67    0.35    0.00   -7.31 5.685E-01

  10.589 29.089  8.34    0.79   -2.78    0.33    0.00   -2.44  0.834
   3.123  0.595  6.55    0.83   -7.57    0.36    0.00   -7.21 5.770E-01

  10.589 29.089  8.32    0.80   -2.68    0.34    0.00   -2.34  0.833
   3.115  0.593  6.58    0.83   -7.45    0.36    0.00   -7.09 5.855E-01

  10.589 29.089  8.30    0.80   -2.60    0.34    0.00   -2.26  0.832
   3.107  0.591  6.62    0.84   -7.35    0.36    0.00   -6.99 5.941E-01

  10.589 29.089  8.28    0.81   -2.53    0.34    0.00   -2.19  0.831
   3.099  0.589  6.66    0.85   -7.26    0.36    0.00   -6.90 6.028E-01

  10.589 29.089  8.26    0.82   -2.44    0.34    0.00   -2.10  0.826
   3.091  0.587  6.69    0.86   -7.16    0.36    0.00   -6.79 6.116E-01

  10.589 29.089  8.24    0.83   -2.36    0.35    0.00   -2.01  0.828
   3.083  0.585  6.73    0.86   -7.05    0.37    0.00   -6.68 6.204E-01

  10.589 29.089  8.21    0.83   -2.27    0.35    0.00   -1.92  0.827
   3.075  0.583  6.77    0.87   -6.95    0.37    0.00   -6.58 6.293E-01

  10.589 29.089  8.19    0.84   -2.19    0.35    0.00   -1.83  0.826
   3.067  0.580  6.80    0.88   -6.84    0.37    0.00   -6.47 6.383E-01

  10.589 29.089  8.17    0.85   -2.10    0.35    0.00   -1.75  0.825
   3.059  0.578  6.84    0.89   -6.74    0.38    0.00   -6.36 6.473E-01

  10.589 29.089  8.15    0.86   -2.02    0.36    0.00   -1.67  0.825
   3.051  0.576  6.88    0.90   -6.64    0.38    0.00   -6.26 6.564E-01

  10.589 29.089  8.13    0.86   -1.94    0.36    0.00   -1.58  0.823
   3.043  0.574  6.91    0.91   -6.54    0.38    0.00   -6.16 6.656E-01

  10.589 29.089  8.11    0.87   -1.85    0.36    0.00   -1.49  0.823
   3.035  0.572  6.95    0.91   -6.44    0.39    0.00   -6.05 6.749E-01

  10.589 29.089  8.09    0.88   -1.78    0.37    0.00   -1.41  0.822
   3.027  0.570  6.99    0.92   -6.34    0.39    0.00   -5.95 6.842E-01

  10.589 29.089  8.06    0.89   -1.69    0.37    0.00   -1.32  0.821
   3.019  0.568  7.02    0.93   -6.23    0.39    0.00   -5.84 6.936E-01

  10.589 29.089  8.04    0.90   -1.60    0.37    0.00   -1.23  0.821
   3.011  0.566  7.06    0.94   -6.13    0.40    0.00   -5.73 7.030E-01

  10.589 29.089  8.02    0.91   -1.52    0.38    0.00   -1.14  0.820
   3.003  0.563  7.09    0.95   -6.03    0.40    0.00   -5.63 7.126E-01

  10.589 29.089  8.00    0.92   -1.43    0.38    0.00   -1.05  0.820
   2.995  0.561  7.13    0.96   -5.92    0.40    0.00   -5.52 7.222E-01

  10.589 29.089  7.98    0.92   -1.35    0.38    0.00   -0.97  0.819
   2.987  0.559  7.17    0.97   -5.82    0.41    0.00   -5.41 7.318E-01

  10.589 29.089  7.96    0.93   -1.26    0.39    0.00   -0.88  0.819
   2.979  0.557  7.20    0.98   -5.71    0.41    0.00   -5.30 7.416E-01

  10.589 29.089  7.94    0.94   -1.18    0.39    0.00   -0.79  0.819
   2.971  0.555  7.24    0.99   -5.61    0.42    0.00   -5.19 7.514E-01

  10.589 29.089  7.91    0.95   -1.09    0.40    0.00   -0.69  0.818
   2.963  0.553  7.28    1.00   -5.50    0.42    0.00   -5.08 7.613E-01

  10.589 29.169  8.67    0.70   -3.95    0.31    0.00   -3.64  0.861
   3.227  0.627  6.03    0.74   -9.00    0.33    0.00   -8.67 4.563E-01

  10.589 29.169  8.64    0.71   -3.85    0.31    0.00   -3.54  0.858
   3.219  0.625  6.07    0.74   -8.88    0.33    0.00   -8.55 4.638E-01

  10.589 29.169  8.62    0.72   -3.79    0.32    0.00   -3.47  0.856
   3.211  0.623  6.10    0.75   -8.80    0.34    0.00   -8.46 4.713E-01

  10.589 29.169  8.60    0.72   -3.71    0.32    0.00   -3.39  0.853
   3.203  0.621  6.14    0.75   -8.70    0.34    0.00   -8.36 4.789E-01

  10.589 29.169  8.58    0.73   -3.59    0.32    0.00   -3.27  0.851
   3.195  0.618  6.18    0.76   -8.56    0.34    0.00   -8.23 4.866E-01

  10.589 29.169  8.56    0.73   -3.54    0.32    0.00   -3.22  0.849
   3.187  0.616  6.21    0.77   -8.49    0.34    0.00   -8.15 4.944E-01

  10.589 29.169  8.54    0.74   -3.45    0.32    0.00   -3.13  0.847
   3.179  0.614  6.25    0.77   -8.39    0.34    0.00   -8.05 5.022E-01

  10.589 29.169  8.52    0.75   -3.37    0.32    0.00   -3.05  0.845
   3.171  0.612  6.28    0.78   -8.29    0.34    0.00   -7.95 5.101E-01

  10.589 29.169  8.49    0.75   -3.29    0.32    0.00   -2.97  0.844
   3.163  0.610  6.32    0.79   -8.19    0.34    0.00   -7.85 5.180E-01

  10.589 29.169  8.47    0.76   -3.21    0.33    0.00   -2.88  0.842
   3.155  0.607  6.36    0.79   -8.09    0.35    0.00   -7.74 5.261E-01

  10.589 29.169  8.45    0.76   -3.12    0.33    0.00   -2.80  0.840
   3.147  0.605  6.39    0.80   -7.99    0.35    0.00   -7.64 5.342E-01

  10.589 29.169  8.43    0.77   -3.04    0.33    0.00   -2.71  0.839
   3.139  0.603  6.43    0.81   -7.89    0.35    0.00   -7.54 5.423E-01

  10.589 29.169  8.41    0.78   -2.95    0.33    0.00   -2.62  0.837
   3.131  0.601  6.47    0.81   -7.78    0.35    0.00   -7.42 5.506E-01

  10.589 29.169  8.39    0.78   -2.87    0.33    0.00   -2.54  0.836
   3.123  0.599  6.50    0.82   -7.68    0.35    0.00   -7.32 5.589E-01

  10.589 29.169  8.37    0.79   -2.79    0.34    0.00   -2.45  0.834
   3.115  0.596  6.54    0.83   -7.58    0.36    0.00   -7.22 5.673E-01

  10.589 29.169  8.34    0.80   -2.69    0.34    0.00   -2.36  0.833
   3.107  0.594  6.58    0.84   -7.46    0.36    0.00   -7.10 5.757E-01

  10.589 29.169  8.32    0.81   -2.61    0.34    0.00   -2.27  0.832
   3.099  0.592  6.61    0.84   -7.36    0.36    0.00   -7.00 5.843E-01

  10.589 29.169  8.30    0.81   -2.54    0.34    0.00   -2.20  0.831
   3.091  0.590  6.65    0.85   -7.27    0.36    0.00   -6.91 5.929E-01

  10.589 29.169  8.28    0.82   -2.46    0.34    0.00   -2.11  0.826
   3.083  0.588  6.69    0.86   -7.17    0.36    0.00   -6.80 6.015E-01

  10.589 29.169  8.26    0.83   -2.37    0.35    0.00   -2.02  0.828
   3.075  0.586  6.72    0.87   -7.06    0.37    0.00   -6.69 6.103E-01

  10.589 29.169  8.24    0.84   -2.28    0.35    0.00   -1.93  0.827
   3.067  0.584  6.76    0.87   -6.96    0.37    0.00   -6.59 6.191E-01

  10.589 29.169  8.22    0.84   -2.20    0.35    0.00   -1.84  0.826
   3.059  0.581  6.80    0.88   -6.85    0.37    0.00   -6.48 6.280E-01

  10.589 29.169  8.19    0.85   -2.12    0.36    0.00   -1.76  0.825
   3.051  0.579  6.83    0.89   -6.75    0.38    0.00   -6.38 6.369E-01

  10.589 29.169  8.17    0.86   -2.03    0.36    0.00   -1.68  0.825
   3.043  0.577  6.87    0.90   -6.65    0.38    0.00   -6.27 6.460E-01

  10.589 29.169  8.15    0.87   -1.95    0.36    0.00   -1.59  0.823
   3.035  0.575  6.91    0.91   -6.55    0.38    0.00   -6.17 6.550E-01

  10.589 29.169  8.13    0.88   -1.86    0.36    0.00   -1.50  0.823
   3.027  0.573  6.94    0.92   -6.44    0.39    0.00   -6.06 6.642E-01

  10.589 29.169  8.11    0.88   -1.79    0.37    0.00   -1.42  0.822
   3.019  0.571  6.98    0.93   -6.35    0.39    0.00   -5.96 6.734E-01

  10.589 29.169  8.09    0.89   -1.70    0.37    0.00   -1.33  0.821
   3.011  0.569  7.01    0.93   -6.24    0.39    0.00   -5.85 6.827E-01

  10.589 29.169  8.06    0.90   -1.61    0.37    0.00   -1.24  0.821
   3.003  0.567  7.05    0.94   -6.14    0.40    0.00   -5.74 6.921E-01

  10.589 29.169  8.04    0.91   -1.53    0.38    0.00   -1.15  0.820
   2.995  0.564  7.09    0.95   -6.03    0.40    0.00   -5.63 7.016E-01

  10.589 29.169  8.02    0.92   -1.44    0.38    0.00   -1.06  0.819
   2.987  0.562  7.12    0.96   -5.93    0.40    0.00   -5.52 7.111E-01

  10.589 29.169  8.00    0.93   -1.36    0.39    0.00   -0.97  0.819
   2.979  0.560  7.16    0.97   -5.83    0.41    0.00   -5.42 7.207E-01

  10.589 29.169  7.98    0.94   -1.27    0.39    0.00   -0.88  0.819
   2.971  0.558  7.20    0.98   -5.72    0.41    0.00   -5.31 7.303E-01

  10.589 29.169  7.96    0.94   -1.19    0.39    0.00   -0.79  0.818
   2.963  0.556  7.23    0.99   -5.62    0.42    0.00   -5.20 7.400E-01

  10.589 29.249  8.71    0.70   -4.06    0.31    0.00   -3.74  0.864
   3.227  0.631  5.98    0.73   -9.12    0.33    0.00   -8.79 4.408E-01

  10.589 29.249  8.69    0.71   -3.97    0.31    0.00   -3.65  0.861
   3.219  0.628  6.02    0.74   -9.02    0.33    0.00   -8.68 4.481E-01

  10.589 29.249  8.67    0.71   -3.87    0.32    0.00   -3.56  0.858
   3.211  0.626  6.06    0.74   -8.90    0.34    0.00   -8.57 4.555E-01

  10.589 29.249  8.65    0.72   -3.80    0.32    0.00   -3.48  0.856
   3.203  0.624  6.09    0.75   -8.81    0.34    0.00   -8.47 4.629E-01

  10.589 29.249  8.63    0.72   -3.72    0.32    0.00   -3.40  0.854
   3.195  0.622  6.13    0.76   -8.71    0.34    0.00   -8.37 4.704E-01

  10.589 29.249  8.61    0.73   -3.64    0.32    0.00   -3.32  0.851
   3.187  0.620  6.17    0.76   -8.61    0.34    0.00   -8.27 4.780E-01

  10.589 29.249  8.58    0.73   -3.55    0.32    0.00   -3.23  0.849
   3.179  0.617  6.20    0.77   -8.51    0.34    0.00   -8.17 4.857E-01

  10.589 29.249  8.56    0.74   -3.47    0.32    0.00   -3.15  0.847
   3.171  0.615  6.24    0.77   -8.40    0.34    0.00   -8.06 4.934E-01

  10.589 29.249  8.54    0.75   -3.39    0.32    0.00   -3.06  0.846
   3.163  0.613  6.28    0.78   -8.30    0.34    0.00   -7.96 5.012E-01

  10.589 29.249  8.52    0.75   -3.30    0.32    0.00   -2.98  0.844
   3.155  0.611  6.31    0.79   -8.20    0.34    0.00   -7.86 5.091E-01

  10.589 29.249  8.50    0.76   -3.22    0.33    0.00   -2.89  0.842
   3.147  0.608  6.35    0.79   -8.10    0.35    0.00   -7.75 5.170E-01

  10.589 29.249  8.48    0.77   -3.14    0.33    0.00   -2.81  0.840
   3.139  0.606  6.39    0.80   -8.00    0.35    0.00   -7.65 5.251E-01

  10.589 29.249  8.45    0.77   -3.05    0.33    0.00   -2.72  0.839
   3.131  0.604  6.42    0.81   -7.90    0.35    0.00   -7.55 5.331E-01

  10.589 29.249  8.43    0.78   -2.96    0.33    0.00   -2.63  0.837
   3.123  0.602  6.46    0.82   -7.79    0.35    0.00   -7.43 5.413E-01

  10.589 29.249  8.41    0.79   -2.89    0.33    0.00   -2.55  0.836
   3.115  0.600  6.50    0.82   -7.69    0.35    0.00   -7.34 5.495E-01

  10.589 29.249  8.39    0.79   -2.80    0.34    0.00   -2.47  0.834
   3.107  0.597  6.53    0.83   -7.59    0.36    0.00   -7.23 5.578E-01

  10.589 29.249  8.37    0.80   -2.72    0.34    0.00   -2.38  0.833
   3.099  0.595  6.57    0.84   -7.49    0.36    0.00   -7.13 5.662E-01

