EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
D2_kin15                                                                
                                                                        
Hall A 2018: 25 cm Deuterium target                                     
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  2);   avgA =   2.000; amuM=  2.013; avgM=  1.875
 targ=TRITIUM; ttarg(rl)=0.00114; twall=0.00445; tbeam=0.00298; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
   3.051  0.716  4.90    0.71  -11.09    0.39    0.00  -10.71 9.007E-02

  10.589 32.515 10.10    0.67   -5.93    0.36    0.00   -5.58  0.924
   3.043  0.713  4.94    0.71  -10.98    0.39    0.00  -10.60 9.228E-02

  10.589 32.515 10.08    0.68   -5.84    0.36    0.00   -5.48  0.923
   3.035  0.711  4.98    0.71  -10.87    0.38    0.00  -10.48 9.453E-02

  10.589 32.515 10.05    0.68   -5.75    0.36    0.00   -5.39  0.923
   3.027  0.708  5.02    0.72  -10.76    0.38    0.00  -10.37 9.681E-02

  10.589 32.515 10.02    0.68   -5.66    0.36    0.00   -5.30  0.922
   3.019  0.706  5.06    0.72  -10.65    0.38    0.00  -10.26 9.913E-02

  10.589 32.515 10.00    0.69   -5.56    0.36    0.00   -5.21  0.921
   3.011  0.703  5.11    0.73  -10.54    0.38    0.00  -10.15 1.015E-01

  10.589 32.515  9.97    0.69   -5.48    0.36    0.00   -5.12  0.919
   3.003  0.700  5.15    0.73  -10.43    0.38    0.00  -10.04 1.039E-01

  10.589 32.515  9.94    0.70   -5.38    0.36    0.00   -5.03  0.918
   2.995  0.698  5.19    0.73  -10.31    0.39    0.00   -9.93 1.063E-01

  10.589 32.515  9.92    0.70   -5.29    0.36    0.00   -4.93  0.918
   2.987  0.695  5.23    0.74  -10.20    0.39    0.00   -9.81 1.088E-01

  10.589 32.515  9.89    0.71   -5.19    0.36    0.00   -4.84  0.917
   2.979  0.692  5.27    0.74  -10.09    0.39    0.00   -9.70 1.113E-01

  10.589 32.515  9.86    0.71   -5.10    0.36    0.00   -4.74  0.916
   2.971  0.690  5.31    0.75   -9.98    0.39    0.00   -9.59 1.138E-01

  10.589 32.515  9.84    0.72   -5.01    0.36    0.00   -4.65  0.915
   2.963  0.687  5.35    0.75   -9.87    0.39    0.00   -9.48 1.164E-01

  10.589 32.515  9.81    0.72   -4.92    0.36    0.00   -4.56  0.915
   2.955  0.685  5.40    0.76   -9.76    0.39    0.00   -9.37 1.190E-01

  10.589 32.595 10.76    0.63   -8.21    0.42    0.00   -7.79  0.984
   3.227  0.779  3.93    0.68  -13.73    0.46    0.00  -13.27 4.777E-02

  10.589 32.595 10.74    0.63   -8.10    0.42    0.00   -7.69  0.979
   3.219  0.776  3.97    0.68  -13.61    0.45    0.00  -13.16 4.919E-02

  10.589 32.595 10.71    0.63   -8.01    0.41    0.00   -7.59  0.976
   3.211  0.774  4.02    0.68  -13.49    0.45    0.00  -13.04 5.064E-02

  10.589 32.595 10.68    0.63   -7.91    0.41    0.00   -7.50  0.971
   3.203  0.771  4.06    0.68  -13.37    0.44    0.00  -12.93 5.213E-02

  10.589 32.595 10.66    0.63   -7.81    0.40    0.00   -7.41  0.968
   3.195  0.768  4.10    0.68  -13.26    0.44    0.00  -12.82 5.364E-02

  10.589 32.595 10.63    0.63   -7.72    0.40    0.00   -7.32  0.963
   3.187  0.765  4.14    0.68  -13.14    0.43    0.00  -12.71 5.519E-02

  10.589 32.595 10.60    0.63   -7.62    0.39    0.00   -7.23  0.961
   3.179  0.763  4.18    0.68  -13.03    0.43    0.00  -12.60 5.676E-02

  10.589 32.595 10.58    0.63   -7.52    0.39    0.00   -7.13  0.959
   3.171  0.760  4.22    0.68  -12.90    0.42    0.00  -12.48 5.837E-02

  10.589 32.595 10.55    0.64   -7.43    0.38    0.00   -7.05  0.954
   3.163  0.757  4.27    0.68  -12.79    0.42    0.00  -12.38 6.001E-02

  10.589 32.595 10.52    0.64   -7.34    0.38    0.00   -6.95  0.950
   3.155  0.754  4.31    0.68  -12.68    0.41    0.00  -12.27 6.169E-02

  10.589 32.595 10.50    0.64   -7.24    0.38    0.00   -6.86  0.949
   3.147  0.752  4.35    0.68  -12.57    0.41    0.00  -12.16 6.339E-02

  10.589 32.595 10.47    0.64   -7.15    0.38    0.00   -6.77  0.946
   3.139  0.749  4.39    0.68  -12.45    0.41    0.00  -12.04 6.513E-02

  10.589 32.595 10.44    0.64   -7.05    0.37    0.00   -6.68  0.945
   3.131  0.746  4.43    0.68  -12.34    0.41    0.00  -11.93 6.690E-02

  10.589 32.595 10.42    0.64   -6.96    0.37    0.00   -6.59  0.943
   3.123  0.744  4.47    0.68  -12.22    0.40    0.00  -11.82 6.871E-02

  10.589 32.595 10.39    0.64   -6.86    0.37    0.00   -6.50  0.939
   3.115  0.741  4.52    0.68  -12.11    0.40    0.00  -11.71 7.054E-02

  10.589 32.595 10.36    0.65   -6.77    0.37    0.00   -6.40  0.937
   3.107  0.738  4.56    0.69  -12.00    0.40    0.00  -11.60 7.241E-02

  10.589 32.595 10.34    0.65   -6.67    0.37    0.00   -6.31  0.936
   3.099  0.735  4.60    0.69  -11.88    0.40    0.00  -11.48 7.432E-02

  10.589 32.595 10.31    0.65   -6.58    0.36    0.00   -6.22  0.934
   3.091  0.733  4.64    0.69  -11.77    0.39    0.00  -11.37 7.626E-02

  10.589 32.595 10.28    0.65   -6.49    0.36    0.00   -6.13  0.933
   3.083  0.730  4.68    0.69  -11.65    0.39    0.00  -11.26 7.823E-02

  10.589 32.595 10.26    0.66   -6.40    0.36    0.00   -6.04  0.931
   3.075  0.727  4.72    0.70  -11.55    0.39    0.00  -11.15 8.024E-02

  10.589 32.595 10.23    0.66   -6.31    0.36    0.00   -5.95  0.930
   3.067  0.725  4.77    0.70  -11.43    0.39    0.00  -11.04 8.229E-02

  10.589 32.595 10.20    0.66   -6.21    0.36    0.00   -5.85  0.929
   3.059  0.722  4.81    0.70  -11.32    0.39    0.00  -10.93 8.437E-02

  10.589 32.595 10.18    0.67   -6.12    0.36    0.00   -5.76  0.927
   3.051  0.719  4.85    0.71  -11.21    0.39    0.00  -10.82 8.648E-02

  10.589 32.595 10.15    0.67   -6.03    0.36    0.00   -5.67  0.926
   3.043  0.717  4.89    0.71  -11.10    0.39    0.00  -10.71 8.863E-02

  10.589 32.595 10.12    0.67   -5.94    0.36    0.00   -5.58  0.925
   3.035  0.714  4.93    0.71  -10.99    0.39    0.00  -10.60 9.082E-02

  10.589 32.595 10.10    0.68   -5.84    0.36    0.00   -5.49  0.923
   3.027  0.712  4.97    0.72  -10.87    0.39    0.00  -10.49 9.304E-02

  10.589 32.595 10.07    0.68   -5.75    0.36    0.00   -5.39  0.923
   3.019  0.709  5.02    0.72  -10.76    0.39    0.00  -10.37 9.530E-02

  10.589 32.595 10.04    0.69   -5.66    0.36    0.00   -5.30  0.922
   3.011  0.706  5.06    0.72  -10.65    0.39    0.00  -10.26 9.759E-02

  10.589 32.595 10.02    0.69   -5.57    0.36    0.00   -5.21  0.921
   3.003  0.704  5.10    0.73  -10.54    0.39    0.00  -10.15 9.992E-02

  10.589 32.595  9.99    0.69   -5.48    0.36    0.00   -5.12  0.920
   2.995  0.701  5.14    0.73  -10.43    0.39    0.00  -10.04 1.023E-01

  10.589 32.595  9.96    0.70   -5.39    0.36    0.00   -5.03  0.918
   2.987  0.698  5.18    0.74  -10.32    0.39    0.00   -9.93 1.047E-01

  10.589 32.595  9.94    0.70   -5.29    0.36    0.00   -4.93  0.918
   2.979  0.696  5.22    0.74  -10.20    0.39    0.00   -9.81 1.071E-01

  10.589 32.595  9.91    0.71   -5.20    0.36    0.00   -4.84  0.917
   2.971  0.693  5.27    0.75  -10.09    0.39    0.00   -9.70 1.096E-01

  10.589 32.595  9.88    0.71   -5.11    0.36    0.00   -4.74  0.916
   2.963  0.691  5.31    0.75   -9.98    0.39    0.00   -9.59 1.121E-01

  10.589 32.595  9.86    0.72   -5.01    0.36    0.00   -4.65  0.915
   2.955  0.688  5.35    0.76   -9.87    0.39    0.00   -9.48 1.147E-01

  10.589 32.675 10.82    0.64   -8.32    0.43    0.00   -7.89  0.990
   3.227  0.783  3.88    0.69  -13.86    0.47    0.00  -13.39 4.548E-02

  10.589 32.675 10.79    0.64   -8.22    0.42    0.00   -7.79  0.986
   3.219  0.780  3.92    0.68  -13.74    0.46    0.00  -13.28 4.685E-02

  10.589 32.675 10.76    0.64   -8.12    0.42    0.00   -7.70  0.979
   3.211  0.777  3.96    0.68  -13.63    0.45    0.00  -13.17 4.826E-02

  10.589 32.675 10.73    0.64   -8.02    0.41    0.00   -7.61  0.976
   3.203  0.775  4.01    0.68  -13.50    0.45    0.00  -13.05 4.969E-02

  10.589 32.675 10.71    0.64   -7.92    0.41    0.00   -7.51  0.972
   3.195  0.772  4.05    0.68  -13.38    0.44    0.00  -12.94 5.115E-02

  10.589 32.675 10.68    0.64   -7.82    0.40    0.00   -7.42  0.969
   3.187  0.769  4.09    0.68  -13.27    0.44    0.00  -12.83 5.265E-02

  10.589 32.675 10.65    0.64   -7.73    0.40    0.00   -7.33  0.963
   3.179  0.766  4.13    0.68  -13.15    0.43    0.00  -12.72 5.417E-02

  10.589 32.675 10.63    0.64   -7.63    0.39    0.00   -7.24  0.961
   3.171  0.763  4.17    0.68  -13.03    0.43    0.00  -12.60 5.573E-02

  10.589 32.675 10.60    0.64   -7.52    0.39    0.00   -7.13  0.959
   3.163  0.761  4.21    0.68  -12.91    0.42    0.00  -12.48 5.732E-02

  10.589 32.675 10.57    0.64   -7.44    0.39    0.00   -7.05  0.954
   3.155  0.758  4.26    0.68  -12.80    0.42    0.00  -12.38 5.894E-02

  10.589 32.675 10.55    0.64   -7.34    0.38    0.00   -6.96  0.951
   3.147  0.755  4.30    0.68  -12.69    0.42    0.00  -12.27 6.059E-02

  10.589 32.675 10.52    0.64   -7.25    0.38    0.00   -6.87  0.950
   3.139  0.753  4.34    0.68  -12.57    0.41    0.00  -12.16 6.228E-02

  10.589 32.675 10.49    0.64   -7.15    0.38    0.00   -6.77  0.947
   3.131  0.750  4.38    0.68  -12.46    0.41    0.00  -12.05 6.399E-02

  10.589 32.675 10.47    0.64   -7.06    0.38    0.00   -6.68  0.946
   3.123  0.747  4.42    0.68  -12.34    0.41    0.00  -11.94 6.574E-02

  10.589 32.675 10.44    0.64   -6.97    0.37    0.00   -6.59  0.943
   3.115  0.744  4.47    0.68  -12.23    0.40    0.00  -11.82 6.752E-02

  10.589 32.675 10.41    0.65   -6.87    0.37    0.00   -6.50  0.940
   3.107  0.742  4.51    0.69  -12.11    0.40    0.00  -11.71 6.934E-02

  10.589 32.675 10.39    0.65   -6.78    0.37    0.00   -6.41  0.938
   3.099  0.739  4.55    0.69  -12.00    0.40    0.00  -11.60 7.119E-02

  10.589 32.675 10.36    0.65   -6.68    0.37    0.00   -6.31  0.937
   3.091  0.736  4.59    0.69  -11.88    0.40    0.00  -11.48 7.307E-02

  10.589 32.675 10.33    0.65   -6.59    0.37    0.00   -6.22  0.935
   3.083  0.734  4.63    0.69  -11.77    0.40    0.00  -11.38 7.499E-02

  10.589 32.675 10.31    0.66   -6.49    0.36    0.00   -6.13  0.933
   3.075  0.731  4.67    0.70  -11.66    0.39    0.00  -11.26 7.694E-02

  10.589 32.675 10.28    0.66   -6.40    0.36    0.00   -6.04  0.931
   3.067  0.728  4.72    0.70  -11.55    0.39    0.00  -11.16 7.893E-02

  10.589 32.675 10.25    0.66   -6.31    0.36    0.00   -5.95  0.930
   3.059  0.726  4.76    0.70  -11.44    0.39    0.00  -11.04 8.095E-02

  10.589 32.675 10.23    0.67   -6.22    0.36    0.00   -5.86  0.929
   3.051  0.723  4.80    0.70  -11.32    0.39    0.00  -10.93 8.300E-02

  10.589 32.675 10.20    0.67   -6.13    0.36    0.00   -5.77  0.927
   3.043  0.720  4.84    0.71  -11.21    0.39    0.00  -10.82 8.509E-02

  10.589 32.675 10.17    0.67   -6.03    0.36    0.00   -5.67  0.926
   3.035  0.718  4.88    0.71  -11.10    0.39    0.00  -10.71 8.722E-02

  10.589 32.675 10.15    0.68   -5.94    0.36    0.00   -5.58  0.925
   3.027  0.715  4.93    0.71  -10.99    0.39    0.00  -10.60 8.938E-02

  10.589 32.675 10.12    0.68   -5.85    0.36    0.00   -5.49  0.923
   3.019  0.712  4.97    0.72  -10.87    0.39    0.00  -10.49 9.158E-02

  10.589 32.675 10.09    0.68   -5.75    0.36    0.00   -5.39  0.923
   3.011  0.710  5.01    0.72  -10.76    0.39    0.00  -10.37 9.382E-02

  10.589 32.675 10.06    0.69   -5.66    0.36    0.00   -5.30  0.921
   3.003  0.707  5.05    0.73  -10.65    0.39    0.00  -10.26 9.609E-02

  10.589 32.675 10.04    0.69   -5.57    0.36    0.00   -5.21  0.920
   2.995  0.704  5.09    0.73  -10.53    0.39    0.00  -10.15 9.839E-02

  10.589 32.675 10.01    0.70   -5.48    0.36    0.00   -5.12  0.920
   2.987  0.702  5.13    0.74  -10.43    0.39    0.00  -10.04 1.007E-01

  10.589 32.675  9.98    0.70   -5.39    0.36    0.00   -5.03  0.918
   2.979  0.699  5.18    0.74  -10.32    0.39    0.00   -9.93 1.031E-01

  10.589 32.675  9.96    0.71   -5.29    0.36    0.00   -4.93  0.919
   2.971  0.697  5.22    0.74  -10.19    0.39    0.00   -9.81 1.055E-01

  10.589 32.675  9.93    0.71   -5.20    0.36    0.00   -4.84  0.917
   2.963  0.694  5.26    0.75  -10.08    0.39    0.00   -9.69 1.080E-01

  10.589 32.675  9.90    0.72   -5.11    0.36    0.00   -4.74  0.916
   2.955  0.691  5.30    0.75   -9.98    0.39    0.00   -9.58 1.105E-01

  10.589 32.755 10.87    0.64   -8.43    0.44    0.00   -7.99  0.997
   3.227  0.787  3.83    0.69  -14.00    0.48    0.00  -13.52 4.328E-02

  10.589 32.755 10.84    0.64   -8.33    0.43    0.00   -7.90  0.991
   3.219  0.784  3.87    0.69  -13.87    0.47    0.00  -13.40 4.461E-02

  10.589 32.755 10.81    0.64   -8.23    0.43    0.00   -7.80  0.987
   3.211  0.781  3.91    0.69  -13.75    0.46    0.00  -13.29 4.596E-02

  10.589 32.755 10.79    0.64   -8.13    0.42    0.00   -7.71  0.980
   3.203  0.778  3.95    0.68  -13.64    0.46    0.00  -13.18 4.735E-02

  10.589 32.755 10.76    0.64   -8.03    0.42    0.00   -7.62  0.977
   3.195  0.775  4.00    0.68  -13.51    0.45    0.00  -13.06 4.876E-02

  10.589 32.755 10.73    0.64   -7.93    0.41    0.00   -7.52  0.973
   3.187  0.773  4.04    0.68  -13.39    0.45    0.00  -12.95 5.021E-02

  10.589 32.755 10.71    0.64   -7.83    0.40    0.00   -7.42  0.968
   3.179  0.770  4.08    0.68  -13.27    0.44    0.00  -12.83 5.168E-02

  10.589 32.755 10.68    0.64   -7.74    0.40    0.00   -7.33  0.966
   3.171  0.767  4.12    0.68  -13.16    0.44    0.00  -12.72 5.319E-02

  10.589 32.755 10.65    0.64   -7.64    0.40    0.00   -7.24  0.961
   3.163  0.764  4.16    0.68  -13.04    0.43    0.00  -12.61 5.472E-02

  10.589 32.755 10.62    0.64   -7.53    0.39    0.00   -7.14  0.960
   3.155  0.762  4.21    0.68  -12.91    0.43    0.00  -12.49 5.629E-02

  10.589 32.755 10.60    0.64   -7.45    0.39    0.00   -7.06  0.955
   3.147  0.759  4.25    0.68  -12.81    0.42    0.00  -12.39 5.789E-02

  10.589 32.755 10.57    0.64   -7.35    0.39    0.00   -6.97  0.952
   3.139  0.756  4.29    0.68  -12.70    0.42    0.00  -12.28 5.952E-02

  10.589 32.755 10.54    0.64   -7.26    0.38    0.00   -6.87  0.950
   3.131  0.753  4.33    0.68  -12.58    0.41    0.00  -12.16 6.119E-02

  10.589 32.755 10.52    0.64   -7.16    0.38    0.00   -6.78  0.947
   3.123  0.751  4.37    0.68  -12.46    0.41    0.00  -12.05 6.288E-02

  10.589 32.755 10.49    0.65   -7.07    0.38    0.00   -6.69  0.945
   3.115  0.748  4.42    0.69  -12.35    0.41    0.00  -11.94 6.461E-02

  10.589 32.755 10.46    0.65   -6.97    0.38    0.00   -6.60  0.944
   3.107  0.745  4.46    0.69  -12.23    0.41    0.00  -11.83 6.637E-02

  10.589 32.755 10.44    0.65   -6.88    0.37    0.00   -6.50  0.940
   3.099  0.742  4.50    0.69  -12.12    0.40    0.00  -11.71 6.817E-02

  10.589 32.755 10.41    0.65   -6.78    0.37    0.00   -6.41  0.938
   3.091  0.740  4.54    0.69  -12.01    0.40    0.00  -11.60 6.999E-02

  10.589 32.755 10.38    0.65   -6.68    0.37    0.00   -6.31  0.937
   3.083  0.737  4.58    0.69  -11.88    0.40    0.00  -11.49 7.185E-02

  10.589 32.755 10.36    0.66   -6.59    0.37    0.00   -6.22  0.935
   3.075  0.734  4.63    0.70  -11.77    0.40    0.00  -11.37 7.375E-02

  10.589 32.755 10.33    0.66   -6.50    0.37    0.00   -6.13  0.934
   3.067  0.732  4.67    0.70  -11.66    0.40    0.00  -11.27 7.568E-02

  10.589 32.755 10.30    0.66   -6.41    0.36    0.00   -6.04  0.932
   3.059  0.729  4.71    0.70  -11.55    0.39    0.00  -11.16 7.764E-02

  10.589 32.755 10.27    0.66   -6.32    0.36    0.00   -5.95  0.930
   3.051  0.726  4.75    0.70  -11.44    0.39    0.00  -11.04 7.964E-02

  10.589 32.755 10.25    0.67   -6.22    0.36    0.00   -5.86  0.929
   3.043  0.724  4.79    0.71  -11.33    0.39    0.00  -10.93 8.167E-02

  10.589 32.755 10.22    0.67   -6.13    0.36    0.00   -5.77  0.927
   3.035  0.721  4.84    0.71  -11.21    0.39    0.00  -10.82 8.374E-02

  10.589 32.755 10.19    0.67   -6.04    0.36    0.00   -5.67  0.926
   3.027  0.718  4.88    0.71  -11.10    0.39    0.00  -10.71 8.585E-02

  10.589 32.755 10.17    0.68   -5.95    0.36    0.00   -5.58  0.925
   3.019  0.716  4.92    0.72  -10.99    0.39    0.00  -10.60 8.798E-02

  10.589 32.755 10.14    0.68   -5.85    0.36    0.00   -5.49  0.924
   3.011  0.713  4.96    0.72  -10.88    0.39    0.00  -10.49 9.016E-02

  10.589 32.755 10.11    0.69   -5.76    0.36    0.00   -5.40  0.923
   3.003  0.710  5.00    0.72  -10.76    0.39    0.00  -10.37 9.237E-02

  10.589 32.755 10.09    0.69   -5.67    0.36    0.00   -5.30  0.923
   2.995  0.708  5.05    0.73  -10.65    0.39    0.00  -10.26 9.462E-02

  10.589 32.755 10.06    0.69   -5.57    0.36    0.00   -5.21  0.921
   2.987  0.705  5.09    0.73  -10.54    0.39    0.00  -10.15 9.690E-02

  10.589 32.755 10.03    0.70   -5.48    0.36    0.00   -5.12  0.920
   2.979  0.702  5.13    0.74  -10.43    0.39    0.00  -10.04 9.922E-02

  10.589 32.755 10.00    0.70   -5.39    0.36    0.00   -5.03  0.918
   2.971  0.700  5.17    0.74  -10.32    0.39    0.00   -9.93 1.016E-01

  10.589 32.755  9.98    0.71   -5.29    0.36    0.00   -4.93  0.918
   2.963  0.697  5.21    0.75  -10.19    0.39    0.00   -9.80 1.040E-01

  10.589 32.755  9.95    0.71   -5.20    0.36    0.00   -4.84  0.917
   2.955  0.695  5.26    0.75  -10.08    0.39    0.00   -9.69 1.064E-01

  10.589 32.835 10.92    0.65   -8.55    0.45    0.00   -8.10  1.002
   3.227  0.790  3.78    0.70  -14.13    0.49    0.00  -13.64 4.118E-02

  10.589 32.835 10.89    0.64   -8.44    0.44    0.00   -8.00  0.997
   3.219  0.788  3.82    0.69  -14.01    0.48    0.00  -13.53 4.245E-02

  10.589 32.835 10.86    0.64   -8.34    0.44    0.00   -7.90  0.992
   3.211  0.785  3.86    0.69  -13.88    0.47    0.00  -13.41 4.376E-02

  10.589 32.835 10.84    0.64   -8.24    0.43    0.00   -7.81  0.987
   3.203  0.782  3.90    0.69  -13.76    0.47    0.00  -13.30 4.510E-02

  10.589 32.835 10.81    0.64   -8.14    0.42    0.00   -7.72  0.983
   3.195  0.779  3.95    0.69  -13.64    0.46    0.00  -13.18 4.646E-02

  10.589 32.835 10.78    0.64   -8.04    0.42    0.00   -7.62  0.977
   3.187  0.776  3.99    0.69  -13.52    0.45    0.00  -13.07 4.786E-02

  10.589 32.835 10.76    0.64   -7.94    0.41    0.00   -7.53  0.974
   3.179  0.774  4.03    0.69  -13.40    0.45    0.00  -12.95 4.928E-02

  10.589 32.835 10.73    0.64   -7.83    0.41    0.00   -7.43  0.970
   3.171  0.771  4.07    0.68  -13.27    0.44    0.00  -12.83 5.074E-02

  10.589 32.835 10.70    0.64   -7.74    0.40    0.00   -7.34  0.967
   3.163  0.768  4.11    0.68  -13.17    0.44    0.00  -12.73 5.223E-02

  10.589 32.835 10.68    0.64   -7.65    0.40    0.00   -7.25  0.963
   3.155  0.765  4.16    0.68  -13.05    0.43    0.00  -12.62 5.374E-02

  10.589 32.835 10.65    0.64   -7.54    0.39    0.00   -7.15  0.959
   3.147  0.762  4.20    0.68  -12.92    0.43    0.00  -12.49 5.529E-02

  10.589 32.835 10.62    0.64   -7.46    0.39    0.00   -7.07  0.956
   3.139  0.760  4.24    0.68  -12.82    0.42    0.00  -12.39 5.687E-02

  10.589 32.835 10.59    0.64   -7.36    0.39    0.00   -6.97  0.952
   3.131  0.757  4.28    0.68  -12.70    0.42    0.00  -12.28 5.848E-02

  10.589 32.835 10.57    0.64   -7.27    0.38    0.00   -6.88  0.950
   3.123  0.754  4.32    0.69  -12.59    0.42    0.00  -12.17 6.012E-02

  10.589 32.835 10.54    0.65   -7.17    0.38    0.00   -6.79  0.948
   3.115  0.751  4.37    0.69  -12.47    0.41    0.00  -12.05 6.180E-02

  10.589 32.835 10.51    0.65   -7.07    0.38    0.00   -6.69  0.946
   3.107  0.749  4.41    0.69  -12.35    0.41    0.00  -11.94 6.351E-02

  10.589 32.835 10.49    0.65   -6.98    0.38    0.00   -6.60  0.944
   3.099  0.746  4.45    0.69  -12.24    0.41    0.00  -11.83 6.525E-02

  10.589 32.835 10.46    0.65   -6.88    0.37    0.00   -6.51  0.941
   3.091  0.743  4.49    0.69  -12.12    0.41    0.00  -11.72 6.702E-02

  10.589 32.835 10.43    0.65   -6.79    0.37    0.00   -6.42  0.938
   3.083  0.741  4.53    0.69  -12.01    0.40    0.00  -11.61 6.883E-02

  10.589 32.835 10.40    0.66   -6.69    0.37    0.00   -6.32  0.937
   3.075  0.738  4.58    0.70  -11.89    0.40    0.00  -11.49 7.067E-02

  10.589 32.835 10.38    0.66   -6.59    0.37    0.00   -6.22  0.936
   3.067  0.735  4.62    0.70  -11.77    0.40    0.00  -11.37 7.254E-02

  10.589 32.835 10.35    0.66   -6.51    0.37    0.00   -6.14  0.934
   3.059  0.732  4.66    0.70  -11.67    0.40    0.00  -11.27 7.445E-02

  10.589 32.835 10.32    0.66   -6.41    0.37    0.00   -6.05  0.933
   3.051  0.730  4.70    0.70  -11.55    0.40    0.00  -11.16 7.639E-02

  10.589 32.835 10.30    0.67   -6.32    0.37    0.00   -5.95  0.931
   3.043  0.727  4.74    0.71  -11.44    0.40    0.00  -11.04 7.836E-02

  10.589 32.835 10.27    0.67   -6.23    0.36    0.00   -5.86  0.929
   3.035  0.724  4.79    0.71  -11.33    0.39    0.00  -10.94 8.038E-02

  10.589 32.835 10.24    0.67   -6.13    0.36    0.00   -5.77  0.927
   3.027  0.722  4.83    0.71  -11.21    0.39    0.00  -10.82 8.242E-02

  10.589 32.835 10.21    0.68   -6.04    0.36    0.00   -5.68  0.926
   3.019  0.719  4.87    0.72  -11.10    0.39    0.00  -10.71 8.450E-02

  10.589 32.835 10.19    0.68   -5.94    0.36    0.00   -5.58  0.926
   3.011  0.716  4.91    0.72  -10.98    0.39    0.00  -10.59 8.662E-02

  10.589 32.835 10.16    0.68   -5.86    0.36    0.00   -5.49  0.925
   3.003  0.714  4.96    0.72  -10.88    0.39    0.00  -10.48 8.877E-02

  10.589 32.835 10.13    0.69   -5.76    0.36    0.00   -5.40  0.923
   2.995  0.711  5.00    0.73  -10.76    0.39    0.00  -10.37 9.096E-02

  10.589 32.835 10.11    0.69   -5.67    0.36    0.00   -5.30  0.923
   2.987  0.708  5.04    0.73  -10.65    0.39    0.00  -10.26 9.318E-02

  10.589 32.835 10.08    0.70   -5.57    0.36    0.00   -5.21  0.921
   2.979  0.706  5.08    0.74  -10.53    0.39    0.00  -10.14 9.544E-02

  10.589 32.835 10.05    0.70   -5.49    0.36    0.00   -5.13  0.920
   2.971  0.703  5.12    0.74  -10.43    0.39    0.00  -10.04 9.774E-02

  10.589 32.835 10.03    0.71   -5.39    0.36    0.00   -5.03  0.918
   2.963  0.701  5.17    0.75  -10.32    0.39    0.00   -9.93 1.001E-01

  10.589 32.835 10.00    0.71   -5.29    0.36    0.00   -4.93  0.918
   2.955  0.698  5.21    0.75  -10.19    0.39    0.00   -9.80 1.024E-01

  10.589 32.915 10.97    0.65   -8.66    0.46    0.00   -8.20  1.011
   3.227  0.794  3.73    0.70  -14.27    0.50    0.00  -13.77 3.915E-02

  10.589 32.915 10.94    0.65   -8.56    0.45    0.00   -8.10  1.004
   3.219  0.791  3.77    0.70  -14.14    0.49    0.00  -13.65 4.039E-02

  10.589 32.915 10.92    0.65   -8.46    0.45    0.00   -8.01  0.997
   3.211  0.788  3.81    0.70  -14.02    0.48    0.00  -13.54 4.165E-02

  10.589 32.915 10.89    0.65   -8.35    0.44    0.00   -7.91  0.993
   3.203  0.786  3.85    0.69  -13.90    0.48    0.00  -13.42 4.294E-02

  10.589 32.915 10.86    0.64   -8.25    0.43    0.00   -7.82  0.989
   3.195  0.783  3.89    0.69  -13.77    0.47    0.00  -13.30 4.425E-02

  10.589 32.915 10.83    0.64   -8.15    0.43    0.00   -7.73  0.984
   3.187  0.780  3.94    0.69  -13.65    0.46    0.00  -13.19 4.560E-02

  10.589 32.915 10.81    0.64   -8.05    0.42    0.00   -7.63  0.978
   3.179  0.777  3.98    0.69  -13.53    0.46    0.00  -13.07 4.698E-02

  10.589 32.915 10.78    0.64   -7.95    0.41    0.00   -7.54  0.974
   3.171  0.774  4.02    0.69  -13.41    0.45    0.00  -12.96 4.839E-02

  10.589 32.915 10.75    0.64   -7.85    0.41    0.00   -7.44  0.972
   3.163  0.772  4.06    0.69  -13.29    0.45    0.00  -12.84 4.982E-02

  10.589 32.915 10.73    0.64   -7.75    0.41    0.00   -7.35  0.967
   3.155  0.769  4.11    0.69  -13.17    0.44    0.00  -12.73 5.129E-02

  10.589 32.915 10.70    0.64   -7.66    0.40    0.00   -7.26  0.962
   3.147  0.766  4.15    0.69  -13.06    0.43    0.00  -12.62 5.279E-02

  10.589 32.915 10.67    0.64   -7.56    0.40    0.00   -7.16  0.960
   3.139  0.763  4.19    0.69  -12.94    0.43    0.00  -12.51 5.432E-02

  10.589 32.915 10.64    0.64   -7.46    0.39    0.00   -7.07  0.957
   3.131  0.761  4.23    0.69  -12.82    0.43    0.00  -12.39 5.588E-02

  10.589 32.915 10.62    0.65   -7.37    0.39    0.00   -6.98  0.954
   3.123  0.758  4.27    0.69  -12.71    0.42    0.00  -12.28 5.747E-02

  10.589 32.915 10.59    0.65   -7.27    0.39    0.00   -6.89  0.951
