!iexp    x       qsq      rat     drat(frac)  norm(frac)
  8.  0.7875    3.361    1.0382    0.0485    0.0100
  8.  0.7955    3.379    0.9834    0.0488    0.0100
  8.  0.8115    3.417    1.0988    0.0510    0.0100
  8.  0.8195    3.436    0.9593    0.0511    0.0100
  8.  0.8275    3.455    0.9008    0.0512    0.0100
  8.  0.8360    3.474    0.8821    0.0514    0.0100
  8.  0.8445    3.493    0.7800    0.0515    0.0100
  8.  0.8530    3.512    0.7733    0.0520    0.0100
  8.  0.8615    3.531    0.7065    0.0524    0.0100
  8.  0.8700    3.550    0.8529    0.0531    0.0100
  8.  0.8785    3.569    1.0057    0.0854    0.0100
  8.  0.8875    3.588    1.4291    0.0862    0.0100
  8.  0.8960    3.607    1.3388    0.0872    0.0100
  8.  0.9050    3.626    1.8311    0.0885    0.0100
  8.  0.9140    3.644    2.5673    0.0901    0.0100
  8.  0.9230    3.663    4.6535    0.0925    0.0100
  8.  0.4590    2.635    0.8214    0.0545    0.0100
  8.  0.4650    2.662    0.8038    0.0549    0.0100
  8.  0.4710    2.689    0.7500    0.0551    0.0100
  8.  0.4775    2.716    0.7546    0.0554    0.0100
  8.  0.4840    2.743    0.7548    0.0555    0.0100
  8.  0.4900    2.769    0.7647    0.0530    0.0100
  8.  0.4965    2.796    0.7374    0.0504    0.0100
  8.  0.5030    2.822    0.7484    0.0505    0.0100
  8.  0.5095    2.849    0.7462    0.0504    0.0100
  8.  0.5160    2.875    0.7369    0.0505    0.0100
  8.  0.5225    2.902    0.7736    0.0505    0.0100
  8.  0.5290    2.929    0.7659    0.0504    0.0100
  8.  0.5360    2.956    0.7718    0.0507    0.0100
  8.  0.5425    2.982    0.7194    0.0538    0.0100
  8.  0.5490    3.010    0.7699    0.0539    0.0100
  8.  0.5560    3.036    0.8366    0.0540    0.0100
  8.  0.5630    3.064    0.7760    0.0540    0.0100
  8.  0.5700    3.090    0.8102    0.0542    0.0100
  8.  0.5770    3.116    0.7515    0.0544    0.0100
  8.  0.5840    3.144    0.7410    0.0543    0.0100
  8.  0.5910    3.171    0.7463    0.0548    0.0100
  8.  0.5980    3.197    0.7677    0.0550    0.0100
  8.  0.6050    3.224    0.6406    0.0549    0.0100
  8.  0.6120    3.251    0.6064    0.0552    0.0100
  8.  0.6190    3.278    0.6606    0.0557    0.0100
  8.  0.6265    3.304    0.6971    0.0561    0.0100
  8.  0.6340    3.330    0.6685    0.0564    0.0100
  8.  0.6410    3.357    0.7057    0.0567    0.0100
  8.  0.6490    3.385    0.7046    0.0568    0.0100
  8.  0.6560    3.411    0.7840    0.0574    0.0100
  8.  0.6710    3.465    0.7396    0.0491    0.0100
  8.  0.6790    3.491    0.7398    0.0491    0.0100
  8.  0.6865    3.518    0.7893    0.0493    0.0100
  8.  0.6945    3.545    0.7768    0.0492    0.0100
  8.  0.7020    3.571    0.7677    0.0494    0.0100
  8.  0.7100    3.599    0.7186    0.0494    0.0100
  8.  0.7180    3.625    0.7000    0.0494    0.0100
  8.  0.7260    3.651    0.5922    0.0495    0.0100
  8.  0.7340    3.679    0.5468    0.0499    0.0100
  8.  0.7420    3.706    0.5004    0.0516    0.0100
  8.  0.7505    3.732    0.5413    0.0515    0.0100
  8.  0.7590    3.759    0.5760    0.0519    0.0100
  8.  0.7670    3.786    0.7066    0.0521    0.0100
  8.  0.7755    3.812    0.6829    0.0523    0.0100
  8.  0.7840    3.839    0.7607    0.0527    0.0100
  8.  0.7925    3.866    0.8160    0.0532    0.0100
  8.  0.8010    3.892    0.7940    0.0535    0.0100
  8.  0.8095    3.919    0.8879    0.0541    0.0100
  8.  0.8180    3.946    0.8969    0.0544    0.0100
  8.  0.8270    3.973    0.9273    0.0554    0.0100
  8.  0.8360    3.999    1.0980    0.0558    0.0100
  8.  0.8445    4.026    1.0142    0.0568    0.0100
  8.  0.8535    4.053    0.9544    0.0573    0.0100
  8.  0.8630    4.080    0.9650    0.0580    0.0100
  8.  0.8720    4.106    0.8611    0.0597    0.0100
  8.  0.8810    4.133    0.8513    0.0603    0.0100
  8.  0.8900    4.160    1.0352    0.0900    0.0100
  8.  0.8995    4.187    1.1711    0.0911    0.0100
  8.  0.9090    4.213    1.3268    0.0929    0.0100
  8.  0.9185    4.240    1.7338    0.0951    0.0100
  8.  0.9280    4.267    2.3810    0.0965    0.0100
  8.  0.9380    4.294   29.5137    0.0982    0.0100
  9.  0.0700    8.800    0.9758    0.0146    0.0100
  9.  0.0700   10.300    0.9835    0.0227    0.0100
  9.  0.0700   17.000    0.9541    0.0183    0.0100
  9.  0.0700   19.000    0.9176    0.0182    0.0100
  9.  0.1000   10.300    0.9363    0.0102    0.0100
  9.  0.1000   11.800    0.9490    0.0173    0.0100
  9.  0.1000   13.300    0.9272    0.0185    0.0100
  9.  0.1000   19.000    0.9179    0.0141    0.0100
  9.  0.1000   21.500    0.9356    0.0111    0.0100
  9.  0.1000   24.500    0.9054    0.0117    0.0100
  9.  0.1000   32.500    0.9454    0.0196    0.0100
  9.  0.1000   37.500    0.9284    0.0221    0.0100
  9.  0.1400   11.800    0.8919    0.0123    0.0100
  9.  0.1400   13.300    0.9342    0.0136    0.0100
  9.  0.1400   15.000    0.9095    0.0133    0.0100
  9.  0.1400   17.000    0.9075    0.0229    0.0100
  9.  0.1400   19.000    0.9504    0.0262    0.0100
  9.  0.1400   21.500    0.9020    0.0130    0.0100
  9.  0.1400   24.500    0.9124    0.0136    0.0100
  9.  0.1400   28.000    0.8891    0.0130    0.0100
  9.  0.1400   32.500    0.8889    0.0131    0.0100
  9.  0.1400   37.500    0.8994    0.0238    0.0100
  9.  0.1400   43.000    0.8968    0.0236    0.0100
  9.  0.1400   49.500    0.9321    0.0256    0.0100
  9.  0.1400   57.000    0.8640    0.0289    0.0100
  9.  0.1800   11.800    0.8813    0.0150    0.0100
  9.  0.1800   13.300    0.8841    0.0158    0.0100
  9.  0.1800   15.000    0.8574    0.0151    0.0100
  9.  0.1800   17.000    0.8833    0.0169    0.0100
  9.  0.1800   19.000    0.9132    0.0295    0.0100
  9.  0.1800   21.500    0.8670    0.0136    0.0100
  9.  0.1800   24.500    0.8603    0.0143    0.0100
  9.  0.1800   28.000    0.8644    0.0153    0.0100
  9.  0.1800   32.500    0.8938    0.0112    0.0100
  9.  0.1800   37.500    0.8815    0.0109    0.0100
  9.  0.1800   43.000    0.8761    0.0107    0.0100
  9.  0.1800   49.500    0.9446    0.0291    0.0100
  9.  0.1800   57.000    0.8604    0.0186    0.0100
  9.  0.1800   65.500    0.8848    0.0203    0.0100
  9.  0.2250   11.800    0.8386    0.0156    0.0100
  9.  0.2250   13.300    0.8635    0.0165    0.0100
  9.  0.2250   15.000    0.8549    0.0155    0.0100
  9.  0.2250   17.000    0.8486    0.0169    0.0100
  9.  0.2250   19.000    0.8660    0.0187    0.0100
  9.  0.2250   21.500    0.8654    0.0177    0.0100
  9.  0.2250   24.500    0.8483    0.0175    0.0100
  9.  0.2250   28.000    0.8609    0.0115    0.0100
  9.  0.2250   32.500    0.8228    0.0125    0.0100
  9.  0.2250   37.500    0.8638    0.0109    0.0100
  9.  0.2250   43.000    0.8634    0.0105    0.0100
  9.  0.2250   49.500    0.8599    0.0106    0.0100
  9.  0.2250   57.000    0.8148    0.0116    0.0100
  9.  0.2250   65.500    0.8133    0.0196    0.0100
  9.  0.2250   75.000    0.8436    0.0218    0.0100
  9.  0.2250   86.000    0.8325    0.0232    0.0100
  9.  0.2750   13.300    0.8743    0.0206    0.0100
  9.  0.2750   15.000    0.8252    0.0183    0.0100
  9.  0.2750   17.000    0.8096    0.0192    0.0100
  9.  0.2750   19.000    0.8293    0.0210    0.0100
  9.  0.2750   21.500    0.8019    0.0189    0.0100
  9.  0.2750   24.500    0.8445    0.0162    0.0100
  9.  0.2750   28.000    0.8473    0.0121    0.0100
  9.  0.2750   32.500    0.8392    0.0116    0.0100
  9.  0.2750   37.500    0.8093    0.0106    0.0100
  9.  0.2750   43.000    0.8334    0.0112    0.0100
  9.  0.2750   49.500    0.8397    0.0123    0.0100
  9.  0.2750   57.000    0.8059    0.0117    0.0100
  9.  0.2750   65.500    0.8549    0.0143    0.0100
  9.  0.2750   75.000    0.7926    0.0150    0.0100
  9.  0.2750   86.000    0.8284    0.0257    0.0100
  9.  0.2750   99.000    0.8446    0.0323    0.0100
  9.  0.2750  115.500    0.7821    0.0344    0.0100
  9.  0.3500   13.300    0.7939    0.0194    0.0100
  9.  0.3500   15.000    0.8285    0.0177    0.0100
  9.  0.3500   17.000    0.7723    0.0176    0.0100
  9.  0.3500   19.000    0.7869    0.0190    0.0100
  9.  0.3500   21.500    0.8286    0.0172    0.0100
  9.  0.3500   24.500    0.8022    0.0126    0.0100
  9.  0.3500   28.000    0.8016    0.0139    0.0100
  9.  0.3500   32.500    0.8212    0.0104    0.0100
  9.  0.3500   37.500    0.7919    0.0097    0.0100
  9.  0.3500   43.000    0.8076    0.0093    0.0100
  9.  0.3500   49.500    0.7988    0.0101    0.0100
  9.  0.3500   57.000    0.7866    0.0098    0.0100
  9.  0.3500   65.500    0.8012    0.0112    0.0100
  9.  0.3500   75.000    0.7942    0.0133    0.0100
  9.  0.3500   86.000    0.7915    0.0136    0.0100
  9.  0.3500   99.000    0.7622    0.0147    0.0100
  9.  0.3500  115.500    0.7880    0.0279    0.0100
  9.  0.3500  137.500    0.7498    0.0298    0.0100
  9.  0.4500   13.300    0.7820    0.0285    0.0100
  9.  0.4500   15.000    0.7689    0.0253    0.0100
  9.  0.4500   17.000    0.8066    0.0273    0.0100
  9.  0.4500   19.000    0.7420    0.0276    0.0100
  9.  0.4500   21.500    0.8100    0.0255    0.0100
  9.  0.4500   24.500    0.7612    0.0173    0.0100
  9.  0.4500   28.000    0.7774    0.0195    0.0100
  9.  0.4500   32.500    0.7634    0.0143    0.0100
  9.  0.4500   37.500    0.7677    0.0156    0.0100
  9.  0.4500   43.000    0.7699    0.0127    0.0100
  9.  0.4500   49.500    0.7605    0.0127    0.0100
  9.  0.4500   57.000    0.7754    0.0127    0.0100
  9.  0.4500   65.500    0.7766    0.0145    0.0100
  9.  0.4500   75.000    0.7773    0.0173    0.0100
  9.  0.4500   86.000    0.7517    0.0185    0.0100
  9.  0.4500   99.000    0.7405    0.0193    0.0100
  9.  0.4500  115.500    0.7762    0.0203    0.0100
  9.  0.4500  137.500    0.7579    0.0418    0.0100
  9.  0.4500  175.000    0.7724    0.0394    0.0100
  9.  0.5500   15.000    0.6791    0.0334    0.0100
  9.  0.5500   17.000    0.7037    0.0352    0.0100
  9.  0.5500   19.000    0.7492    0.0387    0.0100
  9.  0.5500   21.500    0.7199    0.0339    0.0100
  9.  0.5500   24.500    0.6602    0.0263    0.0100
  9.  0.5500   28.000    0.7403    0.0234    0.0100
  9.  0.5500   32.500    0.7051    0.0195    0.0100
  9.  0.5500   37.500    0.6914    0.0214    0.0100
  9.  0.5500   43.000    0.7176    0.0171    0.0100
  9.  0.5500   49.500    0.7149    0.0173    0.0100
  9.  0.5500   57.000    0.7214    0.0173    0.0100
  9.  0.5500   65.500    0.7494    0.0190    0.0100
  9.  0.5500   75.000    0.7580    0.0224    0.0100
  9.  0.5500   86.000    0.6932    0.0245    0.0100
  9.  0.5500   99.000    0.7585    0.0286    0.0100
  9.  0.5500  115.500    0.7531    0.0291    0.0100
  9.  0.5500  137.500    0.6803    0.0306    0.0100
  9.  0.5500  175.000    0.6687    0.0555    0.0100
  9.  0.5500  230.000    0.6949    0.0741    0.0100
  9.  0.6500   17.000    0.6902    0.0416    0.0100
  9.  0.6500   19.000    0.6953    0.0446    0.0100
  9.  0.6500   21.500    0.6726    0.0416    0.0100
  9.  0.6500   24.500    0.7256    0.0336    0.0100
  9.  0.6500   28.000    0.6303    0.0334    0.0100
  9.  0.6500   32.500    0.6799    0.0252    0.0100
  9.  0.6500   37.500    0.7041    0.0298    0.0100
  9.  0.6500   43.000    0.6890    0.0229    0.0100
  9.  0.6500   49.500    0.7240    0.0237    0.0100
  9.  0.6500   57.000    0.7226    0.0241    0.0100
  9.  0.6500   65.500    0.7101    0.0264    0.0100
  9.  0.6500   75.000    0.7264    0.0292    0.0100
  9.  0.6500   86.000    0.6601    0.0349    0.0100
  9.  0.6500   99.000    0.7202    0.0387    0.0100
  9.  0.6500  115.500    0.7102    0.0433    0.0100
  9.  0.6500  137.500    0.6962    0.0483    0.0100
  9.  0.6500  175.000    0.6785    0.0851    0.0100
  9.  0.6500  230.000    0.5514    0.0968    0.0100
  9.  0.7500   32.500    0.6693    0.0453    0.0100
  9.  0.7500   37.500    0.8499    0.0629    0.0100
  9.  0.7500   43.000    0.7515    0.0352    0.0100
  9.  0.7500   49.500    0.8023    0.0400    0.0100
  9.  0.7500   57.000    0.7821    0.0404    0.0100
  9.  0.7500   65.500    0.7513    0.0455    0.0100
  9.  0.7500   75.000    0.7419    0.0496    0.0100
  9.  0.7500   86.000    0.7827    0.0596    0.0100
  9.  0.7500   99.000    0.9027    0.0710    0.0100
  9.  0.7500  115.500    0.8204    0.0813    0.0100
  9.  0.7500  137.500    0.7151    0.0778    0.0100
  9.  0.7500  175.000    0.6622    0.1428    0.0100
  9.  0.7500  230.000    0.8167    0.2136    0.0100

########
Experiment numbers for GLOBAL_DATA.out:
SLAC experiments: 1=E49a,2=E49b,3=E61,4=E87,5=E89a,6=E89b
7 = NMC. Arneodo, et al, Nucl. Phys. B487 (1997) 3
8 = JLab data
9 = BCDMS
